battery_soc,cadence,distance,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,99,13221.01,7.891,2,118,24.0,52.0,90.5,50.5796277,-84.913398,321,24.5,85.0,7.891,2022-03-20 22:55:25,10.0,-56.80000000000001,-56.80000000000001,2.17,2022,3,20,22,4.72,126.0
,99,13229.53,8.15,2,120,24.0,48.0,91.0,50.5796609,-84.9135131,355,24.5,89.0,8.15,2022-03-20 22:55:26,10.0,-56.60000000000002,-56.60000000000002,2.85,2022,3,20,22,4.72,126.0
,99,13237.6,8.061,2,121,24.0,48.0,90.0,50.5796891,-84.9136236,330,26.0,89.5,8.061,2022-03-20 22:55:27,10.0,-56.60000000000002,-56.60000000000002,3.36,2022,3,20,22,4.72,126.0
,99,13245.37,7.79,2,123,25.0,50.0,91.5,50.5797141,-84.913731,294,26.5,87.0,7.79,2022-03-20 22:55:28,10.0,-56.60000000000002,-56.60000000000002,3.22,2022,3,20,22,4.72,126.0
,98,13253.24,7.754,2,124,27.5,53.0,96.0,50.5797432,-84.9138382,301,25.0,85.0,7.754,2022-03-20 22:55:29,10.0,-56.60000000000002,-56.60000000000002,2.45,2022,3,20,22,4.72,126.0
,97,13261.04,7.554,2,126,26.0,51.0,85.0,50.5797743,-84.913943,327,25.0,85.0,7.554,2022-03-20 22:55:30,10.0,-56.80000000000001,-56.80000000000001,1.31,2022,3,20,22,4.72,126.0
,97,13268.75,7.675,2,128,29.0,53.0,91.0,50.5798028,-84.9140479,358,25.5,84.0,7.675,2022-03-20 22:55:31,10.0,-56.80000000000001,-56.80000000000001,0.09,2022,3,20,22,4.72,126.0
,97,13276.4,7.77,2,130,30.0,53.0,93.5,50.5798287,-84.9141532,371,28.0,88.0,7.77,2022-03-20 22:55:32,10.0,-56.80000000000001,-56.80000000000001,-0.52,2022,3,20,22,4.72,126.0
,97,13283.99,7.955,2,132,29.0,47.0,91.5,50.5798551,-84.9142571,362,30.0,96.0,7.955,2022-03-20 22:55:33,10.0,-56.80000000000001,-56.80000000000001,-0.3,2022,3,20,22,4.72,126.0
,98,13292.02,7.758,2,133,29.5,43.0,93.5,50.5798848,-84.9143663,361,28.0,96.5,7.758,2022-03-20 22:55:34,10.0,-57.0,-57.0,-0.18,2022,3,20,22,4.72,126.0
,100,13299.88,7.7,2,134,26.0,40.0,86.0,50.5799141,-84.9144732,233,29.0,92.5,7.7,2022-03-20 22:55:35,10.0,-56.60000000000002,-56.60000000000002,-0.49,2022,3,20,22,4.72,126.0
,99,13307.28,7.052,2,134,25.5,37.0,84.5,50.5799454,-84.9145717,138,29.0,92.0,7.052,2022-03-20 22:55:36,10.0,-56.19999999999999,-56.19999999999999,-0.01,2022,3,20,22,4.72,126.0
,97,13314.11,6.88,2,134,23.5,41.0,77.5,50.5799738,-84.9146629,118,28.5,93.0,6.88,2022-03-20 22:55:37,10.0,-56.0,-56.0,1.22,2022,3,20,22,4.72,126.0
,94,13320.98,6.946,2,134,19.0,57.0,63.0,50.579999,-84.9147565,144,26.0,88.5,6.946,2022-03-20 22:55:38,10.0,-56.0,-56.0,2.01,2022,3,20,22,4.72,126.0
,90,13327.73,7.048,2,135,20.0,57.0,66.5,50.5800223,-84.9148491,254,13.0,51.0,7.048,2022-03-20 22:55:39,10.0,-56.0,-56.0,2.31,2022,3,20,22,4.72,126.0
,88,13334.85,7.024,2,135,20.0,59.0,66.5,50.5800482,-84.9149461,325,13.0,51.0,7.024,2022-03-20 22:55:40,10.0,-56.0,-56.0,2.47,2022,3,20,22,4.72,126.0
,88,13341.89,7.304,2,136,26.5,53.0,87.0,50.5800758,-84.915041,358,24.0,82.5,7.304,2022-03-20 22:55:41,10.0,-56.0,-56.0,1.98,2022,3,20,22,4.72,126.0
,92,13349.19,7.78,2,136,29.0,49.0,95.5,50.5801021,-84.9151408,290,29.5,95.0,7.78,2022-03-20 22:55:42,10.0,-56.19999999999999,-56.19999999999999,0.82,2022,3,20,22,4.72,126.0
,97,13356.32,8.044,2,137,28.0,42.0,94.0,50.5801246,-84.9152395,194,34.5,97.0,8.044,2022-03-20 22:55:43,10.0,-56.39999999999998,-56.39999999999998,-0.41,2022,3,20,22,4.72,126.0
,99,13365.27,8.053,2,138,21.0,42.0,78.0,50.5801496,-84.9153646,158,29.0,90.0,8.053,2022-03-20 22:55:44,10.0,-56.60000000000002,-56.60000000000002,-1.15,2022,3,20,22,4.72,126.0
,93,13373.96,8.18,2,138,26.5,48.0,83.5,50.5801708,-84.915487,202,29.0,90.0,8.18,2022-03-20 22:55:45,10.0,-56.80000000000001,-56.80000000000001,-1.49,2022,3,20,22,4.72,126.0
,86,13382.19,8.538,2,137,27.5,53.0,84.5,50.58018,-84.9156056,189,29.0,90.0,8.538,2022-03-20 22:55:46,10.0,-56.60000000000002,-56.60000000000002,-1.91,2022,3,20,22,4.72,126.0
,83,13390.88,8.553,2,136,26.0,54.0,85.0,50.5801781,-84.9157311,203,27.5,85.5,8.553,2022-03-20 22:55:47,10.0,-56.80000000000001,-56.80000000000001,-1.85,2022,3,20,22,4.72,126.0
,84,13399.31,8.234,2,135,23.5,54.0,85.5,50.5801629,-84.9158513,237,24.5,79.0,8.234,2022-03-20 22:55:48,10.0,-56.80000000000001,-56.80000000000001,-1.47,2022,3,20,22,4.72,126.0
,85,13407.62,7.806,2,134,26.5,58.0,89.5,50.580138,-84.915967,246,22.5,76.0,7.806,2022-03-20 22:55:49,10.0,-56.60000000000002,-56.60000000000002,-1.01,2022,3,20,22,4.72,126.0
,89,13415.21,7.15,2,133,26.0,54.0,87.5,50.5801094,-84.9160698,144,26.5,84.0,7.15,2022-03-20 22:55:50,10.0,-56.60000000000002,-56.60000000000002,-0.32,2022,3,20,22,4.72,126.0
,87,13422.18,6.755,2,132,22.5,51.0,76.0,50.5800758,-84.9161599,175,26.5,85.0,6.755,2022-03-20 22:55:51,10.0,-56.39999999999998,-56.39999999999998,0.0,2022,3,20,22,4.72,126.0
,82,13428.69,6.506,2,132,23.5,57.0,80.5,50.5800373,-84.9162387,245,22.5,71.0,6.506,2022-03-20 22:55:52,10.0,-56.39999999999998,-56.39999999999998,0.2,2022,3,20,22,4.72,126.0
,79,13435.29,6.613,2,132,26.0,61.0,90.5,50.5799951,-84.9163152,253,23.0,68.0,6.613,2022-03-20 22:55:53,10.0,-56.19999999999999,-56.19999999999999,0.87,2022,3,20,22,4.72,126.0
,79,13442.17,6.746,2,132,26.5,55.0,94.0,50.5799471,-84.916391,191,32.5,90.0,6.746,2022-03-20 22:55:54,10.0,-56.19999999999999,-56.19999999999999,1.45,2022,3,20,22,4.72,126.0
,87,13448.63,6.439,2,133,19.0,55.0,65.0,50.5799003,-84.9164601,94,33.0,94.5,6.439,2022-03-20 22:55:55,10.0,-56.0,-56.0,1.63,2022,3,20,22,4.72,126.0
,84,13455.04,6.432,2,133,12.5,42.0,39.0,50.5798539,-84.9165287,95,26.0,76.0,6.432,2022-03-20 22:55:56,10.0,-55.80000000000001,-55.80000000000001,1.97,2022,3,20,22,4.72,126.0
,81,13461.32,6.161,2,133,13.0,49.0,45.0,50.5798067,-84.9165936,87,20.0,64.0,6.161,2022-03-20 22:55:57,10.0,-55.60000000000002,-55.60000000000002,2.23,2022,3,20,22,4.72,126.0
,80,13467.49,5.958,2,133,15.0,58.0,55.5,50.5797601,-84.9166574,76,16.5,59.0,5.958,2022-03-20 22:55:58,10.0,-55.80000000000001,-55.80000000000001,2.15,2022,3,20,22,4.72,126.0
,81,13473.56,6.045,2,133,13.5,55.0,49.5,50.579714,-84.9167195,75,17.0,57.5,6.045,2022-03-20 22:55:59,10.0,-55.60000000000002,-55.60000000000002,1.71,2022,3,20,22,4.72,126.0
,81,13479.07,5.559,2,132,13.5,55.0,49.0,50.5796722,-84.916776,58,17.0,57.5,5.559,2022-03-20 22:56:00,10.0,-55.60000000000002,-55.60000000000002,1.14,2022,3,20,22,4.72,126.0
,81,13484.03,4.471,2,132,13.5,55.0,49.0,50.579636,-84.9168286,39,17.0,57.5,4.471,2022-03-20 22:56:01,10.0,-55.60000000000002,-55.60000000000002,0.47,2022,3,20,22,4.72,126.0
,82,13487.98,3.937,2,132,13.5,55.0,49.0,50.5796146,-84.916877,20,17.0,57.5,3.937,2022-03-20 22:56:02,10.0,-55.60000000000002,-55.60000000000002,0.0,2022,3,20,22,4.72,126.0
,64,13492.61,4.266,2,131,13.5,48.0,49.0,50.5796123,-84.9169414,85,17.0,57.5,4.266,2022-03-20 22:56:03,10.0,-55.80000000000001,-55.80000000000001,0.0,2022,3,20,22,4.72,126.0
,24,13497.93,4.91,2,131,13.5,31.0,49.0,50.5796358,-84.9170116,264,17.0,57.5,4.91,2022-03-20 22:56:04,10.0,-55.80000000000001,-55.80000000000001,0.0,2022,3,20,22,4.72,126.0
,38,13503.2,5.47,2,131,24.5,77.0,85.5,50.5796626,-84.917079,420,14.0,57.0,5.47,2022-03-20 22:56:05,10.0,-55.80000000000001,-55.80000000000001,-0.28,2022,3,20,22,4.72,126.0
,73,13509.09,6.036,2,130,26.0,82.0,96.5,50.5796927,-84.917154,485,16.5,66.5,6.036,2022-03-20 22:56:06,10.0,-56.0,-56.0,-1.16,2022,3,20,22,4.72,126.0
,80,13515.16,6.542,2,130,20.0,50.0,91.5,50.5797213,-84.9172329,440,25.5,93.5,6.542,2022-03-20 22:56:07,10.0,-56.0,-56.0,-1.76,2022,3,20,22,4.72,126.0
,83,13521.86,6.39,2,130,20.5,51.0,89.5,50.5797431,-84.9173251,440,21.0,90.0,6.39,2022-03-20 22:56:08,10.0,-55.80000000000001,-55.80000000000001,-1.27,2022,3,20,22,4.72,126.0
,85,13528.18,6.628,2,130,19.0,50.0,88.0,50.5797533,-84.9174156,416,19.5,90.0,6.628,2022-03-20 22:56:09,10.0,-55.80000000000001,-55.80000000000001,-0.39,2022,3,20,22,4.72,126.0
,90,13535.22,6.767,2,129,26.5,44.0,89.5,50.5797563,-84.9175173,375,20.0,90.5,6.767,2022-03-20 22:56:10,10.0,-55.60000000000002,-55.60000000000002,0.0,2022,3,20,22,4.72,126.0
,91,13542.09,7.141,2,128,30.5,46.0,94.5,50.57975,-84.9176164,378,24.0,92.0,7.141,2022-03-20 22:56:11,10.0,-55.39999999999998,-55.39999999999998,0.34,2022,3,20,22,4.72,126.0
,91,13549.24,7.249,2,129,29.5,55.0,98.5,50.5797413,-84.9177192,380,29.0,94.5,7.249,2022-03-20 22:56:12,10.0,-55.0,-55.0,1.4,2022,3,20,22,4.72,126.0
,93,13555.29,7.119,2,131,29.5,54.0,97.5,50.5797308,-84.9178057,350,30.0,96.0,7.119,2022-03-20 22:56:13,10.0,-55.0,-55.0,2.4,2022,3,20,22,4.72,126.0
,94,13563.39,7.131,2,133,26.0,50.0,92.5,50.5797028,-84.9179168,357,29.5,96.0,7.131,2022-03-20 22:56:14,10.0,-54.80000000000001,-54.80000000000001,2.81,2022,3,20,22,4.72,126.0
,95,13571.19,7.059,2,135,28.5,52.0,96.0,50.5796743,-84.918023,422,28.5,96.5,7.059,2022-03-20 22:56:15,10.0,-54.60000000000002,-54.60000000000002,3.16,2022,3,20,22,4.72,126.0
,95,13578.19,6.874,2,136,28.5,49.0,95.5,50.5796445,-84.9181162,427,29.5,97.0,6.874,2022-03-20 22:56:16,10.0,-54.39999999999998,-54.39999999999998,3.53,2022,3,20,22,4.72,126.0
,96,13585.08,6.901,2,137,27.5,46.0,94.5,50.5796141,-84.9182072,418,30.0,97.5,6.901,2022-03-20 22:56:17,10.0,-54.0,-54.0,3.39,2022,3,20,22,4.72,126.0
,95,13591.79,6.726,2,138,30.5,48.0,97.0,50.5795819,-84.9182942,183,32.5,98.0,6.726,2022-03-20 22:56:18,10.0,-53.60000000000002,-53.60000000000002,3.31,2022,3,20,22,4.72,126.0
,94,13598.96,6.574,2,140,28.5,51.0,94.0,50.5795486,-84.9183878,301,31.0,97.5,6.574,2022-03-20 22:56:19,10.0,-53.19999999999999,-53.19999999999999,3.92,2022,3,20,22,4.72,126.0
,96,13605.14,6.071,2,140,27.5,50.0,92.0,50.5795184,-84.9184676,395,30.0,97.0,6.071,2022-03-20 22:56:20,10.0,-53.0,-53.0,4.31,2022,3,20,22,4.72,126.0
,96,13610.96,5.463,2,141,29.5,47.0,92.5,50.5794904,-84.9185429,463,24.0,88.5,5.463,2022-03-20 22:56:21,10.0,-52.60000000000002,-52.60000000000002,4.17,2022,3,20,22,4.72,126.0
,96,13616.15,5.126,2,141,31.5,45.0,93.5,50.5794646,-84.9186096,471,19.5,82.0,5.126,2022-03-20 22:56:22,10.0,-52.0,-52.0,4.5,2022,3,20,22,4.72,126.0
,96,13621.79,5.465,2,141,30.0,47.0,96.5,50.5794363,-84.9186818,462,34.5,98.5,5.465,2022-03-20 22:56:23,10.0,-51.60000000000002,-51.60000000000002,5.14,2022,3,20,22,4.72,126.0
,97,13627.67,5.887,2,142,28.5,47.0,97.0,50.5794085,-84.9187583,436,35.0,99.5,5.887,2022-03-20 22:56:24,10.0,-51.19999999999999,-51.19999999999999,5.52,2022,3,20,22,4.72,126.0
,96,13633.73,5.748,2,142,28.0,47.0,97.0,50.5793798,-84.9188372,426,34.5,99.0,5.748,2022-03-20 22:56:25,10.0,-50.80000000000001,-50.80000000000001,6.19,2022,3,20,22,4.72,126.0
,96,13639.42,5.373,2,142,29.0,46.0,96.5,50.5793508,-84.9189096,438,30.5,97.5,5.373,2022-03-20 22:56:26,10.0,-50.39999999999998,-50.39999999999998,7.29,2022,3,20,22,4.72,126.0
,95,13644.9,5.433,2,141,29.5,49.0,98.0,50.5793237,-84.9189801,434,31.0,97.5,5.433,2022-03-20 22:56:27,10.0,-50.0,-50.0,8.02,2022,3,20,22,4.72,126.0
,94,13650.27,5.44,3,142,29.5,49.0,98.0,50.5792973,-84.9190494,433,31.0,97.5,5.44,2022-03-20 22:56:28,10.0,-49.60000000000002,-49.60000000000002,8.13,2022,3,20,22,4.72,126.0
,93,13656.24,5.847,3,143,29.0,48.0,96.0,50.5792658,-84.9191248,436,30.5,97.5,5.847,2022-03-20 22:56:29,10.0,-49.19999999999999,-49.19999999999999,8.09,2022,3,20,22,4.72,126.0
,94,13660.92,5.197,3,144,28.5,48.0,95.0,50.5792393,-84.9191822,368,30.0,97.5,5.197,2022-03-20 22:56:30,10.0,-48.80000000000001,-48.80000000000001,8.01,2022,3,20,22,4.72,126.0
,94,13667.01,5.038,3,144,30.5,50.0,96.0,50.5791944,-84.9192462,383,29.0,97.0,5.038,2022-03-20 22:56:31,10.0,-48.39999999999998,-48.39999999999998,7.89,2022,3,20,22,4.72,126.0
,94,13671.87,4.787,3,144,33.5,50.0,97.5,50.5791531,-84.9192889,408,28.5,96.5,4.787,2022-03-20 22:56:32,10.0,-48.0,-48.0,7.67,2022,3,20,22,4.72,126.0
,97,13677.32,5.267,3,144,32.0,44.0,96.0,50.5791034,-84.9193305,346,29.5,97.5,5.267,2022-03-20 22:56:33,10.0,-47.80000000000001,-47.80000000000001,7.14,2022,3,20,22,4.72,126.0
,98,13683.46,5.832,3,144,28.0,41.0,89.5,50.579045,-84.9193719,328,30.0,97.0,5.832,2022-03-20 22:56:34,10.0,-47.60000000000002,-47.60000000000002,6.1,2022,3,20,22,4.72,126.0
,98,13690.53,6.48,3,144,24.0,48.0,85.5,50.5789771,-84.9194177,277,27.5,96.0,6.48,2022-03-20 22:56:35,10.0,-47.39999999999998,-47.39999999999998,5.28,2022,3,20,22,4.72,126.0
,97,13697.78,6.555,3,145,22.5,57.0,85.0,50.5789095,-84.9194698,343,24.0,94.5,6.555,2022-03-20 22:56:36,10.0,-47.19999999999999,-47.19999999999999,4.71,2022,3,20,22,4.72,126.0
,99,13705.01,6.483,3,145,22.5,57.0,85.0,50.5788443,-84.9195266,273,24.0,94.5,6.483,2022-03-20 22:56:37,10.0,-47.0,-47.0,3.91,2022,3,20,22,4.72,126.0
,99,13712.3,6.389,3,145,23.5,57.0,80.0,50.5787798,-84.9195866,239,28.0,96.0,6.389,2022-03-20 22:56:38,10.0,-46.80000000000001,-46.80000000000001,3.33,2022,3,20,22,4.72,126.0
,99,13718.9,6.839,2,145,27.0,55.0,86.0,50.5787202,-84.9196383,241,25.0,81.5,6.839,2022-03-20 22:56:39,10.0,-46.39999999999998,-46.39999999999998,3.43,2022,3,20,22,4.72,126.0
,99,13725.57,6.784,2,145,24.0,53.0,81.5,50.5786582,-84.9196866,275,26.5,83.0,6.784,2022-03-20 22:56:40,10.0,-46.19999999999999,-46.19999999999999,3.53,2022,3,20,22,4.72,126.0
,98,13731.52,6.458,2,145,24.5,50.0,81.5,50.578603,-84.9197301,275,27.0,87.5,6.458,2022-03-20 22:56:41,10.0,-46.0,-46.0,3.33,2022,3,20,22,4.72,126.0
,98,13737.94,6.037,2,146,30.5,47.0,89.0,50.5785458,-84.9197819,225,24.5,89.0,6.037,2022-03-20 22:56:42,10.0,-46.0,-46.0,3.15,2022,3,20,22,4.72,126.0
,92,13743.87,5.98,3,147,30.0,52.0,91.0,50.5784941,-84.9198321,264,21.5,84.0,5.98,2022-03-20 22:56:43,10.0,-45.80000000000001,-45.80000000000001,2.98,2022,3,20,22,4.72,126.0
,89,13749.84,5.914,3,147,29.5,54.0,92.0,50.5784436,-84.9198853,246,20.0,81.0,5.914,2022-03-20 22:56:44,10.0,-45.80000000000001,-45.80000000000001,2.73,2022,3,20,22,4.72,126.0
,88,13755.28,5.574,3,147,29.5,54.0,92.0,50.5784018,-84.9199401,298,20.0,81.0,5.574,2022-03-20 22:56:45,10.0,-45.80000000000001,-45.80000000000001,2.18,2022,3,20,22,4.72,126.0
,89,13760.98,5.658,3,148,29.5,47.0,92.0,50.5783652,-84.9200059,331,20.0,81.0,5.658,2022-03-20 22:56:46,10.0,-45.60000000000002,-45.60000000000002,1.54,2022,3,20,22,4.72,126.0
,91,13767.21,6.134,3,149,39.5,53.0,100.0,50.5783396,-84.9200881,300,32.0,99.0,6.134,2022-03-20 22:56:47,10.0,-45.60000000000002,-45.60000000000002,1.27,2022,3,20,22,4.72,126.0
,90,13773.69,6.346,3,148,29.0,54.0,86.0,50.5783347,-84.920181,313,29.5,95.5,6.346,2022-03-20 22:56:48,10.0,-45.19999999999999,-45.19999999999999,1.3,2022,3,20,22,4.72,126.0
,88,13779.89,6.318,2,147,28.5,54.0,89.0,50.5783477,-84.9202689,379,27.5,93.0,6.318,2022-03-20 22:56:49,10.0,-45.0,-45.0,1.55,2022,3,20,22,4.72,126.0
,88,13786.41,6.428,2,147,31.0,51.0,97.5,50.5783721,-84.9203572,349,27.5,93.0,6.428,2022-03-20 22:56:50,10.0,-44.80000000000001,-44.80000000000001,2.18,2022,3,20,22,4.72,126.0
,89,13792.97,6.552,2,147,30.0,47.0,99.0,50.5784025,-84.9204429,273,27.5,93.0,6.552,2022-03-20 22:56:51,10.0,-44.39999999999998,-44.39999999999998,3.11,2022,3,20,22,4.72,126.0
,89,13799.56,6.524,2,146,30.0,45.0,99.0,50.5784284,-84.9205316,244,27.5,93.0,6.524,2022-03-20 22:56:52,10.0,-44.0,-44.0,4.12,2022,3,20,22,4.72,126.0
,90,13805.11,5.837,2,145,21.0,38.0,69.5,50.5784534,-84.9206046,144,23.0,77.0,5.837,2022-03-20 22:56:53,10.0,-43.60000000000002,-43.60000000000002,5.02,2022,3,20,22,4.72,126.0
,85,13809.92,5.01,2,144,16.5,34.0,54.5,50.5784763,-84.920667,66,21.0,68.5,5.01,2022-03-20 22:56:54,10.0,-43.19999999999999,-43.19999999999999,5.6,2022,3,20,22,4.72,126.0
,73,13814.78,4.953,2,144,16.5,34.0,54.5,50.5784918,-84.920734,34,21.0,68.5,4.953,2022-03-20 22:56:55,10.0,-43.0,-43.0,5.95,2022,3,20,22,4.72,126.0
,70,13819.2,4.596,2,144,9.5,44.0,34.5,50.5785035,-84.9207957,42,6.5,29.0,4.596,2022-03-20 22:56:56,10.0,-42.80000000000001,-42.80000000000001,6.01,2022,3,20,22,4.72,126.0
,68,13823.11,4.081,2,143,11.5,62.0,47.5,50.5785201,-84.9208477,32,6.5,29.0,4.081,2022-03-20 22:56:57,10.0,-42.60000000000002,-42.60000000000002,5.45,2022,3,20,22,4.72,126.0
,66,13826.84,3.878,2,143,10.5,48.0,38.0,50.5785313,-84.9208996,63,7.5,31.0,3.878,2022-03-20 22:56:58,10.0,-42.39999999999998,-42.39999999999998,4.76,2022,3,20,22,4.72,126.0
,64,13830.97,3.939,2,144,12.5,47.0,44.0,50.5785406,-84.920958,125,8.5,33.0,3.939,2022-03-20 22:56:59,10.0,-42.19999999999999,-42.19999999999999,4.32,2022,3,20,22,4.72,126.0
,64,13834.31,3.555,2,145,21.5,57.0,78.5,50.5785464,-84.9210058,169,9.5,40.0,3.555,2022-03-20 22:57:00,10.0,-42.0,-42.0,4.09,2022,3,20,22,4.72,126.0
,59,13836.96,3.004,2,145,26.5,57.0,87.5,50.5785488,-84.9210429,222,16.0,58.0,3.004,2022-03-20 22:57:01,10.0,-41.80000000000001,-41.80000000000001,4.11,2022,3,20,22,4.72,126.0
,54,13839.23,2.364,2,145,27.5,53.0,90.0,50.5785368,-84.9210715,247,17.5,62.5,2.364,2022-03-20 22:57:02,10.0,-41.60000000000002,-41.60000000000002,4.51,2022,3,20,22,4.72,126.0
,56,13841.34,2.21,2,145,24.0,50.0,85.0,50.578525,-84.9210973,258,21.0,76.5,2.21,2022-03-20 22:57:03,10.0,-41.39999999999998,-41.39999999999998,5.41,2022,3,20,22,4.72,126.0
,59,13844.3,2.666,2,144,21.5,51.0,81.5,50.5785047,-84.92113,159,21.0,78.5,2.666,2022-03-20 22:57:04,10.0,-41.39999999999998,-41.39999999999998,6.06,2022,3,20,22,4.72,126.0
,55,13847.3,2.968,2,144,21.0,51.0,81.5,50.5784874,-84.9211664,154,20.0,76.5,2.968,2022-03-20 22:57:05,10.0,-41.19999999999999,-41.19999999999999,5.95,2022,3,20,22,4.72,126.0
,52,13850.79,3.454,2,143,23.0,51.0,87.0,50.5784632,-84.9212051,460,20.0,76.5,3.454,2022-03-20 22:57:06,10.0,-41.19999999999999,-41.19999999999999,5.61,2022,3,20,22,4.72,126.0
,76,13855.94,4.536,2,143,21.5,51.0,89.0,50.5784277,-84.9212623,461,24.5,84.0,4.536,2022-03-20 22:57:07,10.0,-41.0,-41.0,5.33,2022,3,20,22,4.72,126.0
,88,13861.29,5.218,2,143,22.0,47.0,85.0,50.5783897,-84.9213203,412,22.5,90.5,5.218,2022-03-20 22:57:08,10.0,-41.0,-41.0,4.73,2022,3,20,22,4.72,126.0
,95,13866.83,5.524,2,143,21.5,41.0,79.5,50.578347,-84.921376,322,22.5,93.5,5.524,2022-03-20 22:57:09,10.0,-41.0,-41.0,3.49,2022,3,20,22,4.72,126.0
,100,13872.5,5.649,2,144,23.5,35.0,81.0,50.5782993,-84.9214272,233,26.0,94.0,5.649,2022-03-20 22:57:10,10.0,-40.80000000000001,-40.80000000000001,2.17,2022,3,20,22,4.72,126.0
,87,13878.13,5.747,2,143,31.5,31.0,91.5,50.5782523,-84.9214784,253,30.5,91.0,5.747,2022-03-20 22:57:11,10.0,-41.0,-41.0,1.49,2022,3,20,22,4.72,126.0
,75,13884.99,6.503,2,142,32.5,54.0,98.0,50.5781981,-84.9215457,250,23.0,75.0,6.503,2022-03-20 22:57:12,10.0,-41.0,-41.0,0.67,2022,3,20,22,4.72,126.0
,73,13890.83,7.004,2,141,28.5,53.0,97.5,50.5781506,-84.921601,298,31.0,91.0,7.004,2022-03-20 22:57:13,10.0,-41.19999999999999,-41.19999999999999,0.0,2022,3,20,22,4.72,126.0
,89,13900.43,7.55,2,141,27.5,48.0,95.0,50.5780673,-84.9216828,245,33.5,97.0,7.55,2022-03-20 22:57:14,10.0,-41.39999999999998,-41.39999999999998,-0.23,2022,3,20,22,4.72,126.0
,93,13908.41,7.887,2,141,26.0,41.0,84.0,50.5780014,-84.9217567,252,29.5,94.0,7.887,2022-03-20 22:57:15,10.0,-41.39999999999998,-41.39999999999998,-0.98,2022,3,20,22,4.72,126.0
,95,13916.61,8.166,2,140,21.0,47.0,72.5,50.5779335,-84.9218325,262,27.5,88.5,8.166,2022-03-20 22:57:16,10.0,-41.39999999999998,-41.39999999999998,-1.47,2022,3,20,22,4.72,126.0
,96,13924.82,8.297,2,139,28.0,64.0,95.5,50.5778652,-84.9219076,196,28.0,83.0,8.297,2022-03-20 22:57:17,10.0,-41.39999999999998,-41.39999999999998,-1.41,2022,3,20,22,4.72,126.0
,93,13932.94,8.211,2,139,28.0,44.0,95.5,50.5777963,-84.9219799,200,28.0,83.0,8.211,2022-03-20 22:57:18,10.0,-41.60000000000002,-41.60000000000002,-1.33,2022,3,20,22,4.72,126.0
,89,13940.79,8.135,2,139,30.0,46.0,97.0,50.5777293,-84.9220488,199,29.0,85.0,8.135,2022-03-20 22:57:19,10.0,-41.80000000000001,-41.80000000000001,-1.17,2022,3,20,22,4.72,126.0
,88,13950.13,8.772,2,139,31.0,50.0,98.0,50.5776499,-84.9221315,185,29.5,86.5,8.772,2022-03-20 22:57:20,10.0,-42.0,-42.0,-1.11,2022,3,20,22,4.72,126.0
,90,13959.06,9.005,2,139,23.5,45.0,80.0,50.5775753,-84.9222128,164,31.0,93.5,9.005,2022-03-20 22:57:21,10.0,-42.19999999999999,-42.19999999999999,-1.36,2022,3,20,22,4.72,126.0
,93,13968.28,9.052,2,139,20.0,50.0,71.5,50.5774978,-84.9222958,184,31.5,96.5,9.052,2022-03-20 22:57:22,10.0,-42.39999999999998,-42.39999999999998,-1.78,2022,3,20,22,4.72,126.0
,94,13977.08,8.851,2,138,20.5,58.0,73.0,50.5774294,-84.9223839,187,27.5,85.0,8.851,2022-03-20 22:57:23,10.0,-42.80000000000001,-42.80000000000001,-2.15,2022,3,20,22,4.72,126.0
,94,13986.42,9.171,2,138,22.0,58.0,77.5,50.5773626,-84.9224845,176,22.5,69.0,9.171,2022-03-20 22:57:24,10.0,-42.80000000000001,-42.80000000000001,-2.35,2022,3,20,22,4.72,126.0
,90,13995.61,9.37,2,137,24.5,52.0,83.0,50.5772997,-84.9225872,190,24.5,70.0,9.37,2022-03-20 22:57:25,10.0,-43.39999999999998,-43.39999999999998,-2.45,2022,3,20,22,4.72,126.0
,88,14006.31,10.228,2,138,31.5,51.0,96.5,50.577233,-84.9227134,203,27.5,79.5,10.228,2022-03-20 22:57:26,10.0,-43.60000000000002,-43.60000000000002,-2.88,2022,3,20,22,4.72,126.0
,89,14015.38,9.568,2,138,27.5,46.0,86.5,50.5771818,-84.9228251,231,25.0,77.5,9.568,2022-03-20 22:57:27,10.0,-44.0,-44.0,-3.32,2022,3,20,22,4.72,126.0
,91,14025.28,9.603,2,137,24.0,50.0,78.0,50.5771292,-84.9229498,231,23.5,74.5,9.603,2022-03-20 22:57:28,10.0,-44.39999999999998,-44.39999999999998,-3.5,2022,3,20,22,4.72,126.0
,93,14034.89,9.644,2,137,24.0,59.0,78.0,50.5770821,-84.9230737,263,23.5,74.5,9.644,2022-03-20 22:57:29,10.0,-44.60000000000002,-44.60000000000002,-3.74,2022,3,20,22,4.72,126.0
,94,14044.37,9.504,2,137,27.5,53.0,88.0,50.577038,-84.9231974,330,31.0,93.5,9.504,2022-03-20 22:57:30,10.0,-44.80000000000001,-44.80000000000001,-3.77,2022,3,20,22,4.72,126.0
