cadence,calories,power,timestamp,battery_soc,heart_rate,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
93,124,277,2022-11-19 21:05:45,,127.0,52.0,6.0,26.5,88.0,30.5,92.5,3671.04,7.612,2.0,50.5473886,-84.8358984,7.612,8.600000000000023,12.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
95,124,269,2022-11-19 21:05:46,,126.0,55.0,6.0,26.5,89.0,28.5,89.0,3678.68,7.756,2.0,50.5474307,-84.8359896,7.756,8.399999999999977,12.0,13.0,8.399999999999977,0.0,2022,11,19,21,4.75,139.0
97,125,277,2022-11-19 21:05:47,,126.0,56.0,6.0,27.0,90.0,27.0,86.0,3686.62,7.948,2.0,50.5474804,-84.8360873,7.948,8.399999999999977,12.0,13.0,8.399999999999977,0.0,2022,11,19,21,4.75,139.0
98,125,283,2022-11-19 21:05:48,,125.0,54.0,6.0,27.0,91.5,25.5,82.5,3694.79,8.137,2.0,50.5475305,-84.8361801,8.137,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
97,125,286,2022-11-19 21:05:49,,125.0,55.0,6.0,24.0,87.5,25.5,82.5,3702.91,8.244,2.0,50.54758,-84.8362791,8.244,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
98,125,262,2022-11-19 21:05:50,,125.0,56.0,6.0,22.5,82.5,25.5,83.5,3711.25,8.276,2.0,50.547629,-84.8363804,8.276,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
98,126,259,2022-11-19 21:05:51,,124.0,55.0,6.0,23.5,81.5,25.5,85.0,3719.79,8.392,2.0,50.5476756,-84.8364904,8.392,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
99,126,274,2022-11-19 21:05:52,,123.0,53.0,6.0,27.0,89.5,25.5,85.0,3728.2,8.418,2.0,50.5477209,-84.8365918,8.418,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,126,293,2022-11-19 21:05:53,,123.0,54.0,6.0,26.5,88.0,25.0,81.5,3736.36,8.442,2.0,50.547765,-84.8366947,8.442,8.0,12.0,13.0,8.0,0.0,2022,11,19,21,4.75,139.0
100,127,310,2022-11-19 21:05:54,,124.0,55.0,6.0,25.0,84.0,24.0,87.5,3745.51,8.453,2.0,50.5478178,-84.8368044,8.453,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,127,340,2022-11-19 21:05:55,,123.0,56.0,6.0,24.5,82.5,24.5,90.5,3753.94,8.618,2.0,50.5478626,-84.8369118,8.618,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
103,127,342,2022-11-19 21:05:56,,123.0,54.0,6.0,25.0,83.5,26.5,89.0,3762.79,8.798,2.0,50.5479088,-84.8370247,8.798,8.399999999999977,12.0,13.0,8.399999999999977,0.0,2022,11,19,21,4.75,139.0
104,128,343,2022-11-19 21:05:57,,122.0,51.0,6.0,25.0,85.0,28.0,88.0,3771.65,8.806,2.0,50.5479531,-84.8371405,8.806,8.399999999999977,12.0,13.0,8.399999999999977,0.0,2022,11,19,21,4.75,139.0
105,128,339,2022-11-19 21:05:58,,121.0,53.0,6.0,23.5,89.5,28.0,86.5,3780.39,8.743,2.0,50.5479948,-84.8372492,8.743,8.600000000000023,12.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
105,128,334,2022-11-19 21:05:59,,121.0,51.0,6.0,25.0,92.0,27.5,85.5,3789.15,8.793,2.0,50.5480405,-84.8373608,8.793,8.600000000000023,12.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
105,129,331,2022-11-19 21:06:00,,119.0,50.0,6.0,27.0,94.0,26.5,84.5,3797.98,8.813,2.0,50.5480859,-84.8374769,8.813,8.600000000000023,12.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
105,129,321,2022-11-19 21:06:01,,120.0,49.0,6.0,29.0,95.5,25.5,83.5,3806.91,8.579,2.0,50.548131,-84.8375871,8.579,8.800000000000011,12.0,13.0,8.800000000000011,0.0,2022,11,19,21,4.75,139.0
104,129,313,2022-11-19 21:06:02,,121.0,47.0,6.0,31.0,97.5,24.5,82.5,3815.77,8.41,2.0,50.5481769,-84.8377045,8.41,8.800000000000011,12.0,13.0,8.800000000000011,0.0,2022,11,19,21,4.75,139.0
103,130,311,2022-11-19 21:06:03,,120.0,46.0,6.0,33.0,99.0,23.5,81.5,3824.31,8.56,2.0,50.5482203,-84.8378107,8.56,9.0,12.0,13.0,9.0,0.0,2022,11,19,21,4.75,139.0
102,130,310,2022-11-19 21:06:04,,120.0,44.0,6.0,29.0,88.0,23.5,81.5,3833.06,8.536,2.0,50.5482627,-84.8379213,8.536,9.0,12.0,13.0,9.0,0.0,2022,11,19,21,4.75,139.0
102,130,308,2022-11-19 21:06:05,,118.0,47.0,6.0,26.5,84.0,26.0,86.0,3841.43,8.511,2.0,50.5483079,-84.838028,8.511,9.199999999999989,12.0,13.0,9.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,131,299,2022-11-19 21:06:06,,118.0,50.0,6.0,26.0,87.5,28.0,89.5,3850.02,8.535,2.0,50.5483532,-84.8381318,8.535,9.399999999999977,12.0,13.0,9.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,131,309,2022-11-19 21:06:07,,119.0,53.0,6.0,26.0,90.5,24.5,84.5,3858.37,8.548,2.0,50.5483943,-84.8382412,8.548,9.600000000000023,12.0,13.0,9.600000000000023,0.0,2022,11,19,21,4.75,139.0
101,131,328,2022-11-19 21:06:08,,119.0,52.0,6.0,30.5,96.5,27.0,85.5,3866.65,8.541,2.0,50.5484355,-84.8383511,8.541,9.800000000000011,12.0,13.0,9.800000000000011,0.0,2022,11,19,21,4.75,139.0
101,131,324,2022-11-19 21:06:09,,120.0,52.0,6.0,35.5,99.0,31.0,91.0,3875.13,8.592,2.0,50.5484762,-84.8384598,8.592,9.800000000000011,12.0,13.0,9.800000000000011,0.0,2022,11,19,21,4.75,139.0
102,132,304,2022-11-19 21:06:10,,120.0,52.0,6.0,34.5,95.5,32.0,93.5,3883.86,8.726,2.0,50.5485183,-84.8385713,8.726,10.0,12.0,13.0,10.0,0.0,2022,11,19,21,4.75,139.0
103,132,304,2022-11-19 21:06:11,,120.0,52.0,6.0,25.0,86.0,26.5,87.0,3892.53,8.751,2.0,50.5485629,-84.8386854,8.751,10.0,12.0,13.0,10.0,0.0,2022,11,19,21,4.75,139.0
104,132,272,2022-11-19 21:06:12,,118.0,55.0,6.0,26.0,82.0,26.5,89.0,3901.28,8.796,2.0,50.5486071,-84.8387931,8.796,10.0,12.0,13.0,10.0,0.0,2022,11,19,21,4.75,139.0
101,133,215,2022-11-19 21:06:13,,118.0,48.0,6.0,24.5,83.0,22.0,80.0,3910.5,8.92,2.0,50.5486527,-84.8389137,8.92,10.0,12.0,13.0,10.0,0.0,2022,11,19,21,4.75,139.0
90,133,179,2022-11-19 21:06:14,,118.0,47.0,6.0,20.0,76.5,20.0,72.5,3919.48,8.722,2.0,50.5486941,-84.8390317,8.722,10.0,12.0,13.0,10.0,0.0,2022,11,19,21,4.75,139.0
71,133,127,2022-11-19 21:06:15,,118.0,51.0,6.0,13.5,64.0,19.5,68.5,3927.94,8.378,2.0,50.5487339,-84.8391399,8.378,9.800000000000011,12.0,13.0,9.800000000000011,0.0,2022,11,19,21,4.75,139.0
52,133,100,2022-11-19 21:06:16,,119.0,59.0,6.0,7.0,52.5,19.5,64.5,3936.3,8.117,2.0,50.5487706,-84.8392503,8.117,9.800000000000011,12.0,13.0,9.800000000000011,0.0,2022,11,19,21,4.75,139.0
32,133,93,2022-11-19 21:06:17,,120.0,67.0,6.0,8.5,55.5,18.5,62.0,3944.13,7.705,2.0,50.5488063,-84.8393557,7.705,9.800000000000011,12.0,13.0,9.800000000000011,0.0,2022,11,19,21,4.75,139.0
13,133,85,2022-11-19 21:06:18,,122.0,75.0,6.0,10.0,59.0,17.5,59.5,3951.9,7.191,2.0,50.5488429,-84.8394571,7.191,9.600000000000023,12.0,13.0,9.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,133,0,2022-11-19 21:06:19,,124.0,72.0,6.0,11.5,62.5,16.5,57.0,3959.14,6.96,2.0,50.5488748,-84.8395502,6.96,9.600000000000023,12.0,13.0,9.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,133,0,2022-11-19 21:06:20,,124.0,68.0,6.0,12.5,66.0,15.5,55.0,3966.38,7.123,2.0,50.5489063,-84.8396492,7.123,9.399999999999977,12.0,13.0,9.399999999999977,0.0,2022,11,19,21,4.75,139.0
0,133,0,2022-11-19 21:06:21,,125.0,64.0,6.0,14.0,69.5,14.5,52.5,3973.78,7.15,2.0,50.5489389,-84.8397469,7.15,9.399999999999977,12.0,13.0,9.399999999999977,0.0,2022,11,19,21,4.75,139.0
12,133,13,2022-11-19 21:06:22,,123.0,59.0,6.0,15.5,72.5,13.5,50.0,3981.12,7.299,2.0,50.5489753,-84.839838,7.299,9.199999999999989,12.0,13.0,9.199999999999989,0.0,2022,11,19,21,4.75,139.0
49,133,53,2022-11-19 21:06:23,,125.0,55.0,6.0,17.0,76.0,12.5,48.0,3988.5,7.622,2.0,50.5490125,-84.8399305,7.622,9.0,12.0,13.0,9.0,0.0,2022,11,19,21,4.75,139.0
85,133,205,2022-11-19 21:06:24,,125.0,50.0,6.0,18.5,79.5,11.5,45.5,3996.78,8.123,2.0,50.5490543,-84.8400347,8.123,8.800000000000011,12.0,13.0,8.800000000000011,0.0,2022,11,19,21,4.75,139.0
90,134,297,2022-11-19 21:06:25,,126.0,46.0,6.0,19.5,83.0,10.5,43.0,4005.19,8.531,2.0,50.5490959,-84.8401429,8.531,8.600000000000023,12.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
83,134,359,2022-11-19 21:06:26,,128.0,43.0,6.0,21.0,86.0,10.0,40.5,4013.77,8.665,2.0,50.5491425,-84.8402525,8.665,8.399999999999977,12.0,13.0,8.399999999999977,0.0,2022,11,19,21,4.75,139.0
72,134,334,2022-11-19 21:06:27,,128.0,57.0,6.0,22.5,89.5,9.0,38.5,4023.37,9.103,2.0,50.5491957,-84.8403717,9.103,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
60,134,284,2022-11-19 21:06:28,,127.0,45.0,6.0,24.0,93.0,8.0,36.0,4032.31,8.688,2.0,50.5492411,-84.8404861,8.688,8.0,12.0,13.0,8.0,0.0,2022,11,19,21,4.75,139.0
47,134,225,2022-11-19 21:06:29,,127.0,27.0,6.0,25.0,96.5,7.0,33.5,4040.38,7.677,2.0,50.5492859,-84.8405848,7.677,7.800000000000011,12.0,13.0,7.800000000000011,0.0,2022,11,19,21,4.75,139.0
34,134,166,2022-11-19 21:06:30,,127.0,16.0,6.0,26.5,99.5,6.0,32.0,4046.95,5.906,3.0,50.5493264,-84.8406671,5.906,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
22,134,107,2022-11-19 21:06:31,,126.0,16.0,6.0,27.5,99.5,8.0,39.0,4051.45,4.136,3.0,50.5493605,-84.8407122,4.136,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
9,134,48,2022-11-19 21:06:32,,126.0,16.0,6.0,28.0,99.5,10.0,46.0,4055.18,3.066,2.0,50.5493832,-84.8407577,3.066,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,134,0,2022-11-19 21:06:33,,125.0,16.0,6.0,29.0,99.5,12.0,53.5,4058.37,1.846,2.0,50.5493858,-84.8408035,1.846,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,134,0,2022-11-19 21:06:34,,125.0,16.0,6.0,29.5,99.5,14.0,60.5,4061.27,1.536,2.0,50.5493814,-84.8408448,1.536,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,134,0,2022-11-19 21:06:35,,124.0,17.0,6.0,30.5,100.0,16.0,67.5,4063.89,2.73,2.0,50.5493767,-84.8408763,2.73,7.399999999999977,12.0,13.0,7.399999999999977,-0.04,2022,11,19,21,4.75,139.0
6,134,6,2022-11-19 21:06:36,,124.0,17.0,6.0,31.0,100.0,18.0,74.5,4066.64,2.763,2.0,50.5493732,-84.8409194,2.763,7.399999999999977,12.0,13.0,7.399999999999977,-1.49,2022,11,19,21,4.75,139.0
12,135,12,2022-11-19 21:06:37,,121.0,17.0,6.0,32.0,100.0,20.0,81.5,4069.67,2.937,2.0,50.5493751,-84.8409584,2.937,7.399999999999977,12.0,13.0,7.399999999999977,-1.33,2022,11,19,21,4.75,139.0
25,135,69,2022-11-19 21:06:38,,122.0,17.0,6.0,32.5,100.0,21.5,88.5,4073.34,3.497,2.0,50.5493833,-84.8410101,3.497,7.399999999999977,12.0,13.0,7.399999999999977,-1.22,2022,11,19,21,4.75,139.0
49,135,166,2022-11-19 21:06:39,,123.0,25.0,6.0,32.5,100.0,21.5,88.5,4078.36,4.649,2.0,50.5493878,-84.8410845,4.649,7.399999999999977,12.0,13.0,7.399999999999977,-0.98,2022,11,19,21,4.75,139.0
58,135,245,2022-11-19 21:06:40,,122.0,39.0,6.0,31.5,99.5,19.5,80.0,4083.63,5.124,2.0,50.5493951,-84.8411621,5.124,7.399999999999977,12.0,13.0,7.399999999999977,-0.85,2022,11,19,21,4.75,139.0
74,135,341,2022-11-19 21:06:41,,123.0,51.0,6.0,35.0,100.0,33.0,96.5,4088.73,5.143,2.0,50.5494149,-84.8412287,5.143,7.199999999999989,12.0,13.0,7.199999999999989,0.0,2022,11,19,21,4.75,139.0
83,136,380,2022-11-19 21:06:42,,122.0,50.0,6.0,32.5,100.0,38.5,100.0,4094.68,5.723,2.0,50.5494442,-84.8413109,5.723,7.199999999999989,12.0,13.0,7.199999999999989,-0.02,2022,11,19,21,4.75,139.0
94,136,477,2022-11-19 21:06:43,,121.0,42.0,6.0,30.0,96.0,39.5,100.0,4101.76,6.767,2.0,50.5494854,-84.8413902,6.767,7.199999999999989,12.0,13.0,7.199999999999989,-0.94,2022,11,19,21,4.75,139.0
96,137,438,2022-11-19 21:06:44,,123.0,49.0,6.0,30.0,93.5,37.0,100.0,4109.59,7.635,2.0,50.549548,-84.8414645,7.635,7.199999999999989,12.0,13.0,7.199999999999989,-0.87,2022,11,19,21,4.75,139.0
94,137,337,2022-11-19 21:06:45,,123.0,64.0,6.0,33.0,99.0,31.0,100.0,4117.67,7.814,2.0,50.5496098,-84.8415487,7.814,7.199999999999989,12.0,13.0,7.199999999999989,0.0,2022,11,19,21,4.75,139.0
98,137,340,2022-11-19 21:06:46,,123.0,48.0,6.0,28.5,93.0,27.0,90.5,4125.74,7.997,2.0,50.5496734,-84.8416286,7.997,7.199999999999989,12.0,13.0,7.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,138,342,2022-11-19 21:06:47,,122.0,55.0,6.0,26.5,90.5,26.5,85.0,4133.71,8.009,2.0,50.5497375,-84.8417008,8.009,7.199999999999989,12.0,13.0,7.199999999999989,0.0,2022,11,19,21,4.75,139.0
99,138,384,2022-11-19 21:06:48,,123.0,56.0,6.0,28.5,93.5,27.0,87.5,4141.89,8.108,2.0,50.5498079,-84.8417747,8.108,7.0,12.0,13.0,7.0,0.0,2022,11,19,21,4.75,139.0
95,139,399,2022-11-19 21:06:49,,123.0,51.0,6.0,33.0,99.5,26.5,97.0,4150.53,8.481,2.0,50.5498808,-84.8418497,8.481,7.0,12.0,13.0,7.0,0.0,2022,11,19,21,4.75,139.0
96,139,420,2022-11-19 21:06:50,,122.0,47.0,6.0,31.5,96.0,28.0,93.5,4159.5,8.872,2.0,50.5499533,-84.8419352,8.872,7.0,12.0,13.0,7.0,0.0,2022,11,19,21,4.75,139.0
95,139,401,2022-11-19 21:06:51,,123.0,50.0,6.0,34.0,97.0,29.5,94.5,4168.47,8.96,2.0,50.5500235,-84.8420301,8.96,7.199999999999989,12.0,13.0,7.199999999999989,0.0,2022,11,19,21,4.75,139.0
94,140,374,2022-11-19 21:06:52,,123.0,52.0,6.0,36.5,99.0,31.5,96.5,4178.18,9.564,2.0,50.5500991,-84.8421224,9.564,7.399999999999977,12.0,13.0,7.399999999999977,0.0,2022,11,19,21,4.75,139.0
97,140,432,2022-11-19 21:06:53,,122.0,52.0,6.0,37.0,99.5,32.5,97.5,4188.11,9.813,2.0,50.550182,-84.8422163,9.813,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
99,141,427,2022-11-19 21:06:54,,121.0,49.0,6.0,33.5,98.0,32.5,97.0,4198.2,10.007,2.0,50.5502627,-84.8423161,10.007,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
102,141,430,2022-11-19 21:06:55,,120.0,48.0,6.0,33.0,97.0,30.5,94.0,4208.32,10.122,2.0,50.5503401,-84.8424181,10.122,7.600000000000023,12.0,13.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
102,141,392,2022-11-19 21:06:56,,120.0,50.0,6.0,33.0,96.5,30.0,93.5,4218.68,10.201,2.0,50.5504176,-84.8425257,10.201,7.800000000000011,12.0,13.0,7.800000000000011,0.0,2022,11,19,21,4.75,139.0
103,142,378,2022-11-19 21:06:57,,121.0,49.0,6.0,33.0,95.5,29.5,93.5,4229.09,10.195,2.0,50.5504966,-84.8426285,10.195,7.800000000000011,12.0,13.0,7.800000000000011,0.0,2022,11,19,21,4.75,139.0
103,142,392,2022-11-19 21:06:58,,120.0,49.0,6.0,34.0,96.0,30.5,94.5,4239.49,10.207,2.0,50.5505797,-84.8427331,10.207,8.0,12.0,13.0,8.0,0.0,2022,11,19,21,4.75,139.0
103,143,400,2022-11-19 21:06:59,,119.0,51.0,6.0,36.5,98.0,32.0,96.0,4249.92,10.265,2.0,50.5506685,-84.8428256,10.265,8.0,12.0,13.0,8.0,0.0,2022,11,19,21,4.75,139.0
104,143,407,2022-11-19 21:07:00,,116.0,52.0,6.0,33.0,95.5,30.5,93.5,4260.42,10.4,2.0,50.5507524,-84.8429269,10.4,8.199999999999989,12.0,13.0,8.199999999999989,0.0,2022,11,19,21,4.75,139.0
105,143,429,2022-11-19 21:07:01,,115.0,48.0,6.0,35.0,97.0,30.0,91.5,4270.57,10.492,2.0,50.5508351,-84.8430237,10.492,8.199999999999989,12.0,13.0,8.199999999999989,0.01,2022,11,19,21,4.75,139.0
105,144,421,2022-11-19 21:07:02,,115.0,48.0,6.0,32.5,93.5,30.0,91.0,4281.22,10.353,2.0,50.5509197,-84.8431233,10.353,8.399999999999977,13.0,13.0,8.399999999999977,0.65,2022,11,19,21,4.75,139.0
105,144,310,2022-11-19 21:07:03,,114.0,49.0,6.0,28.0,88.0,29.5,90.0,4291.78,10.153,2.0,50.5510093,-84.8432163,10.153,8.600000000000023,13.0,13.0,8.600000000000023,0.68,2022,11,19,21,4.75,139.0
104,144,278,2022-11-19 21:07:04,,115.0,50.0,6.0,25.0,86.0,29.0,88.0,4302.48,10.184,2.0,50.5510941,-84.8433196,10.184,8.800000000000011,13.0,13.0,8.800000000000011,0.78,2022,11,19,21,4.75,139.0
103,145,280,2022-11-19 21:07:05,,115.0,51.0,6.0,22.0,84.0,28.5,86.0,4313.7,10.156,2.0,50.5511852,-84.8434261,10.156,8.800000000000011,13.0,13.0,8.800000000000011,0.9,2022,11,19,21,4.75,139.0
102,145,303,2022-11-19 21:07:06,,114.0,52.0,6.0,22.5,80.0,26.5,81.5,4323.78,10.016,2.0,50.5512713,-84.8435167,10.016,9.0,13.0,13.0,9.0,1.06,2022,11,19,21,4.75,139.0
101,145,261,2022-11-19 21:07:07,,116.0,46.0,6.0,22.5,72.5,24.0,77.0,4333.69,9.859,2.0,50.5513553,-84.8436071,9.859,9.0,13.0,13.0,9.0,1.16,2022,11,19,21,4.75,139.0
100,145,231,2022-11-19 21:07:08,,112.0,44.0,6.0,19.5,63.0,22.0,74.0,4343.33,9.671,2.0,50.5514327,-84.8436971,9.671,9.0,14.0,13.0,9.0,1.2,2022,11,19,21,4.75,139.0
99,146,213,2022-11-19 21:07:09,,115.0,53.0,6.0,20.0,65.0,20.5,71.0,4352.93,9.439,2.0,50.5515156,-84.8437865,9.439,9.0,14.0,13.0,9.0,1.09,2022,11,19,21,4.75,139.0
99,146,203,2022-11-19 21:07:10,,114.0,49.0,6.0,21.0,67.0,19.0,67.5,4362.98,9.564,2.0,50.5516032,-84.8438668,9.564,8.800000000000011,14.0,13.0,8.800000000000011,0.88,2022,11,19,21,4.75,139.0
98,146,203,2022-11-19 21:07:11,,114.0,48.0,6.0,19.0,69.0,19.5,71.0,4372.95,9.503,2.0,50.551694,-84.8439421,9.503,8.600000000000023,14.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
98,146,211,2022-11-19 21:07:12,,112.0,48.0,6.0,20.5,77.5,21.0,79.0,4382.8,9.63,2.0,50.551781,-84.8440236,9.63,8.600000000000023,14.0,13.0,8.600000000000023,0.0,2022,11,19,21,4.75,139.0
99,147,340,2022-11-19 21:07:13,,114.0,49.0,6.0,28.5,94.5,23.5,86.0,4392.66,9.764,2.0,50.551869,-84.8441028,9.764,8.600000000000023,14.0,14.0,8.600000000000023,-0.16,2022,11,19,21,4.75,139.0
101,147,418,2022-11-19 21:07:14,,115.0,49.0,6.0,31.5,98.5,23.5,86.0,4403.16,9.908,2.0,50.5519608,-84.84419,9.908,8.399999999999977,14.0,14.0,8.399999999999977,-0.46,2022,11,19,21,4.75,139.0
101,148,396,2022-11-19 21:07:15,,117.0,52.0,6.0,28.5,90.5,26.5,91.5,4412.82,9.889,2.0,50.5520364,-84.8442823,9.889,8.399999999999977,14.0,14.0,8.399999999999977,-0.66,2022,11,19,21,4.75,139.0
84,148,354,2022-11-19 21:07:16,,119.0,56.0,6.0,27.5,88.5,26.0,87.5,4422.89,9.714,2.0,50.5521161,-84.8443897,9.714,8.399999999999977,14.0,14.0,8.399999999999977,-0.72,2022,11,19,21,4.75,139.0
40,148,311,2022-11-19 21:07:17,,121.0,56.0,6.0,29.0,91.0,24.5,82.5,4433.18,9.39,2.0,50.5521984,-84.8444812,9.39,8.399999999999977,14.0,14.0,8.399999999999977,-0.71,2022,11,19,21,4.75,139.0
91,148,183,2022-11-19 21:07:18,,122.0,55.0,6.0,31.0,93.5,21.5,86.5,4442.86,9.42,2.0,50.5522762,-84.8445756,9.42,8.399999999999977,14.0,14.0,8.399999999999977,-0.58,2022,11,19,21,4.75,139.0
97,149,248,2022-11-19 21:07:19,,122.0,54.0,6.0,28.5,96.0,2.0,99.0,4452.37,9.626,2.0,50.5523393,-84.8446853,9.626,8.399999999999977,14.0,14.0,8.399999999999977,0.0,2022,11,19,21,4.75,139.0
98,149,302,2022-11-19 21:07:20,,123.0,51.0,6.0,29.0,96.0,10.0,96.5,4462.06,9.562,2.0,50.5523966,-84.8447986,9.562,8.199999999999989,14.0,14.0,8.199999999999989,-0.01,2022,11,19,21,4.75,139.0
99,149,320,2022-11-19 21:07:21,,123.0,49.0,6.0,29.5,96.0,21.0,92.5,4471.5,9.592,2.0,50.552445,-84.8449223,9.592,8.199999999999989,14.0,14.0,8.199999999999989,-0.41,2022,11,19,21,4.75,139.0
99,149,301,2022-11-19 21:07:22,,123.0,50.0,6.0,28.5,91.5,26.5,89.0,4481.27,9.728,2.0,50.5524901,-84.8450457,9.728,8.0,14.0,14.0,8.0,-0.5,2022,11,19,21,4.75,139.0
100,150,293,2022-11-19 21:07:23,,123.0,52.0,6.0,25.5,83.5,25.0,86.5,4491.03,9.785,2.0,50.552532,-84.8451805,9.785,8.0,14.0,14.0,8.0,-0.57,2022,11,19,21,4.75,139.0
81,150,258,2022-11-19 21:07:24,,123.0,57.0,6.0,24.5,87.5,25.0,86.5,4500.75,9.677,2.0,50.5525765,-84.8453076,9.677,7.800000000000011,14.0,14.0,7.800000000000011,-0.64,2022,11,19,21,4.75,139.0
87,150,221,2022-11-19 21:07:25,,124.0,75.0,6.0,21.5,78.0,6.5,79.5,4510.21,9.682,2.0,50.5526177,-84.8454331,9.682,7.800000000000011,14.0,14.0,7.800000000000011,-0.68,2022,11,19,21,4.75,139.0
98,150,193,2022-11-19 21:07:26,,125.0,60.0,6.0,22.0,78.0,11.5,72.0,4520.06,9.79,2.0,50.5526624,-84.8455606,9.79,7.800000000000011,14.0,14.0,7.800000000000011,-0.67,2022,11,19,21,4.75,139.0
98,151,238,2022-11-19 21:07:27,,126.0,54.0,6.0,23.0,80.5,22.0,71.5,4529.86,9.742,2.0,50.5527029,-84.8456896,9.742,7.800000000000011,14.0,15.0,7.800000000000011,-0.65,2022,11,19,21,4.75,139.0
97,151,217,2022-11-19 21:07:28,,128.0,53.0,6.0,21.5,78.0,22.5,80.0,4539.52,9.596,2.0,50.5527394,-84.8458193,9.596,7.600000000000023,14.0,15.0,7.600000000000023,-0.61,2022,11,19,21,4.75,139.0
91,151,207,2022-11-19 21:07:29,,129.0,49.0,6.0,20.0,71.5,22.5,80.0,4548.9,9.398,2.0,50.5527747,-84.8459514,9.398,7.600000000000023,14.0,15.0,7.600000000000023,-0.52,2022,11,19,21,4.75,139.0
71,151,187,2022-11-19 21:07:30,,129.0,45.0,6.0,12.5,51.0,21.0,74.0,4558.04,8.897,2.0,50.552806,-84.8460731,8.897,7.399999999999977,14.0,15.0,7.399999999999977,-0.51,2022,11,19,21,4.75,139.0
48,151,163,2022-11-19 21:07:31,,129.0,43.0,6.0,10.0,45.5,20.5,72.0,4566.66,8.419,2.0,50.5528331,-84.8461958,8.419,7.399999999999977,14.0,15.0,7.399999999999977,-0.55,2022,11,19,21,4.75,139.0
25,151,138,2022-11-19 21:07:32,,130.0,42.0,6.0,10.5,47.5,20.5,72.0,4574.68,7.859,2.0,50.5528593,-84.8463043,7.859,7.399999999999977,14.0,15.0,7.399999999999977,-0.58,2022,11,19,21,4.75,139.0
2,151,0,2022-11-19 21:07:33,,128.0,40.0,6.0,11.5,50.0,20.5,71.5,4582.18,7.315,2.0,50.552882,-84.8464116,7.315,7.600000000000023,14.0,15.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,151,0,2022-11-19 21:07:34,,127.0,38.0,6.0,12.0,52.0,20.5,71.5,4589.37,6.8,2.0,50.552906,-84.8465109,6.8,7.600000000000023,14.0,15.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,151,0,2022-11-19 21:07:35,,125.0,37.0,6.0,13.0,54.0,21.0,71.5,4596.0,6.714,2.0,50.5529319,-84.8465983,6.714,7.600000000000023,14.0,15.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
0,151,0,2022-11-19 21:07:36,,126.0,35.0,6.0,13.5,56.5,21.0,71.5,4602.17,5.688,2.0,50.5529529,-84.8466805,5.688,7.600000000000023,14.0,15.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
8,151,10,2022-11-19 21:07:37,,126.0,33.0,6.0,14.5,58.5,21.0,71.0,4607.84,5.57,2.0,50.5529668,-84.8467635,5.57,7.600000000000023,14.0,15.0,7.600000000000023,0.0,2022,11,19,21,4.75,139.0
