altitude,enhanced_altitude,heart_rate,timestamp,battery_soc,cadence,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
19.399999999999977,19.399999999999977,163,2022-06-09 00:17:56,,106.0,22538.76,10.531,3.0,-1.46,26.0,51.0,93.5,50.4453506,-84.5556158,290.0,25.5,96.5,10.531,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,163,2022-06-09 00:17:57,,105.0,22548.65,10.587,3.0,-1.6,25.5,51.0,92.0,50.4452586,-84.5555444,325.0,24.5,91.5,10.587,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,164,2022-06-09 00:17:58,,104.0,22559.56,10.764,3.0,-1.62,24.0,52.0,88.5,50.4451561,-84.5554677,370.0,21.0,77.0,10.764,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,163,2022-06-09 00:17:59,,105.0,22569.88,10.576,3.0,-1.51,24.0,52.0,88.5,50.4450639,-84.555385,382.0,21.0,77.0,10.576,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,164,2022-06-09 00:18:00,,106.0,22580.14,10.552,3.0,-0.95,24.0,51.0,88.5,50.4449724,-84.5553024,364.0,21.0,77.0,10.552,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,164,2022-06-09 00:18:01,,105.0,22591.16,10.574,3.0,-0.27,27.0,55.0,94.0,50.4448718,-84.5552185,389.0,22.0,82.5,10.574,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,164,2022-06-09 00:18:02,,106.0,22602.74,10.893,3.0,0.0,29.5,57.0,97.5,50.44476,-84.5551456,344.0,23.0,87.0,10.893,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,165,2022-06-09 00:18:03,,106.0,22613.79,10.792,3.0,-0.13,28.5,54.0,96.0,50.4446641,-84.5550527,321.0,23.0,87.0,10.792,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,165,2022-06-09 00:18:04,,105.0,22624.47,10.727,3.0,-0.39,28.5,53.0,96.0,50.4445649,-84.5549758,323.0,23.0,87.0,10.727,20.0,2022,6,9,0,1.72,216.0
18.799999999999955,18.799999999999955,164,2022-06-09 00:18:05,,106.0,22636.66,10.652,3.0,-0.55,25.0,55.0,91.5,50.4444434,-84.5549104,297.0,24.5,81.0,10.652,20.0,2022,6,9,0,1.72,216.0
18.799999999999955,18.799999999999955,164,2022-06-09 00:18:06,,105.0,22648.54,10.707,3.0,-0.58,28.0,55.0,95.0,50.4443281,-84.5548374,347.0,23.5,76.5,10.707,20.0,2022,6,9,0,1.72,216.0
18.799999999999955,18.799999999999955,164,2022-06-09 00:18:07,,105.0,22660.15,10.756,3.0,-0.42,30.0,55.0,97.0,50.4442187,-84.5547565,323.0,22.5,75.0,10.756,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,165,2022-06-09 00:18:08,,105.0,22671.46,10.21,3.0,-0.13,29.5,55.0,96.5,50.4441131,-84.5546758,302.0,24.5,80.0,10.21,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,165,2022-06-09 00:18:09,,104.0,22682.1,10.587,3.0,0.0,31.0,55.0,96.0,50.4440141,-84.5545989,317.0,25.0,81.0,10.587,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,164,2022-06-09 00:18:10,,104.0,22692.3,10.2,3.0,0.12,24.5,50.0,84.5,50.443921,-84.5545211,302.0,29.0,92.0,10.2,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,164,2022-06-09 00:18:11,,104.0,22702.34,10.302,3.0,0.24,24.0,53.0,84.5,50.4438309,-84.5544415,294.0,26.5,87.0,10.302,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,164,2022-06-09 00:18:12,,103.0,22712.31,10.264,3.0,0.27,25.5,56.0,87.5,50.4437467,-84.5543525,276.0,24.5,81.0,10.264,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,165,2022-06-09 00:18:13,,103.0,22722.27,10.11,3.0,0.48,27.0,56.0,90.0,50.4436586,-84.554271,250.0,25.5,81.0,10.11,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,165,2022-06-09 00:18:14,,102.0,22732.77,10.232,3.0,0.79,26.5,56.0,89.5,50.4435674,-84.5541817,254.0,25.5,80.5,10.232,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,166,2022-06-09 00:18:15,,101.0,22742.91,10.285,3.0,1.04,21.0,56.0,81.5,50.4434823,-84.5540902,266.0,23.0,78.0,10.285,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,167,2022-06-09 00:18:16,,100.0,22753.12,10.312,3.0,1.2,21.5,56.0,80.0,50.4433954,-84.5540002,293.0,23.0,77.5,10.312,20.0,2022,6,9,0,1.72,216.0
20.0,20.0,167,2022-06-09 00:18:17,,100.0,22763.67,10.197,3.0,1.34,22.0,54.0,79.5,50.4432996,-84.5539189,295.0,24.5,79.5,10.197,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,167,2022-06-09 00:18:18,,100.0,22773.95,9.923,3.0,1.53,22.5,52.0,78.5,50.4432106,-84.5538313,286.0,25.5,81.5,9.923,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,168,2022-06-09 00:18:19,,100.0,22784.23,10.126,3.0,1.73,22.5,52.0,78.5,50.4431244,-84.5537381,292.0,25.5,81.5,10.126,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,168,2022-06-09 00:18:20,,100.0,22793.68,10.196,3.0,1.87,22.5,52.0,78.5,50.4430621,-84.5536312,274.0,25.5,81.5,10.196,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,168,2022-06-09 00:18:21,,100.0,22803.99,10.115,3.0,1.96,23.0,49.0,78.0,50.4429797,-84.5535324,267.0,25.5,81.5,10.115,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,167,2022-06-09 00:18:22,,100.0,22815.42,10.225,3.0,2.01,24.0,46.0,77.0,50.4428803,-84.5534358,266.0,26.0,81.0,10.225,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,167,2022-06-09 00:18:23,,100.0,22826.59,10.4,4.0,1.86,21.5,46.0,78.5,50.4427777,-84.5533521,262.0,28.0,82.0,10.4,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,166,2022-06-09 00:18:24,,100.0,22836.82,10.223,4.0,1.49,21.5,46.0,78.5,50.4426887,-84.5532656,292.0,28.0,82.0,10.223,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,166,2022-06-09 00:18:25,,100.0,22847.13,10.157,4.0,1.04,21.5,46.0,84.5,50.4425977,-84.5531808,302.0,27.0,82.5,10.157,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,165,2022-06-09 00:18:26,,101.0,22857.64,10.339,3.0,0.55,22.0,47.0,87.5,50.4425033,-84.5530976,331.0,27.0,82.5,10.339,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,166,2022-06-09 00:18:27,,102.0,22868.34,10.489,3.0,0.15,23.5,49.0,85.5,50.4424064,-84.553014,324.0,27.5,81.5,10.489,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,168,2022-06-09 00:18:28,,102.0,22879.51,10.68,3.0,0.0,23.5,54.0,85.5,50.4423098,-84.5529186,291.0,27.5,81.5,10.68,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,169,2022-06-09 00:18:29,,103.0,22890.55,10.522,4.0,0.0,21.0,51.0,78.5,50.4422135,-84.5528253,273.0,28.5,83.5,10.522,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,170,2022-06-09 00:18:30,,103.0,22901.08,10.506,3.0,0.0,22.5,49.0,80.5,50.4421219,-84.5527359,318.0,28.0,82.5,10.506,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,171,2022-06-09 00:18:31,,103.0,22911.81,10.521,3.0,0.0,25.0,50.0,85.0,50.4420299,-84.5526426,327.0,27.0,80.0,10.521,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,171,2022-06-09 00:18:32,,103.0,22921.58,10.509,3.0,-0.2,24.0,50.0,82.0,50.4419518,-84.5525484,341.0,27.0,80.0,10.509,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,171,2022-06-09 00:18:33,,104.0,22932.09,10.73,3.0,-0.59,27.0,50.0,88.0,50.4418782,-84.5524333,344.0,25.5,81.5,10.73,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,171,2022-06-09 00:18:34,,104.0,22942.62,11.051,3.0,-0.77,26.5,47.0,89.0,50.4418207,-84.5523026,340.0,27.0,83.0,11.051,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,171,2022-06-09 00:18:35,,105.0,22953.63,10.985,3.0,-0.78,26.0,44.0,90.0,50.4417742,-84.5521564,319.0,29.0,85.0,10.985,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,171,2022-06-09 00:18:36,,105.0,22965.32,11.036,3.0,-0.82,23.0,42.0,84.5,50.4417248,-84.5520009,288.0,28.5,84.5,11.036,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,171,2022-06-09 00:18:37,,107.0,22976.98,11.058,3.0,-0.62,18.5,42.0,73.5,50.4416851,-84.5518411,266.0,25.5,81.5,11.058,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,171,2022-06-09 00:18:38,,108.0,22988.15,11.139,4.0,-0.34,23.0,51.0,78.5,50.4416387,-84.5516923,270.0,25.0,80.0,11.139,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,172,2022-06-09 00:18:39,,108.0,22999.52,10.921,4.0,-0.27,23.0,50.0,78.5,50.4415907,-84.5515411,289.0,25.0,80.0,10.921,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,172,2022-06-09 00:18:40,,109.0,23011.19,11.031,3.0,-0.13,20.5,49.0,73.0,50.4415383,-84.5513878,298.0,25.5,78.5,11.031,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,172,2022-06-09 00:18:41,,109.0,23022.15,10.951,3.0,0.0,21.5,49.0,72.5,50.4414921,-84.551242,308.0,24.5,78.0,10.951,20.0,2022,6,9,0,1.72,216.0
20.0,20.0,172,2022-06-09 00:18:42,,109.0,23033.62,10.935,3.0,-0.19,24.0,50.0,76.0,50.4414459,-84.5510883,300.0,23.0,79.0,10.935,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,172,2022-06-09 00:18:43,,108.0,23044.59,11.027,3.0,-0.66,24.0,50.0,76.0,50.4414138,-84.5509357,300.0,23.0,79.0,11.027,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,173,2022-06-09 00:18:44,,108.0,23055.55,11.125,3.0,-1.05,24.0,50.0,76.0,50.4413718,-84.5507879,320.0,23.0,79.0,11.125,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,173,2022-06-09 00:18:45,,108.0,23066.64,11.019,3.0,-1.16,22.0,50.0,77.0,50.4413319,-84.5506368,307.0,25.5,83.5,11.019,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,173,2022-06-09 00:18:46,,107.0,23078.15,10.993,3.0,-1.23,21.0,50.0,77.5,50.441285,-84.5504829,296.0,27.0,85.5,10.993,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,173,2022-06-09 00:18:47,,107.0,23088.89,11.008,3.0,-1.23,21.5,49.0,76.5,50.4412404,-84.5503396,312.0,25.5,78.0,11.008,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,173,2022-06-09 00:18:48,,107.0,23099.52,10.797,3.0,-1.0,26.0,52.0,90.5,50.4411951,-84.5501985,332.0,24.0,78.5,10.797,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,174,2022-06-09 00:18:49,,106.0,23110.36,10.929,3.0,-0.68,28.0,52.0,90.0,50.4411475,-84.5500554,356.0,24.0,75.0,10.929,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,174,2022-06-09 00:18:50,,107.0,23121.47,10.83,3.0,-0.36,26.0,54.0,89.0,50.4411125,-84.5499019,413.0,26.0,80.5,10.83,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,174,2022-06-09 00:18:51,,107.0,23132.48,10.815,3.0,-0.1,24.5,55.0,87.5,50.4410669,-84.5497554,290.0,27.5,86.5,10.815,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,174,2022-06-09 00:18:52,,107.0,23143.23,10.73,3.0,0.0,25.0,48.0,81.5,50.4410251,-84.5496105,306.0,26.5,84.5,10.73,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,174,2022-06-09 00:18:53,,101.0,23153.77,10.724,3.0,0.0,23.5,51.0,88.5,50.4409888,-84.5494662,186.0,21.0,71.5,10.724,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,174,2022-06-09 00:18:54,,71.0,23164.5,10.751,3.0,0.0,24.0,72.0,86.5,50.4409635,-84.5493148,331.0,20.5,72.5,10.751,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,174,2022-06-09 00:18:55,,94.0,23175.17,10.725,3.0,0.0,25.5,62.0,90.5,50.4409227,-84.5491712,319.0,23.0,79.5,10.725,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,174,2022-06-09 00:18:56,,105.0,23185.83,10.747,3.0,-0.18,26.0,57.0,92.5,50.4408632,-84.5490399,297.0,24.0,82.0,10.747,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,174,2022-06-09 00:18:57,,106.0,23197.25,10.65,3.0,-0.59,26.0,57.0,92.5,50.440805,-84.5488948,285.0,24.0,82.0,10.65,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,174,2022-06-09 00:18:58,,105.0,23208.29,10.4,3.0,-0.91,26.0,57.0,92.5,50.440761,-84.5487466,307.0,24.0,82.0,10.4,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,174,2022-06-09 00:18:59,,105.0,23219.15,10.324,3.0,-0.91,24.5,50.0,82.0,50.4406988,-84.5486146,310.0,22.0,79.0,10.324,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,174,2022-06-09 00:19:00,,104.0,23229.11,10.556,3.0,-0.56,24.0,49.0,82.5,50.4406471,-84.5484887,346.0,22.0,79.5,10.556,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,174,2022-06-09 00:19:01,,104.0,23239.62,10.783,3.0,-0.15,24.0,49.0,84.0,50.4406012,-84.5483498,374.0,22.5,80.5,10.783,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,174,2022-06-09 00:19:02,,104.0,23251.11,10.844,3.0,0.0,24.5,51.0,85.5,50.4405551,-84.5481956,371.0,23.0,81.5,10.844,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,174,2022-06-09 00:19:03,,105.0,23262.8,10.739,3.0,0.0,27.5,57.0,95.5,50.4405045,-84.5480408,314.0,27.5,89.5,10.739,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,173,2022-06-09 00:19:04,,106.0,23274.25,10.741,3.0,0.0,26.0,54.0,85.0,50.4404524,-84.547891,309.0,26.0,81.5,10.741,20.0,2022,6,9,0,1.72,216.0
19.0,19.0,173,2022-06-09 00:19:05,,106.0,23284.88,10.331,4.0,0.0,28.5,55.0,88.0,50.4403964,-84.5477571,342.0,24.0,77.0,10.331,20.0,2022,6,9,0,1.72,216.0
19.200000000000045,19.200000000000045,173,2022-06-09 00:19:06,,105.0,23295.41,10.488,4.0,0.0,29.5,56.0,93.0,50.4403366,-84.5476278,385.0,22.0,75.0,10.488,20.0,2022,6,9,0,1.72,216.0
19.399999999999977,19.399999999999977,173,2022-06-09 00:19:07,,104.0,23305.54,10.52,3.0,0.13,26.0,53.0,89.5,50.4402741,-84.547508,422.0,21.0,73.0,10.52,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,173,2022-06-09 00:19:08,,103.0,23316.12,10.54,3.0,0.6,26.0,54.0,89.5,50.4401977,-84.547395,469.0,21.0,73.0,10.54,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,172,2022-06-09 00:19:09,,103.0,23326.7,10.63,3.0,1.21,31.0,52.0,95.0,50.4401169,-84.5472874,461.0,25.0,85.5,10.63,20.0,2022,6,9,0,1.72,216.0
20.0,20.0,172,2022-06-09 00:19:10,,103.0,23337.31,10.556,3.0,1.67,33.5,50.0,97.5,50.440036,-84.5471793,452.0,28.0,94.5,10.556,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,173,2022-06-09 00:19:11,,104.0,23348.02,10.546,3.0,1.96,32.0,50.0,95.5,50.4399525,-84.5470728,404.0,28.5,96.0,10.546,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,174,2022-06-09 00:19:12,,103.0,23358.79,10.372,3.0,1.92,27.0,47.0,93.0,50.4398627,-84.5469745,371.0,30.0,97.5,10.372,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,175,2022-06-09 00:19:13,,103.0,23369.62,10.463,3.0,1.58,27.0,50.0,93.0,50.4397703,-84.5468795,328.0,30.0,97.5,10.463,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,175,2022-06-09 00:19:14,,103.0,23380.74,10.473,3.0,1.14,27.0,51.0,93.0,50.4396828,-84.5467701,285.0,30.0,97.5,10.473,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,175,2022-06-09 00:19:15,,102.0,23391.46,10.269,3.0,0.65,24.5,52.0,86.5,50.4396005,-84.5466619,254.0,28.0,93.5,10.269,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,175,2022-06-09 00:19:16,,102.0,23401.59,10.362,3.0,0.19,21.0,54.0,76.5,50.4395231,-84.5465589,244.0,24.0,83.0,10.362,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,175,2022-06-09 00:19:17,,101.0,23411.79,10.4,3.0,0.0,19.5,54.0,74.0,50.4394433,-84.546458,240.0,21.0,73.0,10.4,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,174,2022-06-09 00:19:18,,101.0,23421.9,10.496,3.0,0.0,19.5,51.0,74.0,50.4393585,-84.5463666,266.0,21.0,73.0,10.496,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,174,2022-06-09 00:19:19,,102.0,23432.7,10.505,3.0,0.0,20.0,51.0,74.5,50.4392662,-84.546272,267.0,22.0,75.0,10.505,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,174,2022-06-09 00:19:20,,102.0,23443.77,10.521,3.0,0.0,20.0,51.0,75.0,50.4391751,-84.546169,270.0,23.0,76.5,10.521,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,174,2022-06-09 00:19:21,,102.0,23454.66,10.551,3.0,0.0,20.0,51.0,76.0,50.4390884,-84.5460634,277.0,23.0,77.0,10.551,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,173,2022-06-09 00:19:22,,103.0,23465.02,10.638,3.0,0.0,21.0,53.0,80.0,50.4390022,-84.5459689,285.0,24.5,78.5,10.638,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,173,2022-06-09 00:19:23,,103.0,23475.3,10.676,3.0,0.0,21.5,53.0,78.0,50.4389188,-84.5458713,312.0,24.5,80.5,10.676,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,173,2022-06-09 00:19:24,,104.0,23485.64,10.774,3.0,0.16,22.0,49.0,76.5,50.4388325,-84.5457773,285.0,26.0,86.0,10.774,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,173,2022-06-09 00:19:25,,104.0,23496.09,10.792,3.0,0.49,22.0,46.0,76.0,50.4387446,-84.5456835,250.0,27.5,90.0,10.792,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,173,2022-06-09 00:19:26,,105.0,23507.31,10.781,3.0,0.49,22.0,46.0,76.0,50.4386519,-84.5455798,241.0,27.5,90.0,10.781,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,173,2022-06-09 00:19:27,,105.0,23518.17,10.748,3.0,0.16,19.0,46.0,71.5,50.4385602,-84.5454827,225.0,24.5,80.5,10.748,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,173,2022-06-09 00:19:28,,105.0,23528.88,10.746,3.0,-0.14,20.0,46.0,73.5,50.4384705,-84.5453858,228.0,22.5,77.0,10.746,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,173,2022-06-09 00:19:29,,105.0,23540.01,10.862,3.0,-0.41,23.0,50.0,80.5,50.438382,-84.5452776,271.0,22.0,75.5,10.862,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,173,2022-06-09 00:19:30,,106.0,23550.78,10.778,3.0,-0.4,25.5,54.0,87.0,50.4382966,-84.5451725,244.0,23.0,76.5,10.778,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,173,2022-06-09 00:19:31,,106.0,23561.43,10.784,3.0,-0.13,22.0,48.0,77.0,50.4382118,-84.5450692,243.0,27.0,80.5,10.784,20.0,2022,6,9,0,1.72,216.0
20.0,20.0,173,2022-06-09 00:19:32,,106.0,23572.24,10.685,3.0,-0.18,20.5,51.0,73.5,50.4381228,-84.5449688,227.0,24.5,78.0,10.685,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,173,2022-06-09 00:19:33,,105.0,23582.76,10.55,3.0,-0.64,21.0,52.0,75.0,50.4380364,-84.5448708,247.0,24.0,77.0,10.55,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,173,2022-06-09 00:19:34,,104.0,23593.21,10.456,3.0,-1.06,22.0,53.0,78.0,50.4379507,-84.5447732,247.0,24.0,77.0,10.456,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,173,2022-06-09 00:19:35,,102.0,23603.07,10.414,3.0,-1.32,22.0,53.0,78.0,50.4378695,-84.5446817,289.0,24.0,77.0,10.414,20.0,2022,6,9,0,1.72,216.0
19.600000000000023,19.600000000000023,172,2022-06-09 00:19:36,,101.0,23613.13,10.326,3.0,-1.4,20.5,54.0,79.5,50.437781,-84.5445981,275.0,26.0,83.5,10.326,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,172,2022-06-09 00:19:37,,101.0,23623.41,10.093,3.0,-0.97,19.0,50.0,75.0,50.4376944,-84.5445062,198.0,26.5,82.5,10.093,20.0,2022,6,9,0,1.72,216.0
19.799999999999955,19.799999999999955,172,2022-06-09 00:19:38,,86.0,23633.26,10.048,3.0,-0.29,18.5,49.0,73.5,50.4376124,-84.5444163,199.0,26.5,82.0,10.048,20.0,2022,6,9,0,1.72,216.0
20.0,20.0,171,2022-06-09 00:19:39,,70.0,23643.95,10.034,3.0,0.0,20.0,49.0,76.5,50.4375298,-84.5443089,242.0,25.0,79.5,10.034,20.0,2022,6,9,0,1.72,216.0
20.0,20.0,170,2022-06-09 00:19:40,,82.0,23653.72,9.962,3.0,0.0,25.5,50.0,87.5,50.4374503,-84.5442169,294.0,18.5,71.0,9.962,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,170,2022-06-09 00:19:41,,94.0,23663.61,9.972,3.0,0.2,24.5,52.0,86.5,50.4373712,-84.5441212,301.0,24.5,80.5,9.972,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,171,2022-06-09 00:19:42,,97.0,23673.69,10.001,3.0,0.59,25.5,53.0,87.0,50.4372938,-84.5440194,301.0,27.0,84.5,10.001,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,173,2022-06-09 00:19:43,,98.0,23683.37,9.992,3.0,0.74,26.0,54.0,87.0,50.4372196,-84.5439214,217.0,27.0,85.5,9.992,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,174,2022-06-09 00:19:44,,98.0,23693.75,9.872,3.0,0.52,24.0,57.0,82.5,50.4371408,-84.5438151,167.0,27.5,86.5,9.872,20.0,2022,6,9,0,1.72,216.0
20.200000000000045,20.200000000000045,174,2022-06-09 00:19:45,,98.0,23703.31,9.626,3.0,0.17,22.0,61.0,77.5,50.4370737,-84.5437106,116.0,28.0,87.5,9.626,20.0,2022,6,9,0,1.72,216.0
20.399999999999977,20.399999999999977,174,2022-06-09 00:19:46,,98.0,23712.47,9.43,3.0,0.16,19.5,64.0,72.5,50.4370144,-84.543605,66.0,28.5,88.5,9.43,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,174,2022-06-09 00:19:47,,98.0,23721.79,9.367,2.0,0.52,17.5,67.0,68.0,50.4369584,-84.5434932,15.0,29.0,89.5,9.367,20.0,2022,6,9,0,1.72,216.0
20.600000000000023,20.600000000000023,173,2022-06-09 00:19:48,,0.0,23731.04,9.083,2.0,0.78,17.0,71.0,66.5,50.4369037,-84.5433817,0.0,29.0,90.0,9.083,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,173,2022-06-09 00:19:49,,0.0,23739.57,8.412,2.0,0.98,17.0,74.0,66.5,50.4368532,-84.5432786,0.0,29.0,90.0,8.412,20.0,2022,6,9,0,1.72,216.0
20.799999999999955,20.799999999999955,173,2022-06-09 00:19:50,,0.0,23747.43,7.386,2.0,1.23,17.0,78.0,66.5,50.4368033,-84.5431869,0.0,29.0,90.0,7.386,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,173,2022-06-09 00:19:51,,0.0,23754.02,6.263,2.0,1.42,17.0,81.0,66.5,50.4367594,-84.5431122,0.0,29.0,90.0,6.263,20.0,2022,6,9,0,1.72,216.0
21.0,21.0,173,2022-06-09 00:19:52,,0.0,23759.56,4.914,2.0,1.42,17.0,84.0,66.5,50.43672,-84.5430523,0.0,29.0,90.0,4.914,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,172,2022-06-09 00:19:53,,0.0,23763.96,4.17,2.0,1.31,17.0,88.0,66.5,50.4366871,-84.5430065,0.0,29.0,90.0,4.17,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,172,2022-06-09 00:19:54,,8.0,23767.92,4.16,2.0,1.25,10.5,91.0,70.5,50.4366576,-84.5429653,0.0,18.5,57.0,4.16,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,171,2022-06-09 00:19:55,,22.0,23772.04,4.405,2.0,1.2,0.0,95.0,78.5,50.4366267,-84.5429227,24.0,0.0,0.0,4.405,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,171,2022-06-09 00:19:56,,22.0,23776.72,5.106,2.0,0.87,0.0,98.0,87.0,50.4365916,-84.5428741,139.0,0.0,0.0,5.106,20.0,2022,6,9,0,1.72,216.0
21.200000000000045,21.200000000000045,171,2022-06-09 00:19:57,,42.0,23782.38,5.88,2.0,0.29,29.0,67.0,95.0,50.4365485,-84.5428167,372.0,0.0,21.5,5.88,20.0,2022,6,9,0,1.72,216.0
