heart_rate,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,2023-03-15 23:00:47,,44.0,78.0,6.5,25.0,71.5,86.0,15.5,57.5,23.0,3490.71,4.317,2.0,50.517645,-84.8098833,4.317,13.600000000000023,26.0,26.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:48,,28.0,78.0,0.0,11.0,71.0,82.0,16.5,62.0,23.0,3494.46,4.214,2.0,50.5176175,-84.8098483,4.214,13.600000000000023,26.0,26.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:49,,24.0,78.0,0.0,0.0,70.5,60.0,14.0,60.5,23.0,3496.92,3.439,2.0,50.5175958,-84.8098372,3.439,13.600000000000023,26.0,26.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:50,,21.0,78.0,0.0,0.0,70.0,39.0,11.0,58.5,23.0,3498.7,2.613,2.0,50.5175775,-84.8098479,2.613,13.600000000000023,26.0,26.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:51,,24.0,78.0,0.0,0.0,69.5,0.0,8.5,57.0,23.0,3499.96,2.411,2.0,50.51757,-84.8098608,2.411,13.399999999999977,26.0,26.0,13.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:52,,39.0,78.0,0.0,0.0,69.0,0.0,6.0,55.0,23.0,3501.21,1.781,2.0,50.5175593,-84.8098592,1.781,13.399999999999977,26.0,26.0,13.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:53,,42.0,78.0,0.0,4.0,68.5,5.0,3.0,53.0,23.0,3502.66,1.393,2.0,50.5175599,-84.8098608,1.393,13.399999999999977,26.0,26.0,13.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:54,,40.0,78.0,0.0,15.0,68.0,10.0,0.5,51.5,23.0,3503.21,0.58,2.0,50.5175818,-84.80987,0.58,13.200000000000045,26.0,26.0,13.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:55,,33.0,78.0,13.5,26.0,68.0,25.0,12.0,49.5,22.0,3503.21,0.0,2.0,50.5175955,-84.8098736,0.0,13.200000000000045,26.0,26.0,13.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:56,,28.0,78.0,23.0,37.0,72.0,39.0,20.0,49.0,22.0,3503.21,0.0,2.0,50.5176026,-84.8098843,0.0,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:57,,37.0,78.0,23.5,48.0,82.5,99.0,18.0,51.0,22.0,3503.21,0.0,2.0,50.5176064,-84.8098918,0.0,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:58,,54.0,78.0,24.5,56.0,93.5,154.0,16.0,52.5,22.0,3505.72,1.926,2.0,50.5175848,-84.8098648,1.926,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:00:59,,67.0,78.0,25.0,51.0,92.5,202.0,19.0,61.0,22.0,3509.41,3.697,2.0,50.5175565,-84.8098247,3.697,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:00,,72.0,78.0,25.5,46.0,90.0,220.0,22.0,70.5,22.0,3513.56,4.179,2.0,50.5175227,-84.8097936,4.179,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:01,,75.0,79.0,25.5,45.0,88.0,212.0,25.5,80.0,22.0,3518.2,4.502,2.0,50.5174791,-84.8097609,4.502,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:02,,74.0,79.0,25.5,47.0,85.0,174.0,27.5,87.5,22.0,3522.94,4.703,2.0,50.5174363,-84.8097191,4.703,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:03,,73.0,79.0,23.5,50.0,77.5,171.0,25.5,83.0,22.0,3527.77,4.752,3.0,50.5173959,-84.8096741,4.752,13.0,26.0,26.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:04,,75.0,79.0,21.0,53.0,70.0,145.0,23.5,78.5,22.0,3532.48,4.363,3.0,50.5173548,-84.8096338,4.363,13.200000000000045,26.0,26.0,13.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:05,,76.0,79.0,19.0,53.0,62.5,107.0,21.0,74.0,22.0,3537.22,4.652,3.0,50.5173136,-84.8095972,4.652,13.200000000000045,26.0,26.0,13.200000000000045,0.09,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:06,,78.0,79.0,16.0,54.0,54.0,92.0,19.5,70.0,22.0,3542.31,4.852,3.0,50.5172726,-84.8095499,4.852,13.399999999999977,26.0,28.0,13.399999999999977,0.29,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:07,,71.0,79.0,13.0,55.0,45.5,78.0,19.0,66.0,22.0,3547.36,4.644,3.0,50.5172343,-84.8095007,4.644,13.399999999999977,26.0,28.0,13.399999999999977,0.17,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:08,,52.0,79.0,10.0,60.0,36.5,63.0,18.5,62.0,22.0,3552.11,4.583,3.0,50.5172033,-84.8094443,4.583,13.600000000000023,26.0,28.0,13.600000000000023,0.81,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:09,,34.0,79.0,7.0,71.0,27.5,49.0,17.5,58.0,22.0,3557.13,4.742,3.0,50.5171841,-84.8093749,4.742,13.600000000000023,26.0,28.0,13.600000000000023,1.1,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:10,,15.0,79.0,9.5,82.0,39.0,34.0,17.0,55.5,21.0,3562.62,4.678,3.0,50.5171595,-84.8093022,4.678,13.600000000000023,26.0,28.0,13.600000000000023,1.38,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:11,,0.0,79.0,14.5,94.0,61.0,0.0,16.0,54.5,21.0,3567.18,3.675,3.0,50.5171361,-84.8092463,3.675,13.799999999999955,26.0,28.0,13.799999999999955,1.57,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:12,,21.0,79.0,19.0,95.0,79.0,5.0,15.5,54.0,21.0,3570.67,2.483,3.0,50.5171259,-84.8092007,2.483,13.799999999999955,26.0,28.0,13.799999999999955,1.65,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:13,,31.0,79.0,20.5,82.0,78.0,10.0,16.5,58.0,21.0,3573.55,1.665,3.0,50.517124,-84.80916,1.665,13.799999999999955,26.0,28.0,13.799999999999955,1.67,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:14,,41.0,79.0,21.5,69.0,77.0,14.0,17.0,62.0,21.0,3576.69,2.553,3.0,50.5171294,-84.8091128,2.553,13.799999999999955,26.0,28.0,13.799999999999955,1.63,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:15,,44.0,80.0,24.0,56.0,81.0,62.0,17.5,64.0,21.0,3581.07,4.089,3.0,50.5171462,-84.809054,4.089,13.799999999999955,27.0,28.0,13.799999999999955,1.53,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:16,,55.0,80.0,28.5,49.0,89.0,100.0,18.0,66.0,21.0,3586.39,4.994,3.0,50.5171691,-84.8089847,4.994,13.799999999999955,27.0,28.0,13.799999999999955,1.07,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:17,,63.0,80.0,29.5,50.0,89.5,132.0,22.0,75.5,21.0,3591.94,5.378,3.0,50.5171894,-84.8089112,5.378,13.799999999999955,27.0,28.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:18,,70.0,80.0,30.0,50.0,90.5,160.0,26.0,85.5,21.0,3596.95,5.116,3.0,50.5171968,-84.8088389,5.116,13.799999999999955,27.0,28.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:19,,74.0,80.0,29.5,48.0,91.5,185.0,27.0,89.5,21.0,3601.75,4.873,3.0,50.5171914,-84.8087709,4.873,14.0,27.0,28.0,14.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:20,,77.0,80.0,28.5,52.0,92.0,231.0,27.0,89.5,21.0,3607.01,5.153,3.0,50.5171904,-84.8086959,5.153,14.0,27.0,28.0,14.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:21,,83.0,81.0,26.5,55.0,87.5,224.0,27.0,87.5,21.0,3612.24,5.241,3.0,50.5171738,-84.8086261,5.241,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:22,,81.0,81.0,22.5,51.0,72.0,202.0,26.5,83.5,21.0,3617.91,5.556,3.0,50.5171471,-84.8085516,5.556,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:23,,81.0,81.0,18.0,50.0,56.5,172.0,26.0,80.0,21.0,3623.83,5.813,3.0,50.5171133,-84.8084796,5.813,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:24,,73.0,81.0,12.0,52.0,65.5,136.0,22.5,69.5,20.0,3629.34,5.581,3.0,50.5170749,-84.8084211,5.581,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:25,,54.0,81.0,5.5,49.0,84.5,40.0,17.0,56.0,20.0,3634.51,5.278,3.0,50.5170412,-84.8083609,5.278,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:26,,39.0,81.0,0.5,45.0,100.0,30.0,12.5,45.5,20.0,3639.56,5.102,3.0,50.5170122,-84.8082976,5.102,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:27,,24.0,81.0,3.0,46.0,99.0,19.0,13.5,49.5,20.0,3644.78,5.202,3.0,50.5169822,-84.8082339,5.202,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:28,,9.0,81.0,5.5,46.0,98.0,9.0,14.5,53.5,20.0,3649.95,5.189,3.0,50.5169478,-84.8081757,5.189,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:29,,0.0,81.0,8.0,47.0,97.0,0.0,15.5,57.0,20.0,3654.93,5.03,3.0,50.5169194,-84.8081156,5.03,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:30,,0.0,81.0,10.5,47.0,96.5,0.0,16.5,61.0,20.0,3659.96,5.021,3.0,50.516891,-84.808057,5.021,14.0,27.0,28.0,14.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:31,,0.0,81.0,13.0,48.0,95.5,0.0,17.5,64.5,20.0,3664.81,4.898,3.0,50.5168622,-84.8079976,4.898,14.0,27.0,28.0,14.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:32,,0.0,81.0,15.5,48.0,94.5,0.0,18.0,68.5,20.0,3669.58,4.806,3.0,50.5168589,-84.8079338,4.806,13.799999999999955,27.0,28.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:33,,0.0,81.0,18.5,49.0,93.5,0.0,19.0,72.0,20.0,3673.55,4.184,3.0,50.5168457,-84.807886,4.184,13.600000000000023,27.0,28.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:34,,0.0,81.0,21.0,49.0,93.0,0.0,20.0,76.0,20.0,3676.62,3.387,3.0,50.5168197,-84.8078555,3.387,13.600000000000023,27.0,28.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:35,,48.0,81.0,23.5,50.0,92.0,33.0,21.0,79.5,20.0,3679.76,3.186,3.0,50.5167941,-84.8078597,3.186,13.600000000000023,27.0,28.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:36,,69.0,81.0,26.0,49.0,91.0,135.0,22.0,83.5,20.0,3684.54,4.361,3.0,50.5167473,-84.8078875,4.361,13.399999999999977,27.0,28.0,13.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:37,,76.0,82.0,26.5,44.0,81.5,206.0,26.0,86.0,20.0,3690.43,5.517,2.0,50.516691,-84.8079255,5.517,13.600000000000023,27.0,28.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:38,,80.0,82.0,26.5,57.0,82.5,203.0,27.0,85.0,19.0,3696.53,5.462,2.0,50.5166363,-84.8079766,5.462,13.399999999999977,27.0,28.0,13.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:39,,84.0,82.0,27.0,52.0,85.0,241.0,27.0,85.0,19.0,3702.59,5.431,2.0,50.516587,-84.8080313,5.431,13.399999999999977,27.0,28.0,13.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:40,,84.0,82.0,28.5,48.0,86.5,269.0,26.5,88.0,19.0,3708.44,5.716,2.0,50.5165389,-84.8080858,5.716,13.600000000000023,27.0,28.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:41,,86.0,83.0,30.5,52.0,96.5,297.0,23.0,87.5,19.0,3714.58,5.98,2.0,50.5164897,-84.8081447,5.98,13.799999999999955,27.0,28.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:42,,90.0,83.0,30.5,51.0,95.5,326.0,24.5,90.0,19.0,3721.23,6.196,2.0,50.5164367,-84.8082088,6.196,13.799999999999955,27.0,28.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:43,,92.0,83.0,31.0,51.0,94.0,279.0,26.0,93.0,19.0,3728.19,6.36,2.0,50.5163814,-84.8082787,6.36,14.0,27.0,28.0,14.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:44,,93.0,83.0,31.5,54.0,93.0,239.0,25.5,91.0,19.0,3735.22,6.422,2.0,50.5163268,-84.8083515,6.422,14.0,27.0,28.0,14.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:45,,95.0,84.0,31.5,60.0,92.5,207.0,23.5,85.0,19.0,3742.29,6.805,2.0,50.5162723,-84.8084241,6.805,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:46,,85.0,84.0,29.5,61.0,90.0,217.0,24.0,87.0,19.0,3749.19,6.943,2.0,50.5162207,-84.8084912,6.943,14.399999999999977,27.0,28.0,14.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:47,,86.0,84.0,27.5,47.0,87.0,245.0,25.0,89.0,19.0,3756.02,6.859,2.0,50.5161704,-84.8085606,6.859,14.799999999999955,27.0,28.0,14.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:48,,87.0,84.0,26.0,39.0,79.5,250.0,25.0,86.5,19.0,3762.8,6.789,2.0,50.5161174,-84.8086283,6.789,14.600000000000023,27.0,28.0,14.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:49,,84.0,85.0,23.5,48.0,72.0,179.0,23.5,80.5,19.0,3769.15,6.458,2.0,50.5160683,-84.808692,6.458,14.600000000000023,27.0,28.0,14.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:50,,84.0,85.0,21.0,59.0,67.5,151.0,20.5,71.5,19.0,3775.53,6.409,2.0,50.5160178,-84.8087551,6.409,14.399999999999977,27.0,28.0,14.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:51,,82.0,85.0,18.0,66.0,63.0,123.0,17.0,62.5,19.0,3781.87,6.354,2.0,50.5159715,-84.8088236,6.354,14.200000000000045,27.0,28.0,14.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:52,,78.0,85.0,25.5,72.0,81.0,100.0,13.5,47.5,19.0,3788.21,6.203,2.0,50.515925,-84.8088916,6.203,13.799999999999955,27.0,28.0,13.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:53,,80.0,85.0,28.0,58.0,88.0,168.0,17.0,57.0,18.0,3794.69,6.167,2.0,50.5158715,-84.8089507,6.167,13.600000000000023,27.0,28.0,13.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:54,,80.0,85.0,24.0,46.0,81.0,182.0,25.0,85.5,18.0,3800.82,6.159,2.0,50.5158199,-84.809005,6.159,13.0,27.0,28.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:55,,80.0,85.0,18.5,46.0,69.0,158.0,24.0,81.5,18.0,3807.09,6.313,2.0,50.5157673,-84.8090648,6.313,12.799999999999955,27.0,28.0,12.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:56,,79.0,86.0,22.0,54.0,74.0,135.0,21.0,71.0,18.0,3813.38,6.274,2.0,50.5157179,-84.8091234,6.274,12.600000000000023,27.0,28.0,12.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:57,,69.0,86.0,19.0,55.0,61.5,117.0,18.5,66.0,18.0,3819.39,6.07,2.0,50.5156695,-84.8091836,6.07,12.200000000000045,27.0,28.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:58,,48.0,86.0,16.5,55.0,53.5,104.0,17.0,64.5,18.0,3825.07,5.459,2.0,50.5156224,-84.8092362,5.459,12.200000000000045,27.0,28.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:01:59,,27.0,86.0,18.0,56.0,57.0,92.0,17.5,64.5,18.0,3830.45,5.069,2.0,50.5155795,-84.8092872,5.069,12.0,27.0,28.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:00,,6.0,86.0,19.0,56.0,61.0,80.0,18.0,64.5,18.0,3835.71,4.773,2.0,50.5155357,-84.8093366,4.773,12.0,27.0,28.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:01,,0.0,86.0,20.5,57.0,64.5,0.0,18.0,64.5,18.0,3840.35,4.567,2.0,50.515496,-84.8093762,4.567,12.0,27.0,28.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:02,,0.0,86.0,22.0,57.0,68.5,0.0,18.5,64.5,18.0,3844.17,4.115,2.0,50.5154653,-84.8094122,4.115,12.0,27.0,28.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:03,,0.0,86.0,23.0,58.0,72.0,0.0,19.0,64.5,18.0,3847.25,3.315,2.0,50.5154404,-84.8094383,3.315,12.0,27.0,28.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:04,,0.0,86.0,24.5,58.0,76.0,0.0,19.5,64.5,18.0,3849.73,2.674,2.0,50.5154203,-84.8094619,2.674,12.0,27.0,28.0,12.0,-0.34,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:05,,0.0,86.0,25.5,59.0,79.5,0.0,19.5,64.5,18.0,3851.86,2.26,2.0,50.5154047,-84.8094839,2.26,12.0,27.0,29.0,12.0,-1.45,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:06,,33.0,86.0,27.0,59.0,83.5,13.0,20.0,64.5,17.0,3854.05,2.21,2.0,50.5153882,-84.8095076,2.21,11.800000000000011,27.0,29.0,11.800000000000011,-1.02,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:07,,34.0,86.0,28.5,57.0,87.0,45.0,20.5,64.5,17.0,3856.64,2.49,2.0,50.5153727,-84.8095404,2.49,11.800000000000011,27.0,29.0,11.800000000000011,-0.77,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:08,,35.0,86.0,29.5,56.0,92.5,76.0,19.5,69.0,17.0,3860.01,3.499,2.0,50.5153536,-84.8095823,3.499,11.600000000000023,27.0,29.0,11.600000000000023,-0.79,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:09,,59.0,86.0,30.5,54.0,97.5,197.0,19.5,79.0,17.0,3864.2,4.177,2.0,50.5153284,-84.8096329,4.177,11.399999999999977,27.0,29.0,11.399999999999977,-1.08,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:10,,73.0,86.0,30.0,52.0,96.5,293.0,23.5,92.5,17.0,3869.04,4.843,2.0,50.5152929,-84.8096821,4.843,11.199999999999989,27.0,29.0,11.199999999999989,-1.76,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:11,,81.0,87.0,29.5,49.0,94.0,306.0,27.5,95.0,17.0,3874.23,5.4,2.0,50.5152552,-84.8097374,5.4,11.0,27.0,29.0,11.0,-2.78,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:12,,84.0,87.0,30.5,51.0,94.0,278.0,28.5,93.5,17.0,3880.04,5.695,2.0,50.5152133,-84.8097962,5.695,10.800000000000011,27.0,29.0,10.800000000000011,-3.56,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:13,,82.0,87.0,31.0,49.0,96.0,277.0,27.0,88.5,17.0,3886.05,5.773,2.0,50.5151633,-84.8098501,5.773,10.800000000000011,27.0,30.0,10.800000000000011,-3.78,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:14,,78.0,87.0,28.0,45.0,93.5,247.0,27.0,88.5,17.0,3892.22,5.935,2.0,50.5151134,-84.8099104,5.935,10.800000000000011,27.0,30.0,10.800000000000011,-3.39,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:15,,78.0,88.0,30.0,55.0,94.5,226.0,28.0,87.5,17.0,3898.53,6.08,2.0,50.5150699,-84.8099805,6.08,11.0,27.0,30.0,11.0,-2.27,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:16,,73.0,88.0,28.5,53.0,90.0,191.0,27.5,90.5,17.0,3904.73,5.874,2.0,50.5150291,-84.8100531,5.874,11.0,27.0,30.0,11.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:17,,54.0,88.0,19.5,68.0,65.0,116.0,26.0,88.5,17.0,3910.58,5.517,2.0,50.5149935,-84.8101205,5.517,11.199999999999989,27.0,30.0,11.199999999999989,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:18,,38.0,88.0,9.0,72.0,37.0,83.0,23.5,80.5,17.0,3915.97,5.03,2.0,50.5149615,-84.8101845,5.03,11.199999999999989,27.0,30.0,11.199999999999989,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:19,,23.0,88.0,15.5,60.0,52.0,50.0,24.5,76.0,16.0,3921.0,4.703,2.0,50.5149294,-84.8102432,4.703,11.600000000000023,27.0,30.0,11.600000000000023,0.21,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:20,,8.0,88.0,22.5,48.0,67.0,17.0,25.5,72.0,16.0,3925.72,4.628,2.0,50.5149003,-84.8102978,4.628,11.600000000000023,27.0,30.0,11.600000000000023,1.09,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:21,,14.0,88.0,29.0,36.0,82.0,0.0,26.0,67.5,16.0,3930.32,4.886,2.0,50.5148709,-84.8103566,4.886,11.800000000000011,27.0,30.0,11.800000000000011,1.59,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:22,,69.0,88.0,30.5,36.0,92.0,59.0,26.5,65.5,16.0,3935.19,4.989,2.0,50.5148391,-84.810415,4.989,12.0,27.0,30.0,12.0,2.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:23,,72.0,88.0,28.5,41.0,96.0,270.0,26.5,68.0,16.0,3940.24,5.278,2.0,50.5148067,-84.8104704,5.278,12.200000000000045,27.0,30.0,12.200000000000045,2.33,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:24,,75.0,89.0,30.0,46.0,95.0,272.0,25.5,77.5,16.0,3945.58,5.664,2.0,50.514775,-84.8105356,5.664,12.0,28.0,30.0,12.0,2.59,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:25,,78.0,89.0,31.5,52.0,94.5,285.0,24.5,87.0,16.0,3951.51,6.175,2.0,50.5147459,-84.8106135,6.175,12.0,28.0,30.0,12.0,2.49,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:26,,84.0,89.0,30.0,54.0,96.5,326.0,27.0,93.0,16.0,3958.19,6.32,2.0,50.514705,-84.8106905,6.32,12.0,28.0,30.0,12.0,1.73,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:27,,89.0,90.0,30.0,50.0,97.0,357.0,28.5,95.5,16.0,3965.18,6.68,2.0,50.5146601,-84.8107691,6.68,12.0,28.0,30.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:28,,92.0,90.0,30.0,47.0,94.5,333.0,28.5,95.5,16.0,3972.59,7.266,2.0,50.5146192,-84.8108618,7.266,12.200000000000045,28.0,30.0,12.200000000000045,0.23,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:29,,84.0,90.0,24.5,48.0,88.0,284.0,28.5,96.0,16.0,3980.43,7.599,2.0,50.5145837,-84.8109673,7.599,12.600000000000023,28.0,30.0,12.600000000000023,1.04,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:30,,84.0,91.0,30.0,49.0,92.0,257.0,28.5,96.0,16.0,3988.53,7.757,2.0,50.5145489,-84.8110717,7.757,12.600000000000023,28.0,30.0,12.600000000000023,0.99,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:31,91.0,76.0,91.0,29.5,50.0,88.5,239.0,25.5,90.0,16.0,3996.38,7.488,2.0,50.5145102,-84.8111708,7.488,12.600000000000023,28.0,30.0,12.600000000000023,0.96,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:32,,59.0,91.0,29.5,43.0,85.5,164.0,22.0,81.0,16.0,4003.93,7.102,2.0,50.5144719,-84.8112709,7.102,12.600000000000023,29.0,30.0,12.600000000000023,0.99,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:33,,42.0,91.0,31.0,34.0,84.0,128.0,20.0,71.5,15.0,4011.31,7.101,2.0,50.5144382,-84.8113657,7.101,12.600000000000023,29.0,30.0,12.600000000000023,1.04,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:34,,25.0,91.0,33.0,29.0,82.5,92.0,17.5,62.5,15.0,4018.81,7.088,2.0,50.5144063,-84.8114676,7.088,12.799999999999955,29.0,30.0,12.799999999999955,1.08,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:35,,8.0,91.0,33.5,36.0,83.5,56.0,17.5,62.5,15.0,4026.16,6.973,2.0,50.5143749,-84.8115646,6.973,12.799999999999955,29.0,30.0,12.799999999999955,1.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:36,,0.0,91.0,34.0,44.0,84.0,0.0,17.5,62.5,15.0,4033.39,6.82,2.0,50.5143456,-84.8116613,6.82,12.799999999999955,29.0,30.0,12.799999999999955,0.84,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:37,,0.0,91.0,34.5,51.0,85.0,0.0,17.5,62.5,15.0,4040.35,6.494,2.0,50.5143205,-84.8117576,6.494,12.799999999999955,29.0,30.0,12.799999999999955,0.68,2023,3,15,23,2.31,288.0
