cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
56,16,732.6,2.868,2,95,50.5168623,-84.8076307,136,2.868,2022-09-15 21:28:54,10.199999999999989,0.0,,0.0,10.199999999999989,0.0,32.0,37.0,96.5,25.5,83.0,24.0,2022,9,15,21,2.75,350.0
58,16,734.6,2.22,2,94,50.5168843,-84.8076345,136,2.22,2022-09-15 21:28:55,10.199999999999989,0.0,,0.0,10.199999999999989,0.0,29.0,49.0,89.0,23.0,76.0,24.0,2022,9,15,21,2.75,350.0
57,16,736.05,1.664,2,94,50.5168996,-84.8076293,119,1.664,2022-09-15 21:28:56,10.199999999999989,0.0,,0.0,10.199999999999989,0.0,26.0,61.0,81.0,20.0,69.5,24.0,2022,9,15,21,2.75,350.0
28,16,737.49,1.501,2,94,50.5169158,-84.8076305,71,1.501,2022-09-15 21:28:57,10.199999999999989,0.0,,0.0,10.199999999999989,0.0,23.5,73.0,73.5,17.5,62.5,24.0,2022,9,15,21,2.75,350.0
25,16,739.04,1.53,2,94,50.5169316,-84.8076397,55,1.53,2022-09-15 21:28:58,10.199999999999989,0.0,,0.0,10.199999999999989,0.09,22.0,81.0,69.0,15.0,60.5,24.0,2022,9,15,21,2.75,350.0
21,16,740.46,1.443,2,95,50.51694,-84.8076542,40,1.443,2022-09-15 21:28:59,10.199999999999989,1.0,,0.0,10.199999999999989,0.71,23.0,87.0,70.5,12.0,68.5,24.0,2022,9,15,21,2.75,350.0
17,16,741.66,1.261,2,94,50.5169419,-84.8076724,25,1.261,2022-09-15 21:29:00,10.199999999999989,1.0,,0.0,10.199999999999989,0.0,24.0,93.0,72.0,9.0,76.5,24.0,2022,9,15,21,2.75,350.0
13,16,743.01,1.323,2,93,50.5169419,-84.8076905,14,1.323,2022-09-15 21:29:01,10.199999999999989,1.0,,0.0,10.199999999999989,0.0,25.5,99.0,73.5,6.0,84.5,24.0,2022,9,15,21,2.75,350.0
8,16,744.43,1.403,2,95,50.5169472,-84.8077087,13,1.403,2022-09-15 21:29:02,10.199999999999989,1.0,,0.0,10.199999999999989,-0.04,26.5,92.0,74.5,3.0,92.5,24.0,2022,9,15,21,2.75,350.0
3,16,746.12,1.612,2,94,50.5169615,-84.8077216,0,1.612,2022-09-15 21:29:03,10.199999999999989,1.0,,0.0,10.199999999999989,-0.41,27.0,83.0,75.0,0.0,98.5,24.0,2022,9,15,21,2.75,350.0
0,16,748.01,1.819,2,95,50.5169823,-84.8077307,0,1.819,2022-09-15 21:29:04,10.199999999999989,1.0,,0.0,10.199999999999989,-0.88,22.5,73.0,64.0,3.0,79.5,24.0,2022,9,15,21,2.75,350.0
5,16,750.27,2.149,2,96,50.5170025,-84.8077451,0,2.149,2022-09-15 21:29:05,10.199999999999989,1.0,,0.0,10.199999999999989,-1.2,17.5,63.0,53.5,5.5,61.0,24.0,2022,9,15,21,2.75,350.0
22,17,753.35,2.836,2,97,50.5170261,-84.807774,41,2.836,2022-09-15 21:29:06,10.199999999999989,1.0,,0.0,10.199999999999989,-1.31,13.0,54.0,42.5,8.5,42.0,24.0,2022,9,15,21,2.75,350.0
56,17,757.32,3.681,2,96,50.5170562,-84.8078159,156,3.681,2022-09-15 21:29:07,10.0,1.0,,0.0,10.0,-1.22,16.5,47.0,51.0,17.5,47.0,24.0,2022,9,15,21,2.75,350.0
84,17,762.11,4.518,2,96,50.5170906,-84.8078666,257,4.518,2022-09-15 21:29:08,10.0,1.0,,0.0,10.0,-1.27,36.0,45.0,97.0,39.0,97.0,24.0,2022,9,15,21,2.75,350.0
89,17,767.44,5.171,2,99,50.5171317,-84.8079205,340,5.171,2022-09-15 21:29:09,9.800000000000011,1.0,,0.0,9.800000000000011,-1.34,31.0,48.0,95.5,39.0,99.5,24.0,2022,9,15,21,2.75,350.0
90,18,773.33,5.702,2,100,50.5171747,-84.8079804,359,5.702,2022-09-15 21:29:10,9.800000000000011,1.0,,0.0,9.800000000000011,-1.45,24.0,52.0,91.0,38.0,99.0,24.0,2022,9,15,21,2.75,350.0
90,18,779.52,6.052,2,100,50.5172186,-84.8080498,338,6.052,2022-09-15 21:29:11,9.600000000000023,1.0,,0.0,9.600000000000023,-1.61,20.5,55.0,85.0,32.0,92.5,24.0,2022,9,15,21,2.75,350.0
91,18,785.87,6.148,2,100,50.5172642,-84.8081175,251,6.148,2022-09-15 21:29:12,9.600000000000023,1.0,,0.0,9.600000000000023,-1.73,19.5,45.0,80.5,26.0,85.5,24.0,2022,9,15,21,2.75,350.0
91,18,792.37,6.231,2,99,50.5173126,-84.8081816,242,6.231,2022-09-15 21:29:13,9.399999999999977,1.0,,1.0,9.399999999999977,-1.76,20.5,35.0,81.0,26.5,86.5,23.0,2022,9,15,21,2.75,350.0
89,19,798.93,6.533,2,100,50.5173635,-84.8082482,226,6.533,2022-09-15 21:29:14,9.600000000000023,1.0,,1.0,9.600000000000023,-1.51,21.0,40.0,81.0,27.5,87.0,23.0,2022,9,15,21,2.75,350.0
92,19,806.25,6.937,2,99,50.5174209,-84.8083263,217,6.937,2022-09-15 21:29:15,9.600000000000023,1.0,,1.0,9.600000000000023,0.0,21.5,45.0,81.5,28.0,88.0,23.0,2022,9,15,21,2.75,350.0
95,19,814.1,7.33,2,100,50.5174817,-84.8084052,210,7.33,2022-09-15 21:29:16,9.399999999999977,1.0,,1.0,9.399999999999977,-0.05,21.5,48.0,79.0,27.5,84.5,23.0,2022,9,15,21,2.75,350.0
95,19,822.18,7.597,2,101,50.5175462,-84.8084834,201,7.597,2022-09-15 21:29:17,9.199999999999989,1.0,,1.0,9.199999999999989,-0.92,20.0,44.0,74.5,25.5,78.5,23.0,2022,9,15,21,2.75,350.0
92,20,830.28,7.603,2,101,50.5176091,-84.8085653,195,7.603,2022-09-15 21:29:18,9.0,1.0,,1.0,9.0,-0.96,19.0,39.0,70.0,23.5,73.5,23.0,2022,9,15,21,2.75,350.0
83,20,838.01,7.242,2,101,50.517671,-84.8086366,190,7.242,2022-09-15 21:29:19,8.800000000000011,1.0,,1.0,8.800000000000011,-1.09,17.0,38.0,61.5,25.5,80.5,23.0,2022,9,15,21,2.75,350.0
72,20,845.47,6.848,2,102,50.5177348,-84.8087004,185,6.848,2022-09-15 21:29:20,8.800000000000011,1.0,,1.0,8.800000000000011,-1.18,19.0,26.0,68.0,24.5,79.0,23.0,2022,9,15,21,2.75,350.0
62,20,852.86,6.807,2,102,50.5178037,-84.8087533,180,6.807,2022-09-15 21:29:21,8.800000000000011,1.0,,1.0,8.800000000000011,-1.32,21.5,30.0,76.5,23.5,76.0,23.0,2022,9,15,21,2.75,350.0
84,20,860.55,7.175,2,103,50.5178791,-84.8087988,165,7.175,2022-09-15 21:29:22,8.800000000000011,1.0,,2.0,8.800000000000011,-1.37,24.0,37.0,85.0,22.5,73.5,23.0,2022,9,15,21,2.75,350.0
89,20,868.07,7.243,2,104,50.5179531,-84.8088439,178,7.243,2022-09-15 21:29:23,8.800000000000011,1.0,,2.0,8.800000000000011,-1.33,26.0,43.0,93.5,21.5,70.5,23.0,2022,9,15,21,2.75,350.0
90,21,875.45,7.112,2,103,50.5180234,-84.8088895,191,7.112,2022-09-15 21:29:24,8.600000000000023,1.0,,2.0,8.600000000000023,-1.2,25.5,50.0,91.5,21.5,69.5,23.0,2022,9,15,21,2.75,350.0
91,21,882.96,7.248,2,103,50.518094,-84.80894,205,7.248,2022-09-15 21:29:25,8.600000000000023,1.0,,2.0,8.600000000000023,-0.94,24.5,51.0,88.0,21.0,69.0,23.0,2022,9,15,21,2.75,350.0
93,21,890.72,7.497,2,105,50.5181685,-84.8089889,253,7.497,2022-09-15 21:29:26,8.600000000000023,1.0,,2.0,8.600000000000023,-0.66,23.5,50.0,84.5,21.0,68.5,23.0,2022,9,15,21,2.75,350.0
94,21,899.01,7.611,2,107,50.5182498,-84.8090351,222,7.611,2022-09-15 21:29:27,8.600000000000023,1.0,,2.0,8.600000000000023,-0.54,22.5,49.0,81.0,20.5,68.0,23.0,2022,9,15,21,2.75,350.0
94,21,907.23,7.869,2,108,50.5183301,-84.8090866,183,7.869,2022-09-15 21:29:28,8.399999999999977,1.0,,2.0,8.399999999999977,-0.52,22.0,49.0,77.0,20.5,67.0,23.0,2022,9,15,21,2.75,350.0
94,22,915.13,7.978,2,109,50.5184072,-84.809141,131,7.978,2022-09-15 21:29:29,8.399999999999977,1.0,,2.0,8.399999999999977,-0.58,21.0,48.0,73.5,20.0,66.5,23.0,2022,9,15,21,2.75,350.0
92,22,923.05,7.914,3,109,50.5184845,-84.8091903,127,7.914,2022-09-15 21:29:30,8.399999999999977,1.0,,2.0,8.399999999999977,-0.56,20.0,48.0,70.0,20.0,66.0,23.0,2022,9,15,21,2.75,350.0
91,22,930.85,7.817,3,109,50.5185595,-84.809236,131,7.817,2022-09-15 21:29:31,8.600000000000023,1.0,,2.0,8.600000000000023,0.0,19.0,47.0,66.5,19.5,65.5,23.0,2022,9,15,21,2.75,350.0
89,22,938.31,7.564,3,109,50.5186323,-84.8092814,137,7.564,2022-09-15 21:29:32,8.600000000000023,1.0,,2.0,8.600000000000023,0.0,18.0,47.0,63.0,20.0,65.5,23.0,2022,9,15,21,2.75,350.0
88,22,945.52,7.378,3,109,50.5187034,-84.8093259,137,7.378,2022-09-15 21:29:33,8.600000000000023,1.0,,2.0,8.600000000000023,0.0,17.0,48.0,61.5,24.5,71.5,23.0,2022,9,15,21,2.75,350.0
86,22,952.88,7.36,3,110,50.5187764,-84.8093664,131,7.36,2022-09-15 21:29:34,8.800000000000011,1.0,,2.0,8.800000000000011,0.0,16.0,49.0,55.5,22.0,69.0,23.0,2022,9,15,21,2.75,350.0
85,22,960.1,7.233,3,111,50.5188472,-84.8094083,118,7.233,2022-09-15 21:29:35,8.800000000000011,1.0,,2.0,8.800000000000011,0.0,15.5,54.0,53.5,21.0,67.5,23.0,2022,9,15,21,2.75,350.0
85,23,967.21,7.189,3,112,50.5189173,-84.8094482,132,7.189,2022-09-15 21:29:36,8.800000000000011,1.0,,2.0,8.800000000000011,0.0,15.5,52.0,54.5,21.0,67.5,23.0,2022,9,15,21,2.75,350.0
85,23,974.38,7.136,3,113,50.5189882,-84.8094902,138,7.136,2022-09-15 21:29:37,8.800000000000011,1.0,,2.0,8.800000000000011,0.0,15.0,47.0,55.0,20.5,67.0,23.0,2022,9,15,21,2.75,350.0
84,23,981.71,7.241,3,113,50.5190625,-84.8095308,143,7.241,2022-09-15 21:29:38,8.600000000000023,1.0,,2.0,8.600000000000023,0.0,15.0,45.0,56.0,20.5,67.0,23.0,2022,9,15,21,2.75,350.0
84,23,989.08,7.477,3,113,50.5191376,-84.8095662,146,7.477,2022-09-15 21:29:39,8.399999999999977,1.0,,2.0,8.399999999999977,0.0,21.5,50.0,74.0,16.5,63.5,23.0,2022,9,15,21,2.75,350.0
85,23,996.9,7.73,3,113,50.5192177,-84.8095976,150,7.73,2022-09-15 21:29:40,8.399999999999977,1.0,,2.0,8.399999999999977,0.0,24.0,52.0,82.5,18.0,68.0,23.0,2022,9,15,21,2.75,350.0
86,23,1005.13,7.985,3,113,50.5193015,-84.8096255,211,7.985,2022-09-15 21:29:41,8.199999999999989,1.0,,2.0,8.199999999999989,0.0,23.0,52.0,84.0,22.5,77.5,23.0,2022,9,15,21,2.75,350.0
86,24,1013.32,8.292,3,113,50.5193862,-84.8096529,248,8.292,2022-09-15 21:29:42,7.800000000000011,1.0,,2.0,7.800000000000011,0.0,22.0,53.0,86.0,27.0,86.5,23.0,2022,9,15,21,2.75,350.0
88,24,1021.72,8.453,3,113,50.5194753,-84.8096855,416,8.453,2022-09-15 21:29:43,7.600000000000023,1.0,,2.0,7.600000000000023,0.0,21.5,54.0,87.5,32.0,96.0,23.0,2022,9,15,21,2.75,350.0
92,25,1030.25,8.465,3,113,50.519561,-84.8097272,518,8.465,2022-09-15 21:29:44,7.399999999999977,1.0,,2.0,7.399999999999977,-0.06,23.5,55.0,92.5,26.5,94.5,23.0,2022,9,15,21,2.75,350.0
96,25,1038.45,8.32,3,112,50.5196422,-84.8097723,531,8.32,2022-09-15 21:29:45,7.199999999999989,1.0,,3.0,7.199999999999989,-2.18,25.0,46.0,95.0,19.5,88.5,23.0,2022,9,15,21,2.75,350.0
99,26,1046.37,8.089,3,111,50.51972,-84.8098169,543,8.089,2022-09-15 21:29:46,7.199999999999989,1.0,,3.0,7.199999999999989,-2.25,24.5,39.0,91.0,20.0,86.0,23.0,2022,9,15,21,2.75,350.0
99,26,1054.22,7.991,3,113,50.5197986,-84.8098617,425,7.991,2022-09-15 21:29:47,7.0,1.0,,3.0,7.0,-2.13,24.0,42.0,87.5,20.5,83.5,23.0,2022,9,15,21,2.75,350.0
98,26,1062.68,8.009,3,113,50.5198854,-84.8099033,309,8.009,2022-09-15 21:29:48,6.800000000000011,1.0,,3.0,6.800000000000011,-1.96,23.0,46.0,83.5,21.0,80.5,23.0,2022,9,15,21,2.75,350.0
96,27,1071.06,8.039,3,113,50.5199707,-84.8099404,226,8.039,2022-09-15 21:29:49,7.0,1.0,,3.0,7.0,-1.76,22.5,49.0,80.0,21.5,78.0,23.0,2022,9,15,21,2.75,350.0
94,27,1079.16,7.74,3,113,50.5200524,-84.8099767,226,7.74,2022-09-15 21:29:50,7.0,1.0,,4.0,7.0,-1.41,23.0,48.0,81.5,23.5,78.5,23.0,2022,9,15,21,2.75,350.0
94,27,1086.86,7.363,3,113,50.5201291,-84.8100184,235,7.363,2022-09-15 21:29:51,7.0,1.0,,4.0,7.0,-1.0,25.5,47.0,90.0,27.5,82.5,23.0,2022,9,15,21,2.75,350.0
94,27,1093.88,7.051,3,113,50.5201966,-84.8100639,245,7.051,2022-09-15 21:29:52,7.0,1.0,,4.0,7.0,0.0,24.5,49.0,87.5,27.0,82.5,23.0,2022,9,15,21,2.75,350.0
93,28,1101.23,6.913,3,114,50.520268,-84.810104,243,6.913,2022-09-15 21:29:53,7.0,1.0,,4.0,7.0,0.0,23.5,50.0,85.5,26.5,82.5,23.0,2022,9,15,21,2.75,350.0
93,28,1109.0,6.734,3,116,50.520348,-84.8101405,242,6.734,2022-09-15 21:29:54,7.0,1.0,,4.0,7.0,0.0,23.0,49.0,82.0,26.5,81.5,23.0,2022,9,15,21,2.75,350.0
92,28,1116.55,6.537,3,117,50.5204248,-84.8101716,240,6.537,2022-09-15 21:29:55,7.0,1.0,,4.0,7.0,0.0,23.0,52.0,78.5,26.5,80.0,23.0,2022,9,15,21,2.75,350.0
93,28,1124.75,6.727,3,119,50.5205108,-84.8101937,224,6.727,2022-09-15 21:29:56,6.600000000000023,1.0,,4.0,6.600000000000023,0.0,23.0,53.0,76.0,26.5,78.0,23.0,2022,9,15,21,2.75,350.0
90,28,1132.9,6.879,3,121,50.5205961,-84.8102173,214,6.879,2022-09-15 21:29:57,6.600000000000023,1.0,,4.0,6.600000000000023,0.0,21.0,51.0,78.5,24.5,75.0,23.0,2022,9,15,21,2.75,350.0
86,29,1140.09,6.377,3,121,50.5206731,-84.8102392,221,6.377,2022-09-15 21:29:58,6.600000000000023,1.0,,4.0,6.600000000000023,0.0,21.5,50.0,79.0,26.5,83.0,23.0,2022,9,15,21,2.75,350.0
86,29,1146.38,5.796,3,121,50.5207401,-84.8102627,216,5.796,2022-09-15 21:29:59,6.399999999999977,1.0,,4.0,6.399999999999977,0.0,23.5,49.0,84.0,26.5,85.0,23.0,2022,9,15,21,2.75,350.0
87,29,1153.28,6.565,3,120,50.5208131,-84.8102741,219,6.565,2022-09-15 21:30:00,6.399999999999977,1.0,,4.0,6.399999999999977,-1.0,25.5,48.0,91.5,25.5,82.5,23.0,2022,9,15,21,2.75,350.0
88,29,1160.13,6.848,3,120,50.5208869,-84.8102795,226,6.848,2022-09-15 21:30:01,6.399999999999977,1.0,,4.0,6.399999999999977,-1.16,28.0,47.0,99.0,24.0,80.0,23.0,2022,9,15,21,2.75,350.0
89,30,1167.06,6.943,2,122,50.5209601,-84.8102885,249,6.943,2022-09-15 21:30:02,6.199999999999989,1.0,,4.0,6.199999999999989,-1.26,30.0,46.0,99.0,29.0,90.5,23.0,2022,9,15,21,2.75,350.0
89,30,1173.83,6.819,2,121,50.5210318,-84.8102976,278,6.819,2022-09-15 21:30:03,6.399999999999977,1.0,,4.0,6.399999999999977,-1.15,27.5,42.0,89.0,32.0,95.5,23.0,2022,9,15,21,2.75,350.0
88,30,1180.4,6.623,2,119,50.5211027,-84.8103119,236,6.623,2022-09-15 21:30:04,6.600000000000023,1.0,,4.0,6.600000000000023,0.0,22.0,42.0,73.5,33.5,96.5,23.0,2022,9,15,21,2.75,350.0
87,30,1186.8,6.452,2,119,50.5211706,-84.8103303,210,6.452,2022-09-15 21:30:05,7.0,1.0,,4.0,7.0,-0.17,17.5,45.0,61.5,34.5,97.0,23.0,2022,9,15,21,2.75,350.0
85,30,1192.6,5.99,2,119,50.5212287,-84.8103588,184,5.99,2022-09-15 21:30:06,7.600000000000023,1.0,,4.0,7.600000000000023,0.57,19.0,49.0,66.0,32.0,94.5,23.0,2022,9,15,21,2.75,350.0
85,31,1198.46,5.892,2,118,50.5212858,-84.8103899,137,5.892,2022-09-15 21:30:07,8.0,1.0,,4.0,8.0,1.64,20.5,56.0,70.5,29.5,91.5,23.0,2022,9,15,21,2.75,350.0
85,31,1204.53,6.001,2,117,50.5213452,-84.8104226,217,6.001,2022-09-15 21:30:08,8.600000000000023,2.0,,4.0,8.600000000000023,2.93,22.0,50.0,74.5,27.0,88.5,23.0,2022,9,15,21,2.75,350.0
85,31,1210.19,5.722,2,115,50.5213994,-84.8104592,227,5.722,2022-09-15 21:30:09,9.0,2.0,,4.0,9.0,3.92,22.0,46.0,76.0,25.5,88.0,23.0,2022,9,15,21,2.75,350.0
82,31,1215.04,5.067,2,114,50.5214467,-84.8104902,184,5.067,2022-09-15 21:30:10,9.399999999999977,3.0,,4.0,9.399999999999977,4.8,20.5,45.0,72.5,24.0,86.5,23.0,2022,9,15,21,2.75,350.0
73,31,1219.28,4.464,2,113,50.5214868,-84.8105228,155,4.464,2022-09-15 21:30:11,9.800000000000011,3.0,,4.0,9.800000000000011,5.53,19.0,44.0,66.0,19.0,63.0,23.0,2022,9,15,21,2.75,350.0
67,31,1223.18,4.065,3,115,50.5215229,-84.8105536,146,4.065,2022-09-15 21:30:12,10.0,3.0,,4.0,10.0,5.98,21.5,46.0,73.0,22.0,71.0,23.0,2022,9,15,21,2.75,350.0
66,32,1227.27,4.071,3,115,50.5215595,-84.8105811,211,4.071,2022-09-15 21:30:13,10.399999999999977,4.0,,4.0,10.399999999999977,6.11,24.5,48.0,80.5,25.5,81.0,23.0,2022,9,15,21,2.75,350.0
74,32,1232.14,4.645,3,116,50.5216039,-84.8106137,252,4.645,2022-09-15 21:30:14,10.600000000000023,4.0,,4.0,10.600000000000023,6.08,27.5,47.0,88.5,29.0,91.0,23.0,2022,9,15,21,2.75,350.0
86,32,1237.88,5.472,3,116,50.5216593,-84.8106502,287,5.472,2022-09-15 21:30:15,10.800000000000011,5.0,,4.0,10.800000000000011,6.03,30.0,45.0,95.0,32.0,99.5,23.0,2022,9,15,21,2.75,350.0
93,33,1244.23,6.146,3,116,50.521716,-84.8107027,305,6.146,2022-09-15 21:30:16,11.0,5.0,,4.0,11.0,5.97,29.5,43.0,94.5,32.0,99.5,23.0,2022,9,15,21,2.75,350.0
82,33,1250.24,6.051,3,115,50.5217706,-84.8107504,245,6.051,2022-09-15 21:30:17,11.199999999999989,5.0,,4.0,11.199999999999989,5.92,17.5,40.0,61.0,29.0,90.0,22.0,2022,9,15,21,2.75,350.0
57,33,1255.69,5.604,3,115,50.5218222,-84.8107866,186,5.604,2022-09-15 21:30:18,11.399999999999977,5.0,,4.0,11.399999999999977,5.78,,,,,,22.0,2022,9,15,21,2.75,350.0
33,33,1260.76,5.202,3,113,50.521867,-84.8108282,127,5.202,2022-09-15 21:30:19,11.399999999999977,6.0,,4.0,11.399999999999977,4.97,,,,,,22.0,2022,9,15,21,2.75,350.0
8,33,1266.14,5.342,3,111,50.5219106,-84.8108789,69,5.342,2022-09-15 21:30:20,11.600000000000023,6.0,,4.0,11.600000000000023,4.06,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1270.86,4.973,3,107,50.52195,-84.8109223,0,4.973,2022-09-15 21:30:21,11.600000000000023,6.0,,4.0,11.600000000000023,3.24,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1274.38,3.855,3,106,50.5219818,-84.8109489,0,3.855,2022-09-15 21:30:22,11.600000000000023,6.0,,4.0,11.600000000000023,2.58,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1277.34,3.141,3,105,50.5220121,-84.8109621,0,3.141,2022-09-15 21:30:23,11.600000000000023,6.0,,4.0,11.600000000000023,2.01,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1279.61,2.493,3,104,50.5220359,-84.8109711,0,2.493,2022-09-15 21:30:24,11.800000000000011,6.0,,4.0,11.800000000000011,1.57,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1281.63,2.135,2,104,50.5220541,-84.8109853,0,2.135,2022-09-15 21:30:25,11.800000000000011,6.0,,4.0,11.800000000000011,1.29,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1283.3,1.78,2,105,50.5220723,-84.8109932,0,1.78,2022-09-15 21:30:26,12.0,6.0,,4.0,12.0,1.19,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.4,1.261,2,107,50.5220854,-84.8109932,0,1.261,2022-09-15 21:30:27,12.0,6.0,,4.0,12.0,1.32,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.79,0.464,2,107,50.5220918,-84.8109932,0,0.464,2022-09-15 21:30:28,12.200000000000045,6.0,,4.0,12.200000000000045,1.73,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.79,0.0,2,104,50.5220938,-84.8109932,0,0.0,2022-09-15 21:30:29,12.399999999999977,6.0,,4.0,12.399999999999977,2.48,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.79,0.0,2,103,50.5220938,-84.8109932,0,0.0,2022-09-15 21:30:30,12.399999999999977,6.0,,4.0,12.399999999999977,0.12,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.79,0.0,2,102,50.5220938,-84.8109932,0,0.0,2022-09-15 21:30:31,12.399999999999977,6.0,,4.0,12.399999999999977,0.0,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.79,0.0,1,98,50.5220938,-84.8109932,0,0.0,2022-09-15 21:30:32,12.600000000000023,6.0,,4.0,12.600000000000023,0.0,,,,,,22.0,2022,9,15,21,2.75,350.0
0,33,1284.79,0.0,1,95,50.5220938,-84.8109932,0,0.0,2022-09-15 21:30:33,12.600000000000023,6.0,,4.0,12.600000000000023,0.0,,,,,,22.0,2022,9,15,21,2.75,350.0
12,33,1286.2,2.907,1,84,50.5221448,-84.8110345,23,2.907,2022-09-15 21:31:18,13.0,6.0,,4.0,13.0,0.0,,,,,,22.0,2022,9,15,21,2.75,350.0
23,33,1289.4,3.117,1,85,50.5221772,-84.8110486,46,3.117,2022-09-15 21:31:19,13.0,6.0,,4.0,13.0,0.0,,,,,,22.0,2022,9,15,21,2.75,350.0
41,33,1293.71,3.92,1,85,50.5222203,-84.8110675,112,3.92,2022-09-15 21:31:20,12.600000000000023,6.0,,4.0,12.600000000000023,0.0,28.0,,98.5,30.5,97.0,22.0,2022,9,15,21,2.75,350.0
63,34,1298.43,4.505,1,83,50.5222701,-84.8110853,317,4.505,2022-09-15 21:31:21,12.799999999999955,6.0,,4.0,12.799999999999955,0.0,24.5,,95.0,33.0,97.5,22.0,2022,9,15,21,2.75,350.0
67,34,1303.31,4.786,1,83,50.5223198,-84.8111036,373,4.786,2022-09-15 21:31:22,12.600000000000023,6.0,,4.0,12.600000000000023,0.0,22.0,51.0,92.5,33.0,97.5,22.0,2022,9,15,21,2.75,350.0
70,34,1308.24,4.92,2,84,50.5223686,-84.8111274,416,4.92,2022-09-15 21:31:23,12.799999999999955,6.0,,4.0,12.799999999999955,0.0,24.0,50.0,95.5,25.0,95.0,22.0,2022,9,15,21,2.75,350.0
75,35,1313.65,5.297,2,84,50.5224235,-84.8111545,432,5.297,2022-09-15 21:31:24,13.0,6.0,,4.0,13.0,0.0,25.5,49.0,95.0,24.0,94.5,22.0,2022,9,15,21,2.75,350.0
83,35,1319.84,5.957,2,82,50.5224881,-84.8111819,445,5.957,2022-09-15 21:31:25,13.0,6.0,,4.0,13.0,0.0,27.0,46.0,94.5,23.0,94.5,22.0,2022,9,15,21,2.75,350.0
91,36,1326.48,6.455,2,83,50.5225565,-84.8112145,522,6.455,2022-09-15 21:31:26,13.200000000000045,6.0,,4.0,13.200000000000045,0.0,29.0,44.0,94.5,22.0,94.0,22.0,2022,9,15,21,2.75,350.0
94,36,1333.27,6.699,2,84,50.5226221,-84.8112561,500,6.699,2022-09-15 21:31:27,13.600000000000023,6.0,,4.0,13.600000000000023,0.0,28.5,41.0,91.0,22.5,95.0,22.0,2022,9,15,21,2.75,350.0
96,37,1340.01,6.711,2,83,50.522688,-84.8112961,477,6.711,2022-09-15 21:31:28,13.600000000000023,6.0,,4.0,13.600000000000023,0.0,22.0,40.0,79.5,26.5,99.0,22.0,2022,9,15,21,2.75,350.0
93,37,1347.32,7.164,2,84,50.522762,-84.8113328,387,7.164,2022-09-15 21:31:29,13.600000000000023,6.0,,4.0,13.600000000000023,0.0,22.0,44.0,86.0,27.0,95.0,22.0,2022,9,15,21,2.75,350.0
93,37,1355.55,7.989,2,85,50.5228451,-84.8113641,283,7.989,2022-09-15 21:31:30,13.399999999999977,6.0,,4.0,13.399999999999977,0.0,21.5,48.0,92.5,27.5,91.0,22.0,2022,9,15,21,2.75,350.0
95,38,1364.0,8.289,2,86,50.5229339,-84.8113913,276,8.289,2022-09-15 21:31:31,13.0,6.0,,4.0,13.0,0.0,23.0,50.0,92.5,28.0,89.0,22.0,2022,9,15,21,2.75,350.0
96,38,1371.76,7.609,2,85,50.5230145,-84.811424,243,7.609,2022-09-15 21:31:32,12.799999999999955,6.0,,4.0,12.799999999999955,0.0,23.5,52.0,85.5,27.5,88.5,22.0,2022,9,15,21,2.75,350.0
98,38,1379.29,7.381,2,86,50.5230901,-84.8114605,245,7.381,2022-09-15 21:31:33,12.600000000000023,6.0,,4.0,12.600000000000023,0.0,20.5,53.0,75.5,26.0,86.5,22.0,2022,9,15,21,2.75,350.0
100,38,1387.45,8.179,2,86,50.5231727,-84.8115021,257,8.179,2022-09-15 21:31:34,12.600000000000023,6.0,,4.0,12.600000000000023,0.0,20.0,44.0,71.5,26.5,85.0,22.0,2022,9,15,21,2.75,350.0
102,39,1396.37,8.675,2,88,50.5232619,-84.8115477,250,8.675,2022-09-15 21:31:35,12.399999999999977,6.0,,4.0,12.399999999999977,0.0,21.0,41.0,76.0,24.5,84.0,22.0,2022,9,15,21,2.75,350.0
104,39,1405.1,8.532,2,90,50.5233488,-84.8115924,239,8.532,2022-09-15 21:31:36,12.200000000000045,6.0,,4.0,12.200000000000045,0.0,22.0,28.0,80.0,20.0,80.0,22.0,2022,9,15,21,2.75,350.0
82,39,1413.69,8.246,3,90,50.5234357,-84.8116329,213,8.246,2022-09-15 21:31:37,11.800000000000011,6.0,,4.0,11.800000000000011,0.0,18.0,18.0,64.5,15.5,67.5,22.0,2022,9,15,21,2.75,350.0
