heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,battery_soc,cadence,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
122,21.5,50.0,85.0,209,23.0,83.5,2022-04-04 19:33:05,,15.0,18.0,3881.62,3.256,2.0,50.5427612,-84.828296,3.256,-5.600000000000023,-5.600000000000023,2.12,2022,4,4,19,2.44,341.0
122,27.0,50.0,94.0,316,19.5,76.5,2022-04-04 19:33:06,,13.0,18.0,3886.7,4.617,2.0,50.5427932,-84.8283557,4.617,-5.600000000000023,-5.600000000000023,1.61,2022,4,4,19,2.44,341.0
121,29.5,50.0,99.5,406,17.5,72.5,2022-04-04 19:33:07,,20.0,18.0,3892.04,5.183,2.0,50.5428285,-84.8284166,5.183,-5.600000000000023,-5.600000000000023,0.58,2022,4,4,19,2.44,341.0
120,27.5,50.0,98.5,463,17.5,72.5,2022-04-04 19:33:08,,42.0,18.0,3898.31,5.965,2.0,50.5428727,-84.828485,5.965,-5.600000000000023,-5.600000000000023,0.0,2022,4,4,19,2.44,341.0
120,27.0,50.0,98.5,506,17.5,72.5,2022-04-04 19:33:09,,69.0,18.0,3904.67,6.279,2.0,50.5429123,-84.8285602,6.279,-5.600000000000023,-5.600000000000023,0.0,2022,4,4,19,2.44,341.0
121,25.5,50.0,95.0,483,18.0,76.5,2022-04-04 19:33:10,,75.0,18.0,3911.5,6.764,3.0,50.5429533,-84.8286422,6.764,-5.600000000000023,-5.600000000000023,0.0,2022,4,4,19,2.44,341.0
123,24.0,50.0,91.5,449,19.0,81.5,2022-04-04 19:33:11,,77.0,18.0,3918.32,6.681,3.0,50.5429976,-84.8287209,6.681,-5.600000000000023,-5.600000000000023,0.0,2022,4,4,19,2.44,341.0
126,22.0,51.0,87.5,416,20.0,86.5,2022-04-04 19:33:12,,79.0,18.0,3925.2,6.87,3.0,50.5430416,-84.8288009,6.87,-5.399999999999977,-5.399999999999977,0.15,2022,4,4,19,2.44,341.0
129,20.0,51.0,82.5,377,20.5,90.5,2022-04-04 19:33:13,,81.0,18.0,3932.51,7.223,3.0,50.5430888,-84.8288855,7.223,-5.0,-5.0,0.77,2022,4,4,19,2.44,341.0
132,15.5,52.0,69.5,296,18.5,84.5,2022-04-04 19:33:14,,89.0,18.0,3940.42,7.71,3.0,50.5431448,-84.8289717,7.71,-4.800000000000011,-4.800000000000011,1.73,2022,4,4,19,2.44,341.0
135,25.0,51.0,86.0,270,19.5,75.0,2022-04-04 19:33:15,,90.0,18.0,3948.38,7.912,3.0,50.5432005,-84.8290592,7.912,-4.800000000000011,-4.800000000000011,2.4,2022,4,4,19,2.44,341.0
135,28.5,54.0,94.0,425,21.0,72.5,2022-04-04 19:33:16,,90.0,18.0,3955.16,7.041,3.0,50.5432465,-84.8291351,7.041,-4.800000000000011,-4.800000000000011,2.3,2022,4,4,19,2.44,341.0
136,24.0,72.0,93.0,641,24.0,78.5,2022-04-04 19:33:17,,92.0,18.0,3965.04,9.157,3.0,50.5433217,-84.8292361,9.157,-5.0,-5.0,1.5,2022,4,4,19,2.44,341.0
139,24.0,49.0,93.0,526,24.0,78.5,2022-04-04 19:33:18,,98.0,18.0,3974.9,9.721,3.0,50.5433869,-84.8293486,9.721,-5.199999999999989,-5.199999999999989,0.48,2022,4,4,19,2.44,341.0
142,23.0,52.0,96.0,442,22.5,85.0,2022-04-04 19:33:19,,99.0,18.0,3984.42,9.567,3.0,50.5434508,-84.8294563,9.567,-5.199999999999989,-5.199999999999989,-0.21,2022,4,4,19,2.44,341.0
142,21.5,56.0,99.0,376,20.5,92.0,2022-04-04 19:33:20,,100.0,18.0,3993.26,8.998,3.0,50.5435046,-84.8295618,8.998,-5.199999999999989,-5.199999999999989,-0.72,2022,4,4,19,2.44,341.0
142,21.5,56.0,99.0,343,20.5,92.0,2022-04-04 19:33:21,,101.0,18.0,4001.99,8.793,3.0,50.5435563,-84.8296672,8.793,-5.199999999999989,-5.199999999999989,-0.78,2022,4,4,19,2.44,341.0
141,21.5,58.0,99.0,397,20.5,92.0,2022-04-04 19:33:22,,101.0,18.0,4010.52,8.673,3.0,50.5436055,-84.8297715,8.673,-5.0,-5.0,-0.17,2022,4,4,19,2.44,341.0
141,21.5,58.0,99.0,330,20.5,92.0,2022-04-04 19:33:23,,101.0,18.0,4019.19,8.649,3.0,50.5436634,-84.8298698,8.649,-5.0,-5.0,0.27,2022,4,4,19,2.44,341.0
140,21.5,54.0,99.0,305,20.5,92.0,2022-04-04 19:33:24,,100.0,18.0,4027.94,8.697,3.0,50.5437233,-84.8299676,8.697,-5.0,-5.0,0.16,2022,4,4,19,2.44,341.0
140,21.5,53.0,99.0,339,20.5,92.0,2022-04-04 19:33:25,,99.0,18.0,4035.66,8.453,3.0,50.543778,-84.8300515,8.453,-5.0,-5.0,0.0,2022,4,4,19,2.44,341.0
140,21.5,54.0,99.0,390,20.5,92.0,2022-04-04 19:33:26,,99.0,18.0,4045.06,8.629,3.0,50.5438432,-84.8301555,8.629,-4.600000000000023,-4.600000000000023,0.25,2022,4,4,19,2.44,341.0
140,21.5,54.0,99.0,426,20.5,92.0,2022-04-04 19:33:27,,98.0,18.0,4053.59,8.569,3.0,50.543904,-84.8302477,8.569,-4.399999999999977,-4.399999999999977,0.9,2022,4,4,19,2.44,341.0
140,21.5,54.0,99.0,384,20.5,92.0,2022-04-04 19:33:28,,99.0,18.0,4062.33,8.762,3.0,50.5439631,-84.8303461,8.762,-4.399999999999977,-4.399999999999977,1.31,2022,4,4,19,2.44,341.0
139,23.5,52.0,93.0,358,24.0,90.0,2022-04-04 19:33:29,,100.0,18.0,4071.81,9.324,3.0,50.5440347,-84.8304439,9.324,-4.0,-4.0,1.77,2022,4,4,19,2.44,341.0
139,25.5,51.0,87.0,337,27.0,88.5,2022-04-04 19:33:30,,100.0,18.0,4080.75,8.972,3.0,50.5441007,-84.8305378,8.972,-3.1999999999999886,-3.1999999999999886,3.18,2022,4,4,19,2.44,341.0
139,25.5,51.0,87.0,349,27.0,88.5,2022-04-04 19:33:31,,98.0,18.0,4089.53,8.75,3.0,50.5441652,-84.8306306,8.75,-2.6000000000000227,-2.6000000000000227,4.44,2022,4,4,19,2.44,341.0
139,25.5,51.0,87.0,369,27.0,88.5,2022-04-04 19:33:32,,96.0,18.0,4097.78,8.113,3.0,50.5442226,-84.8307216,8.113,-2.3999999999999773,-2.3999999999999773,4.6,2022,4,4,19,2.44,341.0
139,25.5,51.0,87.0,347,27.0,88.5,2022-04-04 19:33:33,,95.0,18.0,4106.53,8.424,3.0,50.5442862,-84.830815,8.424,-3.0,-3.0,4.4,2022,4,4,19,2.44,341.0
139,25.5,51.0,87.0,349,27.0,88.5,2022-04-04 19:33:34,,95.0,18.0,4114.56,7.936,3.0,50.5443438,-84.8309015,7.936,-3.3999999999999773,-3.3999999999999773,3.3,2022,4,4,19,2.44,341.0
138,26.0,51.0,87.5,356,26.5,88.5,2022-04-04 19:33:35,,95.0,18.0,4122.45,7.538,3.0,50.5444012,-84.8309855,7.538,-4.0,-4.0,0.58,2022,4,4,19,2.44,341.0
138,27.5,52.0,89.5,343,25.5,88.5,2022-04-04 19:33:36,,95.0,18.0,4130.46,7.414,3.0,50.5444534,-84.8310777,7.414,-4.199999999999989,-4.199999999999989,-2.08,2022,4,4,19,2.44,341.0
137,29.0,53.0,91.0,331,24.5,88.5,2022-04-04 19:33:37,,95.0,18.0,4138.62,7.7,3.0,50.5445024,-84.8311757,7.7,-4.399999999999977,-4.399999999999977,-3.72,2022,4,4,19,2.44,341.0
137,29.0,50.0,91.0,327,24.5,88.5,2022-04-04 19:33:38,,95.0,18.0,4146.79,7.848,3.0,50.5445587,-84.8312665,7.848,-4.399999999999977,-4.399999999999977,-4.63,2022,4,4,19,2.44,341.0
137,29.0,49.0,91.0,330,24.5,88.5,2022-04-04 19:33:39,,95.0,18.0,4155.02,7.857,3.0,50.5446122,-84.8313615,7.857,-4.399999999999977,-4.399999999999977,-4.16,2022,4,4,19,2.44,341.0
137,29.0,49.0,91.0,335,24.5,88.5,2022-04-04 19:33:40,,96.0,18.0,4163.71,8.241,3.0,50.5446715,-84.8314585,8.241,-4.399999999999977,-4.399999999999977,-2.72,2022,4,4,19,2.44,341.0
137,29.0,49.0,91.0,334,24.5,88.5,2022-04-04 19:33:41,,98.0,18.0,4172.23,8.07,3.0,50.5447337,-84.831549,8.07,-4.199999999999989,-4.199999999999989,-1.3,2022,4,4,19,2.44,341.0
137,29.0,49.0,91.0,336,24.5,88.5,2022-04-04 19:33:42,,99.0,18.0,4181.28,8.318,3.0,50.5447973,-84.8316483,8.318,-4.199999999999989,-4.199999999999989,-0.1,2022,4,4,19,2.44,341.0
137,29.0,49.0,91.0,298,24.5,88.5,2022-04-04 19:33:43,,100.0,18.0,4190.29,8.185,3.0,50.5448594,-84.8317484,8.185,-4.0,-4.0,0.65,2022,4,4,19,2.44,341.0
136,29.0,49.0,91.0,253,24.5,88.5,2022-04-04 19:33:44,,100.0,18.0,4198.59,8.152,3.0,50.5449144,-84.8318428,8.152,-4.0,-4.0,0.87,2022,4,4,19,2.44,341.0
136,29.0,49.0,91.0,302,24.5,88.5,2022-04-04 19:33:45,,100.0,18.0,4206.79,8.19,3.0,50.5449645,-84.8319407,8.19,-4.0,-4.0,0.83,2022,4,4,19,2.44,341.0
134,29.0,49.0,91.0,172,24.5,88.5,2022-04-04 19:33:46,,100.0,18.0,4214.51,7.947,3.0,50.5450134,-84.8320308,7.947,-3.8000000000000114,-3.8000000000000114,0.81,2022,4,4,19,2.44,341.0
135,22.5,51.0,75.5,149,22.5,83.5,2022-04-04 19:33:47,,99.0,18.0,4222.36,7.574,3.0,50.5450652,-84.8321205,7.574,-3.8000000000000114,-3.8000000000000114,0.85,2022,4,4,19,2.44,341.0
134,16.0,54.0,58.5,141,20.5,78.5,2022-04-04 19:33:48,,99.0,18.0,4230.0,7.328,3.0,50.5451189,-84.8322042,7.328,-3.8000000000000114,-3.8000000000000114,0.87,2022,4,4,19,2.44,341.0
135,16.0,55.0,60.0,371,18.5,66.5,2022-04-04 19:33:49,92.0,95.0,18.0,4238.1,8.153,3.0,50.5451748,-84.832294,8.153,-3.6000000000000227,-3.6000000000000227,0.84,2022,4,4,19,2.44,341.0
135,19.5,55.0,75.0,599,19.5,66.0,2022-04-04 19:33:50,,90.0,18.0,4247.05,9.056,3.0,50.5452287,-84.8324015,9.056,-3.6000000000000227,-3.6000000000000227,0.94,2022,4,4,19,2.44,341.0
135,23.0,56.0,95.0,649,26.0,85.0,2022-04-04 19:33:51,,88.0,18.0,4255.91,8.606,3.0,50.5452805,-84.8325091,8.606,-3.3999999999999773,-3.3999999999999773,1.02,2022,4,4,19,2.44,341.0
135,29.5,55.0,98.5,634,26.5,86.5,2022-04-04 19:33:52,,101.0,18.0,4265.43,9.232,3.0,50.5453481,-84.8326126,9.232,-3.1999999999999886,-3.1999999999999886,1.14,2022,4,4,19,2.44,341.0
135,28.5,47.0,96.0,570,24.0,88.0,2022-04-04 19:33:53,,103.0,18.0,4274.87,9.252,3.0,50.5454158,-84.8327142,9.252,-3.0,-3.0,1.53,2022,4,4,19,2.44,341.0
134,26.5,43.0,95.5,462,26.0,93.0,2022-04-04 19:33:54,,105.0,18.0,4283.97,9.013,3.0,50.5454826,-84.8328105,9.013,-2.8000000000000114,-2.8000000000000114,1.94,2022,4,4,19,2.44,341.0
133,27.0,44.0,96.0,425,30.5,99.0,2022-04-04 19:33:55,,105.0,18.0,4293.19,9.211,3.0,50.5455523,-84.8329054,9.211,-3.0,-3.0,1.86,2022,4,4,19,2.44,341.0
133,26.0,48.0,94.0,400,31.5,97.0,2022-04-04 19:33:56,,105.0,18.0,4302.34,8.811,3.0,50.5456188,-84.8330029,8.811,-3.0,-3.0,1.48,2022,4,4,19,2.44,341.0
134,25.0,50.0,92.0,349,28.0,91.5,2022-04-04 19:33:57,,104.0,18.0,4310.75,8.697,3.0,50.5456766,-84.8330965,8.697,-3.1999999999999886,-3.1999999999999886,0.9,2022,4,4,19,2.44,341.0
133,23.5,52.0,89.5,324,25.0,87.0,2022-04-04 19:33:58,,104.0,18.0,4319.3,8.848,3.0,50.5457339,-84.8331933,8.848,-3.1999999999999886,-3.1999999999999886,0.07,2022,4,4,19,2.44,341.0
133,22.5,53.0,87.0,310,24.5,86.0,2022-04-04 19:33:59,,103.0,18.0,4327.75,8.476,3.0,50.5457912,-84.8332882,8.476,-2.8000000000000114,-2.8000000000000114,-0.47,2022,4,4,19,2.44,341.0
133,23.0,54.0,83.0,332,25.0,85.0,2022-04-04 19:34:00,,102.0,18.0,4336.52,8.284,3.0,50.5458541,-84.8333827,8.284,-3.0,-3.0,-0.29,2022,4,4,19,2.44,341.0
134,24.0,48.0,83.5,352,30.0,89.5,2022-04-04 19:34:01,,101.0,18.0,4344.73,8.112,3.0,50.545905,-84.8334798,8.112,-2.8000000000000114,-2.8000000000000114,0.0,2022,4,4,19,2.44,341.0
134,24.0,47.0,83.5,312,30.5,90.0,2022-04-04 19:34:02,,101.0,18.0,4352.65,7.954,3.0,50.5459578,-84.8335698,7.954,-2.3999999999999773,-2.3999999999999773,0.38,2022,4,4,19,2.44,341.0
133,24.0,50.0,83.5,338,30.5,90.0,2022-04-04 19:34:03,,100.0,18.0,4360.71,7.943,3.0,50.546013,-84.8336597,7.943,-2.0,-2.0,1.54,2022,4,4,19,2.44,341.0
133,23.5,51.0,84.5,366,29.0,88.0,2022-04-04 19:34:04,,100.0,18.0,4368.16,7.939,3.0,50.5460654,-84.8337413,7.939,-1.8000000000000114,-1.8000000000000114,2.64,2022,4,4,19,2.44,341.0
133,22.0,49.0,87.0,347,26.5,84.5,2022-04-04 19:34:05,,101.0,18.0,4376.65,8.262,3.0,50.5461237,-84.8338357,8.262,-1.3999999999999773,-1.3999999999999773,3.19,2022,4,4,19,2.44,341.0
132,22.0,49.0,87.0,311,26.5,84.5,2022-04-04 19:34:06,,101.0,18.0,4384.91,8.138,3.0,50.5461774,-84.8339311,8.138,-1.1999999999999886,-1.1999999999999886,3.78,2022,4,4,19,2.44,341.0
131,22.0,49.0,87.0,243,26.5,84.5,2022-04-04 19:34:07,,101.0,18.0,4393.4,8.365,3.0,50.5462387,-84.8340221,8.365,-1.0,-1.0,4.14,2022,4,4,19,2.44,341.0
132,22.0,49.0,87.0,271,26.5,84.5,2022-04-04 19:34:08,,101.0,18.0,4402.01,8.211,3.0,50.5463001,-84.8341153,8.211,-0.6000000000000227,-0.6000000000000227,3.81,2022,4,4,19,2.44,341.0
132,22.0,49.0,87.0,283,26.5,84.5,2022-04-04 19:34:09,,101.0,18.0,4410.49,8.22,3.0,50.5463603,-84.8342075,8.22,-0.39999999999997726,-0.39999999999997726,3.19,2022,4,4,19,2.44,341.0
131,22.0,49.0,87.0,290,26.5,84.5,2022-04-04 19:34:10,,101.0,18.0,4418.47,8.14,3.0,50.5464172,-84.8342939,8.14,-0.39999999999997726,-0.39999999999997726,2.72,2022,4,4,19,2.44,341.0
132,22.0,49.0,87.0,296,26.5,84.5,2022-04-04 19:34:11,,101.0,18.0,4425.66,7.173,3.0,50.5464696,-84.8343705,7.173,-0.39999999999997726,-0.39999999999997726,2.28,2022,4,4,19,2.44,341.0
132,22.0,49.0,87.0,285,26.5,84.5,2022-04-04 19:34:12,,101.0,18.0,4433.79,7.87,3.0,50.5465294,-84.8344562,7.87,-0.8000000000000114,-0.8000000000000114,1.51,2022,4,4,19,2.44,341.0
133,22.0,49.0,87.0,271,26.5,84.5,2022-04-04 19:34:13,,101.0,18.0,4441.52,7.605,3.0,50.5465772,-84.8345477,7.605,-0.6000000000000227,-0.6000000000000227,0.5,2022,4,4,19,2.44,341.0
134,22.0,49.0,86.0,246,27.0,84.5,2022-04-04 19:34:14,,101.0,18.0,4449.39,7.59,3.0,50.5466245,-84.8346423,7.59,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
134,21.5,49.0,79.5,208,28.5,85.5,2022-04-04 19:34:15,,100.0,18.0,4458.02,7.791,3.0,50.5466795,-84.8347427,7.791,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
135,21.0,49.0,73.0,171,30.5,86.5,2022-04-04 19:34:16,,100.0,18.0,4465.75,7.588,3.0,50.5467273,-84.8348342,7.588,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
136,21.0,49.0,72.5,132,29.5,84.5,2022-04-04 19:34:17,,97.0,18.0,4473.2,7.446,3.0,50.5467659,-84.8349289,7.446,-0.39999999999997726,-0.39999999999997726,0.19,2022,4,4,19,2.44,341.0
138,20.5,50.0,72.0,137,27.5,79.5,2022-04-04 19:34:18,,97.0,18.0,4480.5,7.287,3.0,50.5468069,-84.835019,7.287,-0.19999999999998863,-0.19999999999998863,0.7,2022,4,4,19,2.44,341.0
140,20.0,51.0,72.0,143,25.5,74.5,2022-04-04 19:34:19,,97.0,18.0,4488.29,7.374,3.0,50.5468588,-84.8351073,7.374,-0.19999999999998863,-0.19999999999998863,1.01,2022,4,4,19,2.44,341.0
140,19.5,52.0,71.5,149,23.5,69.5,2022-04-04 19:34:20,,97.0,18.0,4495.8,7.368,3.0,50.5469067,-84.835195,7.368,-0.19999999999998863,-0.19999999999998863,0.79,2022,4,4,19,2.44,341.0
141,19.0,53.0,71.0,155,21.0,64.5,2022-04-04 19:34:21,,97.0,18.0,4504.24,7.893,3.0,50.5469627,-84.8352911,7.893,-0.19999999999998863,-0.19999999999998863,0.28,2022,4,4,19,2.44,341.0
141,19.0,55.0,69.5,162,19.5,61.0,2022-04-04 19:34:22,,97.0,18.0,4513.8,8.496,3.0,50.5470222,-84.835404,8.496,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
141,18.5,57.0,65.5,173,18.5,58.0,2022-04-04 19:34:23,,98.0,18.0,4523.46,8.796,3.0,50.5470781,-84.8355217,8.796,0.0,0.0,0.0,2022,4,4,19,2.44,341.0
141,18.0,59.0,61.5,183,17.0,55.5,2022-04-04 19:34:24,,98.0,18.0,4532.79,8.77,3.0,50.5471399,-84.835628,8.77,0.0,0.0,0.0,2022,4,4,19,2.44,341.0
142,24.0,56.0,73.5,188,20.5,64.0,2022-04-04 19:34:25,,99.0,18.0,4542.07,8.434,3.0,50.5471985,-84.8357368,8.434,0.0,0.0,0.0,2022,4,4,19,2.44,341.0
144,30.0,53.0,86.0,194,24.5,72.5,2022-04-04 19:34:26,,100.0,18.0,4551.13,8.428,3.0,50.5472509,-84.8358474,8.428,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
146,18.5,50.0,61.0,168,20.5,65.0,2022-04-04 19:34:27,,102.0,18.0,4559.5,8.126,3.0,50.5472927,-84.8359547,8.126,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
148,19.0,53.0,65.5,178,19.0,63.0,2022-04-04 19:34:28,,102.0,18.0,4568.05,8.242,3.0,50.5473384,-84.8360621,8.242,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
149,24.0,57.0,78.5,195,19.5,63.5,2022-04-04 19:34:29,,101.0,18.0,4576.76,8.333,3.0,50.5473893,-84.836168,8.333,0.0,0.0,0.0,2022,4,4,19,2.44,341.0
149,20.5,54.0,74.0,214,22.5,72.0,2022-04-04 19:34:30,,100.0,18.0,4585.49,8.296,3.0,50.5474457,-84.8362689,8.296,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
149,21.5,57.0,78.0,222,21.5,71.5,2022-04-04 19:34:31,,100.0,18.0,4594.22,8.021,3.0,50.5475034,-84.8363686,8.021,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
150,20.5,58.0,81.0,260,21.5,69.0,2022-04-04 19:34:32,,98.0,18.0,4602.84,8.659,3.0,50.5475512,-84.8364757,8.659,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
151,21.5,57.0,85.0,280,21.5,67.5,2022-04-04 19:34:33,,99.0,18.0,4611.01,8.296,3.0,50.5475931,-84.8365795,8.296,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
151,26.0,55.0,92.0,277,21.5,67.5,2022-04-04 19:34:34,,99.0,18.0,4619.24,8.342,3.0,50.5476378,-84.8366824,8.342,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
151,25.0,51.0,86.5,272,27.0,86.5,2022-04-04 19:34:35,,99.0,18.0,4627.88,8.463,3.0,50.5476846,-84.8367904,8.463,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
151,25.5,51.0,85.5,232,26.0,85.0,2022-04-04 19:34:36,,99.0,18.0,4635.99,8.12,3.0,50.5477278,-84.8368925,8.12,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
152,25.0,53.0,83.0,258,23.0,80.5,2022-04-04 19:34:37,,99.0,18.0,4644.06,8.119,3.0,50.5477795,-84.8369862,8.119,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
153,26.5,54.0,84.0,304,22.5,79.5,2022-04-04 19:34:38,,98.0,18.0,4652.46,8.446,3.0,50.5478189,-84.8370957,8.446,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
154,29.5,51.0,88.0,327,25.5,82.5,2022-04-04 19:34:39,,97.0,18.0,4661.47,8.72,3.0,50.5478575,-84.8372153,8.72,-0.39999999999997726,-0.39999999999997726,-0.19,2022,4,4,19,2.44,341.0
155,22.5,51.0,76.5,319,25.5,84.5,2022-04-04 19:34:40,,99.0,18.0,4669.86,8.22,3.0,50.5478955,-84.8373254,8.22,-0.39999999999997726,-0.39999999999997726,-0.48,2022,4,4,19,2.44,341.0
156,28.5,49.0,87.5,335,26.0,87.0,2022-04-04 19:34:41,,98.0,18.0,4677.81,8.014,3.0,50.5479333,-84.8374288,8.014,-0.19999999999998863,-0.19999999999998863,-0.29,2022,4,4,19,2.44,341.0
155,31.0,49.0,92.5,341,26.5,86.5,2022-04-04 19:34:42,,98.0,18.0,4686.14,7.982,3.0,50.5479769,-84.837534,7.982,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
155,31.5,49.0,94.0,333,27.0,85.5,2022-04-04 19:34:43,,98.0,18.0,4694.12,8.007,3.0,50.548017,-84.8376362,8.007,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
155,29.0,49.0,93.0,311,28.0,88.5,2022-04-04 19:34:44,,98.0,18.0,4702.38,8.037,3.0,50.5480597,-84.837741,8.037,-0.39999999999997726,-0.39999999999997726,0.0,2022,4,4,19,2.44,341.0
155,27.0,50.0,85.0,314,24.0,85.0,2022-04-04 19:34:45,,97.0,18.0,4710.28,7.758,3.0,50.5480979,-84.8378433,7.758,-0.19999999999998863,-0.19999999999998863,0.0,2022,4,4,19,2.44,341.0
154,25.5,49.0,85.5,330,24.5,84.5,2022-04-04 19:34:46,,94.0,18.0,4718.91,7.362,3.0,50.5481103,-84.837967,7.362,0.0,0.0,0.0,2022,4,4,19,2.44,341.0
154,25.0,49.0,85.5,336,25.0,84.5,2022-04-04 19:34:47,,93.0,18.0,4727.33,7.96,2.0,50.5481341,-84.8380848,7.96,0.19999999999998863,0.19999999999998863,0.18,2022,4,4,19,2.44,341.0
154,28.0,50.0,91.0,326,26.5,85.5,2022-04-04 19:34:48,,93.0,18.0,4735.5,8.065,2.0,50.5481651,-84.8381954,8.065,0.8000000000000114,0.8000000000000114,0.89,2022,4,4,19,2.44,341.0
154,31.0,51.0,97.0,334,29.0,88.0,2022-04-04 19:34:49,,93.0,18.0,4743.77,7.928,2.0,50.5482051,-84.8383023,7.928,1.1999999999999886,1.1999999999999886,2.13,2022,4,4,19,2.44,341.0
153,25.0,50.0,86.5,309,28.0,90.5,2022-04-04 19:34:50,,92.0,18.0,4751.41,7.912,2.0,50.548242,-84.8384012,7.912,1.8000000000000114,1.8000000000000114,3.64,2022,4,4,19,2.44,341.0
153,27.5,55.0,92.5,275,27.5,88.0,2022-04-04 19:34:51,,91.0,18.0,4759.31,7.675,2.0,50.5482752,-84.8385064,7.675,1.8000000000000114,1.8000000000000114,4.76,2022,4,4,19,2.44,341.0
152,26.0,55.0,84.5,243,27.5,87.0,2022-04-04 19:34:52,,91.0,18.0,4766.96,7.526,2.0,50.5483089,-84.8386075,7.526,2.0,2.0,4.94,2022,4,4,19,2.44,341.0
152,24.0,55.0,80.0,287,25.0,81.5,2022-04-04 19:34:53,,90.0,18.0,4774.55,7.815,2.0,50.5483491,-84.8387032,7.815,2.1999999999999886,2.1999999999999886,4.57,2022,4,4,19,2.44,341.0
152,22.5,56.0,83.5,413,20.5,70.5,2022-04-04 19:34:54,,90.0,18.0,4782.62,7.864,2.0,50.5483924,-84.8388044,7.864,2.1999999999999886,2.1999999999999886,3.79,2022,4,4,19,2.44,341.0
152,22.5,53.0,83.5,708,20.5,70.5,2022-04-04 19:34:55,,95.0,18.0,4790.9,8.504,2.0,50.5484295,-84.8389135,8.504,2.3999999999999773,2.3999999999999773,2.61,2022,4,4,19,2.44,341.0
151,22.5,51.0,83.5,647,20.5,70.5,2022-04-04 19:34:56,,99.0,18.0,4800.62,9.588,3.0,50.5484739,-84.8390408,9.588,2.6000000000000227,2.6000000000000227,1.64,2022,4,4,19,2.44,341.0
151,21.5,51.0,81.5,458,20.5,73.0,2022-04-04 19:34:57,,103.0,18.0,4810.12,9.453,3.0,50.5485174,-84.8391653,9.453,2.6000000000000227,2.6000000000000227,1.32,2022,4,4,19,2.44,341.0
150,18.5,55.0,74.5,200,21.5,80.5,2022-04-04 19:34:58,,109.0,18.0,4819.49,9.193,3.0,50.5485592,-84.8392887,9.193,2.3999999999999773,2.3999999999999773,1.11,2022,4,4,19,2.44,341.0
150,18.5,55.0,74.5,143,21.5,80.5,2022-04-04 19:34:59,,109.0,18.0,4827.98,8.003,3.0,50.5485987,-84.8393995,8.003,2.3999999999999773,2.3999999999999773,0.77,2022,4,4,19,2.44,341.0
150,18.5,55.0,74.5,86,21.5,80.5,2022-04-04 19:35:00,,110.0,18.0,4835.7,7.468,3.0,50.5486344,-84.8395005,7.468,2.3999999999999773,2.3999999999999773,0.49,2022,4,4,19,2.44,341.0
149,18.5,55.0,74.5,29,21.5,80.5,2022-04-04 19:35:01,,110.0,18.0,4843.23,7.345,3.0,50.5486687,-84.8395993,7.345,2.3999999999999773,2.3999999999999773,0.16,2022,4,4,19,2.44,341.0
149,18.5,55.0,74.5,0,21.5,80.5,2022-04-04 19:35:02,,0.0,18.0,4850.13,6.875,3.0,50.5486964,-84.839692,6.875,2.1999999999999886,2.1999999999999886,-0.16,2022,4,4,19,2.44,341.0
149,18.5,55.0,74.5,0,21.5,80.5,2022-04-04 19:35:03,,0.0,18.0,4857.17,7.131,3.0,50.5487284,-84.8397843,7.131,2.0,2.0,-0.73,2022,4,4,19,2.44,341.0
149,29.5,55.0,100.0,463,31.0,95.0,2022-04-04 19:35:04,,13.0,18.0,4864.6,7.719,3.0,50.5487638,-84.8398808,7.719,1.8000000000000114,1.8000000000000114,-1.48,2022,4,4,19,2.44,341.0
149,29.5,47.0,100.0,459,31.0,95.0,2022-04-04 19:35:05,,77.0,18.0,4872.61,8.253,3.0,50.548798,-84.8399872,8.253,1.6000000000000227,1.6000000000000227,-2.02,2022,4,4,19,2.44,341.0
