altitude,ascent,battery_soc,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,timestamp,cadence,calories,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
54.799999999999955,697,,679,83036.79,54.799999999999955,6.046,2,3.34,50.5129661,-84.863914,6.046,7,2023-04-17 05:19:53,89.0,1776.0,42.0,218.0,19.0,71.5,25.5,90.0,2023,4,17,5,5.87,14.0
54.799999999999955,697,,679,83043.13,54.799999999999955,6.292,2,3.44,50.5129597,-84.8638243,6.292,7,2023-04-17 05:19:54,89.0,1776.0,45.0,188.0,22.0,75.5,23.5,84.0,2023,4,17,5,5.87,14.0
55.0,698,,679,83049.67,55.0,6.496,2,3.49,50.512961,-84.8637309,6.496,7,2023-04-17 05:19:55,90.0,1777.0,46.0,166.0,25.0,79.5,21.5,78.5,2023,4,17,5,5.87,14.0
55.200000000000045,698,,679,83056.3,55.200000000000045,6.549,2,3.28,50.5129656,-84.8636321,6.549,7,2023-04-17 05:19:56,90.0,1777.0,47.0,164.0,22.5,72.0,21.0,77.5,2023,4,17,5,5.87,14.0
55.200000000000045,698,,679,83062.94,55.200000000000045,6.625,2,2.95,50.5129701,-84.8635388,6.625,7,2023-04-17 05:19:57,91.0,1777.0,47.0,147.0,17.5,62.5,21.5,75.5,2023,4,17,5,5.87,14.0
55.200000000000045,698,,679,83069.58,55.200000000000045,6.61,2,2.52,50.5129734,-84.8634406,6.61,7,2023-04-17 05:19:58,91.0,1777.0,46.0,144.0,15.5,60.5,19.5,68.0,2023,4,17,5,5.87,14.0
55.200000000000045,698,,679,83076.42,55.200000000000045,6.8,2,2.02,50.5129747,-84.8633473,6.8,7,2023-04-17 05:19:59,88.0,1777.0,42.0,140.0,17.0,62.5,18.5,70.5,2023,4,17,5,5.87,14.0
55.200000000000045,698,,679,83083.29,55.200000000000045,6.9,2,0.34,50.5129792,-84.8632452,6.9,7,2023-04-17 05:20:00,73.0,1777.0,50.0,130.0,16.5,59.0,18.5,70.0,2023,4,17,5,5.87,14.0
55.0,698,,679,83090.36,55.0,7.095,2,0.0,50.5129837,-84.8631375,7.095,7,2023-04-17 05:20:01,51.0,1777.0,51.0,115.0,15.5,57.5,17.5,66.5,2023,4,17,5,5.87,14.0
55.0,698,,679,83098.3,55.0,7.605,2,0.0,50.5129884,-84.8630232,7.605,7,2023-04-17 05:20:02,30.0,1777.0,51.0,100.0,14.0,57.5,16.5,61.5,2023,4,17,5,5.87,14.0
54.799999999999955,698,,679,83106.4,54.799999999999955,7.972,2,0.0,50.5129942,-84.8629076,7.972,7,2023-04-17 05:20:03,8.0,1777.0,51.0,85.0,13.0,57.5,15.0,56.5,2023,4,17,5,5.87,14.0
54.60000000000002,698,,679,83114.02,54.60000000000002,7.732,2,0.0,50.5130033,-84.8627989,7.732,7,2023-04-17 05:20:04,0.0,1777.0,51.0,0.0,12.0,57.5,13.5,51.5,2023,4,17,5,5.87,14.0
54.39999999999998,698,,680,83121.69,54.39999999999998,7.65,2,-0.87,50.5130138,-84.8626887,7.65,7,2023-04-17 05:20:05,0.0,1777.0,51.0,0.0,10.5,58.0,12.5,46.5,2023,4,17,5,5.87,14.0
54.0,698,,680,83129.59,54.0,7.788,2,-1.4,50.5130261,-84.8625768,7.788,7,2023-04-17 05:20:06,0.0,1777.0,51.0,0.0,9.5,58.0,11.0,41.5,2023,4,17,5,5.87,14.0
53.799999999999955,698,,680,83137.74,53.799999999999955,7.924,2,-1.78,50.5130366,-84.862456,7.924,7,2023-04-17 05:20:07,0.0,1777.0,51.0,0.0,8.5,58.0,9.5,36.5,2023,4,17,5,5.87,14.0
53.39999999999998,698,,680,83146.55,53.39999999999998,8.155,2,-2.2,50.5130475,-84.8623312,8.155,7,2023-04-17 05:20:08,0.0,1777.0,51.0,0.0,7.5,58.0,8.5,31.5,2023,4,17,5,5.87,14.0
53.0,698,,681,83155.38,53.0,8.53,2,-2.64,50.5130548,-84.8622075,8.53,7,2023-04-17 05:20:09,0.0,1777.0,51.0,0.0,6.0,58.0,7.0,26.5,2023,4,17,5,5.87,14.0
52.799999999999955,698,,681,83164.3,52.799999999999955,8.913,2,-2.89,50.5130683,-84.862075,8.913,7,2023-04-17 05:20:10,0.0,1777.0,51.0,0.0,5.0,58.0,6.0,21.5,2023,4,17,5,5.87,14.0
52.39999999999998,698,,681,83173.13,52.39999999999998,8.833,2,-3.08,50.513082,-84.8619467,8.833,7,2023-04-17 05:20:11,0.0,1777.0,51.0,0.0,4.0,58.0,4.5,16.5,2023,4,17,5,5.87,14.0
52.0,698,,682,83182.13,52.0,8.934,2,-3.2,50.5130957,-84.8618191,8.934,7,2023-04-17 05:20:12,0.0,1777.0,51.0,0.0,2.5,58.5,3.0,11.5,2023,4,17,5,5.87,14.0
51.60000000000002,698,,682,83191.37,51.60000000000002,9.065,2,-3.26,50.5131093,-84.861689,9.065,7,2023-04-17 05:20:13,29.0,1777.0,51.0,0.0,1.5,58.5,2.0,6.5,2023,4,17,5,5.87,14.0
51.0,698,,682,83200.89,51.0,9.251,2,-3.37,50.5131243,-84.8615524,9.251,7,2023-04-17 05:20:14,73.0,1777.0,51.0,4.0,0.5,58.5,0.5,1.5,2023,4,17,5,5.87,14.0
50.60000000000002,698,,683,83210.51,50.60000000000002,9.463,2,-3.54,50.5131436,-84.8614175,9.463,7,2023-04-17 05:20:15,96.0,1777.0,51.0,28.0,9.0,58.5,8.5,29.0,2023,4,17,5,5.87,14.0
50.200000000000045,698,,683,83220.23,50.200000000000045,9.675,2,-3.73,50.5131651,-84.8612807,9.675,7,2023-04-17 05:20:16,92.0,1777.0,49.0,103.0,14.5,52.0,16.0,57.5,2023,4,17,5,5.87,14.0
49.799999999999955,698,,684,83230.21,49.799999999999955,9.581,2,-3.93,50.5131849,-84.8611397,9.581,7,2023-04-17 05:20:17,75.0,1777.0,51.0,91.0,8.5,37.5,16.0,59.0,2023,4,17,5,5.87,14.0
49.39999999999998,698,,684,83240.08,49.39999999999998,9.51,2,-4.17,50.5132061,-84.8609961,9.51,7,2023-04-17 05:20:18,58.0,1778.0,62.0,80.0,7.5,33.5,14.5,53.0,2023,4,17,5,5.87,14.0
49.0,698,,685,83250.22,49.0,9.467,2,-4.36,50.5132256,-84.8608529,9.467,7,2023-04-17 05:20:19,40.0,1778.0,72.0,68.0,7.0,29.5,13.0,47.5,2023,4,17,5,5.87,14.0
48.799999999999955,698,,685,83260.15,48.799999999999955,9.369,2,-4.32,50.5132484,-84.8607158,9.369,7,2023-04-17 05:20:20,26.0,1778.0,83.0,51.0,6.0,25.5,11.0,41.5,2023,4,17,5,5.87,14.0
48.60000000000002,698,,685,83270.02,48.60000000000002,9.369,2,-4.1,50.5132713,-84.8605756,9.369,7,2023-04-17 05:20:21,26.0,1778.0,94.0,25.0,5.0,31.5,10.0,39.0,2023,4,17,5,5.87,14.0
48.200000000000045,698,,686,83280.08,48.200000000000045,9.324,2,-3.7,50.5132942,-84.8604296,9.324,7,2023-04-17 05:20:22,26.0,1778.0,95.0,23.0,3.5,52.0,10.5,42.0,2023,4,17,5,5.87,14.0
48.0,698,,686,83289.79,48.0,9.176,2,-3.29,50.5133183,-84.8602892,9.176,7,2023-04-17 05:20:23,26.0,1778.0,82.0,21.0,2.0,72.5,11.0,44.5,2023,4,17,5,5.87,14.0
48.0,698,,686,83298.96,48.0,9.077,2,-2.86,50.5133455,-84.8601649,9.077,7,2023-04-17 05:20:24,60.0,1778.0,69.0,31.0,0.5,93.0,11.5,47.5,2023,4,17,5,5.87,14.0
48.0,698,,686,83307.87,48.0,8.82,2,-2.42,50.5133753,-84.8600445,8.82,7,2023-04-17 05:20:25,91.0,1778.0,56.0,51.0,7.5,76.5,5.5,52.5,2023,4,17,5,5.87,14.0
48.0,698,,686,83316.75,48.0,8.61,2,-1.98,50.513409,-84.8599201,8.61,7,2023-04-17 05:20:26,90.0,1778.0,48.0,117.0,13.5,54.0,6.0,58.5,2023,4,17,5,5.87,14.0
48.0,698,,687,83325.6,48.0,8.519,2,-1.55,50.513438,-84.8598004,8.519,7,2023-04-17 05:20:27,88.0,1778.0,44.0,115.0,13.0,50.0,19.5,64.0,2023,4,17,5,5.87,14.0
48.200000000000045,698,,687,83334.03,48.200000000000045,8.243,2,-0.26,50.5134684,-84.8596852,8.243,7,2023-04-17 05:20:28,87.0,1778.0,44.0,114.0,13.5,51.0,19.5,64.0,2023,4,17,5,5.87,14.0
48.200000000000045,698,,687,83342.19,48.200000000000045,7.928,2,0.0,50.5134944,-84.8595758,7.928,7,2023-04-17 05:20:29,85.0,1778.0,45.0,114.0,13.5,52.0,19.0,63.5,2023,4,17,5,5.87,14.0
48.39999999999998,698,,687,83350.23,48.39999999999998,7.868,2,0.0,50.5135185,-84.8594665,7.868,7,2023-04-17 05:20:30,84.0,1778.0,45.0,114.0,14.0,53.0,19.0,63.5,2023,4,17,5,5.87,14.0
48.60000000000002,698,,687,83358.17,48.60000000000002,7.853,2,0.0,50.5135471,-84.8593574,7.853,7,2023-04-17 05:20:31,82.0,1779.0,43.0,106.0,13.5,49.5,18.5,63.5,2023,4,17,5,5.87,14.0
48.60000000000002,698,,687,83365.94,48.60000000000002,7.594,2,0.53,50.5135803,-84.859251,7.594,7,2023-04-17 05:20:32,77.0,1779.0,40.0,89.0,11.5,39.0,17.5,64.0,2023,4,17,5,5.87,14.0
48.60000000000002,699,,687,83373.48,48.60000000000002,7.383,2,0.83,50.5136155,-84.8591505,7.383,7,2023-04-17 05:20:33,61.0,1779.0,42.0,79.0,7.5,29.0,17.5,64.0,2023,4,17,5,5.87,14.0
48.60000000000002,699,,687,83380.89,48.60000000000002,7.351,2,0.94,50.5136486,-84.8590533,7.351,7,2023-04-17 05:20:34,43.0,1779.0,60.0,70.0,14.0,50.0,16.0,61.0,2023,4,17,5,5.87,14.0
48.799999999999955,699,,687,83388.35,48.799999999999955,7.378,2,0.97,50.5136838,-84.8589592,7.378,7,2023-04-17 05:20:35,45.0,1779.0,78.0,61.0,22.0,73.5,14.5,58.0,2023,4,17,5,5.87,14.0
49.0,699,,687,83395.73,49.0,7.421,2,0.97,50.5137168,-84.8588597,7.421,7,2023-04-17 05:20:36,74.0,1779.0,66.0,70.0,26.5,88.0,17.5,68.5,2023,4,17,5,5.87,14.0
49.0,699,,687,83403.05,49.0,7.283,2,0.98,50.5137502,-84.8587606,7.283,7,2023-04-17 05:20:37,77.0,1779.0,49.0,149.0,25.0,81.5,25.0,91.5,2023,4,17,5,5.87,14.0
49.200000000000045,699,,687,83410.44,49.200000000000045,7.22,2,1.02,50.5137778,-84.8586624,7.22,7,2023-04-17 05:20:38,61.0,1779.0,46.0,132.0,12.5,41.0,24.5,90.5,2023,4,17,5,5.87,14.0
49.200000000000045,699,,687,83417.67,49.200000000000045,6.978,2,1.07,50.5138065,-84.8585683,6.978,7,2023-04-17 05:20:39,43.0,1779.0,42.0,110.0,7.5,61.0,22.0,80.5,2023,4,17,5,5.87,14.0
49.200000000000045,699,,687,83424.55,49.200000000000045,6.938,2,1.09,50.5138368,-84.8584717,6.938,7,2023-04-17 05:20:40,48.0,1779.0,34.0,74.0,2.5,85.5,19.5,69.5,2023,4,17,5,5.87,14.0
49.200000000000045,699,,687,83431.63,49.200000000000045,7.121,2,1.07,50.5138685,-84.8583796,7.121,7,2023-04-17 05:20:41,77.0,1779.0,21.0,78.0,2.0,73.5,20.5,69.5,2023,4,17,5,5.87,14.0
49.0,699,,687,83439.32,49.0,7.128,2,0.19,50.5139133,-84.8582889,7.128,7,2023-04-17 05:20:42,76.0,1779.0,15.0,87.0,7.0,26.0,25.0,82.0,2023,4,17,5,5.87,14.0
49.0,699,,687,83447.26,49.0,7.087,2,0.0,50.5139613,-84.858195,7.087,7,2023-04-17 05:20:43,77.0,1780.0,27.0,89.0,16.0,58.5,25.0,82.0,2023,4,17,5,5.87,14.0
49.0,699,,687,83454.56,49.0,7.011,2,0.0,50.5139958,-84.8580977,7.011,7,2023-04-17 05:20:44,78.0,1780.0,38.0,92.0,18.5,67.0,21.5,73.5,2023,4,17,5,5.87,14.0
49.0,699,,687,83461.95,49.0,7.141,2,0.0,50.5140352,-84.8580071,7.141,7,2023-04-17 05:20:45,79.0,1780.0,52.0,100.0,21.0,74.0,17.5,64.5,2023,4,17,5,5.87,14.0
49.0,699,,687,83469.63,49.0,7.404,2,0.0,50.5140746,-84.8579127,7.404,7,2023-04-17 05:20:46,80.0,1780.0,47.0,136.0,19.0,70.0,17.5,65.5,2023,4,17,5,5.87,14.0
49.0,699,,687,83477.38,49.0,7.353,2,0.0,50.5141161,-84.8578124,7.353,7,2023-04-17 05:20:47,66.0,1780.0,44.0,123.0,12.0,59.5,21.0,75.5,2023,4,17,5,5.87,14.0
48.799999999999955,699,,687,83485.0,48.799999999999955,7.293,2,0.0,50.5141479,-84.8577125,7.293,7,2023-04-17 05:20:48,46.0,1780.0,56.0,110.0,7.0,77.0,19.0,73.0,2023,4,17,5,5.87,14.0
48.799999999999955,699,,687,83492.63,48.799999999999955,7.405,2,0.0,50.5141809,-84.8576104,7.405,7,2023-04-17 05:20:49,55.0,1780.0,67.0,69.0,1.5,94.5,16.5,70.5,2023,4,17,5,5.87,14.0
48.799999999999955,699,,687,83500.57,48.799999999999955,7.452,2,0.0,50.5142207,-84.8575074,7.452,7,2023-04-17 05:20:50,82.0,1780.0,52.0,76.0,5.5,90.5,16.0,69.5,2023,4,17,5,5.87,14.0
48.60000000000002,699,,687,83508.91,48.60000000000002,7.645,2,0.0,50.5142741,-84.8574126,7.645,7,2023-04-17 05:20:51,82.0,1780.0,45.0,125.0,13.5,77.0,16.0,69.0,2023,4,17,5,5.87,14.0
48.60000000000002,699,,687,83517.76,48.60000000000002,7.866,2,0.0,50.5143308,-84.8573121,7.866,7,2023-04-17 05:20:52,84.0,1780.0,42.0,125.0,19.5,64.5,16.0,68.5,2023,4,17,5,5.87,14.0
48.60000000000002,699,,687,83526.14,48.60000000000002,7.993,2,0.0,50.5143781,-84.8572093,7.993,7,2023-04-17 05:20:53,85.0,1781.0,37.0,124.0,17.0,57.0,17.0,67.5,2023,4,17,5,5.87,14.0
48.39999999999998,699,,687,83534.26,48.39999999999998,8.005,2,0.0,50.5144177,-84.8571,8.005,7,2023-04-17 05:20:54,76.0,1781.0,32.0,118.0,14.5,50.0,17.5,67.0,2023,4,17,5,5.87,14.0
48.200000000000045,699,,687,83542.41,48.200000000000045,8.021,2,0.0,50.5144555,-84.8569936,8.021,7,2023-04-17 05:20:55,51.0,1781.0,27.0,108.0,12.5,42.5,18.0,66.5,2023,4,17,5,5.87,14.0
48.200000000000045,699,,687,83550.63,48.200000000000045,8.056,2,-0.78,50.5144952,-84.8568904,8.056,7,2023-04-17 05:20:56,26.0,1781.0,26.0,97.0,10.5,39.0,18.5,65.5,2023,4,17,5,5.87,14.0
48.0,699,,687,83558.81,48.0,8.07,2,-0.97,50.5145329,-84.8567813,8.07,7,2023-04-17 05:20:57,1.0,1781.0,25.0,0.0,9.0,39.5,18.0,63.5,2023,4,17,5,5.87,14.0
48.0,699,,687,83566.92,48.0,8.057,2,-0.98,50.5145725,-84.8566749,8.057,7,2023-04-17 05:20:58,0.0,1781.0,25.0,0.0,7.5,40.0,17.5,62.0,2023,4,17,5,5.87,14.0
47.799999999999955,699,,687,83574.92,47.799999999999955,8.059,2,-1.01,50.5146076,-84.8565721,8.059,7,2023-04-17 05:20:59,0.0,1781.0,25.0,0.0,6.0,41.0,17.0,60.5,2023,4,17,5,5.87,14.0
47.39999999999998,699,,687,83582.8,47.39999999999998,8.053,2,-1.07,50.5146391,-84.8564664,8.053,7,2023-04-17 05:21:00,0.0,1781.0,24.0,0.0,4.5,41.5,17.0,59.0,2023,4,17,5,5.87,14.0
47.200000000000045,699,,687,83590.85,47.200000000000045,8.11,2,-1.25,50.5146712,-84.8563602,8.11,7,2023-04-17 05:21:01,0.0,1781.0,24.0,0.0,3.5,42.0,16.5,57.0,2023,4,17,5,5.87,14.0
46.799999999999955,699,,688,83599.14,46.799999999999955,8.268,2,-1.54,50.5147032,-84.8562443,8.268,7,2023-04-17 05:21:02,52.0,1781.0,23.0,7.0,2.0,43.0,16.0,55.5,2023,4,17,5,5.87,14.0
46.799999999999955,699,,688,83607.43,46.799999999999955,8.389,2,-1.86,50.5147351,-84.8561321,8.389,7,2023-04-17 05:21:03,80.0,1781.0,23.0,23.0,0.5,43.5,15.5,54.0,2023,4,17,5,5.87,14.0
46.60000000000002,699,,688,83615.89,46.60000000000002,8.477,2,-2.14,50.5147681,-84.8560171,8.477,7,2023-04-17 05:21:04,75.0,1781.0,57.0,39.0,6.5,44.0,12.0,39.5,2023,4,17,5,5.87,14.0
46.39999999999998,699,,689,83624.33,46.39999999999998,8.39,2,-2.36,50.5148031,-84.8559056,8.39,7,2023-04-17 05:21:05,56.0,1781.0,29.0,45.0,7.0,46.0,10.0,31.5,2023,4,17,5,5.87,14.0
46.200000000000045,699,,689,83632.72,46.200000000000045,8.391,2,-2.5,50.5148349,-84.8557899,8.391,7,2023-04-17 05:21:06,42.0,1781.0,3.0,42.0,0.5,49.5,12.0,36.0,2023,4,17,5,5.87,14.0
46.0,699,,689,83641.13,46.0,8.423,2,-2.59,50.514868,-84.8556811,8.423,7,2023-04-17 05:21:07,28.0,1781.0,9.0,39.0,2.5,53.0,11.5,36.0,2023,4,17,5,5.87,14.0
45.799999999999955,699,,689,83649.55,45.799999999999955,8.499,2,-2.56,50.514903,-84.8555694,8.499,7,2023-04-17 05:21:08,14.0,1781.0,16.0,36.0,4.5,56.0,11.0,36.0,2023,4,17,5,5.87,14.0
45.39999999999998,699,,689,83658.0,45.39999999999998,8.484,2,-2.48,50.5149348,-84.8554514,8.484,7,2023-04-17 05:21:09,0.0,1781.0,22.0,0.0,7.0,59.5,10.5,36.0,2023,4,17,5,5.87,14.0
45.39999999999998,699,,690,83666.51,45.39999999999998,8.36,2,-2.31,50.5149669,-84.855335,8.36,7,2023-04-17 05:21:10,0.0,1781.0,28.0,0.0,9.0,63.0,10.0,36.0,2023,4,17,5,5.87,14.0
45.200000000000045,699,,690,83674.72,45.200000000000045,7.969,2,-2.17,50.5149976,-84.8552248,7.969,7,2023-04-17 05:21:11,0.0,1781.0,35.0,0.0,11.0,66.0,9.5,36.0,2023,4,17,5,5.87,14.0
45.0,699,,690,83682.62,45.0,7.558,2,-2.06,50.5150209,-84.8551158,7.558,7,2023-04-17 05:21:12,0.0,1781.0,41.0,0.0,13.0,69.5,9.5,36.0,2023,4,17,5,5.87,14.0
44.799999999999955,699,,690,83689.93,44.799999999999955,6.857,2,-1.96,50.5150345,-84.855012,6.857,7,2023-04-17 05:21:13,0.0,1781.0,47.0,0.0,15.5,73.0,9.0,35.5,2023,4,17,5,5.87,14.0
44.799999999999955,699,,690,83696.48,44.799999999999955,6.176,2,-1.87,50.5150508,-84.854921,6.176,7,2023-04-17 05:21:14,0.0,1781.0,54.0,0.0,17.5,76.0,8.5,35.5,2023,4,17,5,5.87,14.0
44.60000000000002,699,,690,83702.72,44.60000000000002,5.92,2,-1.77,50.5150723,-84.8548323,5.92,7,2023-04-17 05:21:15,0.0,1781.0,60.0,0.0,19.5,79.5,8.0,35.5,2023,4,17,5,5.87,14.0
44.39999999999998,699,,691,83708.98,44.39999999999998,6.087,2,-1.71,50.515093,-84.8547484,6.087,7,2023-04-17 05:21:16,0.0,1781.0,66.0,0.0,21.5,83.0,7.5,35.5,2023,4,17,5,5.87,14.0
44.39999999999998,699,,691,83715.5,44.39999999999998,6.292,2,-1.73,50.5151188,-84.8546582,6.292,7,2023-04-17 05:21:17,29.0,1781.0,73.0,14.0,24.0,86.0,7.0,35.5,2023,4,17,5,5.87,14.0
44.39999999999998,699,,691,83722.48,44.39999999999998,6.525,2,-1.74,50.5151392,-84.8545635,6.525,7,2023-04-17 05:21:18,61.0,1781.0,79.0,82.0,26.0,89.5,6.5,35.5,2023,4,17,5,5.87,14.0
44.200000000000045,699,,691,83729.33,44.200000000000045,6.864,2,-1.76,50.5151542,-84.8544633,6.864,7,2023-04-17 05:21:19,74.0,1781.0,57.0,144.0,23.5,80.0,15.0,62.0,2023,4,17,5,5.87,14.0
44.200000000000045,699,,691,83736.46,44.200000000000045,7.039,2,-1.71,50.5151738,-84.8543629,7.039,7,2023-04-17 05:21:20,76.0,1781.0,43.0,180.0,20.0,68.0,24.0,89.5,2023,4,17,5,5.87,14.0
44.0,699,,691,83743.76,44.0,7.073,2,-1.64,50.5151952,-84.8542627,7.073,7,2023-04-17 05:21:21,58.0,1781.0,38.0,156.0,18.5,62.5,24.0,89.5,2023,4,17,5,5.87,14.0
43.799999999999955,699,,691,83751.17,43.799999999999955,7.049,2,-1.48,50.5152147,-84.8541601,7.049,7,2023-04-17 05:21:22,41.0,1781.0,30.0,121.0,15.0,64.0,22.5,86.5,2023,4,17,5,5.87,14.0
43.799999999999955,699,,691,83758.64,43.799999999999955,6.937,2,-1.36,50.5152375,-84.8540531,6.937,7,2023-04-17 05:21:23,23.0,1781.0,22.0,87.0,11.0,65.5,21.5,83.0,2023,4,17,5,5.87,14.0
43.60000000000002,699,,691,83765.7,43.60000000000002,6.948,2,-1.26,50.5152588,-84.8539563,6.948,7,2023-04-17 05:21:24,5.0,1781.0,14.0,0.0,7.5,67.0,20.0,79.5,2023,4,17,5,5.87,14.0
43.60000000000002,699,,691,83772.58,43.60000000000002,6.886,2,-1.23,50.5152756,-84.8538632,6.886,7,2023-04-17 05:21:25,16.0,1781.0,6.0,4.0,4.0,68.5,19.0,76.5,2023,4,17,5,5.87,14.0
43.60000000000002,699,,692,83779.42,43.60000000000002,6.799,2,-1.25,50.5152906,-84.8537654,6.799,7,2023-04-17 05:21:26,62.0,1781.0,5.0,40.0,0.0,70.0,17.5,73.0,2023,4,17,5,5.87,14.0
43.39999999999998,699,,692,83786.13,43.39999999999998,6.975,2,-1.26,50.5153086,-84.853673,6.975,7,2023-04-17 05:21:27,75.0,1782.0,25.0,79.0,15.0,71.5,22.0,87.0,2023,4,17,5,5.87,14.0
43.39999999999998,699,,692,83793.25,43.39999999999998,7.151,2,-1.24,50.5153281,-84.8535729,7.151,7,2023-04-17 05:21:28,77.0,1782.0,45.0,111.0,20.0,73.0,21.0,82.0,2023,4,17,5,5.87,14.0
43.39999999999998,699,,692,83800.48,43.39999999999998,6.879,2,-1.19,50.5153513,-84.8534707,6.879,7,2023-04-17 05:21:29,74.0,1782.0,50.0,131.0,19.0,69.0,19.0,75.5,2023,4,17,5,5.87,14.0
43.200000000000045,699,,692,83807.32,43.200000000000045,6.718,2,-1.14,50.5153726,-84.853374,6.718,7,2023-04-17 05:21:30,54.0,1782.0,40.0,131.0,18.0,62.5,19.0,75.0,2023,4,17,5,5.87,14.0
43.200000000000045,699,,692,83814.12,43.200000000000045,6.63,2,-1.1,50.515392,-84.8532832,6.63,7,2023-04-17 05:21:31,33.0,1782.0,20.0,131.0,19.0,66.0,22.0,74.0,2023,4,17,5,5.87,14.0
43.200000000000045,699,,692,83821.01,43.200000000000045,6.799,2,-1.03,50.5154149,-84.853189,6.799,7,2023-04-17 05:21:32,36.0,1782.0,0.0,59.0,20.0,69.5,25.0,73.0,2023,4,17,5,5.87,14.0
43.0,699,,692,83828.03,43.0,7.091,2,-1.0,50.5154361,-84.8530899,7.091,7,2023-04-17 05:21:33,74.0,1782.0,37.0,79.0,20.5,73.0,27.5,72.0,2023,4,17,5,5.87,14.0
42.799999999999955,699,,692,83835.3,42.799999999999955,7.36,2,-1.01,50.5154569,-84.8529898,7.36,7,2023-04-17 05:21:34,77.0,1782.0,44.0,142.0,19.5,72.0,26.0,77.5,2023,4,17,5,5.87,14.0
42.799999999999955,699,,692,83842.74,42.799999999999955,7.452,2,-1.03,50.5154846,-84.8528883,7.452,7,2023-04-17 05:21:35,81.0,1782.0,45.0,179.0,18.0,69.0,22.0,86.5,2023,4,17,5,5.87,14.0
42.799999999999955,699,,692,83850.07,42.799999999999955,7.416,2,-1.06,50.5155104,-84.8527887,7.416,7,2023-04-17 05:21:36,64.0,1783.0,45.0,166.0,20.0,72.5,22.0,86.5,2023,4,17,5,5.87,14.0
42.799999999999955,699,,692,83857.27,42.799999999999955,7.253,2,-1.05,50.5155342,-84.8526896,7.253,7,2023-04-17 05:21:37,47.0,1783.0,29.0,152.0,12.5,82.5,20.5,83.0,2023,4,17,5,5.87,14.0
42.799999999999955,699,,693,83864.25,42.799999999999955,7.048,2,-0.99,50.5155604,-84.8525915,7.048,7,2023-04-17 05:21:38,37.0,1783.0,12.0,133.0,5.5,92.5,18.5,79.0,2023,4,17,5,5.87,14.0
42.60000000000002,699,,693,83871.23,42.60000000000002,6.99,2,-0.89,50.5155846,-84.8524975,6.99,7,2023-04-17 05:21:39,47.0,1783.0,20.0,132.0,1.5,96.0,18.0,77.0,2023,4,17,5,5.87,14.0
42.60000000000002,699,,693,83878.23,42.60000000000002,7.111,2,-0.17,50.5156129,-84.8524009,7.111,7,2023-04-17 05:21:40,80.0,1783.0,45.0,110.0,8.0,79.5,19.0,78.5,2023,4,17,5,5.87,14.0
42.60000000000002,699,,693,83885.5,42.60000000000002,7.119,2,0.0,50.5156438,-84.8523059,7.119,7,2023-04-17 05:21:41,80.0,1783.0,47.0,120.0,14.0,63.0,20.0,80.0,2023,4,17,5,5.87,14.0
42.60000000000002,699,,693,83892.77,42.60000000000002,7.146,2,0.0,50.5156698,-84.8522059,7.146,7,2023-04-17 05:21:42,80.0,1783.0,33.0,111.0,9.5,38.0,18.0,70.5,2023,4,17,5,5.87,14.0
42.60000000000002,699,,693,83900.01,42.60000000000002,7.246,2,0.0,50.5156939,-84.8521058,7.246,7,2023-04-17 05:21:43,81.0,1783.0,35.0,95.0,8.5,33.0,17.0,66.0,2023,4,17,5,5.87,14.0
42.39999999999998,699,,693,83907.47,42.39999999999998,7.421,2,0.0,50.5157225,-84.8520056,7.421,7,2023-04-17 05:21:44,82.0,1783.0,41.0,101.0,13.0,48.5,17.5,66.5,2023,4,17,5,5.87,14.0
42.39999999999998,699,,693,83914.82,42.39999999999998,7.311,2,0.0,50.5157543,-84.8519057,7.311,7,2023-04-17 05:21:45,82.0,1784.0,43.0,101.0,16.0,57.0,16.5,60.0,2023,4,17,5,5.87,14.0
42.39999999999998,699,,693,83922.12,42.39999999999998,7.311,2,0.0,50.5157848,-84.8518085,7.311,7,2023-04-17 05:21:46,82.0,1784.0,41.0,99.0,15.0,58.0,16.5,64.5,2023,4,17,5,5.87,14.0
42.200000000000045,699,,693,83929.51,42.200000000000045,7.257,2,0.0,50.5158122,-84.8517143,7.257,7,2023-04-17 05:21:47,81.0,1784.0,44.0,107.0,14.5,59.0,16.0,68.5,2023,4,17,5,5.87,14.0
42.200000000000045,699,,693,83936.7,42.200000000000045,7.107,2,-0.54,50.5158406,-84.851615,7.107,7,2023-04-17 05:21:48,69.0,1784.0,51.0,110.0,12.0,51.5,16.0,70.5,2023,4,17,5,5.87,14.0
42.200000000000045,699,,693,83944.11,42.200000000000045,7.096,2,-0.69,50.515874,-84.8515169,7.096,7,2023-04-17 05:21:49,63.0,1784.0,58.0,94.0,8.5,39.0,15.5,68.5,2023,4,17,5,5.87,14.0
42.39999999999998,699,,693,83951.45,42.39999999999998,7.141,2,-0.13,50.5159105,-84.851423,7.141,7,2023-04-17 05:21:50,52.0,1784.0,67.0,73.0,7.0,35.5,14.5,62.5,2023,4,17,5,5.87,14.0
