cadence,calories,heart_rate,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
100,419,93,2022-10-27 21:29:56,,24.0,53.0,91.0,386.0,27.5,90.5,14.0,14741.69,9.505,3.0,50.5244974,-84.8120359,9.505,8.199999999999989,35.0,39.0,8.199999999999989,0.49,2022,10,27,21,3.47,229.0
100,420,96,2022-10-27 21:29:57,,22.5,54.0,85.5,361.0,27.5,89.0,14.0,14751.05,9.373,3.0,50.5244016,-84.8119938,9.373,8.199999999999989,35.0,39.0,8.199999999999989,1.28,2022,10,27,21,3.47,229.0
90,420,96,2022-10-27 21:29:58,,21.0,65.0,80.0,328.0,27.0,87.5,14.0,14760.28,9.248,2.0,50.5243084,-84.8119537,9.248,8.399999999999977,35.0,39.0,8.399999999999977,1.33,2022,10,27,21,3.47,229.0
75,420,96,2022-10-27 21:29:59,,18.0,77.0,65.5,226.0,25.5,82.0,14.0,14769.22,9.06,2.0,50.5242188,-84.8119068,9.06,8.399999999999977,35.0,39.0,8.399999999999977,1.29,2022,10,27,21,3.47,229.0
95,420,95,2022-10-27 21:30:00,,18.5,78.0,65.5,116.0,23.0,72.0,14.0,14778.06,8.827,2.0,50.5241308,-84.8118579,8.827,8.399999999999977,35.0,39.0,8.399999999999977,1.2,2022,10,27,21,3.47,229.0
96,420,95,2022-10-27 21:30:01,,23.5,59.0,86.5,215.0,19.5,65.0,14.0,14786.52,8.668,2.0,50.5240461,-84.8118118,8.668,8.600000000000023,35.0,39.0,8.600000000000023,1.07,2022,10,27,21,3.47,229.0
86,421,95,2022-10-27 21:30:02,,21.0,27.0,72.0,269.0,19.0,89.0,14.0,14794.5,7.938,2.0,50.5239694,-84.8117605,7.938,9.0,36.0,39.0,9.0,0.95,2022,10,27,21,3.47,229.0
59,421,95,2022-10-27 21:30:03,,26.0,24.0,74.0,318.0,19.5,85.5,14.0,14802.02,7.032,2.0,50.5238993,-84.8117058,7.032,9.399999999999977,36.0,39.0,9.399999999999977,0.98,2022,10,27,21,3.47,229.0
54,421,96,2022-10-27 21:30:04,,31.5,22.0,77.5,187.0,20.0,79.0,14.0,14808.74,6.331,2.0,50.5238367,-84.8116625,6.331,9.600000000000023,36.0,39.0,9.600000000000023,1.22,2022,10,27,21,3.47,229.0
81,421,95,2022-10-27 21:30:05,,32.5,45.0,86.0,187.0,21.5,75.0,14.0,14815.05,6.398,2.0,50.5237736,-84.811627,6.398,9.800000000000011,36.0,39.0,9.800000000000011,1.57,2022,10,27,21,3.47,229.0
101,422,95,2022-10-27 21:30:06,,27.0,70.0,92.0,278.0,24.0,77.5,14.0,14821.81,6.812,2.0,50.5237055,-84.8115907,6.812,9.800000000000011,37.0,39.0,9.800000000000011,1.94,2022,10,27,21,3.47,229.0
84,422,96,2022-10-27 21:30:07,,13.5,79.0,46.0,372.0,30.0,98.5,14.0,14828.7,6.714,2.0,50.5236361,-84.8115592,6.714,9.800000000000011,37.0,39.0,9.800000000000011,2.25,2022,10,27,21,3.47,229.0
70,422,94,2022-10-27 21:30:08,,3.5,88.0,30.5,266.0,14.0,68.5,14.0,14835.12,5.94,2.0,50.52357,-84.8115316,5.94,10.0,37.0,39.0,10.0,2.41,2022,10,27,21,3.47,229.0
67,422,93,2022-10-27 21:30:09,,1.5,97.0,18.0,111.0,3.5,62.5,14.0,14840.91,5.437,2.0,50.5235119,-84.8115043,5.437,10.0,37.0,39.0,10.0,2.37,2022,10,27,21,3.47,229.0
76,422,93,2022-10-27 21:30:10,,11.0,83.0,39.0,133.0,0.0,71.5,14.0,14846.72,5.518,2.0,50.5234521,-84.8114772,5.518,10.0,37.0,39.0,10.0,2.11,2022,10,27,21,3.47,229.0
87,423,93,2022-10-27 21:30:11,,26.5,65.0,94.5,287.0,3.5,80.0,14.0,14853.12,6.017,2.0,50.5233855,-84.8114554,6.017,10.0,37.0,39.0,10.0,1.69,2022,10,27,21,3.47,229.0
93,423,93,2022-10-27 21:30:12,,26.5,61.0,93.0,346.0,25.5,88.5,14.0,14859.8,6.577,2.0,50.5233144,-84.8114427,6.577,10.0,37.0,39.0,10.0,0.83,2022,10,27,21,3.47,229.0
96,423,94,2022-10-27 21:30:13,,25.0,57.0,84.5,339.0,27.0,87.5,14.0,14865.9,6.281,2.0,50.5232497,-84.811428,6.281,10.0,37.0,39.0,10.0,0.0,2022,10,27,21,3.47,229.0
92,424,92,2022-10-27 21:30:14,,23.0,58.0,75.5,288.0,26.5,86.5,14.0,14871.75,6.562,2.0,50.5231903,-84.8114041,6.562,10.0,37.0,39.0,10.0,0.0,2022,10,27,21,3.47,229.0
85,424,93,2022-10-27 21:30:15,,24.0,55.0,80.5,303.0,24.5,80.5,14.0,14878.49,7.187,2.0,50.5231203,-84.8113713,7.187,10.199999999999989,37.0,39.0,10.199999999999989,0.0,2022,10,27,21,3.47,229.0
108,424,93,2022-10-27 21:30:16,,28.0,52.0,98.5,481.0,22.0,73.0,14.0,14886.08,7.589,2.0,50.5230456,-84.8113292,7.589,10.399999999999977,37.0,39.0,10.399999999999977,0.0,2022,10,27,21,3.47,229.0
111,425,94,2022-10-27 21:30:17,,25.5,48.0,93.0,539.0,27.5,84.0,14.0,14894.06,7.838,2.0,50.5229699,-84.8112781,7.838,10.600000000000023,37.0,39.0,10.600000000000023,0.33,2022,10,27,21,3.47,229.0
90,425,94,2022-10-27 21:30:18,,23.5,31.0,88.0,500.0,32.5,95.0,14.0,14902.55,8.207,2.0,50.5228873,-84.8112237,8.207,11.199999999999989,37.0,39.0,11.199999999999989,1.09,2022,10,27,21,3.47,229.0
69,426,95,2022-10-27 21:30:19,,16.5,15.0,90.0,437.0,32.5,98.5,14.0,14911.06,8.391,2.0,50.522804,-84.8111749,8.391,11.600000000000023,38.0,39.0,11.600000000000023,1.74,2022,10,27,21,3.47,229.0
56,426,94,2022-10-27 21:30:20,,7.5,21.0,95.5,396.0,29.0,98.5,14.0,14919.17,7.9,2.0,50.5227233,-84.8111354,7.9,12.0,38.0,39.0,12.0,2.45,2022,10,27,21,3.47,229.0
43,426,93,2022-10-27 21:30:21,,3.0,39.0,98.5,355.0,24.5,94.0,14.0,14927.16,7.384,2.0,50.5226407,-84.8110987,7.384,12.200000000000045,39.0,39.0,12.200000000000045,3.04,2022,10,27,21,3.47,229.0
30,426,92,2022-10-27 21:30:22,,18.0,56.0,92.0,314.0,17.5,68.5,14.0,14934.84,6.77,2.0,50.5225604,-84.8110674,6.77,12.399999999999977,39.0,39.0,12.399999999999977,3.48,2022,10,27,21,3.47,229.0
50,426,92,2022-10-27 21:30:23,,33.0,74.0,85.0,55.0,11.0,43.5,14.0,14942.42,6.858,2.0,50.5224807,-84.8110458,6.858,12.399999999999977,39.0,39.0,12.399999999999977,3.68,2022,10,27,21,3.47,229.0
95,426,93,2022-10-27 21:30:24,,32.0,72.0,90.5,120.0,4.0,71.0,14.0,14950.84,8.053,2.0,50.5223959,-84.8110109,8.053,12.399999999999977,40.0,39.0,12.399999999999977,3.52,2022,10,27,21,3.47,229.0
112,427,90,2022-10-27 21:30:25,,27.5,64.0,96.0,489.0,10.5,100.0,14.0,14960.36,9.022,2.0,50.5223011,-84.8109598,9.022,12.200000000000045,40.0,39.0,12.200000000000045,3.02,2022,10,27,21,3.47,229.0
109,427,86,2022-10-27 21:30:26,,28.0,54.0,92.5,467.0,30.0,99.5,14.0,14970.33,9.644,2.0,50.5222006,-84.810905,9.644,12.399999999999977,40.0,39.0,12.399999999999977,2.34,2022,10,27,21,3.47,229.0
111,427,84,2022-10-27 21:30:27,,24.0,48.0,86.0,409.0,30.0,99.5,14.0,14980.7,10.196,2.0,50.522098,-84.8108505,10.196,12.200000000000045,40.0,39.0,12.200000000000045,1.15,2022,10,27,21,3.47,229.0
109,428,83,2022-10-27 21:30:28,,22.0,50.0,82.0,360.0,32.0,99.0,14.0,14991.57,10.54,3.0,50.5219874,-84.8107958,10.54,12.0,40.0,39.0,12.0,0.0,2022,10,27,21,3.47,229.0
105,428,83,2022-10-27 21:30:29,,20.5,53.0,78.5,323.0,31.5,95.0,14.0,15002.85,10.46,3.0,50.5218742,-84.8107359,10.46,11.600000000000023,40.0,39.0,11.600000000000023,-0.17,2022,10,27,21,3.47,229.0
108,428,83,2022-10-27 21:30:30,,20.0,56.0,75.5,239.0,27.5,85.5,14.0,15013.66,10.358,4.0,50.5217717,-84.8106667,10.358,11.199999999999989,40.0,39.0,11.199999999999989,-0.67,2022,10,27,21,3.47,229.0
76,428,83,2022-10-27 21:30:31,,19.0,61.0,72.0,205.0,23.5,76.5,14.0,15024.63,10.355,4.0,50.5216617,-84.8106103,10.355,10.800000000000011,40.0,40.0,10.800000000000011,-1.24,2022,10,27,21,3.47,229.0
43,428,83,2022-10-27 21:30:32,,21.0,78.0,77.0,171.0,22.5,74.0,14.0,15034.68,10.642,4.0,50.5215597,-84.8105646,10.642,10.399999999999977,40.0,40.0,10.399999999999977,-1.72,2022,10,27,21,3.47,229.0
55,429,83,2022-10-27 21:30:33,,23.0,95.0,82.0,120.0,22.0,72.0,14.0,15043.87,11.186,4.0,50.5214713,-84.8105077,11.186,10.0,40.0,40.0,10.0,-2.15,2022,10,27,21,3.47,229.0
112,429,84,2022-10-27 21:30:34,,26.5,71.0,90.0,329.0,14.0,75.5,14.0,15053.04,11.233,4.0,50.5213878,-84.8104385,11.233,9.800000000000011,40.0,41.0,9.800000000000011,-2.55,2022,10,27,21,3.47,229.0
115,430,82,2022-10-27 21:30:35,,30.5,50.0,98.0,478.0,4.5,85.5,14.0,15065.77,11.389,4.0,50.521278,-84.8103266,11.389,9.600000000000023,40.0,41.0,9.600000000000023,-2.84,2022,10,27,21,3.47,229.0
113,430,82,2022-10-27 21:30:36,,26.0,53.0,92.0,518.0,27.0,96.0,14.0,15079.25,11.652,3.0,50.5211584,-84.8102176,11.652,9.399999999999977,40.0,41.0,9.399999999999977,-2.96,2022,10,27,21,3.47,229.0
107,430,82,2022-10-27 21:30:37,,24.5,56.0,89.5,325.0,28.0,94.0,14.0,15091.74,11.047,3.0,50.5210502,-84.8101095,11.047,9.0,40.0,42.0,9.0,-2.85,2022,10,27,21,3.47,229.0
107,431,82,2022-10-27 21:30:38,,23.5,59.0,87.5,302.0,27.5,91.5,14.0,15103.74,11.195,3.0,50.520943,-84.8100141,11.195,8.800000000000011,40.0,42.0,8.800000000000011,-2.57,2022,10,27,21,3.47,229.0
104,431,82,2022-10-27 21:30:39,,21.5,48.0,82.0,243.0,27.5,90.0,14.0,15116.46,11.914,3.0,50.5208188,-84.8099388,11.914,8.600000000000023,40.0,42.0,8.600000000000023,-2.25,2022,10,27,21,3.47,229.0
88,431,81,2022-10-27 21:30:40,,19.0,31.0,69.5,174.0,27.0,88.5,14.0,15129.48,11.984,3.0,50.5206891,-84.8098721,11.984,8.399999999999977,40.0,42.0,8.399999999999977,-1.98,2022,10,27,21,3.47,229.0
67,431,82,2022-10-27 21:30:41,,13.5,22.0,50.5,140.0,24.5,82.5,14.0,15142.42,11.436,3.0,50.5205575,-84.8098133,11.436,8.199999999999989,40.0,43.0,8.199999999999989,-1.81,2022,10,27,21,3.47,229.0
43,431,83,2022-10-27 21:30:42,,8.0,44.0,31.0,121.0,22.0,76.0,14.0,15154.68,10.519,3.0,50.5204298,-84.8097637,10.519,8.600000000000023,40.0,43.0,8.600000000000023,-1.6,2022,10,27,21,3.47,229.0
19,431,83,2022-10-27 21:30:43,,12.0,66.0,45.5,102.0,17.0,63.5,14.0,15165.4,9.63,3.0,50.5203192,-84.8097242,9.63,8.800000000000011,40.0,43.0,8.800000000000011,-0.87,2022,10,27,21,3.47,229.0
0,431,83,2022-10-27 21:30:44,,20.0,88.0,74.0,0.0,12.0,48.5,14.0,15175.21,9.048,3.0,50.5202168,-84.8096876,9.048,8.800000000000011,40.0,43.0,8.800000000000011,0.0,2022,10,27,21,3.47,229.0
45,431,83,2022-10-27 21:30:45,,26.5,95.0,96.5,51.0,7.5,37.0,14.0,15184.95,9.2,3.0,50.520116,-84.8096509,9.2,8.800000000000011,40.0,43.0,8.800000000000011,0.0,2022,10,27,21,3.47,229.0
87,431,81,2022-10-27 21:30:46,,25.5,85.0,96.0,93.0,7.5,37.0,14.0,15195.2,9.852,3.0,50.5200102,-84.8096089,9.852,8.600000000000023,40.0,43.0,8.600000000000023,0.0,2022,10,27,21,3.47,229.0
96,432,81,2022-10-27 21:30:47,,22.5,75.0,85.0,287.0,7.5,37.0,14.0,15206.07,10.681,3.0,50.5199002,-84.8095587,10.681,8.600000000000023,40.0,43.0,8.600000000000023,0.0,2022,10,27,21,3.47,229.0
96,432,81,2022-10-27 21:30:48,,20.5,65.0,77.0,321.0,8.0,40.5,14.0,15217.41,11.17,3.0,50.519783,-84.8095148,11.17,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
101,432,81,2022-10-27 21:30:49,,21.5,59.0,76.0,270.0,10.5,50.5,14.0,15228.76,11.278,3.0,50.5196664,-84.8094669,11.278,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
104,433,82,2022-10-27 21:30:50,,24.0,56.0,85.5,344.0,18.5,70.5,14.0,15240.47,11.583,3.0,50.5195468,-84.8094178,11.583,8.199999999999989,40.0,43.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
109,433,83,2022-10-27 21:30:51,,26.5,51.0,95.0,516.0,26.0,90.5,14.0,15252.2,11.671,3.0,50.5194264,-84.8093665,11.671,8.199999999999989,40.0,43.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
109,434,82,2022-10-27 21:30:52,,22.0,49.0,82.5,474.0,28.0,96.0,14.0,15263.81,11.453,3.0,50.5193084,-84.8093064,11.453,8.0,40.0,43.0,8.0,0.0,2022,10,27,21,3.47,229.0
101,434,83,2022-10-27 21:30:53,,18.0,48.0,67.5,251.0,28.0,96.0,14.0,15275.24,11.368,3.0,50.5191937,-84.8092487,11.368,8.0,40.0,43.0,8.0,0.0,2022,10,27,21,3.47,229.0
73,434,83,2022-10-27 21:30:54,,17.0,48.0,62.5,188.0,27.5,95.0,14.0,15286.38,11.207,3.0,50.5190822,-84.8091938,11.207,8.0,40.0,43.0,8.0,0.0,2022,10,27,21,3.47,229.0
44,434,83,2022-10-27 21:30:55,,19.0,46.0,66.5,126.0,26.5,91.5,14.0,15296.73,10.566,3.0,50.518981,-84.8091334,10.566,8.0,40.0,43.0,8.0,-0.21,2022,10,27,21,3.47,229.0
15,434,83,2022-10-27 21:30:56,,20.5,39.0,70.5,63.0,25.0,87.5,14.0,15306.43,9.933,3.0,50.518886,-84.8090756,9.933,8.0,40.0,43.0,8.0,-0.33,2022,10,27,21,3.47,229.0
0,434,81,2022-10-27 21:30:57,,22.5,32.0,74.0,0.0,23.5,83.5,14.0,15315.33,9.137,3.0,50.5187985,-84.8090264,9.137,8.199999999999989,40.0,43.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
0,434,87,2022-10-27 21:30:58,,24.5,25.0,78.0,0.0,22.0,80.0,14.0,15322.3,7.536,3.0,50.5187308,-84.8089867,7.536,8.199999999999989,40.0,43.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
0,434,87,2022-10-27 21:30:59,,26.5,18.0,82.0,0.0,20.5,76.0,14.0,15327.72,5.943,3.0,50.5186772,-84.8089503,5.943,8.199999999999989,40.0,43.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
77,434,91,2022-10-27 21:31:00,,28.0,11.0,86.0,11.0,19.5,72.5,14.0,15332.62,5.125,3.0,50.5186295,-84.8089192,5.125,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
84,434,96,2022-10-27 21:31:01,,30.0,4.0,90.0,41.0,18.0,68.5,14.0,15337.92,5.269,3.0,50.5185727,-84.8089032,5.269,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
61,434,99,2022-10-27 21:31:02,,23.0,34.0,75.0,127.0,17.5,67.5,14.0,15343.33,5.404,3.0,50.5185149,-84.8088885,5.404,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
60,434,101,2022-10-27 21:31:03,,13.5,41.0,56.0,134.0,19.5,68.5,14.0,15348.58,5.328,3.0,50.5184613,-84.8088706,5.328,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
58,434,103,2022-10-27 21:31:04,,10.5,39.0,49.0,130.0,25.5,75.0,14.0,15354.16,5.505,3.0,50.5184038,-84.8088524,5.505,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
72,435,106,2022-10-27 21:31:05,,24.0,38.0,75.0,139.0,35.5,93.0,14.0,15359.38,5.268,3.0,50.5183498,-84.8088286,5.268,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
71,435,107,2022-10-27 21:31:06,,16.0,38.0,57.5,118.0,30.0,89.0,14.0,15363.96,4.744,3.0,50.5183025,-84.8088123,4.744,8.399999999999977,40.0,43.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
60,435,107,2022-10-27 21:31:07,,14.0,50.0,48.0,60.0,23.0,73.5,14.0,15367.61,3.906,3.0,50.518265,-84.8087975,3.906,8.600000000000023,40.0,43.0,8.600000000000023,0.0,2022,10,27,21,3.47,229.0
44,435,110,2022-10-27 21:31:08,,17.0,54.0,50.5,47.0,15.0,49.5,14.0,15369.9,2.691,3.0,50.5182414,-84.8087961,2.691,8.600000000000023,40.0,43.0,8.600000000000023,0.0,2022,10,27,21,3.47,229.0
27,435,111,2022-10-27 21:31:09,,18.0,49.0,61.0,34.0,11.0,36.5,14.0,15372.85,2.887,3.0,50.5182119,-84.8088108,2.887,8.600000000000023,40.0,43.0,8.600000000000023,0.0,2022,10,27,21,3.47,229.0
32,435,110,2022-10-27 21:31:10,,19.0,45.0,71.5,39.0,6.5,23.5,14.0,15375.92,3.014,3.0,50.5181811,-84.8088121,3.014,8.399999999999977,40.0,43.0,8.399999999999977,0.1,2022,10,27,21,3.47,229.0
44,435,108,2022-10-27 21:31:11,,19.5,40.0,75.5,54.0,13.0,42.5,14.0,15379.05,3.111,3.0,50.5181485,-84.8087976,3.111,8.399999999999977,40.0,43.0,8.399999999999977,0.23,2022,10,27,21,3.47,229.0
57,435,108,2022-10-27 21:31:12,,20.0,35.0,77.0,70.0,22.5,72.5,14.0,15383.33,4.0,3.0,50.5181038,-84.8087794,4.0,8.399999999999977,40.0,43.0,8.399999999999977,0.03,2022,10,27,21,3.47,229.0
41,435,108,2022-10-27 21:31:13,,19.5,33.0,77.5,108.0,30.0,95.5,14.0,15388.72,5.046,3.0,50.5180452,-84.8087723,5.046,8.399999999999977,40.0,43.0,8.399999999999977,-0.26,2022,10,27,21,3.47,229.0
24,435,108,2022-10-27 21:31:14,,15.5,33.0,74.0,83.0,29.0,95.0,14.0,15393.7,5.02,3.0,50.5179934,-84.8087614,5.02,8.199999999999989,40.0,43.0,8.199999999999989,-0.27,2022,10,27,21,3.47,229.0
8,435,106,2022-10-27 21:31:15,,11.5,33.0,70.5,58.0,28.0,95.0,14.0,15398.43,4.816,3.0,50.5179428,-84.8087433,4.816,8.199999999999989,40.0,43.0,8.199999999999989,-0.33,2022,10,27,21,3.47,229.0
0,435,108,2022-10-27 21:31:16,,7.0,32.0,66.5,0.0,27.5,94.5,14.0,15403.02,4.636,3.0,50.5178932,-84.8087304,4.636,8.199999999999989,40.0,43.0,8.199999999999989,-0.85,2022,10,27,21,3.47,229.0
4,435,108,2022-10-27 21:31:17,,3.0,32.0,63.0,0.0,26.5,94.0,14.0,15406.87,4.039,3.0,50.5178558,-84.8087158,4.039,8.399999999999977,40.0,44.0,8.399999999999977,-0.74,2022,10,27,21,3.47,229.0
19,435,106,2022-10-27 21:31:18,,1.5,32.0,59.0,6.0,25.5,91.5,14.0,15410.03,3.371,3.0,50.5178237,-84.808703,3.371,8.399999999999977,40.0,44.0,8.399999999999977,-0.39,2022,10,27,21,3.47,229.0
43,435,107,2022-10-27 21:31:19,,6.5,35.0,55.5,17.0,23.0,80.5,14.0,15412.75,2.886,3.0,50.5177946,-84.8086994,2.886,8.399999999999977,40.0,44.0,8.399999999999977,-0.03,2022,10,27,21,3.47,229.0
45,435,107,2022-10-27 21:31:20,,11.5,45.0,52.0,35.0,21.0,70.0,14.0,15415.18,2.587,3.0,50.5177678,-84.8086994,2.587,8.399999999999977,40.0,44.0,8.399999999999977,0.01,2022,10,27,21,3.47,229.0
47,435,106,2022-10-27 21:31:21,,15.0,54.0,79.0,132.0,18.0,61.0,14.0,15418.63,3.217,3.0,50.5177319,-84.8087049,3.217,8.399999999999977,40.0,44.0,8.399999999999977,0.22,2022,10,27,21,3.47,229.0
67,436,104,2022-10-27 21:31:22,,23.0,51.0,98.0,284.0,19.5,67.0,14.0,15422.69,3.81,3.0,50.517688,-84.8086975,3.81,8.399999999999977,40.0,44.0,8.399999999999977,0.35,2022,10,27,21,3.47,229.0
79,436,104,2022-10-27 21:31:23,,32.0,60.0,99.0,321.0,24.0,80.0,14.0,15426.78,4.039,3.0,50.5176481,-84.8086738,4.039,8.399999999999977,40.0,44.0,8.399999999999977,0.25,2022,10,27,21,3.47,229.0
84,436,106,2022-10-27 21:31:24,,27.0,79.0,96.0,295.0,23.0,69.5,14.0,15431.16,4.288,3.0,50.5176086,-84.8086407,4.288,8.600000000000023,40.0,44.0,8.600000000000023,0.25,2022,10,27,21,3.47,229.0
74,437,108,2022-10-27 21:31:25,,26.5,77.0,92.0,311.0,23.0,69.5,14.0,15436.0,4.69,3.0,50.5175675,-84.8085986,4.69,8.600000000000023,40.0,44.0,8.600000000000023,0.7,2022,10,27,21,3.47,229.0
61,437,110,2022-10-27 21:31:26,,20.0,75.0,84.5,274.0,22.5,76.5,14.0,15440.89,4.853,3.0,50.5175268,-84.8085534,4.853,8.600000000000023,40.0,44.0,8.600000000000023,0.74,2022,10,27,21,3.47,229.0
95,437,110,2022-10-27 21:31:27,,16.5,67.0,81.0,180.0,22.5,81.0,14.0,15446.11,5.135,3.0,50.5174802,-84.8085078,5.135,8.399999999999977,40.0,44.0,8.399999999999977,0.42,2022,10,27,21,3.47,229.0
94,437,110,2022-10-27 21:31:28,,17.0,57.0,80.0,221.0,22.5,80.0,14.0,15451.79,5.534,3.0,50.5174326,-84.808462,5.534,8.399999999999977,40.0,44.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
70,437,111,2022-10-27 21:31:29,,16.0,44.0,73.0,199.0,22.0,76.0,14.0,15456.9,5.221,3.0,50.5173901,-84.808411,5.221,8.399999999999977,40.0,44.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
47,438,112,2022-10-27 21:31:30,,15.0,24.0,66.0,177.0,21.5,72.0,14.0,15461.35,4.649,3.0,50.5173521,-84.8083678,4.649,8.399999999999977,40.0,44.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
52,438,109,2022-10-27 21:31:31,,6.0,5.0,75.0,137.0,21.0,68.0,14.0,15465.72,4.483,3.0,50.5173191,-84.8083268,4.483,8.399999999999977,40.0,44.0,8.399999999999977,-0.09,2022,10,27,21,3.47,229.0
77,438,111,2022-10-27 21:31:32,,15.0,24.0,89.0,214.0,22.0,67.0,14.0,15470.75,4.929,3.0,50.5172822,-84.8082763,4.929,8.399999999999977,40.0,44.0,8.399999999999977,-0.15,2022,10,27,21,3.47,229.0
86,438,112,2022-10-27 21:31:33,,36.0,42.0,98.0,334.0,23.5,73.0,14.0,15476.44,5.447,3.0,50.5172404,-84.8082151,5.447,8.399999999999977,40.0,44.0,8.399999999999977,0.0,2022,10,27,21,3.47,229.0
95,439,109,2022-10-27 21:31:34,,28.5,49.0,93.0,316.0,26.0,94.5,14.0,15482.07,5.659,3.0,50.5172018,-84.8081507,5.659,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
101,439,109,2022-10-27 21:31:35,,25.0,58.0,86.0,259.0,24.5,85.0,14.0,15488.15,6.17,3.0,50.5171629,-84.808082,6.17,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
101,439,108,2022-10-27 21:31:36,,21.5,51.0,79.0,237.0,23.0,76.0,14.0,15494.55,6.481,2.0,50.5171218,-84.8080088,6.481,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
93,439,108,2022-10-27 21:31:37,,23.5,42.0,78.0,214.0,22.5,72.0,14.0,15500.87,6.087,2.0,50.5170725,-84.8079415,6.087,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
68,439,108,2022-10-27 21:31:38,,30.0,31.0,82.5,192.0,23.0,73.0,14.0,15506.57,5.514,2.0,50.5170235,-84.8078945,5.514,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
42,440,107,2022-10-27 21:31:39,,37.0,21.0,86.5,171.0,23.0,74.0,14.0,15511.54,5.129,2.0,50.5169751,-84.8078691,5.129,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
29,440,107,2022-10-27 21:31:40,,43.5,10.0,90.5,159.0,23.5,75.5,14.0,15516.63,5.231,2.0,50.5169218,-84.8078677,5.231,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
97,440,106,2022-10-27 21:31:41,,36.0,48.0,88.5,232.0,23.0,84.0,14.0,15522.43,6.029,2.0,50.5168622,-84.8078933,6.029,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
104,441,107,2022-10-27 21:31:42,,29.0,54.0,91.0,489.0,23.0,89.5,14.0,15528.99,6.526,2.0,50.5168013,-84.8079408,6.526,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
105,441,106,2022-10-27 21:31:43,,27.5,52.0,96.5,514.0,26.0,91.5,14.0,15536.05,7.217,2.0,50.5167416,-84.8080014,7.217,8.199999999999989,40.0,44.0,8.199999999999989,0.0,2022,10,27,21,3.47,229.0
106,442,104,2022-10-27 21:31:44,,31.0,53.0,95.5,481.0,35.5,98.0,14.0,15543.73,7.94,2.0,50.5166796,-84.8080764,7.94,8.0,40.0,44.0,8.0,0.0,2022,10,27,21,3.47,229.0
103,442,101,2022-10-27 21:31:45,,30.5,54.0,97.0,392.0,32.0,99.0,14.0,15551.66,8.085,2.0,50.5166132,-84.808147,8.085,7.800000000000011,40.0,44.0,7.800000000000011,0.0,2022,10,27,21,3.47,229.0
105,442,99,2022-10-27 21:31:46,,30.5,55.0,96.5,365.0,30.0,98.0,14.0,15559.8,8.21,2.0,50.5165455,-84.8082213,8.21,7.600000000000023,40.0,44.0,7.600000000000023,0.0,2022,10,27,21,3.47,229.0
106,443,97,2022-10-27 21:31:47,,29.5,54.0,92.0,339.0,29.5,95.5,14.0,15568.33,8.428,2.0,50.5164777,-84.8083026,8.428,7.399999999999977,40.0,44.0,7.399999999999977,-0.51,2022,10,27,21,3.47,229.0
107,443,94,2022-10-27 21:31:48,,27.5,54.0,86.0,327.0,29.0,93.5,14.0,15577.34,8.506,2.0,50.5164057,-84.8083912,8.506,7.199999999999989,40.0,44.0,7.199999999999989,-1.49,2022,10,27,21,3.47,229.0
