distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,enhanced_altitude,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
9969.1,10.082,3,50.4118886,-84.4664936,10.082,2022-05-10 12:52:13,1.6000000000000227,,1.6000000000000227,-1.08,98.0,19.5,51.0,69.5,229.0,24.0,76.5,11.0,2022,5,10,12,6.63,247.0
9979.83,9.992,3,50.4119503,-84.4666246,9.992,2022-05-10 12:52:14,1.6000000000000227,,1.6000000000000227,-1.07,98.0,20.0,48.0,71.0,221.0,24.0,77.0,11.0,2022,5,10,12,6.63,247.0
9990.54,10.112,3,50.4120058,-84.4667601,10.112,2022-05-10 12:52:15,1.6000000000000227,,1.6000000000000227,-0.86,97.0,23.0,38.0,80.5,276.0,25.0,79.5,11.0,2022,5,10,12,6.63,247.0
10000.69,9.87,3,50.4120581,-84.4668888,9.87,2022-05-10 12:52:16,1.6000000000000227,,1.6000000000000227,-0.89,97.0,27.5,56.0,93.5,329.0,25.5,81.0,11.0,2022,5,10,12,6.63,247.0
10011.1,10.018,3,50.4121059,-84.467025,10.018,2022-05-10 12:52:17,1.6000000000000227,,1.6000000000000227,-0.46,97.0,26.5,50.0,91.0,310.0,27.0,83.5,11.0,2022,5,10,12,6.63,247.0
10021.09,9.838,3,50.4121469,-84.4671584,9.838,2022-05-10 12:52:18,1.3999999999999773,,1.3999999999999773,0.0,97.0,24.5,49.0,84.5,290.0,29.5,91.0,11.0,2022,5,10,12,6.63,247.0
10031.82,10.035,3,50.4121953,-84.4672992,10.035,2022-05-10 12:52:19,1.6000000000000227,,1.6000000000000227,0.0,97.0,23.5,49.0,82.0,308.0,30.5,94.5,11.0,2022,5,10,12,6.63,247.0
10041.79,9.847,3,50.41225,-84.467423,9.847,2022-05-10 12:52:20,1.6000000000000227,,1.6000000000000227,0.0,96.0,24.0,49.0,83.5,330.0,30.0,94.0,11.0,2022,5,10,12,6.63,247.0
10052.13,9.791,3,50.4123106,-84.4675482,9.791,2022-05-10 12:52:21,1.6000000000000227,,1.6000000000000227,0.0,96.0,25.0,49.0,87.0,330.0,29.5,92.5,11.0,2022,5,10,12,6.63,247.0
10062.01,9.802,3,50.4123772,-84.4676594,9.802,2022-05-10 12:52:22,1.6000000000000227,,1.6000000000000227,0.0,96.0,26.0,50.0,91.0,331.0,28.5,91.0,11.0,2022,5,10,12,6.63,247.0
10070.84,9.822,3,50.4124379,-84.4677575,9.822,2022-05-10 12:52:23,1.6000000000000227,,1.6000000000000227,0.0,95.0,26.5,50.0,93.5,343.0,28.0,90.0,11.0,2022,5,10,12,6.63,247.0
10081.04,9.778,2,50.4125119,-84.4678661,9.778,2022-05-10 12:52:24,1.3999999999999773,,1.3999999999999773,-0.02,95.0,26.0,48.0,90.0,362.0,28.5,91.5,11.0,2022,5,10,12,6.63,247.0
10091.56,9.72,2,50.4125892,-84.4679772,9.72,2022-05-10 12:52:25,1.1999999999999886,,1.1999999999999886,-0.36,95.0,24.0,44.0,82.0,356.0,29.0,95.5,11.0,2022,5,10,12,6.63,247.0
10101.51,9.683,2,50.412663,-84.4680811,9.683,2022-05-10 12:52:26,1.0,,1.0,-1.05,95.0,26.0,48.0,86.0,330.0,28.0,92.0,11.0,2022,5,10,12,6.63,247.0
10110.99,9.649,2,50.4127339,-84.4681796,9.649,2022-05-10 12:52:27,0.6000000000000227,,0.6000000000000227,-1.47,94.0,26.5,49.0,87.0,328.0,28.0,91.0,11.0,2022,5,10,12,6.63,247.0
10120.69,9.524,2,50.412808,-84.4682781,9.524,2022-05-10 12:52:28,0.39999999999997726,,0.39999999999997726,-1.98,94.0,26.5,49.0,87.0,318.0,28.0,90.0,11.0,2022,5,10,12,6.63,247.0
10130.2,9.417,2,50.4128799,-84.4683758,9.417,2022-05-10 12:52:29,0.19999999999998863,,0.19999999999998863,-2.59,93.0,26.0,49.0,87.0,312.0,28.0,89.0,11.0,2022,5,10,12,6.63,247.0
10139.5,9.284,2,50.4129508,-84.4684705,9.284,2022-05-10 12:52:30,0.19999999999998863,,0.19999999999998863,-2.39,93.0,26.0,49.0,87.0,328.0,29.5,92.0,11.0,2022,5,10,12,6.63,247.0
10148.62,9.265,2,50.4130202,-84.4685636,9.265,2022-05-10 12:52:31,0.6000000000000227,,0.6000000000000227,-1.41,91.0,27.0,49.0,87.5,331.0,27.5,91.0,11.0,2022,5,10,12,6.63,247.0
10157.83,9.163,2,50.4130909,-84.4686567,9.163,2022-05-10 12:52:32,0.39999999999997726,,0.39999999999997726,-0.8,90.0,26.5,48.0,87.0,308.0,27.5,92.5,11.0,2022,5,10,12,6.63,247.0
10166.01,9.142,2,50.4131523,-84.4687413,9.142,2022-05-10 12:52:33,0.39999999999997726,,0.39999999999997726,-0.4,90.0,26.0,48.0,87.5,306.0,28.5,93.5,11.0,2022,5,10,12,6.63,247.0
10175.94,8.985,2,50.4132276,-84.4688429,8.985,2022-05-10 12:52:34,0.39999999999997726,,0.39999999999997726,0.33,89.0,25.5,48.0,87.5,303.0,29.5,94.0,11.0,2022,5,10,12,6.63,247.0
10184.8,8.957,2,50.4132931,-84.4689358,8.957,2022-05-10 12:52:35,0.19999999999998863,,0.19999999999998863,0.29,90.0,26.0,51.0,88.0,297.0,29.0,93.0,11.0,2022,5,10,12,6.63,247.0
10193.63,8.958,2,50.4133556,-84.4690318,8.958,2022-05-10 12:52:36,0.39999999999997726,,0.39999999999997726,-0.33,95.0,30.0,43.0,91.5,316.0,28.5,90.0,11.0,2022,5,10,12,6.63,247.0
10202.62,8.987,2,50.413421,-84.4691274,8.987,2022-05-10 12:52:37,0.39999999999997726,,0.39999999999997726,-0.31,97.0,34.0,42.0,95.0,315.0,28.5,87.0,11.0,2022,5,10,12,6.63,247.0
10211.36,8.996,2,50.4134855,-84.4692193,8.996,2022-05-10 12:52:38,0.19999999999998863,,0.19999999999998863,-0.03,97.0,34.0,48.0,95.0,294.0,28.5,87.0,11.0,2022,5,10,12,6.63,247.0
10220.42,8.992,2,50.413554,-84.4693124,8.992,2022-05-10 12:52:39,0.19999999999998863,,0.19999999999998863,-0.44,98.0,34.0,48.0,95.0,292.0,28.5,87.0,11.0,2022,5,10,12,6.63,247.0
10228.71,9.002,2,50.413619,-84.4693942,9.002,2022-05-10 12:52:40,0.39999999999997726,,0.39999999999997726,-0.41,98.0,22.5,45.0,79.0,263.0,27.0,82.5,11.0,2022,5,10,12,6.63,247.0
10238.37,9.001,2,50.4136964,-84.4694872,9.001,2022-05-10 12:52:41,0.6000000000000227,,0.6000000000000227,0.03,97.0,20.5,45.0,70.5,238.0,26.5,83.0,11.0,2022,5,10,12,6.63,247.0
10247.16,8.906,2,50.4137677,-84.4695706,8.906,2022-05-10 12:52:42,0.8000000000000114,,0.8000000000000114,0.48,97.0,21.5,49.0,72.5,238.0,26.5,83.0,11.0,2022,5,10,12,6.63,247.0
10255.54,8.8,2,50.4138384,-84.4696456,8.8,2022-05-10 12:52:43,0.6000000000000227,,0.6000000000000227,0.77,97.0,21.5,51.0,73.0,237.0,26.0,81.5,11.0,2022,5,10,12,6.63,247.0
10264.93,8.913,2,50.4139178,-84.4697292,8.913,2022-05-10 12:52:44,0.39999999999997726,,0.39999999999997726,0.78,97.0,21.0,51.0,72.0,234.0,25.0,79.5,11.0,2022,5,10,12,6.63,247.0
10273.89,8.748,2,50.4139969,-84.4698031,8.748,2022-05-10 12:52:45,0.39999999999997726,,0.39999999999997726,0.78,96.0,20.5,51.0,71.5,306.0,24.5,79.0,11.0,2022,5,10,12,6.63,247.0
10282.65,8.757,2,50.4140763,-84.469871,8.757,2022-05-10 12:52:46,0.8000000000000114,,0.8000000000000114,0.31,95.0,24.0,51.0,81.5,310.0,23.0,76.0,11.0,2022,5,10,12,6.63,247.0
10291.48,8.76,2,50.4141576,-84.4699366,8.76,2022-05-10 12:52:47,0.6000000000000227,,0.6000000000000227,0.0,95.0,24.0,50.0,85.5,299.0,25.5,83.0,11.0,2022,5,10,12,6.63,247.0
10300.2,8.76,2,50.4142386,-84.47,8.76,2022-05-10 12:52:48,0.6000000000000227,,0.6000000000000227,0.0,95.0,24.0,49.0,86.0,289.0,29.5,91.5,11.0,2022,5,10,12,6.63,247.0
10308.9,8.771,2,50.4143205,-84.4700602,8.771,2022-05-10 12:52:49,0.39999999999997726,,0.39999999999997726,0.0,95.0,26.0,48.0,86.5,282.0,32.0,94.5,11.0,2022,5,10,12,6.63,247.0
10317.62,8.784,2,50.4144039,-84.470118,8.784,2022-05-10 12:52:50,0.39999999999997726,,0.39999999999997726,0.0,95.0,25.5,48.0,83.5,275.0,30.0,90.5,11.0,2022,5,10,12,6.63,247.0
10326.28,8.687,2,50.414488,-84.4701712,8.687,2022-05-10 12:52:51,0.39999999999997726,,0.39999999999997726,-0.03,95.0,25.0,47.0,80.0,268.0,28.0,87.0,11.0,2022,5,10,12,6.63,247.0
10335.15,8.705,2,50.414573,-84.4702294,8.705,2022-05-10 12:52:52,0.39999999999997726,,0.39999999999997726,-0.46,95.0,25.0,47.0,81.5,299.0,27.0,85.5,11.0,2022,5,10,12,6.63,247.0
10343.86,8.789,2,50.4146576,-84.4702829,8.789,2022-05-10 12:52:53,0.39999999999997726,,0.39999999999997726,-0.48,95.0,25.0,48.0,86.0,286.0,27.0,87.0,11.0,2022,5,10,12,6.63,247.0
10352.66,8.769,2,50.4147456,-84.4703296,8.769,2022-05-10 12:52:54,0.0,,0.0,-0.77,95.0,24.0,48.0,86.0,296.0,29.0,92.0,11.0,2022,5,10,12,6.63,247.0
10361.45,8.89,2,50.414835,-84.4703698,8.89,2022-05-10 12:52:55,0.19999999999998863,,0.19999999999998863,-0.72,96.0,24.0,48.0,86.0,284.0,29.0,92.0,11.0,2022,5,10,12,6.63,247.0
10370.36,8.9,2,50.4149265,-84.4704078,8.9,2022-05-10 12:52:56,0.19999999999998863,,0.19999999999998863,0.0,96.0,24.0,48.0,86.0,305.0,29.0,92.0,11.0,2022,5,10,12,6.63,247.0
10379.07,8.671,2,50.4150158,-84.4704454,8.671,2022-05-10 12:52:57,0.6000000000000227,,0.6000000000000227,0.0,96.0,25.5,48.0,86.5,313.0,29.0,91.0,11.0,2022,5,10,12,6.63,247.0
10387.75,8.51,2,50.4151054,-84.4704796,8.51,2022-05-10 12:52:58,0.8000000000000114,,0.8000000000000114,0.05,96.0,28.0,48.0,87.0,257.0,29.0,90.0,11.0,2022,5,10,12,6.63,247.0
10395.93,7.861,2,50.4151912,-84.470506,7.861,2022-05-10 12:52:59,0.8000000000000114,,0.8000000000000114,0.91,94.0,22.0,47.0,76.0,240.0,30.5,92.0,11.0,2022,5,10,12,6.63,247.0
10402.32,7.744,2,50.4152582,-84.4705256,7.744,2022-05-10 12:53:00,0.8000000000000114,,0.8000000000000114,1.44,99.0,23.5,47.0,74.5,237.0,28.0,85.0,11.0,2022,5,10,12,6.63,247.0
10411.23,7.43,2,50.415351,-84.4705569,7.43,2022-05-10 12:53:01,0.8000000000000114,,0.8000000000000114,1.17,101.0,23.5,48.0,74.5,270.0,27.5,84.0,11.0,2022,5,10,12,6.63,247.0
10418.58,7.158,2,50.4154267,-84.4705872,7.158,2022-05-10 12:53:02,1.0,,1.0,1.32,100.0,23.5,51.0,74.5,285.0,27.5,84.0,11.0,2022,5,10,12,6.63,247.0
10424.78,6.684,2,50.4154902,-84.4706143,6.684,2022-05-10 12:53:03,1.6000000000000227,,1.6000000000000227,1.51,98.0,22.5,49.0,73.0,227.0,27.5,85.0,11.0,2022,5,10,12,6.63,247.0
10431.65,6.027,2,50.4155588,-84.4706506,6.027,2022-05-10 12:53:04,2.0,,2.0,2.16,99.0,19.5,42.0,67.5,260.0,28.5,87.0,11.0,2022,5,10,12,6.63,247.0
10437.53,5.91,2,50.4156113,-84.4706976,5.91,2022-05-10 12:53:05,2.6000000000000227,,2.6000000000000227,3.74,99.0,25.0,49.0,75.5,286.0,25.0,75.5,11.0,2022,5,10,12,6.63,247.0
10443.31,5.575,2,50.4156592,-84.4707508,5.575,2022-05-10 12:53:06,3.0,,3.0,5.31,92.0,32.0,50.0,89.5,400.0,24.5,80.0,11.0,2022,5,10,12,6.63,247.0
10448.87,5.669,2,50.4156988,-84.4708108,5.669,2022-05-10 12:53:07,3.3999999999999773,,3.3999999999999773,6.75,90.0,38.0,51.0,99.5,390.0,27.5,91.5,11.0,2022,5,10,12,6.63,247.0
10454.88,5.912,2,50.4157372,-84.4708806,5.912,2022-05-10 12:53:08,3.8000000000000114,,3.8000000000000114,7.66,90.0,38.0,51.0,99.0,375.0,30.5,97.5,11.0,2022,5,10,12,6.63,247.0
10460.72,5.558,2,50.4157711,-84.4709516,5.558,2022-05-10 12:53:09,4.0,,4.0,6.99,90.0,30.5,49.0,95.5,262.0,37.0,97.5,11.0,2022,5,10,12,6.63,247.0
10466.78,5.886,2,50.4158014,-84.4710291,5.886,2022-05-10 12:53:10,4.199999999999989,,4.199999999999989,5.74,92.0,24.0,49.0,82.5,298.0,36.5,99.0,11.0,2022,5,10,12,6.63,247.0
10472.69,5.684,2,50.4158306,-84.471105,5.684,2022-05-10 12:53:11,4.600000000000023,,4.600000000000023,5.06,95.0,20.5,51.0,75.0,274.0,36.0,100.0,11.0,2022,5,10,12,6.63,247.0
10478.35,5.188,2,50.4158573,-84.4711785,5.188,2022-05-10 12:53:12,4.800000000000011,,4.800000000000011,4.47,99.0,20.5,54.0,75.0,194.0,36.0,100.0,11.0,2022,5,10,12,6.63,247.0
10483.3,5.333,2,50.4158806,-84.471243,5.333,2022-05-10 12:53:13,5.0,,5.0,4.01,99.0,20.5,54.0,75.0,260.0,36.0,100.0,11.0,2022,5,10,12,6.63,247.0
10489.53,5.479,2,50.4159092,-84.4713242,5.479,2022-05-10 12:53:14,5.199999999999989,,5.199999999999989,4.27,99.0,21.0,53.0,76.5,398.0,36.0,100.0,11.0,2022,5,10,12,6.63,247.0
10495.37,5.844,2,50.415935,-84.4714013,5.844,2022-05-10 12:53:15,5.600000000000023,,5.600000000000023,4.64,96.0,24.5,49.0,85.5,370.0,35.5,99.0,11.0,2022,5,10,12,6.63,247.0
10501.53,6.081,2,50.4159605,-84.4714834,6.081,2022-05-10 12:53:16,5.800000000000011,,5.800000000000011,4.75,93.0,28.0,45.0,95.0,341.0,35.0,98.0,11.0,2022,5,10,12,6.63,247.0
10507.92,6.092,2,50.4159848,-84.4715698,6.092,2022-05-10 12:53:17,6.199999999999989,,6.199999999999989,4.95,98.0,29.5,43.0,98.5,279.0,34.0,96.5,11.0,2022,5,10,12,6.63,247.0
10513.48,5.616,2,50.4159994,-84.4716478,5.616,2022-05-10 12:53:18,6.399999999999977,,6.399999999999977,5.22,98.0,26.0,46.0,89.5,263.0,32.0,92.0,11.0,2022,5,10,12,6.63,247.0
10519.25,5.86,2,50.4160133,-84.471729,5.86,2022-05-10 12:53:19,6.600000000000023,,6.600000000000023,5.08,98.0,23.0,49.0,80.0,247.0,30.0,87.5,11.0,2022,5,10,12,6.63,247.0
10524.71,6.17,2,50.4160239,-84.4718067,6.17,2022-05-10 12:53:20,6.800000000000011,,6.800000000000011,4.64,99.0,24.0,56.0,79.5,202.0,29.5,84.0,11.0,2022,5,10,12,6.63,247.0
10531.75,6.667,2,50.4160299,-84.4719081,6.667,2022-05-10 12:53:21,6.800000000000011,,6.800000000000011,4.01,97.0,25.0,58.0,86.0,291.0,29.5,83.5,11.0,2022,5,10,12,6.63,247.0
10538.61,6.74,2,50.4160339,-84.4720072,6.74,2022-05-10 12:53:22,6.800000000000011,,6.800000000000011,2.87,94.0,27.0,61.0,97.5,275.0,29.5,83.5,11.0,2022,5,10,12,6.63,247.0
10545.14,6.773,2,50.4160324,-84.4721015,6.773,2022-05-10 12:53:23,6.800000000000011,,6.800000000000011,1.76,97.0,23.0,48.0,80.0,208.0,34.0,93.5,11.0,2022,5,10,12,6.63,247.0
10552.31,7.078,2,50.416025,-84.4722047,7.078,2022-05-10 12:53:24,6.800000000000011,,6.800000000000011,1.25,91.0,31.5,55.0,96.5,335.0,27.0,77.0,11.0,2022,5,10,12,6.63,247.0
10559.65,7.438,2,50.4160188,-84.4723104,7.438,2022-05-10 12:53:25,7.0,,7.0,0.61,90.0,32.0,54.0,95.5,317.0,28.0,82.5,11.0,2022,5,10,12,6.63,247.0
10567.31,7.454,2,50.4160146,-84.472421,7.454,2022-05-10 12:53:26,7.399999999999977,,7.399999999999977,0.73,90.0,31.0,52.0,93.0,291.0,29.5,90.5,11.0,2022,5,10,12,6.63,247.0
10574.73,7.336,2,50.4160088,-84.472528,7.336,2022-05-10 12:53:27,7.800000000000011,,7.800000000000011,2.0,92.0,30.5,50.0,91.0,170.0,31.0,96.5,11.0,2022,5,10,12,6.63,247.0
10582.01,7.221,2,50.416001,-84.4726327,7.221,2022-05-10 12:53:28,8.0,,8.0,2.78,94.0,30.5,50.0,91.0,134.0,31.0,96.5,11.0,2022,5,10,12,6.63,247.0
10589.25,7.184,2,50.4159948,-84.4727372,7.184,2022-05-10 12:53:29,8.399999999999977,,8.399999999999977,3.36,93.0,30.5,53.0,91.0,167.0,31.0,96.5,11.0,2022,5,10,12,6.63,247.0
10596.26,7.277,2,50.4159856,-84.4728377,7.277,2022-05-10 12:53:30,8.399999999999977,,8.399999999999977,4.06,92.0,26.5,53.0,82.0,141.0,28.5,88.5,11.0,2022,5,10,12,6.63,247.0
10603.86,7.16,2,50.4159771,-84.472947,7.16,2022-05-10 12:53:31,8.399999999999977,,8.399999999999977,3.9,92.0,18.5,54.0,64.5,137.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10611.18,7.18,2,50.415971,-84.4730524,7.18,2022-05-10 12:53:32,8.399999999999977,,8.399999999999977,2.77,93.0,17.5,54.0,59.5,145.0,22.0,67.0,11.0,2022,5,10,12,6.63,247.0
10618.15,7.09,2,50.4159652,-84.4731529,7.09,2022-05-10 12:53:33,8.399999999999977,,8.399999999999977,1.69,93.0,21.0,56.0,67.5,146.0,22.0,67.0,11.0,2022,5,10,12,6.63,247.0
10625.48,7.236,2,50.4159573,-84.4732584,7.236,2022-05-10 12:53:34,8.399999999999977,,8.399999999999977,0.64,93.0,17.5,56.0,61.5,149.0,21.5,68.0,11.0,2022,5,10,12,6.63,247.0
10632.83,7.145,2,50.415953,-84.4733644,7.145,2022-05-10 12:53:35,8.199999999999989,,8.199999999999989,-0.02,93.0,17.5,50.0,61.0,159.0,21.5,68.0,11.0,2022,5,10,12,6.63,247.0
10640.05,6.995,2,50.415949,-84.4734687,6.995,2022-05-10 12:53:36,8.199999999999989,,8.199999999999989,-0.41,93.0,17.5,46.0,61.0,187.0,21.5,68.0,11.0,2022,5,10,12,6.63,247.0
10647.04,6.826,2,50.4159468,-84.4735698,6.826,2022-05-10 12:53:37,8.0,,8.0,-0.41,92.0,17.5,46.0,61.0,149.0,21.5,68.0,11.0,2022,5,10,12,6.63,247.0
10653.63,6.57,2,50.4159449,-84.473665,6.57,2022-05-10 12:53:38,8.0,,8.0,-0.53,91.0,16.5,32.0,58.5,134.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10660.61,6.522,2,50.4159429,-84.4737659,6.522,2022-05-10 12:53:39,8.199999999999989,,8.199999999999989,-0.51,91.0,17.5,33.0,58.5,90.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10666.63,6.589,2,50.4159427,-84.473853,6.589,2022-05-10 12:53:40,8.399999999999977,,8.399999999999977,0.0,91.0,18.5,34.0,59.0,46.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10673.6,6.364,2,50.4159392,-84.4739535,6.364,2022-05-10 12:53:41,8.199999999999989,,8.199999999999989,0.0,91.0,19.5,35.0,59.0,2.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10680.46,6.315,2,50.4159406,-84.4740527,6.315,2022-05-10 12:53:42,8.199999999999989,,8.199999999999989,0.0,0.0,19.5,36.0,59.0,0.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10687.18,6.584,2,50.4159461,-84.4741496,6.584,2022-05-10 12:53:43,8.0,,8.0,0.0,0.0,19.5,37.0,59.0,0.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10694.48,7.071,2,50.4159579,-84.474254,7.071,2022-05-10 12:53:44,7.800000000000011,,7.800000000000011,-0.02,0.0,19.5,39.0,59.0,0.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10702.5,7.745,2,50.4159771,-84.474367,7.745,2022-05-10 12:53:45,7.800000000000011,,7.800000000000011,-0.66,0.0,19.5,40.0,59.0,0.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10710.9,8.393,2,50.4160077,-84.4744811,8.393,2022-05-10 12:53:46,7.199999999999989,,7.199999999999989,-1.47,0.0,19.5,41.0,59.0,0.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10719.97,8.871,2,50.4160547,-84.4745959,8.871,2022-05-10 12:53:47,7.199999999999989,,7.199999999999989,-2.27,0.0,19.5,42.0,59.0,0.0,23.0,72.0,11.0,2022,5,10,12,6.63,247.0
10729.15,9.009,2,50.416113,-84.4747028,9.009,2022-05-10 12:53:48,7.199999999999989,,7.199999999999989,-2.66,25.0,12.5,84.0,44.5,101.0,6.5,20.5,11.0,2022,5,10,12,6.63,247.0
10738.65,9.385,2,50.4161789,-84.4748077,9.385,2022-05-10 12:53:49,6.800000000000011,,6.800000000000011,-2.03,71.0,14.5,77.0,50.5,121.0,0.0,11.0,11.0,2022,5,10,12,6.63,247.0
10748.16,9.398,2,50.4162483,-84.4749085,9.398,2022-05-10 12:53:50,6.399999999999977,,6.399999999999977,-2.2,101.0,18.0,60.0,59.0,143.0,0.0,26.0,11.0,2022,5,10,12,6.63,247.0
10758.17,9.309,2,50.4163249,-84.4750101,9.309,2022-05-10 12:53:51,6.0,,6.0,-3.15,103.0,18.0,55.0,60.0,156.0,2.5,41.0,11.0,2022,5,10,12,6.63,247.0
10767.91,9.279,2,50.4163995,-84.4751089,9.279,2022-05-10 12:53:52,5.800000000000011,,5.800000000000011,-3.16,103.0,18.5,52.0,64.5,197.0,14.5,56.5,11.0,2022,5,10,12,6.63,247.0
10777.17,9.245,2,50.4164701,-84.475203,9.245,2022-05-10 12:53:53,5.399999999999977,,5.399999999999977,-3.12,102.0,19.5,53.0,68.5,242.0,18.5,64.0,11.0,2022,5,10,12,6.63,247.0
10786.73,9.473,2,50.4165431,-84.4753003,9.473,2022-05-10 12:53:54,5.199999999999989,,5.199999999999989,-3.8,102.0,21.5,55.0,72.5,288.0,20.5,68.5,11.0,2022,5,10,12,6.63,247.0
10796.44,9.583,2,50.4166199,-84.4753952,9.583,2022-05-10 12:53:55,5.0,,5.0,-3.89,101.0,23.0,58.0,77.0,335.0,22.0,73.5,11.0,2022,5,10,12,6.63,247.0
10806.0,9.502,2,50.4166916,-84.4754941,9.502,2022-05-10 12:53:56,4.800000000000011,,4.800000000000011,-3.19,103.0,20.0,58.0,73.0,245.0,32.0,93.0,11.0,2022,5,10,12,6.63,247.0
10815.59,9.507,2,50.4167652,-84.4755912,9.507,2022-05-10 12:53:57,4.800000000000011,,4.800000000000011,-2.47,104.0,22.5,54.0,77.5,228.0,23.0,71.0,11.0,2022,5,10,12,6.63,247.0
10825.38,9.248,2,50.4168408,-84.4756895,9.248,2022-05-10 12:53:58,4.800000000000011,,4.800000000000011,-1.86,103.0,22.0,53.0,77.5,243.0,23.0,73.0,11.0,2022,5,10,12,6.63,247.0
10834.71,9.201,2,50.4169121,-84.4757843,9.201,2022-05-10 12:53:59,4.399999999999977,,4.399999999999977,-1.38,103.0,21.0,51.0,77.5,251.0,24.5,76.0,11.0,2022,5,10,12,6.63,247.0
10842.89,9.091,2,50.4169737,-84.4758687,9.091,2022-05-10 12:54:00,4.199999999999989,,4.199999999999989,-1.18,102.0,21.5,51.0,77.5,283.0,26.0,77.5,11.0,2022,5,10,12,6.63,247.0
10852.88,9.077,2,50.4170489,-84.4759718,9.077,2022-05-10 12:54:01,4.0,,4.0,-1.35,101.0,21.5,52.0,77.5,279.0,26.0,77.5,11.0,2022,5,10,12,6.63,247.0
10862.42,8.96,2,50.4171213,-84.4760693,8.96,2022-05-10 12:54:02,3.6000000000000227,,3.6000000000000227,-1.77,99.0,22.5,50.0,78.0,257.0,27.5,80.5,11.0,2022,5,10,12,6.63,247.0
10871.47,9.076,2,50.4171908,-84.4761607,9.076,2022-05-10 12:54:03,3.6000000000000227,,3.6000000000000227,-2.37,99.0,21.5,49.0,80.0,264.0,28.0,84.0,11.0,2022,5,10,12,6.63,247.0
10880.61,9.062,2,50.4172611,-84.476253,9.062,2022-05-10 12:54:04,3.8000000000000114,,3.8000000000000114,-2.24,98.0,22.0,50.0,82.0,274.0,26.5,83.0,11.0,2022,5,10,12,6.63,247.0
10889.71,9.039,2,50.4173319,-84.4763437,9.039,2022-05-10 12:54:05,3.8000000000000114,,3.8000000000000114,-1.43,98.0,24.5,51.0,83.0,258.0,24.0,80.0,11.0,2022,5,10,12,6.63,247.0
10898.62,9.032,2,50.4173998,-84.4764346,9.032,2022-05-10 12:54:06,3.8000000000000114,,3.8000000000000114,-0.92,99.0,21.5,51.0,77.0,229.0,28.0,86.0,11.0,2022,5,10,12,6.63,247.0
10908.04,9.007,2,50.4174674,-84.4765359,9.007,2022-05-10 12:54:07,3.6000000000000227,,3.6000000000000227,-0.37,99.0,20.0,51.0,74.5,215.0,28.0,86.0,11.0,2022,5,10,12,6.63,247.0
10917.25,8.992,2,50.4175259,-84.4766433,8.992,2022-05-10 12:54:08,3.3999999999999773,,3.3999999999999773,-0.02,99.0,18.5,49.0,72.5,198.0,28.0,86.0,11.0,2022,5,10,12,6.63,247.0
10925.99,9.001,2,50.4175746,-84.4767511,9.001,2022-05-10 12:54:09,3.0,,3.0,-0.61,98.0,18.5,46.0,72.5,177.0,28.0,86.0,11.0,2022,5,10,12,6.63,247.0
10935.38,9.212,2,50.4176214,-84.4768715,9.212,2022-05-10 12:54:10,2.8000000000000114,,2.8000000000000114,-1.46,98.0,19.0,47.0,68.5,158.0,22.0,71.0,11.0,2022,5,10,12,6.63,247.0
10944.71,9.345,2,50.4176602,-84.4769958,9.345,2022-05-10 12:54:11,2.6000000000000227,,2.6000000000000227,-1.92,99.0,19.0,47.0,68.5,131.0,22.0,71.0,11.0,2022,5,10,12,6.63,247.0
10953.83,9.371,2,50.4176918,-84.4771205,9.371,2022-05-10 12:54:12,2.3999999999999773,,2.3999999999999773,-2.21,97.0,17.0,42.0,63.0,81.0,20.0,68.0,11.0,2022,5,10,12,6.63,247.0
10963.12,9.581,2,50.4177123,-84.4772519,9.581,2022-05-10 12:54:13,2.0,,2.0,-2.21,84.0,11.0,32.0,43.0,93.0,18.5,64.0,11.0,2022,5,10,12,6.63,247.0
10973.3,9.78,2,50.4177255,-84.4773981,9.78,2022-05-10 12:54:14,1.6000000000000227,,1.6000000000000227,-2.67,71.0,16.5,40.0,54.5,170.0,15.0,48.5,11.0,2022,5,10,12,6.63,247.0
10983.25,10.011,2,50.4177356,-84.4775413,10.011,2022-05-10 12:54:15,1.3999999999999773,,1.3999999999999773,-3.3,71.0,33.0,64.0,97.0,220.0,10.0,29.5,11.0,2022,5,10,12,6.63,247.0
10994.08,10.19,3,50.41774,-84.4776977,10.19,2022-05-10 12:54:16,1.0,,1.0,-3.43,74.0,33.0,64.0,97.0,199.0,10.0,29.5,11.0,2022,5,10,12,6.63,247.0
