battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,1102.78,6.427,2,110,50.380021,-84.4850824,6.427,2022-05-11 22:23:07,91.0,27.0,50.0,90.5,252.0,30.0,94.0,12.0,29.200000000000045,29.200000000000045,5.74,2022,5,11,22,2.9,180.0
,1108.95,6.255,2,108,50.3799808,-84.4851532,6.255,2022-05-11 22:23:08,91.0,28.5,49.0,92.5,254.0,28.5,91.5,12.0,29.399999999999977,29.399999999999977,4.65,2022,5,11,22,2.9,180.0
,1115.45,6.176,2,108,50.3799372,-84.4852265,6.176,2022-05-11 22:23:09,91.0,27.0,49.0,89.0,235.0,30.0,95.0,12.0,29.600000000000023,29.600000000000023,3.72,2022,5,11,22,2.9,180.0
,1121.99,6.205,2,108,50.3798925,-84.4852993,6.205,2022-05-11 22:23:10,91.0,23.5,45.0,86.0,246.0,28.0,89.0,12.0,30.0,30.0,3.41,2022,5,11,22,2.9,180.0
,1128.4,6.392,2,108,50.3798519,-84.4853741,6.392,2022-05-11 22:23:11,92.0,30.0,49.0,90.5,275.0,25.0,84.5,12.0,30.200000000000045,30.200000000000045,3.3,2022,5,11,22,2.9,180.0
,1135.13,6.632,2,108,50.3798097,-84.4854531,6.632,2022-05-11 22:23:12,93.0,29.0,49.0,89.5,260.0,27.5,87.0,12.0,30.399999999999977,30.399999999999977,3.27,2022,5,11,22,2.9,180.0
,1141.93,6.664,2,109,50.3797659,-84.4855316,6.664,2022-05-11 22:23:13,93.0,25.5,50.0,84.5,240.0,28.5,89.0,12.0,30.399999999999977,30.399999999999977,3.53,2022,5,11,22,2.9,180.0
,1148.63,6.749,2,110,50.3797228,-84.4856092,6.749,2022-05-11 22:23:14,94.0,23.0,50.0,77.5,215.0,25.0,85.0,12.0,30.600000000000023,30.600000000000023,3.58,2022,5,11,22,2.9,180.0
,1155.47,6.864,2,110,50.379681,-84.4856904,6.864,2022-05-11 22:23:15,95.0,21.0,49.0,71.0,189.0,24.0,79.5,12.0,30.799999999999955,30.799999999999955,3.29,2022,5,11,22,2.9,180.0
,1162.65,7.153,2,109,50.3796341,-84.4857725,7.153,2022-05-11 22:23:16,96.0,21.0,48.0,67.0,177.0,22.0,70.0,12.0,30.799999999999955,30.799999999999955,2.94,2022,5,11,22,2.9,180.0
,1169.72,7.47,2,110,50.3795898,-84.4858552,7.47,2022-05-11 22:23:17,101.0,20.0,48.0,66.5,134.0,21.5,69.5,12.0,30.799999999999955,30.799999999999955,2.22,2022,5,11,22,2.9,180.0
,1177.27,7.626,2,110,50.3795451,-84.4859461,7.626,2022-05-11 22:23:18,95.0,16.0,28.0,51.5,74.0,20.5,68.0,12.0,30.600000000000023,30.600000000000023,1.32,2022,5,11,22,2.9,180.0
,1185.15,7.65,2,109,50.3794952,-84.4860381,7.65,2022-05-11 22:23:19,89.0,13.0,11.0,39.5,48.0,20.5,66.5,12.0,30.600000000000023,30.600000000000023,0.43,2022,5,11,22,2.9,180.0
,1192.57,7.142,2,111,50.3794457,-84.4861222,7.142,2022-05-11 22:23:20,87.0,13.0,9.0,39.5,35.0,20.5,66.5,12.0,30.399999999999977,30.399999999999977,-0.05,2022,5,11,22,2.9,180.0
,1199.35,6.497,2,110,50.3793992,-84.4861977,6.497,2022-05-11 22:23:21,85.0,13.0,7.0,39.5,23.0,20.5,66.5,12.0,30.200000000000045,30.200000000000045,-0.66,2022,5,11,22,2.9,180.0
,1205.76,5.802,2,110,50.3793537,-84.4862671,5.802,2022-05-11 22:23:22,83.0,13.0,5.0,39.5,10.0,20.5,66.5,12.0,30.0,30.0,-1.39,2022,5,11,22,2.9,180.0
,1211.3,4.859,2,110,50.3793096,-84.4863202,4.859,2022-05-11 22:23:23,0.0,12.0,3.0,40.5,0.0,19.5,63.5,12.0,30.0,30.0,-1.69,2022,5,11,22,2.9,180.0
,1216.03,4.608,2,110,50.3792631,-84.486341,4.608,2022-05-11 22:23:24,0.0,5.0,2.0,47.0,0.0,12.5,47.0,12.0,29.799999999999955,29.799999999999955,-1.83,2022,5,11,22,2.9,180.0
,1220.7,4.62,2,108,50.379214,-84.4863331,4.62,2022-05-11 22:23:25,12.0,0.0,0.0,53.0,42.0,7.5,34.0,12.0,29.799999999999955,29.799999999999955,-2.05,2022,5,11,22,2.9,180.0
,1225.47,4.727,2,106,50.3791678,-84.486305,4.727,2022-05-11 22:23:26,74.0,0.0,0.0,59.0,191.0,7.5,34.0,12.0,29.600000000000023,29.600000000000023,-2.41,2022,5,11,22,2.9,180.0
,1231.05,5.772,2,105,50.3791248,-84.4862503,5.772,2022-05-11 22:23:27,71.0,0.0,0.0,65.0,278.0,7.5,34.0,12.0,29.200000000000045,29.200000000000045,-2.78,2022,5,11,22,2.9,180.0
,1237.56,7.058,2,104,50.3790893,-84.4861702,7.058,2022-05-11 22:23:28,73.0,0.0,14.0,71.5,306.0,7.5,34.0,12.0,28.799999999999955,28.799999999999955,-3.96,2022,5,11,22,2.9,180.0
,1245.01,7.999,2,105,50.3790586,-84.4860707,7.999,2022-05-11 22:23:29,85.0,0.0,45.0,77.5,266.0,7.5,34.0,12.0,28.399999999999977,28.399999999999977,-5.15,2022,5,11,22,2.9,180.0
,1252.99,8.291,2,105,50.379032,-84.4859613,8.291,2022-05-11 22:23:30,89.0,12.5,46.0,83.5,243.0,15.5,57.0,12.0,28.200000000000045,28.200000000000045,-5.52,2022,5,11,22,2.9,180.0
,1261.47,8.682,2,105,50.379006,-84.4858438,8.682,2022-05-11 22:23:31,93.0,25.5,45.0,89.5,220.0,24.0,81.0,12.0,28.0,28.0,-5.56,2022,5,11,22,2.9,180.0
,1270.23,8.894,2,105,50.3789785,-84.4857228,8.894,2022-05-11 22:23:32,92.0,26.0,45.0,90.0,209.0,24.5,82.0,12.0,27.399999999999977,27.399999999999977,-4.94,2022,5,11,22,2.9,180.0
,1279.22,9.13,2,106,50.3789526,-84.4855977,9.13,2022-05-11 22:23:33,99.0,26.0,45.0,90.0,183.0,24.5,82.0,12.0,27.0,27.0,-4.13,2022,5,11,22,2.9,180.0
,1288.6,9.508,2,105,50.3789249,-84.4854674,9.508,2022-05-11 22:23:34,102.0,25.5,45.0,88.5,180.0,24.0,80.0,12.0,26.200000000000045,26.200000000000045,-4.01,2022,5,11,22,2.9,180.0
,1298.21,9.771,2,104,50.3788939,-84.4853349,9.771,2022-05-11 22:23:35,102.0,24.0,46.0,82.5,187.0,20.5,70.0,12.0,26.0,26.0,-4.62,2022,5,11,22,2.9,180.0
,1308.06,9.965,2,103,50.3788636,-84.4851985,9.965,2022-05-11 22:23:36,102.0,22.0,48.0,76.5,195.0,17.0,60.0,12.0,25.799999999999955,25.799999999999955,-4.74,2022,5,11,22,2.9,180.0
,1318.21,10.267,2,103,50.3788342,-84.4850573,10.267,2022-05-11 22:23:37,102.0,20.0,49.0,70.5,203.0,13.5,50.5,11.0,25.200000000000045,25.200000000000045,-4.74,2022,5,11,22,2.9,180.0
,1328.96,10.233,2,102,50.3788018,-84.4849082,10.233,2022-05-11 22:23:38,102.0,22.0,51.0,74.5,211.0,16.5,57.5,11.0,24.799999999999955,24.799999999999955,-4.98,2022,5,11,22,2.9,180.0
,1339.71,10.114,2,102,50.378765,-84.484761,10.114,2022-05-11 22:23:39,100.0,25.5,53.0,83.0,220.0,21.5,72.0,11.0,24.399999999999977,24.399999999999977,-4.68,2022,5,11,22,2.9,180.0
,1350.37,10.243,2,103,50.3787257,-84.4846163,10.243,2022-05-11 22:23:40,101.0,28.5,55.0,89.5,217.0,26.0,83.0,11.0,24.0,24.0,-4.11,2022,5,11,22,2.9,180.0
,1360.61,9.997,2,102,50.3786897,-84.4844765,9.997,2022-05-11 22:23:41,103.0,24.5,51.0,86.5,198.0,26.0,80.0,11.0,23.799999999999955,23.799999999999955,-3.99,2022,5,11,22,2.9,180.0
,1370.8,10.181,2,102,50.3786523,-84.4843381,10.181,2022-05-11 22:23:42,102.0,23.0,48.0,85.0,215.0,26.0,78.5,11.0,23.600000000000023,23.600000000000023,-4.05,2022,5,11,22,2.9,180.0
,1381.29,10.259,2,102,50.3786098,-84.4841978,10.259,2022-05-11 22:23:43,102.0,23.0,48.0,82.5,227.0,25.5,78.0,11.0,23.600000000000023,23.600000000000023,-3.34,2022,5,11,22,2.9,180.0
,1391.53,10.108,2,103,50.3785641,-84.4840632,10.108,2022-05-11 22:23:44,101.0,24.5,51.0,78.5,237.0,25.5,77.5,11.0,23.0,23.0,-2.49,2022,5,11,22,2.9,180.0
,1401.26,9.395,2,102,50.3785176,-84.4839372,9.395,2022-05-11 22:23:45,100.0,28.5,50.0,84.5,249.0,26.5,83.0,11.0,23.0,23.0,-2.23,2022,5,11,22,2.9,180.0
,1410.12,8.467,2,102,50.3784766,-84.4838218,8.467,2022-05-11 22:23:46,100.0,29.0,50.0,86.0,257.0,26.0,80.0,11.0,22.799999999999955,22.799999999999955,-1.99,2022,5,11,22,2.9,180.0
,1417.89,7.535,2,103,50.3784381,-84.4837222,7.535,2022-05-11 22:23:47,100.0,28.5,51.0,85.0,259.0,26.0,79.0,11.0,22.799999999999955,22.799999999999955,-1.58,2022,5,11,22,2.9,180.0
,1425.04,6.771,2,104,50.3784015,-84.4836315,6.771,2022-05-11 22:23:48,99.0,26.5,53.0,82.0,270.0,27.0,81.5,11.0,22.799999999999955,22.799999999999955,-1.45,2022,5,11,22,2.9,180.0
,1432.3,7.0,3,104,50.378363,-84.4835404,7.0,2022-05-11 22:23:49,99.0,26.5,52.0,82.5,262.0,28.0,82.5,11.0,23.0,23.0,-1.45,2022,5,11,22,2.9,180.0
,1440.17,7.581,3,103,50.3783159,-84.4834458,7.581,2022-05-11 22:23:50,99.0,27.0,51.0,83.0,254.0,29.5,84.0,11.0,23.0,23.0,-0.71,2022,5,11,22,2.9,180.0
,1448.7,8.069,3,103,50.3782604,-84.4833478,8.069,2022-05-11 22:23:51,99.0,27.0,50.0,83.5,245.0,30.5,85.0,11.0,23.0,23.0,0.0,2022,5,11,22,2.9,180.0
,1457.82,8.695,3,102,50.3781986,-84.4832456,8.695,2022-05-11 22:23:52,98.0,27.0,50.0,83.5,234.0,31.0,85.5,11.0,23.0,23.0,0.0,2022,5,11,22,2.9,180.0
,1466.97,8.855,3,103,50.3781346,-84.4831453,8.855,2022-05-11 22:23:53,96.0,26.5,53.0,82.5,251.0,29.5,84.0,11.0,23.0,23.0,0.0,2022,5,11,22,2.9,180.0
,1477.51,9.052,3,102,50.3780539,-84.4830389,9.052,2022-05-11 22:23:54,95.0,26.5,56.0,82.5,286.0,27.0,82.0,11.0,23.0,23.0,0.0,2022,5,11,22,2.9,180.0
,1488.84,9.169,3,102,50.377966,-84.4829256,9.169,2022-05-11 22:23:55,95.0,27.5,53.0,86.5,274.0,28.0,84.0,11.0,23.0,23.0,0.0,2022,5,11,22,2.9,180.0
,1499.88,10.162,3,102,50.3778783,-84.4828185,10.162,2022-05-11 22:23:56,94.0,29.0,49.0,90.5,262.0,29.0,86.5,11.0,23.0,23.0,0.0,2022,5,11,22,2.9,180.0
,1510.09,10.436,3,102,50.3777934,-84.4827253,10.436,2022-05-11 22:23:57,94.0,29.5,48.0,91.5,267.0,29.0,87.0,11.0,23.200000000000045,23.200000000000045,0.02,2022,5,11,22,2.9,180.0
,1520.45,10.367,2,101,50.3777075,-84.48263,10.367,2022-05-11 22:23:58,95.0,29.5,48.0,91.5,280.0,29.0,87.0,11.0,23.399999999999977,23.399999999999977,0.31,2022,5,11,22,2.9,180.0
,1530.22,9.914,2,101,50.3776307,-84.4825341,9.914,2022-05-11 22:23:59,99.0,29.5,48.0,91.5,295.0,29.0,87.0,11.0,23.399999999999977,23.399999999999977,0.67,2022,5,11,22,2.9,180.0
,1540.07,7.958,5,102,50.3775526,-84.4824381,7.958,2022-05-11 22:24:00,99.0,29.5,50.0,91.5,278.0,29.0,87.0,11.0,23.600000000000023,23.600000000000023,0.81,2022,5,11,22,2.9,180.0
,1550.73,7.011,6,102,50.3774586,-84.4823513,7.011,2022-05-11 22:24:01,98.0,29.5,51.0,91.0,272.0,29.5,88.0,11.0,23.799999999999955,23.799999999999955,1.05,2022,5,11,22,2.9,180.0
,1559.55,7.066,4,101,50.3773828,-84.4822761,7.066,2022-05-11 22:24:02,96.0,29.0,50.0,89.5,279.0,30.5,89.5,11.0,24.0,24.0,1.46,2022,5,11,22,2.9,180.0
,1570.51,10.085,4,101,50.3772872,-84.4821844,10.085,2022-05-11 22:24:03,95.0,29.0,50.0,89.0,278.0,31.0,90.5,11.0,24.399999999999977,24.399999999999977,1.78,2022,5,11,22,2.9,180.0
,1581.9,11.14,3,101,50.3771882,-84.4820883,11.14,2022-05-11 22:24:04,94.0,29.0,51.0,89.0,268.0,31.0,90.5,11.0,24.600000000000023,24.600000000000023,2.22,2022,5,11,22,2.9,180.0
,1590.78,9.38,3,101,50.3771148,-84.4820064,9.38,2022-05-11 22:24:05,94.0,29.0,51.0,89.0,244.0,31.0,90.5,11.0,24.799999999999955,24.799999999999955,2.55,2022,5,11,22,2.9,180.0
,1598.1,7.826,3,101,50.3770563,-84.4819355,7.826,2022-05-11 22:24:06,93.0,29.0,51.0,89.0,233.0,31.0,90.5,11.0,25.0,25.0,2.6,2022,5,11,22,2.9,180.0
,1605.15,7.251,3,100,50.3770014,-84.4818655,7.251,2022-05-11 22:24:07,93.0,29.0,50.0,89.0,225.0,31.0,90.5,11.0,25.0,25.0,2.47,2022,5,11,22,2.9,180.0
,1612.53,7.343,3,100,50.3769444,-84.4817913,7.343,2022-05-11 22:24:08,94.0,29.0,46.0,89.0,215.0,31.0,90.5,11.0,25.200000000000045,25.200000000000045,2.06,2022,5,11,22,2.9,180.0
,1620.58,7.875,3,100,50.3768819,-84.4817109,7.875,2022-05-11 22:24:09,95.0,29.0,48.0,89.0,214.0,31.0,90.5,11.0,25.0,25.0,1.47,2022,5,11,22,2.9,180.0
,1629.1,8.35,3,100,50.3768116,-84.4816325,8.35,2022-05-11 22:24:10,97.0,29.0,53.0,89.0,216.0,31.0,90.5,11.0,25.0,25.0,0.57,2022,5,11,22,2.9,180.0
,1637.16,8.153,3,101,50.3767441,-84.4815594,8.153,2022-05-11 22:24:11,99.0,27.5,54.0,87.0,240.0,31.0,90.0,11.0,25.0,25.0,0.0,2022,5,11,22,2.9,180.0
,1645.07,7.97,3,101,50.3766808,-84.4814833,7.97,2022-05-11 22:24:12,100.0,26.0,54.0,85.0,265.0,31.0,89.5,11.0,25.399999999999977,25.399999999999977,0.03,2022,5,11,22,2.9,180.0
,1652.67,7.675,3,101,50.3766219,-84.4814073,7.675,2022-05-11 22:24:13,99.0,26.0,54.0,85.0,268.0,31.0,89.5,11.0,25.600000000000023,25.600000000000023,0.56,2022,5,11,22,2.9,180.0
,1659.24,6.905,3,100,50.3765716,-84.4813406,6.905,2022-05-11 22:24:14,99.0,26.0,54.0,85.0,260.0,31.0,89.5,11.0,25.799999999999955,25.799999999999955,1.36,2022,5,11,22,2.9,180.0
,1665.64,6.541,3,101,50.3765227,-84.4812757,6.541,2022-05-11 22:24:15,98.0,26.0,49.0,85.0,252.0,31.0,89.5,11.0,25.799999999999955,25.799999999999955,1.75,2022,5,11,22,2.9,180.0
,1672.5,6.753,3,102,50.3764713,-84.4812047,6.753,2022-05-11 22:24:16,98.0,26.0,48.0,85.0,238.0,31.0,89.5,11.0,26.0,26.0,2.09,2022,5,11,22,2.9,180.0
,1679.59,6.989,3,102,50.3764195,-84.4811297,6.989,2022-05-11 22:24:17,99.0,26.0,48.0,85.0,188.0,31.0,89.5,11.0,26.0,26.0,2.34,2022,5,11,22,2.9,180.0
,1686.69,7.138,3,102,50.3763661,-84.4810563,7.138,2022-05-11 22:24:18,100.0,23.5,53.0,76.0,186.0,25.0,81.0,11.0,26.0,26.0,1.99,2022,5,11,22,2.9,180.0
,1694.24,7.424,3,101,50.3763056,-84.4809838,7.424,2022-05-11 22:24:19,101.0,21.5,49.0,73.5,189.0,25.0,81.0,11.0,26.200000000000045,26.200000000000045,1.3,2022,5,11,22,2.9,180.0
,1701.48,7.366,3,102,50.3762452,-84.4809179,7.366,2022-05-11 22:24:20,102.0,24.5,52.0,80.5,216.0,25.0,81.0,11.0,26.0,26.0,0.98,2022,5,11,22,2.9,180.0
,1708.77,7.292,3,102,50.3761851,-84.4808503,7.292,2022-05-11 22:24:21,103.0,22.5,49.0,73.0,190.0,26.5,82.0,11.0,26.0,26.0,0.49,2022,5,11,22,2.9,180.0
,1716.69,7.69,3,102,50.3761211,-84.480775,7.69,2022-05-11 22:24:22,104.0,21.0,47.0,67.5,216.0,26.5,81.0,11.0,26.200000000000045,26.200000000000045,0.0,2022,5,11,22,2.9,180.0
,1724.55,7.816,3,102,50.3760578,-84.4806998,7.816,2022-05-11 22:24:23,104.0,25.0,50.0,78.0,223.0,22.0,73.0,11.0,26.200000000000045,26.200000000000045,0.0,2022,5,11,22,2.9,180.0
,1732.64,8.014,3,102,50.3759921,-84.4806234,8.014,2022-05-11 22:24:24,103.0,26.0,51.0,79.5,264.0,23.0,72.5,11.0,26.399999999999977,26.399999999999977,0.0,2022,5,11,22,2.9,180.0
,1740.62,7.974,3,101,50.375927,-84.4805484,7.974,2022-05-11 22:24:25,101.0,32.5,52.0,90.5,286.0,24.0,75.0,11.0,26.600000000000023,26.600000000000023,0.04,2022,5,11,22,2.9,180.0
,1747.63,7.254,3,104,50.3758713,-84.4804804,7.254,2022-05-11 22:24:26,99.0,33.0,50.0,90.5,285.0,24.5,76.5,11.0,26.799999999999955,26.799999999999955,0.74,2022,5,11,22,2.9,180.0
,1753.6,6.317,3,104,50.3758261,-84.4804191,6.317,2022-05-11 22:24:27,98.0,28.5,47.0,80.5,287.0,24.5,76.5,11.0,27.0,27.0,1.79,2022,5,11,22,2.9,180.0
,1759.19,5.758,3,105,50.3757886,-84.4803564,5.758,2022-05-11 22:24:28,102.0,28.5,50.0,80.5,307.0,24.5,76.5,11.0,27.200000000000045,27.200000000000045,2.4,2022,5,11,22,2.9,180.0
,1764.45,5.386,3,105,50.3757533,-84.480297,5.386,2022-05-11 22:24:29,97.0,27.0,46.0,80.0,310.0,27.5,85.0,11.0,27.600000000000023,27.600000000000023,3.18,2022,5,11,22,2.9,180.0
,1769.98,5.521,3,105,50.3757131,-84.4802382,5.521,2022-05-11 22:24:30,94.0,30.5,49.0,91.5,306.0,29.0,89.0,11.0,28.0,28.0,4.22,2022,5,11,22,2.9,180.0
,1776.06,5.934,2,102,50.3756668,-84.4801764,5.934,2022-05-11 22:24:31,92.0,33.0,52.0,98.5,283.0,29.0,89.0,11.0,28.200000000000045,28.200000000000045,4.99,2022,5,11,22,2.9,180.0
,1781.98,5.903,2,103,50.3756211,-84.4801167,5.903,2022-05-11 22:24:32,90.0,33.0,52.0,98.5,266.0,29.0,89.0,11.0,28.600000000000023,28.600000000000023,4.87,2022,5,11,22,2.9,180.0
,1787.56,5.664,2,104,50.37558,-84.4800581,5.664,2022-05-11 22:24:33,89.0,33.0,52.0,98.5,264.0,29.0,89.0,11.0,29.0,29.0,4.86,2022,5,11,22,2.9,180.0
,1793.08,5.66,2,104,50.3755402,-84.4799991,5.66,2022-05-11 22:24:34,90.0,33.0,51.0,98.5,302.0,29.0,89.0,11.0,29.399999999999977,29.399999999999977,5.31,2022,5,11,22,2.9,180.0
,1798.77,5.648,2,103,50.3754968,-84.4799413,5.648,2022-05-11 22:24:35,92.0,32.0,50.0,97.0,337.0,29.5,90.0,11.0,29.799999999999955,29.799999999999955,5.3,2022,5,11,22,2.9,180.0
,1804.05,5.31,2,103,50.3754572,-84.4798868,5.31,2022-05-11 22:24:36,91.0,29.0,51.0,92.0,338.0,30.5,93.0,11.0,30.0,30.0,5.42,2022,5,11,22,2.9,180.0
,1809.32,5.275,3,102,50.375419,-84.4798307,5.275,2022-05-11 22:24:37,91.0,26.5,51.0,88.0,320.0,31.5,95.0,11.0,30.399999999999977,30.399999999999977,6.32,2022,5,11,22,2.9,180.0
,1814.38,5.129,3,102,50.3753809,-84.4797785,5.129,2022-05-11 22:24:38,91.0,26.5,51.0,88.0,255.0,31.5,95.0,11.0,30.799999999999955,30.799999999999955,7.09,2022,5,11,22,2.9,180.0
,1819.67,5.255,3,102,50.375342,-84.479723,5.255,2022-05-11 22:24:39,91.0,26.5,51.0,88.0,250.0,31.5,95.0,11.0,31.0,31.0,7.01,2022,5,11,22,2.9,180.0
,1825.32,5.537,3,103,50.3752993,-84.479665,5.537,2022-05-11 22:24:40,88.0,25.5,55.0,85.0,275.0,31.5,94.5,11.0,31.200000000000045,31.200000000000045,6.66,2022,5,11,22,2.9,180.0
,1830.75,5.47,3,103,50.3752556,-84.4796129,5.47,2022-05-11 22:24:41,88.0,22.0,70.0,75.0,248.0,31.0,93.5,11.0,31.600000000000023,31.600000000000023,6.31,2022,5,11,22,2.9,180.0
,1836.07,5.351,3,102,50.3752129,-84.4795618,5.351,2022-05-11 22:24:42,88.0,18.5,85.0,65.0,221.0,30.5,92.5,11.0,31.799999999999955,31.799999999999955,5.83,2022,5,11,22,2.9,180.0
,1842.16,5.905,3,101,50.3751616,-84.4795077,5.905,2022-05-11 22:24:43,88.0,15.5,100.0,56.0,197.0,30.0,91.5,11.0,32.0,32.0,5.23,2022,5,11,22,2.9,180.0
,1847.66,5.685,3,101,50.3751143,-84.47946,5.685,2022-05-11 22:24:44,91.0,23.5,100.0,77.0,241.0,29.5,90.0,11.0,32.200000000000045,32.200000000000045,4.34,2022,5,11,22,2.9,180.0
,1852.88,5.318,3,103,50.37507,-84.4794138,5.318,2022-05-11 22:24:45,92.0,27.0,100.0,86.5,265.0,29.5,89.0,11.0,32.200000000000045,32.200000000000045,3.56,2022,5,11,22,2.9,180.0
,1858.54,5.513,3,102,50.3750224,-84.479363,5.513,2022-05-11 22:24:46,94.0,27.0,85.0,86.5,254.0,29.5,89.0,11.0,32.39999999999998,32.39999999999998,3.2,2022,5,11,22,2.9,180.0
,1864.25,5.656,3,101,50.3749733,-84.4793135,5.656,2022-05-11 22:24:47,95.0,27.0,58.0,86.5,229.0,29.5,89.0,11.0,32.60000000000002,32.60000000000002,2.85,2022,5,11,22,2.9,180.0
,1870.06,5.783,3,102,50.3749226,-84.4792647,5.783,2022-05-11 22:24:48,96.0,28.5,50.0,90.5,245.0,27.5,84.0,11.0,32.799999999999955,32.799999999999955,2.74,2022,5,11,22,2.9,180.0
,1875.98,5.905,3,103,50.37487,-84.4792164,5.905,2022-05-11 22:24:49,96.0,30.5,48.0,96.0,272.0,25.0,78.0,11.0,33.0,33.0,3.09,2022,5,11,22,2.9,180.0
,1882.22,6.143,3,103,50.3748138,-84.4791674,6.143,2022-05-11 22:24:50,92.0,29.0,47.0,93.0,279.0,24.5,77.0,11.0,33.200000000000045,33.200000000000045,3.54,2022,5,11,22,2.9,180.0
,1888.5,6.233,3,102,50.3747582,-84.4791162,6.233,2022-05-11 22:24:51,89.0,28.5,48.0,94.5,284.0,25.5,83.5,11.0,33.39999999999998,33.39999999999998,3.65,2022,5,11,22,2.9,180.0
,1895.17,6.555,3,102,50.3746996,-84.4790608,6.555,2022-05-11 22:24:52,89.0,29.5,49.0,98.5,292.0,27.0,92.0,11.0,33.60000000000002,33.60000000000002,3.67,2022,5,11,22,2.9,180.0
,1902.24,6.956,3,101,50.3746357,-84.4790057,6.956,2022-05-11 22:24:53,89.0,30.5,50.0,99.0,298.0,29.0,91.0,11.0,34.0,34.0,3.79,2022,5,11,22,2.9,180.0
,1908.61,6.521,3,101,50.3745776,-84.478957,6.521,2022-05-11 22:24:54,88.0,33.0,49.0,99.0,311.0,31.5,95.5,11.0,34.200000000000045,34.200000000000045,4.01,2022,5,11,22,2.9,180.0
,1915.28,6.635,3,100,50.3745177,-84.478904,6.635,2022-05-11 22:24:55,87.0,30.5,50.0,98.5,320.0,31.0,97.0,11.0,34.39999999999998,34.39999999999998,4.08,2022,5,11,22,2.9,180.0
,1922.94,7.406,3,100,50.3744481,-84.4788451,7.406,2022-05-11 22:24:56,86.0,29.0,50.0,97.5,312.0,30.0,97.5,11.0,34.799999999999955,34.799999999999955,3.7,2022,5,11,22,2.9,180.0
,1930.21,7.297,3,101,50.3743816,-84.4787901,7.297,2022-05-11 22:24:57,86.0,30.0,49.0,97.5,298.0,29.5,97.5,11.0,35.0,35.0,3.54,2022,5,11,22,2.9,180.0
,1936.37,6.452,3,101,50.3743271,-84.4787396,6.452,2022-05-11 22:24:58,85.0,32.0,49.0,99.5,301.0,29.0,98.0,11.0,35.200000000000045,35.200000000000045,3.53,2022,5,11,22,2.9,180.0
,1942.17,5.97,3,102,50.3742763,-84.4786912,5.97,2022-05-11 22:24:59,86.0,31.5,50.0,99.5,268.0,30.0,96.5,10.0,35.39999999999998,35.39999999999998,3.31,2022,5,11,22,2.9,180.0
,1948.46,6.212,3,101,50.3742199,-84.4786411,6.212,2022-05-11 22:25:00,86.0,28.0,50.0,93.0,249.0,31.5,96.0,10.0,35.60000000000002,35.60000000000002,3.11,2022,5,11,22,2.9,180.0
,1954.7,6.236,3,101,50.3741642,-84.478591,6.236,2022-05-11 22:25:01,87.0,24.0,50.0,84.5,228.0,33.0,96.5,10.0,35.799999999999955,35.799999999999955,3.28,2022,5,11,22,2.9,180.0
,1961.07,6.327,3,102,50.3741068,-84.4785411,6.327,2022-05-11 22:25:02,88.0,27.5,50.0,87.0,225.0,24.5,82.0,10.0,36.0,36.0,3.38,2022,5,11,22,2.9,180.0
,1967.61,6.478,3,101,50.3740467,-84.4784922,6.478,2022-05-11 22:25:03,90.0,25.5,52.0,89.0,266.0,25.0,84.5,10.0,36.0,36.0,3.24,2022,5,11,22,2.9,180.0
,1974.09,6.57,3,100,50.3739873,-84.4784433,6.57,2022-05-11 22:25:04,91.0,25.0,53.0,89.5,259.0,25.0,85.0,10.0,36.200000000000045,36.200000000000045,3.04,2022,5,11,22,2.9,180.0
,1980.58,6.485,3,101,50.3739287,-84.4783924,6.485,2022-05-11 22:25:05,92.0,24.5,52.0,86.5,253.0,25.0,84.5,10.0,36.200000000000045,36.200000000000045,2.69,2022,5,11,22,2.9,180.0
,1987.1,6.457,3,101,50.3738701,-84.478341,6.457,2022-05-11 22:25:06,92.0,23.5,50.0,81.5,253.0,24.5,84.0,10.0,36.39999999999998,36.39999999999998,2.43,2022,5,11,22,2.9,180.0
,1993.69,6.553,3,101,50.3738091,-84.4782928,6.553,2022-05-11 22:25:07,92.0,23.0,48.0,76.0,253.0,24.5,83.5,10.0,36.60000000000002,36.60000000000002,2.32,2022,5,11,22,2.9,180.0
,2000.49,6.725,3,102,50.373746,-84.4782433,6.725,2022-05-11 22:25:08,93.0,22.5,47.0,74.0,264.0,24.5,83.0,10.0,36.60000000000002,36.60000000000002,1.99,2022,5,11,22,2.9,180.0
,2008.03,7.345,3,103,50.3736759,-84.4781885,7.345,2022-05-11 22:25:09,90.0,22.5,47.0,74.0,241.0,24.5,83.0,10.0,36.799999999999955,36.799999999999955,1.64,2022,5,11,22,2.9,180.0
,2015.6,7.507,3,103,50.3736049,-84.4781354,7.507,2022-05-11 22:25:10,89.0,22.5,47.0,74.0,233.0,24.5,83.0,10.0,36.799999999999955,36.799999999999955,1.57,2022,5,11,22,2.9,180.0
,2023.17,7.541,3,102,50.3735335,-84.4780832,7.541,2022-05-11 22:25:11,90.0,22.5,47.0,74.0,241.0,24.5,83.0,10.0,36.799999999999955,36.799999999999955,1.41,2022,5,11,22,2.9,180.0
