heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,cadence,calories,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
177,2022-08-18 23:57:41,,27681.71,11.984,2.0,50.3986763,-84.4891891,11.984,104.0,701.0,48.0,355.0,30.5,93.5,32.5,94.0,21.0,12.600000000000023,226.0,228.0,12.600000000000023,-0.95,2022,8,18,23,2.12,262.0
177,2022-08-18 23:57:42,,27693.92,11.867,2.0,50.3986696,-84.4890138,11.867,103.0,701.0,48.0,351.0,31.0,93.5,31.0,92.0,21.0,12.600000000000023,226.0,229.0,12.600000000000023,-0.89,2022,8,18,23,2.12,262.0
178,2022-08-18 23:57:43,,27705.88,11.743,2.0,50.3986677,-84.4888398,11.743,102.0,702.0,46.0,355.0,30.0,89.0,32.5,94.5,21.0,12.799999999999955,226.0,229.0,12.799999999999955,-0.32,2022,8,18,23,2.12,262.0
178,2022-08-18 23:57:44,,27717.83,11.608,3.0,50.3986599,-84.4886666,11.608,100.0,702.0,47.0,359.0,31.0,93.5,30.5,93.5,21.0,12.799999999999955,226.0,229.0,12.799999999999955,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:57:45,,27729.5,11.463,3.0,50.3986591,-84.4884949,11.463,99.0,702.0,50.0,342.0,32.0,95.0,32.0,95.5,21.0,12.799999999999955,226.0,229.0,12.799999999999955,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:57:46,,27740.88,11.328,3.0,50.3986708,-84.4883321,11.328,98.0,703.0,49.0,326.0,29.0,91.5,32.0,94.5,21.0,12.799999999999955,226.0,229.0,12.799999999999955,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:57:47,,27752.08,11.218,3.0,50.3986793,-84.4881721,11.218,103.0,703.0,48.0,330.0,24.0,84.0,30.5,91.5,21.0,12.799999999999955,226.0,229.0,12.799999999999955,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:57:48,,27763.69,11.188,3.0,50.3986865,-84.4880021,11.188,109.0,703.0,50.0,344.0,19.5,73.5,31.5,93.0,21.0,13.0,226.0,229.0,13.0,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:57:49,,27775.04,11.338,3.0,50.3986982,-84.4878404,11.338,109.0,704.0,52.0,362.0,28.5,91.0,26.0,86.0,21.0,13.200000000000045,226.0,229.0,13.200000000000045,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:57:50,,27786.39,11.586,3.0,50.3987066,-84.4876754,11.586,111.0,704.0,49.0,402.0,29.0,92.5,27.0,87.5,21.0,13.399999999999977,226.0,229.0,13.399999999999977,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:57:51,,27798.13,11.861,3.0,50.3987164,-84.4875067,11.861,113.0,704.0,49.0,411.0,27.0,88.0,31.0,92.5,21.0,13.399999999999977,227.0,229.0,13.399999999999977,0.34,2022,8,18,23,2.12,262.0
180,2022-08-18 23:57:52,,27809.88,12.105,4.0,50.3987353,-84.4873379,12.105,115.0,705.0,51.0,362.0,24.5,84.0,32.5,94.0,21.0,13.200000000000045,227.0,229.0,13.200000000000045,0.54,2022,8,18,23,2.12,262.0
181,2022-08-18 23:57:53,,27822.02,12.072,3.0,50.3987608,-84.4871636,12.072,117.0,705.0,52.0,300.0,22.5,81.0,28.5,86.0,21.0,12.600000000000023,227.0,229.0,12.600000000000023,0.41,2022,8,18,23,2.12,262.0
181,2022-08-18 23:57:54,,27834.13,12.056,3.0,50.3987856,-84.486995,12.056,108.0,705.0,46.0,254.0,21.0,78.0,25.0,78.0,21.0,12.0,227.0,229.0,12.0,-0.01,2022,8,18,23,2.12,262.0
181,2022-08-18 23:57:55,,27845.9,12.325,3.0,50.3988054,-84.4868292,12.325,97.0,705.0,49.0,193.0,19.0,75.0,21.0,70.5,21.0,11.399999999999977,227.0,229.0,11.399999999999977,-0.69,2022,8,18,23,2.12,262.0
181,2022-08-18 23:57:56,,27858.16,12.237,3.0,50.3988286,-84.4866521,12.237,98.0,706.0,51.0,194.0,17.5,71.5,19.0,66.0,21.0,10.800000000000011,227.0,230.0,10.800000000000011,-1.53,2022,8,18,23,2.12,262.0
181,2022-08-18 23:57:57,,27870.71,12.186,3.0,50.3988562,-84.4864733,12.186,99.0,706.0,53.0,193.0,17.5,67.0,22.5,71.5,21.0,10.199999999999989,227.0,231.0,10.199999999999989,-2.31,2022,8,18,23,2.12,262.0
181,2022-08-18 23:57:58,,27883.08,12.312,3.0,50.3988731,-84.4863005,12.312,99.0,706.0,55.0,177.0,16.5,65.0,22.5,71.5,20.0,9.800000000000011,227.0,231.0,9.800000000000011,-2.93,2022,8,18,23,2.12,262.0
182,2022-08-18 23:57:59,,27895.49,12.253,3.0,50.3988873,-84.486123,12.253,99.0,706.0,52.0,169.0,16.5,66.0,20.5,69.0,20.0,9.600000000000023,227.0,231.0,9.600000000000023,-3.31,2022,8,18,23,2.12,262.0
182,2022-08-18 23:58:00,,27907.66,12.341,3.0,50.3989004,-84.4859454,12.341,99.0,706.0,52.0,187.0,17.0,67.5,19.5,67.0,20.0,9.199999999999989,227.0,232.0,9.199999999999989,-3.42,2022,8,18,23,2.12,262.0
182,2022-08-18 23:58:01,,27919.49,12.198,3.0,50.3989095,-84.485777,12.198,99.0,706.0,52.0,187.0,17.0,68.0,20.0,68.0,20.0,8.800000000000011,227.0,232.0,8.800000000000011,-3.31,2022,8,18,23,2.12,262.0
181,2022-08-18 23:58:02,,27931.29,12.096,3.0,50.3989236,-84.4856056,12.096,98.0,707.0,51.0,187.0,16.5,67.0,21.0,69.5,20.0,8.399999999999977,227.0,232.0,8.399999999999977,-3.11,2022,8,18,23,2.12,262.0
181,2022-08-18 23:58:03,,27943.49,12.174,3.0,50.3989341,-84.4854304,12.174,98.0,707.0,53.0,191.0,17.0,70.5,20.0,70.5,20.0,8.199999999999989,227.0,233.0,8.199999999999989,-2.89,2022,8,18,23,2.12,262.0
181,2022-08-18 23:58:04,,27955.98,12.083,3.0,50.3989438,-84.4852503,12.083,98.0,707.0,52.0,199.0,18.5,74.5,20.0,71.5,20.0,8.0,227.0,233.0,8.0,-2.72,2022,8,18,23,2.12,262.0
181,2022-08-18 23:58:05,,27967.73,12.0,3.0,50.3989522,-84.4850796,12.0,99.0,707.0,51.0,232.0,20.0,76.5,20.5,72.0,20.0,7.800000000000011,227.0,234.0,7.800000000000011,-2.61,2022,8,18,23,2.12,262.0
181,2022-08-18 23:58:06,,27979.71,11.911,3.0,50.3989591,-84.4849077,11.911,103.0,708.0,49.0,284.0,21.5,79.0,21.0,73.0,20.0,7.800000000000011,227.0,234.0,7.800000000000011,-2.45,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:07,,27992.24,11.668,2.0,50.3989711,-84.4847273,11.668,102.0,708.0,46.0,325.0,24.0,86.5,22.5,76.5,20.0,8.0,227.0,234.0,8.0,-2.05,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:08,,28003.57,11.528,2.0,50.3989819,-84.4845657,11.528,101.0,708.0,49.0,360.0,28.5,92.0,29.5,93.5,20.0,8.399999999999977,227.0,234.0,8.399999999999977,-0.7,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:09,,28015.15,11.528,2.0,50.398991,-84.4843973,11.528,100.0,709.0,45.0,351.0,32.0,94.0,31.0,97.5,20.0,8.600000000000023,227.0,234.0,8.600000000000023,-0.35,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:10,,28027.29,11.318,2.0,50.3989979,-84.4842211,11.318,99.0,709.0,46.0,389.0,32.5,95.5,31.5,98.0,20.0,9.0,228.0,234.0,9.0,-0.14,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:11,,28038.71,11.244,3.0,50.399005,-84.4840583,11.244,98.0,709.0,49.0,404.0,31.5,97.5,32.5,98.5,20.0,9.399999999999977,228.0,234.0,9.399999999999977,0.53,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:12,,28049.98,11.259,3.0,50.3990115,-84.4838958,11.259,97.0,710.0,51.0,384.0,32.5,96.5,32.0,96.0,20.0,9.600000000000023,228.0,234.0,9.600000000000023,1.12,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:13,,28061.16,11.098,3.0,50.3990236,-84.4837321,11.098,96.0,710.0,49.0,352.0,35.5,99.0,32.0,96.0,20.0,9.800000000000011,228.0,234.0,9.800000000000011,1.61,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:14,,28072.69,11.093,3.0,50.3990417,-84.4835691,11.093,96.0,711.0,48.0,338.0,34.5,96.5,31.0,95.5,20.0,10.0,229.0,234.0,10.0,1.95,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:15,,28083.08,11.063,3.0,50.3990613,-84.483423,11.063,96.0,711.0,48.0,348.0,32.0,93.0,29.5,94.5,20.0,9.800000000000011,229.0,234.0,9.800000000000011,2.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:16,,28093.9,10.973,3.0,50.3990797,-84.4832657,10.973,97.0,711.0,46.0,365.0,26.0,89.5,28.0,93.0,20.0,9.800000000000011,229.0,234.0,9.800000000000011,1.81,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:17,,28105.84,11.06,3.0,50.3990968,-84.4830974,11.06,96.0,712.0,39.0,380.0,22.5,82.0,27.0,92.0,20.0,9.600000000000023,229.0,234.0,9.600000000000023,0.64,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:18,,28116.95,11.055,3.0,50.3991148,-84.4829391,11.055,96.0,712.0,46.0,356.0,25.5,86.0,28.5,91.5,20.0,9.600000000000023,229.0,234.0,9.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:19,,28127.95,11.022,3.0,50.3991354,-84.4827814,11.022,97.0,712.0,45.0,344.0,26.0,84.0,28.0,91.5,20.0,9.600000000000023,229.0,234.0,9.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:20,,28138.98,10.939,3.0,50.3991558,-84.4826251,10.939,102.0,713.0,44.0,331.0,22.5,77.5,26.5,90.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:21,,28150.38,10.849,3.0,50.3991689,-84.4824594,10.849,107.0,713.0,46.0,323.0,21.0,78.5,25.0,85.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:22,,28161.7,10.767,3.0,50.3991806,-84.4822963,10.767,107.0,713.0,51.0,321.0,22.0,80.5,25.0,85.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:23,,28172.08,10.808,3.0,50.3991941,-84.4821492,10.808,107.0,714.0,50.0,324.0,24.0,84.0,24.0,84.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:24,,28182.48,10.931,3.0,50.3992001,-84.4820013,10.931,107.0,714.0,49.0,292.0,22.0,78.0,23.0,82.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:25,,28193.47,10.863,3.0,50.3992001,-84.4818387,10.863,106.0,714.0,51.0,249.0,18.5,68.5,21.5,76.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:26,,28203.81,10.825,3.0,50.3992001,-84.481688,10.825,107.0,714.0,54.0,229.0,17.5,71.0,19.0,62.5,20.0,9.399999999999977,229.0,234.0,9.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:27,,28214.05,10.877,3.0,50.3992027,-84.4815411,10.877,107.0,715.0,56.0,210.0,20.0,72.5,17.5,62.5,20.0,9.199999999999989,229.0,234.0,9.199999999999989,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:28,,28225.04,10.826,3.0,50.3991995,-84.4813813,10.826,107.0,715.0,59.0,229.0,20.0,72.5,17.0,63.5,20.0,9.0,229.0,234.0,9.0,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:29,,28236.2,10.784,3.0,50.3991904,-84.4812227,10.784,107.0,715.0,59.0,243.0,20.5,75.0,17.0,63.0,20.0,8.800000000000011,229.0,234.0,8.800000000000011,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:30,,28247.51,10.789,3.0,50.3991813,-84.4810623,10.789,107.0,715.0,55.0,252.0,20.5,75.0,18.0,64.5,20.0,8.600000000000023,229.0,234.0,8.600000000000023,-0.47,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:31,,28258.41,10.637,3.0,50.3991722,-84.4809036,10.637,106.0,715.0,50.0,235.0,19.0,66.5,20.0,74.0,20.0,8.600000000000023,229.0,235.0,8.600000000000023,-0.87,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:32,,28268.13,10.353,3.0,50.3991606,-84.4807606,10.353,75.0,716.0,49.0,200.0,19.0,66.0,16.5,61.0,20.0,8.399999999999977,229.0,235.0,8.399999999999977,-1.03,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:33,,28277.83,9.664,3.0,50.3991444,-84.4806243,9.664,48.0,716.0,15.0,169.0,9.0,71.0,15.5,57.5,20.0,8.399999999999977,229.0,235.0,8.399999999999977,-1.11,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:34,,28287.11,8.392,3.0,50.3991208,-84.4804967,8.392,28.0,716.0,14.0,143.0,3.0,77.5,15.0,57.5,20.0,8.399999999999977,229.0,235.0,8.399999999999977,-1.08,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:35,,28294.84,7.417,3.0,50.3990863,-84.4803953,7.417,9.0,716.0,38.0,118.0,12.0,84.0,15.0,60.0,20.0,8.600000000000023,229.0,235.0,8.600000000000023,-0.4,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:36,,28302.6,7.03,3.0,50.3990325,-84.4803091,7.03,10.0,716.0,63.0,0.0,21.0,90.5,15.0,62.0,20.0,8.600000000000023,229.0,235.0,8.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:37,,28311.06,7.3,3.0,50.3989556,-84.4802473,7.3,55.0,716.0,87.0,15.0,30.0,97.0,15.0,64.0,20.0,8.600000000000023,229.0,235.0,8.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:38,,28320.41,8.24,3.0,50.3988598,-84.4802073,8.24,104.0,716.0,61.0,347.0,32.5,100.0,22.5,80.0,20.0,8.399999999999977,229.0,235.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:39,,28330.78,9.396,3.0,50.3987534,-84.4801612,9.396,109.0,717.0,43.0,511.0,29.5,97.5,31.0,97.0,20.0,8.399999999999977,229.0,235.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:40,,28341.54,9.97,3.0,50.3986487,-84.4800963,9.97,109.0,717.0,41.0,479.0,27.0,91.5,28.5,90.5,20.0,8.399999999999977,229.0,235.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:41,,28352.78,10.181,3.0,50.3985415,-84.4800237,10.181,96.0,717.0,40.0,383.0,24.0,85.5,25.5,84.0,20.0,8.399999999999977,229.0,235.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:42,,28363.96,10.428,3.0,50.3984346,-84.4799509,10.428,100.0,718.0,51.0,170.0,21.5,80.0,22.5,77.5,20.0,8.199999999999989,229.0,235.0,8.199999999999989,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:43,,28375.92,10.563,3.0,50.3983238,-84.4798652,10.563,103.0,718.0,50.0,251.0,21.5,82.5,21.0,74.0,20.0,8.0,229.0,235.0,8.0,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:44,,28388.3,11.049,3.0,50.3982151,-84.4797634,11.049,105.0,718.0,49.0,346.0,25.0,92.0,22.5,79.0,20.0,8.0,229.0,235.0,8.0,0.0,2022,8,18,23,2.12,262.0
180,2022-08-18 23:58:45,,28399.62,11.283,3.0,50.3981162,-84.4796625,11.283,107.0,719.0,50.0,385.0,26.0,94.0,28.0,94.5,20.0,7.800000000000011,229.0,235.0,7.800000000000011,-0.5,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:46,,28410.89,11.327,3.0,50.3980164,-84.4795676,11.327,108.0,719.0,54.0,384.0,24.0,95.5,24.5,91.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,-0.83,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:47,,28422.27,11.479,3.0,50.3979195,-84.4794723,11.479,108.0,719.0,45.0,386.0,21.0,95.0,25.5,87.5,20.0,7.600000000000023,229.0,236.0,7.600000000000023,-0.86,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:48,,28433.4,11.437,3.0,50.3978264,-84.4793702,11.437,108.0,720.0,48.0,409.0,22.5,93.5,26.5,87.5,20.0,7.600000000000023,229.0,236.0,7.600000000000023,-0.88,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:49,,28444.56,11.178,3.0,50.397735,-84.479265,11.178,109.0,720.0,51.0,401.0,26.0,93.0,27.0,90.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,-0.85,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:50,,28455.82,11.074,3.0,50.3976461,-84.4791571,11.074,109.0,721.0,52.0,437.0,27.0,96.5,27.0,90.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,-0.74,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:51,,28466.9,11.072,3.0,50.39757,-84.4790334,11.072,89.0,721.0,53.0,438.0,28.5,97.0,26.0,91.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,-0.27,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:52,,28478.21,11.281,3.0,50.3975098,-84.4788935,11.281,99.0,721.0,57.0,329.0,26.0,92.5,27.0,92.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:53,,28489.64,11.425,3.0,50.3974557,-84.4787445,11.425,68.0,722.0,37.0,321.0,23.5,91.5,26.5,93.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:54,,28501.12,11.481,4.0,50.3974056,-84.4785937,11.481,55.0,722.0,29.0,320.0,23.0,99.5,24.5,95.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:55,,28511.81,10.928,3.0,50.3973745,-84.4784478,10.928,107.0,722.0,57.0,315.0,30.5,100.0,24.5,95.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:56,,28522.11,10.484,3.0,50.3973419,-84.4783027,10.484,109.0,723.0,39.0,519.0,28.5,94.0,24.5,94.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:57,,28533.4,10.904,3.0,50.3972912,-84.4781512,10.904,111.0,723.0,41.0,457.0,24.5,86.5,24.5,93.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
178,2022-08-18 23:58:58,65.0,28545.15,10.975,3.0,50.3972388,-84.4780006,10.975,112.0,724.0,47.0,379.0,22.5,82.5,24.0,91.0,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:58:59,,28556.88,11.022,3.0,50.3971864,-84.4778503,11.022,112.0,724.0,50.0,354.0,24.5,84.5,23.5,87.0,20.0,7.800000000000011,229.0,236.0,7.800000000000011,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:59:00,,28568.18,11.287,4.0,50.3971401,-84.4776993,11.287,113.0,724.0,47.0,362.0,23.0,81.5,24.0,84.0,20.0,8.0,229.0,236.0,8.0,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:59:01,,28579.92,11.458,4.0,50.3970968,-84.4775399,11.458,113.0,725.0,50.0,312.0,22.5,79.5,24.0,83.5,20.0,8.0,229.0,236.0,8.0,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:59:02,,28592.47,11.585,4.0,50.3970505,-84.4773682,11.585,113.0,725.0,49.0,285.0,24.0,79.0,23.5,81.5,20.0,8.199999999999989,229.0,236.0,8.199999999999989,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:59:03,,28604.11,11.398,4.0,50.3970079,-84.4772067,11.398,112.0,725.0,52.0,280.0,26.5,82.0,22.5,78.0,20.0,8.199999999999989,229.0,236.0,8.199999999999989,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:59:04,,28615.55,11.244,4.0,50.396957,-84.4770558,11.244,112.0,726.0,55.0,284.0,27.0,87.5,21.0,76.5,20.0,8.199999999999989,229.0,236.0,8.199999999999989,0.0,2022,8,18,23,2.12,262.0
179,2022-08-18 23:59:05,,28627.59,11.299,4.0,50.3968998,-84.4768993,11.299,111.0,726.0,52.0,288.0,23.0,80.0,22.0,79.0,20.0,8.399999999999977,229.0,236.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:06,,28639.21,11.36,4.0,50.3968529,-84.4767463,11.36,111.0,726.0,46.0,270.0,22.0,74.5,22.0,77.5,20.0,8.399999999999977,229.0,236.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
182,2022-08-18 23:59:07,,28650.7,11.402,4.0,50.3968095,-84.476591,11.402,111.0,726.0,51.0,260.0,24.0,78.0,21.0,75.5,20.0,8.399999999999977,229.0,236.0,8.399999999999977,0.0,2022,8,18,23,2.12,262.0
183,2022-08-18 23:59:08,,28661.9,11.381,3.0,50.396761,-84.4764401,11.381,111.0,727.0,54.0,267.0,24.5,82.0,20.5,75.0,20.0,8.0,229.0,236.0,8.0,0.0,2022,8,18,23,2.12,262.0
183,2022-08-18 23:59:09,,28672.78,11.306,3.0,50.3967116,-84.4763007,11.306,112.0,727.0,55.0,256.0,20.0,75.0,21.5,76.5,20.0,7.600000000000023,229.0,236.0,7.600000000000023,0.0,2022,8,18,23,2.12,262.0
183,2022-08-18 23:59:10,,28684.05,11.613,3.0,50.3966606,-84.4761542,11.613,110.0,727.0,55.0,238.0,17.5,69.0,19.0,66.0,20.0,7.0,229.0,236.0,7.0,0.0,2022,8,18,23,2.12,262.0
183,2022-08-18 23:59:11,,28696.07,11.967,3.0,50.3966054,-84.4759977,11.967,101.0,727.0,53.0,198.0,18.0,72.5,18.5,64.5,20.0,6.600000000000023,229.0,236.0,6.600000000000023,0.0,2022,8,18,23,2.12,262.0
182,2022-08-18 23:59:12,,28708.43,12.008,3.0,50.3965499,-84.4758358,12.008,90.0,727.0,27.0,150.0,17.0,66.0,18.5,64.5,20.0,6.0,229.0,236.0,6.0,0.0,2022,8,18,23,2.12,262.0
182,2022-08-18 23:59:13,,28720.9,12.236,3.0,50.3964949,-84.4756707,12.236,70.0,727.0,17.0,68.0,11.0,39.0,17.5,62.5,20.0,5.399999999999977,229.0,236.0,5.399999999999977,0.0,2022,8,18,23,2.12,262.0
182,2022-08-18 23:59:14,,28733.31,12.402,2.0,50.3964405,-84.4755076,12.402,75.0,727.0,44.0,20.0,1.5,27.5,10.0,41.5,20.0,5.0,229.0,237.0,5.0,-1.78,2022,8,18,23,2.12,262.0
182,2022-08-18 23:59:15,,28745.74,12.539,2.0,50.3963865,-84.4753408,12.539,89.0,728.0,72.0,10.0,1.5,16.5,3.0,49.0,20.0,4.399999999999977,229.0,238.0,4.399999999999977,-3.29,2022,8,18,23,2.12,262.0
182,2022-08-18 23:59:16,,28758.57,12.705,2.0,50.3963317,-84.4751675,12.705,102.0,728.0,60.0,132.0,10.0,39.5,9.5,61.0,20.0,3.8000000000000114,229.0,239.0,3.8000000000000114,-3.71,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:17,,28771.42,12.855,2.0,50.3962752,-84.4750006,12.855,103.0,728.0,53.0,211.0,19.0,73.5,21.0,72.5,20.0,3.3999999999999773,229.0,239.0,3.3999999999999773,-3.94,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:18,,28784.54,12.949,2.0,50.3962177,-84.4748298,12.949,103.0,728.0,52.0,250.0,22.0,86.0,23.0,81.5,20.0,2.8000000000000114,229.0,240.0,2.8000000000000114,-4.07,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:19,,28797.85,12.943,2.0,50.3961617,-84.4746526,12.943,104.0,728.0,46.0,265.0,21.0,82.5,25.5,83.5,20.0,2.3999999999999773,229.0,240.0,2.3999999999999773,-4.08,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:20,,28810.74,12.893,2.0,50.3961073,-84.4744801,12.893,104.0,729.0,47.0,248.0,17.0,68.0,24.5,81.5,20.0,2.0,229.0,241.0,2.0,-4.0,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:21,,28823.42,12.79,2.0,50.3960532,-84.474314,12.79,103.0,729.0,51.0,216.0,18.0,70.0,22.0,75.5,20.0,1.3999999999999773,229.0,241.0,1.3999999999999773,-3.8,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:22,,28836.07,12.721,2.0,50.3959988,-84.4741457,12.721,103.0,729.0,52.0,230.0,20.5,77.5,20.0,71.5,20.0,1.0,229.0,242.0,1.0,-3.56,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:23,,28848.54,12.641,2.0,50.3959451,-84.4739805,12.641,103.0,729.0,51.0,228.0,20.0,75.0,21.0,73.5,20.0,0.8000000000000114,229.0,242.0,0.8000000000000114,-3.3,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:24,,28861.07,12.43,2.0,50.3958909,-84.4738132,12.43,102.0,730.0,52.0,226.0,19.5,73.0,22.5,75.5,20.0,0.39999999999997726,229.0,242.0,0.39999999999997726,-3.03,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:25,,28873.5,12.127,2.0,50.3958356,-84.4736475,12.127,103.0,730.0,50.0,227.0,17.0,71.0,23.0,77.0,20.0,0.19999999999998863,229.0,243.0,0.19999999999998863,-2.75,2022,8,18,23,2.12,262.0
181,2022-08-18 23:59:26,,28885.68,11.836,2.0,50.3957803,-84.4734908,11.836,105.0,730.0,52.0,248.0,17.0,72.0,23.5,77.5,20.0,0.0,229.0,243.0,0.0,-2.5,2022,8,18,23,2.12,262.0
180,2022-08-18 23:59:27,,28897.62,11.803,2.0,50.3957279,-84.4733354,11.803,105.0,730.0,53.0,260.0,18.5,75.5,23.5,77.0,20.0,-0.19999999999998863,229.0,243.0,-0.19999999999998863,-2.28,2022,8,18,23,2.12,262.0
180,2022-08-18 23:59:28,,28909.44,11.877,2.0,50.3956755,-84.4731763,11.877,104.0,731.0,49.0,262.0,19.5,76.0,21.0,75.0,20.0,-0.19999999999998863,229.0,244.0,-0.19999999999998863,-2.09,2022,8,18,23,2.12,262.0
180,2022-08-18 23:59:29,,28921.08,11.685,2.0,50.3956243,-84.4730201,11.685,99.0,731.0,37.0,244.0,14.5,63.5,23.0,78.0,20.0,-0.19999999999998863,229.0,244.0,-0.19999999999998863,-1.9,2022,8,18,23,2.12,262.0
