cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,year,month,day,hour,wind_speed,wind_direction
100,27.0,49.0,95.5,374,28.5,94.0,2022-05-09 10:57:54,20.799999999999955,,7410.25,20.799999999999955,6.26,2.0,3.23,50.4045087,-84.5749067,6.26,6.0,2022,5,9,10,3.6,272.0
101,27.0,48.0,96.0,369,30.5,95.0,2022-05-09 10:57:55,21.200000000000045,,7416.8,21.200000000000045,6.43,2.0,3.67,50.4045679,-84.574958,6.43,6.0,2022,5,9,10,3.6,272.0
103,27.5,43.0,96.5,360,30.0,95.5,2022-05-09 10:57:56,21.399999999999977,,7423.28,21.399999999999977,6.412,2.0,4.82,50.4046264,-84.5750086,6.412,6.0,2022,5,9,10,3.6,272.0
104,25.0,44.0,89.0,328,30.0,95.0,2022-05-09 10:57:57,21.600000000000023,,7430.04,21.600000000000023,6.502,2.0,5.02,50.4046875,-84.5750615,6.502,6.0,2022,5,9,10,3.6,272.0
104,23.0,46.0,82.0,322,30.0,95.0,2022-05-09 10:57:58,21.799999999999955,,7436.86,21.799999999999955,6.735,2.0,4.81,50.404749,-84.5751151,6.735,6.0,2022,5,9,10,3.6,272.0
102,24.5,49.0,87.0,333,27.5,89.0,2022-05-09 10:57:59,22.200000000000045,,7443.72,22.200000000000045,6.905,2.0,5.04,50.4048114,-84.5751676,6.905,6.0,2022,5,9,10,3.6,272.0
98,26.0,49.0,93.0,311,24.5,81.0,2022-05-09 10:58:00,22.399999999999977,,7450.67,22.399999999999977,6.961,2.0,5.0,50.404875,-84.5752203,6.961,6.0,2022,5,9,10,3.6,272.0
97,26.0,47.0,92.5,199,24.5,81.0,2022-05-09 10:58:01,22.600000000000023,,7457.77,22.600000000000023,7.099,2.0,4.31,50.4049396,-84.5752749,7.099,6.0,2022,5,9,10,3.6,272.0
99,24.5,50.0,79.5,316,25.0,82.5,2022-05-09 10:58:02,22.600000000000023,,7465.07,22.600000000000023,7.303,2.0,3.83,50.4050055,-84.5753319,7.303,6.0,2022,5,9,10,3.6,272.0
93,26.5,50.0,88.0,308,25.5,78.0,2022-05-09 10:58:03,22.399999999999977,,7472.46,22.399999999999977,7.368,2.0,2.99,50.4050723,-84.5753896,7.368,6.0,2022,5,9,10,3.6,272.0
93,26.0,48.0,88.5,202,26.0,80.5,2022-05-09 10:58:04,22.200000000000045,,7479.96,22.200000000000045,7.531,2.0,1.49,50.4051403,-84.5754478,7.531,6.0,2022,5,9,10,3.6,272.0
95,20.5,45.0,75.0,214,28.0,93.0,2022-05-09 10:58:05,21.799999999999955,,7487.84,21.799999999999955,7.786,2.0,-0.12,50.4052119,-84.5755085,7.786,6.0,2022,5,9,10,3.6,272.0
90,27.5,58.0,87.5,260,25.0,80.0,2022-05-09 10:58:06,21.600000000000023,,7495.97,21.600000000000023,7.983,2.0,-1.33,50.4052861,-84.5755706,7.983,6.0,2022,5,9,10,3.6,272.0
86,26.5,61.0,90.0,271,23.0,78.0,2022-05-09 10:58:07,21.399999999999977,,7504.1,21.399999999999977,8.177,2.0,-2.21,50.4053605,-84.5756321,8.177,6.0,2022,5,9,10,3.6,272.0
87,24.0,53.0,87.0,245,26.0,86.0,2022-05-09 10:58:08,21.200000000000045,,7512.22,21.200000000000045,8.328,2.0,-2.7,50.4054357,-84.5756917,8.328,6.0,2022,5,9,10,3.6,272.0
89,21.5,48.0,81.5,221,26.5,85.0,2022-05-09 10:58:09,20.799999999999955,,7520.64,20.799999999999955,8.39,2.0,-2.79,50.4055144,-84.5757515,8.39,6.0,2022,5,9,10,3.6,272.0
90,20.0,47.0,76.0,201,24.0,77.5,2022-05-09 10:58:10,20.200000000000045,,7529.14,20.200000000000045,8.379,2.0,-2.99,50.4055939,-84.5758119,8.379,6.0,2022,5,9,10,3.6,272.0
91,20.0,45.0,73.0,183,23.0,76.5,2022-05-09 10:58:11,20.0,,7537.56,20.0,8.459,2.0,-3.76,50.4056729,-84.5758712,8.459,6.0,2022,5,9,10,3.6,272.0
92,21.5,45.0,84.5,186,22.0,75.5,2022-05-09 10:58:12,19.600000000000023,,7546.2,19.600000000000023,8.589,2.0,-4.42,50.4057539,-84.5759321,8.589,6.0,2022,5,9,10,3.6,272.0
92,22.0,46.0,84.0,185,21.5,75.0,2022-05-09 10:58:13,19.200000000000045,,7554.88,19.200000000000045,8.639,2.0,-4.62,50.4058354,-84.5759928,8.639,6.0,2022,5,9,10,3.6,272.0
92,22.5,46.0,80.0,188,21.5,75.0,2022-05-09 10:58:14,18.799999999999955,,7563.52,18.799999999999955,8.572,2.0,-4.95,50.4059167,-84.5760532,8.572,6.0,2022,5,9,10,3.6,272.0
92,22.5,47.0,76.0,191,21.5,75.0,2022-05-09 10:58:15,18.600000000000023,,7572.15,18.600000000000023,8.461,2.0,-4.91,50.4059975,-84.5761141,8.461,6.0,2022,5,9,10,3.6,272.0
93,22.0,50.0,79.0,217,22.0,72.0,2022-05-09 10:58:16,18.200000000000045,,7580.77,18.200000000000045,8.403,2.0,-4.46,50.4060783,-84.5761749,8.403,6.0,2022,5,9,10,3.6,272.0
93,22.5,50.0,81.5,275,22.5,71.5,2022-05-09 10:58:17,18.200000000000045,,7589.23,18.200000000000045,8.399,2.0,-3.87,50.4061574,-84.5762353,8.399,6.0,2022,5,9,10,3.6,272.0
92,25.5,49.0,86.0,315,24.5,78.5,2022-05-09 10:58:18,18.0,,7597.71,18.0,8.41,2.0,-3.1,50.406237,-84.576295,8.41,6.0,2022,5,9,10,3.6,272.0
92,27.0,48.0,90.0,320,27.5,88.5,2022-05-09 10:58:19,17.799999999999955,,7606.25,17.799999999999955,8.436,2.0,-2.27,50.4063168,-84.5763558,8.436,6.0,2022,5,9,10,3.6,272.0
92,25.5,47.0,88.5,316,29.5,95.0,2022-05-09 10:58:20,17.799999999999955,,7614.8,17.799999999999955,8.457,2.0,-2.0,50.4063963,-84.5764174,8.457,6.0,2022,5,9,10,3.6,272.0
93,26.5,46.0,89.0,312,30.0,94.0,2022-05-09 10:58:21,17.799999999999955,,7623.24,17.799999999999955,8.468,2.0,-1.74,50.4064746,-84.5764789,8.468,6.0,2022,5,9,10,3.6,272.0
93,26.5,47.0,89.0,296,30.0,94.0,2022-05-09 10:58:22,17.799999999999955,,7631.72,17.799999999999955,8.486,2.0,-1.35,50.4065533,-84.5765406,8.486,6.0,2022,5,9,10,3.6,272.0
93,26.5,48.0,89.0,299,30.0,94.0,2022-05-09 10:58:23,17.799999999999955,,7640.3,17.799999999999955,8.573,2.0,-1.24,50.406634,-84.5766007,8.573,6.0,2022,5,9,10,3.6,272.0
94,26.5,48.0,89.0,317,30.5,94.0,2022-05-09 10:58:24,18.0,,7648.98,18.0,8.647,2.0,-0.59,50.406716,-84.57666,8.647,6.0,2022,5,9,10,3.6,272.0
94,26.5,48.0,88.5,329,33.0,94.5,2022-05-09 10:58:25,18.0,,7657.74,18.0,8.653,2.0,0.0,50.4067985,-84.5767213,8.653,6.0,2022,5,9,10,3.6,272.0
94,28.0,49.0,93.5,348,28.0,90.5,2022-05-09 10:58:26,18.0,,7666.27,18.0,8.679,2.0,0.0,50.4068786,-84.5767809,8.679,6.0,2022,5,9,10,3.6,272.0
95,28.5,50.0,95.0,331,27.5,91.0,2022-05-09 10:58:27,18.0,,7674.91,18.0,8.681,2.0,0.05,50.4069602,-84.5768406,8.681,6.0,2022,5,9,10,3.6,272.0
95,27.5,50.0,94.5,332,29.0,93.5,2022-05-09 10:58:28,18.200000000000045,,7683.69,18.200000000000045,8.614,2.0,0.62,50.407043,-84.5769012,8.614,6.0,2022,5,9,10,3.6,272.0
95,23.0,44.0,87.5,310,28.5,93.0,2022-05-09 10:58:29,18.200000000000045,,7692.39,18.200000000000045,8.56,2.0,1.0,50.4071248,-84.576962,8.56,6.0,2022,5,9,10,3.6,272.0
94,26.0,44.0,92.0,293,28.0,88.5,2022-05-09 10:58:30,18.399999999999977,,7701.08,18.399999999999977,8.554,2.0,0.47,50.4072046,-84.5770269,8.554,6.0,2022,5,9,10,3.6,272.0
94,29.0,44.0,95.0,292,28.0,88.5,2022-05-09 10:58:31,18.600000000000023,,7709.61,18.600000000000023,8.458,2.0,0.48,50.4072781,-84.5771003,8.458,6.0,2022,5,9,10,3.6,272.0
93,29.5,44.0,95.5,309,28.0,88.5,2022-05-09 10:58:32,18.600000000000023,,7718.12,18.600000000000023,8.467,2.0,1.12,50.407344,-84.5771852,8.467,6.0,2022,5,9,10,3.6,272.0
93,29.5,44.0,95.5,309,28.0,88.5,2022-05-09 10:58:33,18.799999999999955,,7726.69,18.799999999999955,8.547,2.0,1.09,50.4074039,-84.5772791,8.547,6.0,2022,5,9,10,3.6,272.0
93,28.0,44.0,91.5,277,28.0,89.0,2022-05-09 10:58:34,19.0,,7735.12,19.0,8.538,2.0,1.08,50.4074571,-84.5773777,8.538,6.0,2022,5,9,10,3.6,272.0
93,23.0,44.0,80.5,256,28.5,91.0,2022-05-09 10:58:35,19.0,,7743.68,19.0,8.564,2.0,1.52,50.4075027,-84.5774848,8.564,6.0,2022,5,9,10,3.6,272.0
93,21.0,44.0,76.0,244,28.0,91.0,2022-05-09 10:58:36,19.200000000000045,,7752.33,19.200000000000045,8.601,2.0,1.74,50.4075394,-84.5775995,8.601,6.0,2022,5,9,10,3.6,272.0
93,26.0,43.0,85.0,252,26.0,86.5,2022-05-09 10:58:37,19.200000000000045,,7760.99,19.200000000000045,8.634,2.0,1.67,50.4075653,-84.5777194,8.634,6.0,2022,5,9,10,3.6,272.0
93,30.0,44.0,93.0,260,24.5,82.0,2022-05-09 10:58:38,19.399999999999977,,7769.85,19.399999999999977,8.726,2.0,1.69,50.4075834,-84.5778451,8.726,6.0,2022,5,9,10,3.6,272.0
95,25.0,54.0,88.0,279,26.5,84.5,2022-05-09 10:58:39,19.399999999999977,,7778.66,19.399999999999977,8.912,2.0,1.65,50.4075953,-84.5779714,8.912,6.0,2022,5,9,10,3.6,272.0
96,25.0,51.0,88.0,318,26.5,84.5,2022-05-09 10:58:40,19.399999999999977,,7787.62,19.399999999999977,9.009,2.0,1.26,50.4075993,-84.5781007,9.009,6.0,2022,5,9,10,3.6,272.0
97,28.5,50.0,94.5,239,31.0,93.5,2022-05-09 10:58:41,19.600000000000023,,7796.61,19.600000000000023,9.046,2.0,1.05,50.4075954,-84.5782304,9.046,6.0,2022,5,9,10,3.6,272.0
99,30.0,49.0,95.5,216,33.0,96.0,2022-05-09 10:58:42,19.399999999999977,,7805.67,19.399999999999977,9.159,2.0,0.88,50.4075864,-84.5783608,9.159,6.0,2022,5,9,10,3.6,272.0
99,25.5,47.0,83.5,243,27.0,84.0,2022-05-09 10:58:43,19.600000000000023,,7814.84,19.600000000000023,9.208,2.0,0.31,50.4075764,-84.5784927,9.208,6.0,2022,5,9,10,3.6,272.0
99,27.0,48.0,87.0,260,26.5,82.0,2022-05-09 10:58:44,19.399999999999977,,7824.06,19.399999999999977,9.254,2.0,0.0,50.4075675,-84.5786255,9.254,6.0,2022,5,9,10,3.6,272.0
99,29.0,49.0,90.5,277,25.5,80.0,2022-05-09 10:58:45,19.200000000000045,,7833.31,19.200000000000045,9.295,2.0,-0.03,50.4075587,-84.5787586,9.295,6.0,2022,5,9,10,3.6,272.0
99,30.5,49.0,94.0,295,24.5,78.0,2022-05-09 10:58:46,19.0,,7842.63,19.0,9.278,2.0,-0.49,50.4075457,-84.5788921,9.278,6.0,2022,5,9,10,3.6,272.0
98,32.0,50.0,97.0,315,24.0,76.0,2022-05-09 10:58:47,19.200000000000045,,7852.06,19.200000000000045,9.271,2.0,-0.9,50.4075299,-84.5790269,9.271,6.0,2022,5,9,10,3.6,272.0
87,32.0,50.0,97.0,357,24.0,76.0,2022-05-09 10:58:48,19.200000000000045,,7861.38,19.200000000000045,9.268,2.0,-0.74,50.4075161,-84.5791603,9.268,6.0,2022,5,9,10,3.6,272.0
94,32.0,50.0,97.0,320,24.0,76.0,2022-05-09 10:58:49,19.399999999999977,,7870.93,19.399999999999977,9.458,2.0,-0.3,50.4075031,-84.5792972,9.458,6.0,2022,5,9,10,3.6,272.0
94,27.0,49.0,92.0,294,26.0,85.5,2022-05-09 10:58:50,19.399999999999977,,7880.73,19.399999999999977,9.761,2.0,0.0,50.4074892,-84.5794377,9.761,6.0,2022,5,9,10,3.6,272.0
95,27.0,48.0,91.0,304,28.5,89.0,2022-05-09 10:58:51,19.399999999999977,,7890.45,19.399999999999977,9.624,2.0,0.02,50.4074761,-84.5795771,9.624,6.0,2022,5,9,10,3.6,272.0
95,30.0,48.0,94.0,331,30.0,88.0,2022-05-09 10:58:52,19.399999999999977,,7900.35,19.399999999999977,9.658,2.0,0.3,50.407461,-84.5797186,9.658,6.0,2022,5,9,10,3.6,272.0
97,29.0,49.0,95.0,379,31.0,92.5,2022-05-09 10:58:53,19.399999999999977,,7910.3,19.399999999999977,10.024,2.0,0.28,50.4074453,-84.579861,10.024,6.0,2022,5,9,10,3.6,272.0
98,29.0,49.0,95.0,376,31.0,92.5,2022-05-09 10:58:54,19.399999999999977,,7920.56,19.399999999999977,10.18,2.0,0.0,50.4074285,-84.5800075,10.18,6.0,2022,5,9,10,3.6,272.0
100,27.0,53.0,94.5,399,28.5,91.5,2022-05-09 10:58:55,19.600000000000023,,7931.28,19.600000000000023,10.373,2.0,0.0,50.4074084,-84.5801601,10.373,6.0,2022,5,9,10,3.6,272.0
101,23.0,61.0,90.5,307,24.0,90.0,2022-05-09 10:58:56,19.399999999999977,,7942.05,19.399999999999977,10.426,2.0,0.0,50.4073875,-84.5803132,10.426,6.0,2022,5,9,10,3.6,272.0
101,22.0,57.0,84.5,306,24.0,90.0,2022-05-09 10:58:57,19.200000000000045,,7952.8,19.200000000000045,10.356,2.0,0.0,50.4073666,-84.5804662,10.356,6.0,2022,5,9,10,3.6,272.0
101,22.5,47.0,84.5,290,24.5,89.5,2022-05-09 10:58:58,19.399999999999977,,7963.44,19.399999999999977,10.339,2.0,0.0,50.4073478,-84.5806178,10.339,6.0,2022,5,9,10,3.6,272.0
100,22.0,53.0,82.5,293,28.0,87.5,2022-05-09 10:58:59,19.600000000000023,,7973.86,19.600000000000023,10.245,2.0,0.0,50.4073319,-84.5807669,10.245,6.0,2022,5,9,10,3.6,272.0
100,23.0,52.0,83.5,288,27.0,86.0,2022-05-09 10:59:00,19.600000000000023,,7984.07,19.600000000000023,10.117,2.0,0.0,50.407318,-84.5809134,10.117,6.0,2022,5,9,10,3.6,272.0
100,24.0,50.0,84.5,282,25.5,85.0,2022-05-09 10:59:01,19.600000000000023,,7994.2,19.600000000000023,10.004,2.0,0.02,50.407304,-84.5810586,10.004,6.0,2022,5,9,10,3.6,272.0
99,24.5,48.0,85.0,285,24.5,84.5,2022-05-09 10:59:02,19.600000000000023,,8004.36,19.600000000000023,9.927,2.0,0.35,50.4072911,-84.5812044,9.927,6.0,2022,5,9,10,3.6,272.0
99,23.5,52.0,85.5,239,27.5,86.0,2022-05-09 10:59:03,19.399999999999977,,8014.37,19.399999999999977,9.857,2.0,0.58,50.4072792,-84.5813482,9.857,6.0,2022,5,9,10,3.6,272.0
99,23.5,52.0,85.5,227,27.5,86.0,2022-05-09 10:59:04,19.399999999999977,,8024.37,19.399999999999977,9.895,2.0,0.23,50.4072663,-84.5814918,9.895,6.0,2022,5,9,10,3.6,272.0
99,23.0,52.0,89.5,340,23.5,85.0,2022-05-09 10:59:05,19.200000000000045,,8034.53,19.200000000000045,10.073,2.0,-0.38,50.4072514,-84.5816372,10.073,6.0,2022,5,9,10,3.6,272.0
98,23.0,52.0,91.0,365,21.5,84.5,2022-05-09 10:59:06,19.200000000000045,,8044.49,19.200000000000045,9.894,2.0,-0.88,50.4072366,-84.5817798,9.894,6.0,2022,5,9,10,3.6,272.0
98,23.0,51.0,91.0,326,21.5,84.5,2022-05-09 10:59:07,19.0,,8054.33,19.0,9.757,2.0,-1.03,50.4072245,-84.5819212,9.757,6.0,2022,5,9,10,3.6,272.0
98,23.0,49.0,91.0,288,21.5,84.5,2022-05-09 10:59:08,19.0,,8064.11,19.0,9.775,2.0,-0.82,50.4072155,-84.582062,9.775,6.0,2022,5,9,10,3.6,272.0
99,24.5,56.0,89.5,264,24.5,81.5,2022-05-09 10:59:09,19.200000000000045,,8073.62,19.200000000000045,9.563,2.0,-0.64,50.4072048,-84.5821987,9.563,6.0,2022,5,9,10,3.6,272.0
100,24.0,55.0,88.0,247,25.5,81.5,2022-05-09 10:59:10,19.200000000000045,,8083.58,19.200000000000045,9.893,2.0,-0.33,50.4071909,-84.5823415,9.893,6.0,2022,5,9,10,3.6,272.0
100,23.0,51.0,86.0,210,26.0,81.5,2022-05-09 10:59:11,19.200000000000045,,8094.18,19.200000000000045,10.254,3.0,0.0,50.4071788,-84.5824938,10.254,6.0,2022,5,9,10,3.6,272.0
101,21.5,51.0,78.0,244,24.5,76.5,2022-05-09 10:59:12,19.0,,8104.88,19.0,10.165,3.0,0.0,50.4071679,-84.5826477,10.165,6.0,2022,5,9,10,3.6,272.0
101,21.5,51.0,79.5,230,24.5,76.5,2022-05-09 10:59:13,18.600000000000023,,8115.77,18.600000000000023,10.175,3.0,-0.03,50.4071579,-84.5828047,10.175,6.0,2022,5,9,10,3.6,272.0
101,21.0,49.0,78.0,246,24.5,76.5,2022-05-09 10:59:14,18.600000000000023,,8126.57,18.600000000000023,10.121,3.0,-0.53,50.4071441,-84.5829594,10.121,6.0,2022,5,9,10,3.6,272.0
101,20.5,47.0,76.5,269,24.5,76.5,2022-05-09 10:59:15,18.600000000000023,,8137.22,18.600000000000023,10.066,3.0,-1.07,50.4071301,-84.583112,10.066,6.0,2022,5,9,10,3.6,272.0
101,20.5,47.0,76.5,259,24.5,76.5,2022-05-09 10:59:16,18.600000000000023,,8147.88,18.600000000000023,10.233,3.0,-1.17,50.4071251,-84.583266,10.233,6.0,2022,5,9,10,3.6,272.0
102,20.5,39.0,76.5,212,24.5,76.5,2022-05-09 10:59:17,18.600000000000023,,8158.78,18.600000000000023,10.531,3.0,-1.08,50.4071182,-84.5834231,10.531,6.0,2022,5,9,10,3.6,272.0
102,25.5,48.0,85.5,238,25.0,78.0,2022-05-09 10:59:18,18.399999999999977,,8169.73,18.399999999999977,10.382,3.0,-0.78,50.4071052,-84.5835804,10.382,6.0,2022,5,9,10,3.6,272.0
93,27.5,51.0,92.5,258,25.0,81.5,2022-05-09 10:59:19,18.600000000000023,,8180.41,18.600000000000023,10.118,3.0,-0.3,50.4070903,-84.5837334,10.118,6.0,2022,5,9,10,3.6,272.0
91,27.0,52.0,93.5,360,26.5,89.5,2022-05-09 10:59:20,18.600000000000023,,8191.0,18.600000000000023,10.201,3.0,0.0,50.4070744,-84.583885,10.201,6.0,2022,5,9,10,3.6,272.0
95,25.5,52.0,93.0,444,27.5,95.0,2022-05-09 10:59:21,18.600000000000023,,8201.17,18.600000000000023,9.977,3.0,0.0,50.4070565,-84.5840301,9.977,6.0,2022,5,9,10,3.6,272.0
99,24.5,52.0,94.0,437,27.0,94.5,2022-05-09 10:59:22,18.399999999999977,,8210.91,18.399999999999977,9.781,3.0,0.0,50.4070366,-84.5841683,9.781,6.0,2022,5,9,10,3.6,272.0
100,26.5,48.0,96.0,343,27.0,94.0,2022-05-09 10:59:23,18.600000000000023,,8220.55,18.600000000000023,9.72,3.0,0.0,50.4070177,-84.5843053,9.72,6.0,2022,5,9,10,3.6,272.0
99,26.5,50.0,93.0,337,27.5,92.0,2022-05-09 10:59:24,18.600000000000023,,8230.18,18.600000000000023,9.547,3.0,0.0,50.4069989,-84.5844423,9.547,6.0,2022,5,9,10,3.6,272.0
98,27.0,51.0,92.0,349,28.0,92.0,2022-05-09 10:59:25,18.399999999999977,,8240.09,18.399999999999977,9.545,3.0,0.0,50.406977,-84.5845824,9.545,6.0,2022,5,9,10,3.6,272.0
98,29.0,51.0,94.5,333,30.0,93.5,2022-05-09 10:59:26,18.399999999999977,,8250.07,18.399999999999977,9.73,3.0,-0.02,50.4069532,-84.5847231,9.73,6.0,2022,5,9,10,3.6,272.0
98,29.0,51.0,94.5,347,30.0,93.5,2022-05-09 10:59:27,18.200000000000045,,8259.94,18.200000000000045,9.973,3.0,-0.38,50.4069285,-84.5848618,9.973,6.0,2022,5,9,10,3.6,272.0
98,29.0,51.0,94.5,374,30.0,93.5,2022-05-09 10:59:28,18.0,,8269.88,18.0,9.841,3.0,-0.85,50.4069026,-84.5850013,9.841,6.0,2022,5,9,10,3.6,272.0
98,26.5,48.0,93.0,347,29.5,95.5,2022-05-09 10:59:29,18.0,,8279.84,18.0,9.687,3.0,-1.08,50.4068776,-84.5851412,9.687,6.0,2022,5,9,10,3.6,272.0
98,24.5,46.0,92.0,370,29.0,95.5,2022-05-09 10:59:30,18.0,,8289.84,18.0,9.75,3.0,-1.21,50.406851,-84.5852812,9.75,6.0,2022,5,9,10,3.6,272.0
98,25.0,46.0,90.5,346,28.0,91.0,2022-05-09 10:59:31,17.799999999999955,,8299.91,17.799999999999955,9.745,3.0,-0.98,50.4068197,-84.5854206,9.745,6.0,2022,5,9,10,3.6,272.0
98,23.5,43.0,83.5,298,29.5,95.0,2022-05-09 10:59:32,17.799999999999955,,8310.17,17.799999999999955,9.883,3.0,-0.78,50.4067846,-84.5855612,9.883,6.0,2022,5,9,10,3.6,272.0
98,24.0,44.0,83.0,282,29.0,91.5,2022-05-09 10:59:33,17.799999999999955,,8320.37,17.799999999999955,9.877,3.0,-0.43,50.4067503,-84.5857012,9.877,6.0,2022,5,9,10,3.6,272.0
98,23.5,47.0,82.0,263,28.5,89.0,2022-05-09 10:59:34,17.399999999999977,,8330.29,17.399999999999977,9.665,3.0,-0.37,50.4067165,-84.5858373,9.665,6.0,2022,5,9,10,3.6,272.0
97,22.5,49.0,81.5,276,28.5,89.0,2022-05-09 10:59:35,17.399999999999977,,8340.06,17.399999999999977,9.572,3.0,-1.13,50.4066818,-84.5859704,9.572,6.0,2022,5,9,10,3.6,272.0
95,26.0,53.0,95.5,296,26.0,86.5,2022-05-09 10:59:36,17.600000000000023,,8349.48,17.600000000000023,9.449,3.0,-1.26,50.4066471,-84.5860984,9.449,6.0,2022,5,9,10,3.6,272.0
95,26.5,53.0,97.0,329,25.5,86.5,2022-05-09 10:59:37,17.600000000000023,,8358.55,17.600000000000023,9.451,3.0,-0.49,50.4066116,-84.5862205,9.451,6.0,2022,5,9,10,3.6,272.0
94,26.5,52.0,96.5,329,26.0,87.5,2022-05-09 10:59:38,17.600000000000023,,8367.59,17.600000000000023,9.43,2.0,-0.02,50.4065769,-84.5863425,9.43,6.0,2022,5,9,10,3.6,272.0
94,27.0,51.0,96.5,326,26.0,88.5,2022-05-09 10:59:39,17.399999999999977,,8377.02,17.399999999999977,9.421,2.0,-0.29,50.4065416,-84.5864703,9.421,6.0,2022,5,9,10,3.6,272.0
94,27.0,50.0,96.0,323,26.5,89.0,2022-05-09 10:59:40,17.200000000000045,,8386.74,17.200000000000045,9.524,2.0,-0.3,50.4065056,-84.5866023,9.524,6.0,2022,5,9,10,3.6,272.0
94,27.5,49.0,95.5,320,27.0,90.0,2022-05-09 10:59:41,17.200000000000045,,8396.36,17.200000000000045,9.512,2.0,-0.37,50.4064703,-84.5867329,9.512,6.0,2022,5,9,10,3.6,272.0
94,27.5,48.0,95.0,317,27.5,91.0,2022-05-09 10:59:42,17.0,,8405.98,17.0,9.402,2.0,-0.96,50.4064347,-84.5868635,9.402,6.0,2022,5,9,10,3.6,272.0
94,28.0,48.0,94.5,314,28.0,92.0,2022-05-09 10:59:43,16.799999999999955,,8415.51,16.799999999999955,9.31,2.0,-1.22,50.4063981,-84.5869921,9.31,6.0,2022,5,9,10,3.6,272.0
94,28.0,47.0,94.5,317,28.0,92.5,2022-05-09 10:59:44,16.799999999999955,,8425.03,16.799999999999955,9.366,2.0,-1.16,50.4063594,-84.5871195,9.366,6.0,2022,5,9,10,3.6,272.0
93,28.0,45.0,94.5,310,28.0,92.5,2022-05-09 10:59:45,16.799999999999955,,8434.87,16.799999999999955,9.504,2.0,-0.99,50.4063189,-84.5872508,9.504,6.0,2022,5,9,10,3.6,272.0
92,27.5,42.0,92.5,283,28.0,92.5,2022-05-09 10:59:46,16.799999999999955,,8444.63,16.799999999999955,9.658,2.0,-0.89,50.4062793,-84.5873815,9.658,6.0,2022,5,9,10,3.6,272.0
93,25.5,41.0,82.5,294,28.5,92.5,2022-05-09 10:59:47,16.799999999999955,,8454.37,16.799999999999955,9.719,2.0,-0.74,50.4062406,-84.5875124,9.719,6.0,2022,5,9,10,3.6,272.0
94,23.0,48.0,82.5,295,28.5,89.0,2022-05-09 10:59:48,16.600000000000023,,8463.93,16.600000000000023,9.698,2.0,-0.59,50.4062046,-84.5876418,9.698,6.0,2022,5,9,10,3.6,272.0
94,23.0,52.0,85.5,313,28.5,88.0,2022-05-09 10:59:49,16.399999999999977,,8473.62,16.399999999999977,9.537,2.0,-0.71,50.4061677,-84.5877728,9.537,6.0,2022,5,9,10,3.6,272.0
94,23.5,53.0,87.5,280,28.5,88.0,2022-05-09 10:59:50,16.399999999999977,,8483.23,16.399999999999977,9.303,2.0,-0.42,50.4061292,-84.5879016,9.303,6.0,2022,5,9,10,3.6,272.0
93,23.0,53.0,89.5,243,27.5,92.0,2022-05-09 10:59:51,16.200000000000045,,8492.44,16.200000000000045,9.131,2.0,-0.42,50.4060925,-84.5880253,9.131,6.0,2022,5,9,10,3.6,272.0
92,21.0,46.0,80.0,229,27.0,86.5,2022-05-09 10:59:52,16.200000000000045,,8501.79,16.200000000000045,9.204,2.0,-0.94,50.4060554,-84.5881509,9.204,6.0,2022,5,9,10,3.6,272.0
92,19.5,48.0,72.5,260,26.5,82.5,2022-05-09 10:59:53,16.0,,8511.2,16.0,9.376,2.0,-1.17,50.4060176,-84.5882771,9.376,6.0,2022,5,9,10,3.6,272.0
91,21.0,53.0,77.0,281,26.5,83.0,2022-05-09 10:59:54,16.200000000000045,,8520.7,16.200000000000045,9.308,2.0,-1.0,50.4059809,-84.5884052,9.308,6.0,2022,5,9,10,3.6,272.0
92,24.5,52.0,87.5,295,27.0,83.5,2022-05-09 10:59:55,16.200000000000045,,8530.31,16.200000000000045,9.306,2.0,-0.77,50.4059451,-84.5885355,9.306,6.0,2022,5,9,10,3.6,272.0
92,25.5,51.0,90.0,374,27.0,84.5,2022-05-09 10:59:56,16.399999999999977,,8539.79,16.399999999999977,9.298,2.0,-0.4,50.4059093,-84.5886637,9.298,6.0,2022,5,9,10,3.6,272.0
92,27.0,49.0,93.0,367,26.5,86.5,2022-05-09 10:59:57,16.399999999999977,,8549.19,16.399999999999977,9.237,2.0,0.02,50.4058724,-84.5887903,9.237,6.0,2022,5,9,10,3.6,272.0
94,27.0,48.0,93.5,296,27.5,89.5,2022-05-09 10:59:58,16.600000000000023,,8558.43,16.600000000000023,9.072,2.0,0.34,50.4058346,-84.5889137,9.072,6.0,2022,5,9,10,3.6,272.0
95,24.0,47.0,90.0,531,29.5,95.5,2022-05-09 10:59:59,16.399999999999977,,8567.16,16.399999999999977,8.729,2.0,0.75,50.405799,-84.5890305,8.729,6.0,2022,5,9,10,3.6,272.0
95,27.0,51.0,96.0,595,28.5,96.5,2022-05-09 11:00:00,16.399999999999977,,8575.96,16.399999999999977,8.819,2.0,0.46,50.4057649,-84.5891491,8.819,6.0,2022,5,9,11,3.71,284.0
