battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,heart_rate,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,94,31.0,48.0,83.0,319,29.5,86.5,7,2022-05-10 23:51:35,7731.33,3.536,2.0,50.3914266,-84.4779615,3.536,129.0,25.799999999999955,25.799999999999955,7.85,2022,5,10,23,4.76,219.0
,88,31.0,54.0,83.0,313,29.5,86.5,7,2022-05-10 23:51:36,7734.89,3.646,2.0,50.391404,-84.478003,3.646,131.0,26.0,26.0,8.39,2022,5,10,23,4.76,219.0
,86,29.5,56.0,90.0,301,29.0,87.0,7,2022-05-10 23:51:37,7738.6,3.679,2.0,50.3913804,-84.4780462,3.679,131.0,26.399999999999977,26.399999999999977,9.07,2022,5,10,23,4.76,219.0
,87,30.5,52.0,94.5,279,30.0,91.0,7,2022-05-10 23:51:38,7742.47,3.695,2.0,50.3913558,-84.4780912,3.695,132.0,26.600000000000023,26.600000000000023,9.06,2022,5,10,23,4.76,219.0
,88,30.5,49.0,92.5,257,30.5,93.0,7,2022-05-10 23:51:39,7746.3,3.707,2.0,50.3913306,-84.478135,3.707,132.0,27.0,27.0,8.93,2022,5,10,23,4.76,219.0
,89,28.0,49.0,87.0,250,30.0,90.5,7,2022-05-10 23:51:40,7750.02,3.502,2.0,50.391306,-84.4781775,3.502,133.0,27.200000000000045,27.200000000000045,8.8,2022,5,10,23,4.76,219.0
,87,30.0,47.0,90.5,275,30.0,90.5,7,2022-05-10 23:51:41,7753.54,3.419,2.0,50.3912821,-84.4782167,3.419,133.0,27.600000000000023,27.600000000000023,8.63,2022,5,10,23,4.76,219.0
,88,34.5,49.0,96.5,263,29.5,91.0,7,2022-05-10 23:51:42,7757.05,3.692,2.0,50.3912562,-84.4782536,3.692,133.0,27.799999999999955,27.799999999999955,7.95,2022,5,10,23,4.76,219.0
,88,33.5,49.0,97.5,254,33.0,93.0,7,2022-05-10 23:51:43,7760.76,3.692,2.0,50.3912293,-84.4782932,3.692,132.0,28.0,28.0,7.2,2022,5,10,23,4.76,219.0
,89,31.0,48.0,96.5,226,36.0,95.0,7,2022-05-10 23:51:44,7764.22,3.237,2.0,50.3912073,-84.4783333,3.237,132.0,28.399999999999977,28.399999999999977,7.03,2022,5,10,23,4.76,219.0
,90,30.0,50.0,94.0,181,35.0,93.5,7,2022-05-10 23:51:45,7767.52,3.337,2.0,50.3911889,-84.4783741,3.337,132.0,28.600000000000023,28.600000000000023,6.96,2022,5,10,23,4.76,219.0
,87,25.5,54.0,78.0,208,29.5,84.5,7,2022-05-10 23:51:46,7771.09,3.537,2.0,50.3911682,-84.4784175,3.537,131.0,28.799999999999955,28.799999999999955,6.87,2022,5,10,23,4.76,219.0
,85,24.5,54.0,75.0,254,27.0,79.5,7,2022-05-10 23:51:47,7774.98,3.793,2.0,50.3911463,-84.4784653,3.793,130.0,29.0,29.0,6.86,2022,5,10,23,4.76,219.0
,88,27.0,51.0,85.0,251,24.0,74.0,7,2022-05-10 23:51:48,7778.91,3.779,2.0,50.3911229,-84.4785126,3.779,131.0,29.399999999999977,29.399999999999977,7.33,2022,5,10,23,4.76,219.0
,89,27.0,51.0,85.0,247,27.0,87.5,7,2022-05-10 23:51:49,7782.78,3.703,2.0,50.391099,-84.4785584,3.703,130.0,29.600000000000023,29.600000000000023,7.73,2022,5,10,23,4.76,219.0
,91,26.0,49.0,82.0,231,26.5,86.0,7,2022-05-10 23:51:50,7786.52,3.793,2.0,50.3910742,-84.4786008,3.793,129.0,29.799999999999955,29.799999999999955,7.53,2022,5,10,23,4.76,219.0
,92,24.5,48.0,79.5,222,27.5,84.5,7,2022-05-10 23:51:51,7790.37,3.822,2.0,50.3910482,-84.4786441,3.822,128.0,30.0,30.0,7.32,2022,5,10,23,4.76,219.0
,92,24.0,47.0,78.5,192,28.0,84.0,7,2022-05-10 23:51:52,7794.32,3.671,2.0,50.3910237,-84.4786906,3.671,129.0,30.399999999999977,30.399999999999977,7.22,2022,5,10,23,4.76,219.0
,92,24.0,47.0,77.5,174,27.5,82.5,7,2022-05-10 23:51:53,7798.39,3.953,2.0,50.3909988,-84.478739,3.953,129.0,30.600000000000023,30.600000000000023,7.04,2022,5,10,23,4.76,219.0
,92,24.0,47.0,75.0,168,27.0,79.0,7,2022-05-10 23:51:54,7802.42,3.98,2.0,50.3909731,-84.4787858,3.98,128.0,30.799999999999955,30.799999999999955,6.8,2022,5,10,23,4.76,219.0
,91,25.5,43.0,77.5,225,27.0,79.5,7,2022-05-10 23:51:55,7806.38,3.973,2.0,50.3909473,-84.4788314,3.973,128.0,31.0,31.0,6.27,2022,5,10,23,4.76,219.0
,86,30.5,46.0,86.5,222,24.0,69.5,7,2022-05-10 23:51:56,7810.35,3.909,2.0,50.3909198,-84.4788751,3.909,129.0,31.200000000000045,31.200000000000045,5.6,2022,5,10,23,4.76,219.0
,85,28.0,45.0,78.5,185,22.0,64.5,7,2022-05-10 23:51:57,7814.43,4.08,2.0,50.3908907,-84.4789193,4.08,130.0,31.399999999999977,31.399999999999977,5.18,2022,5,10,23,4.76,219.0
,86,23.5,46.0,69.5,170,22.5,67.0,7,2022-05-10 23:51:58,7818.53,3.965,2.0,50.390862,-84.4789641,3.965,130.0,31.399999999999977,31.399999999999977,4.68,2022,5,10,23,4.76,219.0
,86,23.5,53.0,72.0,183,25.0,74.0,7,2022-05-10 23:51:59,7822.74,4.276,2.0,50.390834,-84.4790121,4.276,129.0,31.600000000000023,31.600000000000023,4.06,2022,5,10,23,4.76,219.0
,85,26.5,58.0,83.0,200,29.0,86.0,7,2022-05-10 23:52:00,7827.06,4.488,2.0,50.3908067,-84.4790623,4.488,130.0,31.799999999999955,31.799999999999955,4.05,2022,5,10,23,4.76,219.0
,82,27.0,60.0,81.5,187,30.0,89.0,7,2022-05-10 23:52:01,7831.68,4.587,2.0,50.3907799,-84.4791185,4.587,129.0,31.799999999999955,31.799999999999955,4.27,2022,5,10,23,4.76,219.0
,83,25.0,53.0,76.0,144,26.0,81.0,7,2022-05-10 23:52:02,7836.53,4.722,2.0,50.3907524,-84.4791781,4.722,128.0,32.0,32.0,3.96,2022,5,10,23,4.76,219.0
,86,23.0,50.0,72.0,131,22.0,70.5,7,2022-05-10 23:52:03,7841.31,4.844,2.0,50.3907247,-84.4792362,4.844,128.0,32.0,32.0,3.45,2022,5,10,23,4.76,219.0
,88,20.0,61.0,67.5,191,17.5,55.0,7,2022-05-10 23:52:04,7846.08,4.876,2.0,50.3906958,-84.4792932,4.876,128.0,32.200000000000045,32.200000000000045,3.01,2022,5,10,23,4.76,219.0
,84,20.0,64.0,67.5,234,17.5,55.0,7,2022-05-10 23:52:05,7851.11,5.011,2.0,50.3906659,-84.4793537,5.011,127.0,32.200000000000045,32.200000000000045,2.64,2022,5,10,23,4.76,219.0
,82,24.0,59.0,75.5,238,25.5,72.5,7,2022-05-10 23:52:06,7856.49,5.475,2.0,50.3906334,-84.4794181,5.475,126.0,32.39999999999998,32.39999999999998,2.4,2022,5,10,23,4.76,219.0
,86,29.0,50.0,85.0,217,35.0,94.5,7,2022-05-10 23:52:07,7862.22,5.689,2.0,50.3905971,-84.4794848,5.689,126.0,32.39999999999998,32.39999999999998,2.14,2022,5,10,23,4.76,219.0
,88,24.0,54.0,80.0,211,29.5,88.5,7,2022-05-10 23:52:08,7867.97,5.684,2.0,50.390559,-84.4795502,5.684,125.0,32.60000000000002,32.60000000000002,1.9,2022,5,10,23,4.76,219.0
,89,24.5,54.0,81.0,205,25.5,79.5,7,2022-05-10 23:52:09,7873.65,5.668,2.0,50.3905201,-84.4796135,5.668,125.0,32.60000000000002,32.60000000000002,1.87,2022,5,10,23,4.76,219.0
,89,23.0,49.0,73.0,176,26.5,82.0,7,2022-05-10 23:52:10,7879.35,5.511,2.0,50.3904815,-84.4796775,5.511,124.0,32.799999999999955,32.799999999999955,1.83,2022,5,10,23,4.76,219.0
,88,20.0,46.0,66.0,156,27.0,83.5,7,2022-05-10 23:52:11,7884.8,5.217,2.0,50.3904423,-84.4797358,5.217,126.0,32.799999999999955,32.799999999999955,1.66,2022,5,10,23,4.76,219.0
,85,18.5,46.0,64.5,145,27.0,83.5,7,2022-05-10 23:52:12,7889.74,4.748,2.0,50.3904066,-84.4797887,4.748,127.0,33.0,33.0,1.72,2022,5,10,23,4.76,219.0
,83,20.5,,68.0,127,26.5,82.5,7,2022-05-10 23:52:13,7894.25,4.222,2.0,50.3903756,-84.4798388,4.222,128.0,33.200000000000045,33.200000000000045,2.01,2022,5,10,23,4.76,219.0
,83,19.0,,66.0,91,24.5,78.0,7,2022-05-10 23:52:14,7898.48,3.87,2.0,50.3903483,-84.4798875,3.87,128.0,33.39999999999998,33.39999999999998,2.26,2022,5,10,23,4.76,219.0
,82,18.0,,63.5,55,23.0,74.0,7,2022-05-10 23:52:15,7902.42,3.691,2.0,50.3903266,-84.4799363,3.691,127.0,33.39999999999998,33.39999999999998,2.53,2022,5,10,23,4.76,219.0
,82,17.0,,61.0,19,21.0,69.5,7,2022-05-10 23:52:16,7906.15,3.732,2.0,50.3903082,-84.4799843,3.732,127.0,33.60000000000002,33.60000000000002,2.89,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:17,7909.84,3.557,2.0,50.3902862,-84.4800283,3.557,127.0,33.799999999999955,33.799999999999955,3.18,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:18,7913.45,3.377,2.0,50.3902621,-84.4800691,3.377,127.0,33.799999999999955,33.799999999999955,3.32,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:19,7916.55,2.903,2.0,50.3902409,-84.4801036,2.903,129.0,34.0,34.0,3.2,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:20,7919.33,2.799,2.0,50.3902224,-84.4801353,2.799,129.0,34.0,34.0,2.93,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:21,7922.02,2.518,2.0,50.3902073,-84.4801683,2.518,129.0,34.0,34.0,2.79,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:22,7924.47,2.367,2.0,50.3901933,-84.4801983,2.367,129.0,34.200000000000045,34.200000000000045,2.65,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:23,7926.78,2.095,2.0,50.3901794,-84.480226,2.095,128.0,34.200000000000045,34.200000000000045,2.47,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:24,7929.04,2.218,2.0,50.3901641,-84.4802512,2.218,127.0,34.200000000000045,34.200000000000045,2.32,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:25,7931.43,2.012,2.0,50.3901441,-84.4802724,2.012,126.0,34.200000000000045,34.200000000000045,2.14,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:26,7933.48,1.471,2.0,50.3901249,-84.4802869,1.471,127.0,34.39999999999998,34.39999999999998,2.2,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:27,7934.93,1.398,2.0,50.3901114,-84.4802973,1.398,127.0,34.39999999999998,34.39999999999998,2.36,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:28,7936.21,1.362,2.0,50.3901006,-84.4803086,1.362,126.0,34.39999999999998,34.39999999999998,1.49,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:29,7937.63,1.404,2.0,50.3900933,-84.4803262,1.404,124.0,34.39999999999998,34.39999999999998,0.3,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:30,7938.85,1.27,2.0,50.39009,-84.4803432,1.27,121.0,34.39999999999998,34.39999999999998,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:31,7939.96,1.151,2.0,50.3900907,-84.480359,1.151,118.0,34.39999999999998,34.39999999999998,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:32,7940.34,0.56,2.0,50.3900914,-84.4803643,0.56,111.0,34.39999999999998,34.39999999999998,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:37,7944.03,2.143,2.0,50.3901266,-84.4803888,2.143,104.0,34.200000000000045,34.200000000000045,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:38,7948.49,2.471,2.0,50.3901694,-84.4804021,2.471,104.0,34.200000000000045,34.200000000000045,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:39,7950.74,1.784,2.0,50.3901883,-84.4803827,1.784,104.0,34.200000000000045,34.200000000000045,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:40,7952.18,1.078,2.0,50.3902006,-84.480371,1.078,105.0,34.0,34.0,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:41,7952.6,0.301,2.0,50.390206,-84.4803643,0.301,107.0,34.0,34.0,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:42,7952.6,0.0,2.0,50.3902067,-84.480361,0.0,107.0,34.0,34.0,-1.22,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:43,7952.6,0.0,2.0,50.3902067,-84.4803603,0.0,108.0,34.0,34.0,-1.67,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:44,7952.6,0.0,2.0,50.3902067,-84.4803603,0.0,109.0,34.0,34.0,-0.44,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:45,7952.6,0.0,1.0,50.3902067,-84.4803603,0.0,108.0,34.0,34.0,0.0,2022,5,10,23,4.76,219.0
,0,16.5,,60.0,0,20.0,67.0,7,2022-05-10 23:52:46,7952.6,0.0,1.0,50.3902067,-84.4803603,0.0,107.0,34.0,34.0,0.0,2022,5,10,23,4.76,219.0
