cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
16,0,0.0,2.837,3,110,50.5124636,-84.8160814,64,2.837,2022-09-11 22:18:06,,,,,,,,,,,,,2022,9,11,22,1.43,258.0
39,0,2.28,2.991,3,110,50.5124671,-84.8160464,40,2.991,2022-09-11 22:18:07,98.0,8.5,100.0,33.5,13.5,56.0,,,,,,,2022,9,11,22,1.43,258.0
55,0,5.22,3.138,3,111,50.5124777,-84.8160041,51,3.138,2022-09-11 22:18:08,,10.5,61.0,38.5,14.5,58.0,,,,,,,2022,9,11,22,1.43,258.0
60,0,8.45,3.204,3,112,50.5124882,-84.8159587,66,3.204,2022-09-11 22:18:09,,12.0,50.0,43.5,16.0,59.5,,,,,,,2022,9,11,22,1.43,258.0
65,0,11.47,3.088,2,112,50.5124971,-84.8159204,108,3.088,2022-09-11 22:18:10,,14.0,52.0,48.5,17.0,61.5,24.0,,,,,,2022,9,11,22,1.43,258.0
55,0,14.48,3.681,2,111,50.5125088,-84.8158791,97,3.681,2022-09-11 22:18:11,,15.5,58.0,53.5,18.5,63.0,24.0,,,,,,2022,9,11,22,1.43,258.0
44,0,18.2,4.009,2,113,50.5125321,-84.8158322,87,4.009,2022-09-11 22:18:12,,17.5,76.0,58.5,19.5,65.0,24.0,,,,,,2022,9,11,22,1.43,258.0
51,0,22.31,4.372,2,114,50.5125591,-84.8157872,77,4.372,2022-09-11 22:18:13,,19.5,94.0,64.5,19.5,63.5,24.0,,,,,,2022,9,11,22,1.43,258.0
78,0,26.81,4.756,2,115,50.5125836,-84.8157292,160,4.756,2022-09-11 22:18:14,,22.5,86.0,78.0,21.5,74.0,24.0,,,,,,2022,9,11,22,1.43,258.0
82,0,31.64,5.403,2,115,50.5126061,-84.8156662,202,5.403,2022-09-11 22:18:15,,26.5,66.0,95.5,25.5,95.0,24.0,,,,,,2022,9,11,22,1.43,258.0
83,1,37.33,5.9,2,114,50.5126349,-84.8155963,223,5.9,2022-09-11 22:18:16,,28.0,49.0,95.5,25.0,95.0,24.0,,,,,,2022,9,11,22,1.43,258.0
84,1,42.4,6.035,2,114,50.5126621,-84.815534,203,6.035,2022-09-11 22:18:17,,24.5,46.0,86.0,26.5,86.5,24.0,,,,,,2022,9,11,22,1.43,258.0
87,1,48.3,6.137,2,115,50.5126931,-84.8154587,183,6.137,2022-09-11 22:18:18,,20.0,42.0,70.5,27.5,84.5,24.0,,,,,,2022,9,11,22,1.43,258.0
89,1,55.38,6.283,2,115,50.5127314,-84.8153674,147,6.283,2022-09-11 22:18:19,,17.5,43.0,60.0,26.0,83.0,24.0,,,,,,2022,9,11,22,1.43,258.0
91,1,62.29,6.476,2,115,50.5127639,-84.8152748,141,6.476,2022-09-11 22:18:20,,18.0,46.0,63.0,23.5,75.0,24.0,,,,,,2022,9,11,22,1.43,258.0
94,1,69.21,6.743,2,116,50.5127949,-84.8151879,154,6.743,2022-09-11 22:18:21,,19.0,50.0,65.5,21.0,67.5,24.0,,,,,,2022,9,11,22,1.43,258.0
91,2,76.22,6.94,2,117,50.5128298,-84.8151,186,6.94,2022-09-11 22:18:22,,22.5,52.0,79.0,21.0,67.0,24.0,,,,,,2022,9,11,22,1.43,258.0
90,2,83.35,7.024,2,116,50.5128663,-84.8150087,223,7.024,2022-09-11 22:18:23,,28.0,51.0,88.0,21.0,67.0,24.0,,,,,,2022,9,11,22,1.43,258.0
92,2,90.55,6.964,2,115,50.512906,-84.8149174,192,6.964,2022-09-11 22:18:24,,32.5,50.0,92.5,21.0,67.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
93,2,97.8,7.029,2,116,50.5129467,-84.8148268,167,7.029,2022-09-11 22:18:25,,30.5,50.0,88.0,21.0,67.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
94,2,105.15,7.325,2,115,50.5129841,-84.8147309,170,7.325,2022-09-11 22:18:26,,28.0,53.0,84.0,21.0,67.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
92,3,112.9,7.51,2,115,50.5130209,-84.8146298,190,7.51,2022-09-11 22:18:27,,26.0,39.0,79.5,21.0,67.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
91,3,120.79,7.558,2,115,50.5130605,-84.8145292,185,7.558,2022-09-11 22:18:28,,23.5,42.0,75.5,21.0,67.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
91,3,128.75,7.734,2,115,50.5131043,-84.8144297,174,7.734,2022-09-11 22:18:29,,21.5,52.0,71.0,21.0,67.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
92,3,136.75,7.84,2,115,50.5131503,-84.8143349,160,7.84,2022-09-11 22:18:30,,19.0,59.0,66.5,21.0,67.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
93,3,144.49,7.914,2,117,50.5132009,-84.8142457,150,7.914,2022-09-11 22:18:31,,21.0,45.0,65.5,21.0,67.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
95,3,152.4,7.833,2,115,50.5132527,-84.8141543,150,7.833,2022-09-11 22:18:32,,18.5,48.0,62.0,21.5,70.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
96,4,160.75,8.197,2,116,50.5132976,-84.8140487,178,8.197,2022-09-11 22:18:33,,21.5,50.0,70.5,21.5,72.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
93,4,169.3,8.397,2,116,50.5133419,-84.813939,201,8.397,2022-09-11 22:18:34,,29.0,50.0,88.0,21.5,72.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
93,4,178.28,8.549,2,115,50.513387,-84.8138245,205,8.549,2022-09-11 22:18:35,,26.0,47.0,85.5,22.5,78.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
94,4,187.3,8.512,2,115,50.5134328,-84.8137117,208,8.512,2022-09-11 22:18:36,,23.0,46.0,83.0,24.0,84.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
95,4,196.08,8.475,2,116,50.5134749,-84.8135968,212,8.475,2022-09-11 22:18:37,,18.5,45.0,69.5,26.0,85.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
96,5,204.98,8.566,2,116,50.5135157,-84.8134851,206,8.566,2022-09-11 22:18:38,,16.0,53.0,61.0,26.0,83.5,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
97,5,213.59,8.603,2,116,50.513556,-84.8133718,199,8.603,2022-09-11 22:18:39,,16.5,55.0,62.5,24.5,79.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
97,5,222.5,8.688,2,116,50.5135974,-84.8132519,176,8.688,2022-09-11 22:18:40,,17.0,49.0,64.0,22.5,75.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
97,5,231.34,8.715,2,116,50.5136419,-84.8131388,156,8.715,2022-09-11 22:18:41,,16.5,51.0,60.5,20.5,72.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
97,5,239.85,8.463,2,116,50.5136844,-84.8130294,122,8.463,2022-09-11 22:18:42,,16.5,53.0,57.0,18.5,67.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
96,5,248.24,8.443,2,117,50.5137223,-84.8129198,112,8.443,2022-09-11 22:18:43,,16.0,54.0,54.0,17.0,59.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
96,6,256.69,8.48,2,117,50.5137648,-84.8128111,116,8.48,2022-09-11 22:18:44,,15.5,56.0,53.0,17.0,51.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
96,6,265.19,8.458,2,117,50.5138134,-84.8127082,153,8.458,2022-09-11 22:18:45,,19.5,58.0,69.5,19.0,60.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
97,6,274.25,8.693,2,118,50.5138666,-84.8126018,202,8.693,2022-09-11 22:18:46,,23.5,54.0,86.0,21.5,68.5,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,6,283.53,8.931,2,118,50.5139151,-84.812486,210,8.931,2022-09-11 22:18:47,,24.5,53.0,87.5,21.0,69.5,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
98,6,292.91,8.89,2,118,50.5139637,-84.8123678,217,8.89,2022-09-11 22:18:48,,22.0,52.0,75.0,20.0,66.0,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
98,6,301.87,8.953,2,118,50.5140043,-84.8122497,201,8.953,2022-09-11 22:18:49,,18.5,51.0,68.0,23.5,77.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
98,7,310.81,9.01,2,118,50.5140437,-84.8121315,210,9.01,2022-09-11 22:18:50,,21.5,51.0,89.0,23.0,74.0,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
99,7,319.76,9.14,2,118,50.5140866,-84.8120104,234,9.14,2022-09-11 22:18:51,,23.0,50.0,93.0,24.0,77.0,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
100,7,329.23,9.095,2,116,50.5141331,-84.8118865,220,9.095,2022-09-11 22:18:52,,24.0,48.0,90.5,25.0,82.0,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
100,7,338.55,9.274,2,118,50.5141793,-84.8117726,204,9.274,2022-09-11 22:18:53,,25.0,48.0,88.5,25.5,85.5,24.0,22.600000000000023,0.0,0.0,22.600000000000023,0.0,2022,9,11,22,1.43,258.0
100,8,347.87,9.236,2,118,50.5142278,-84.8116574,207,9.236,2022-09-11 22:18:54,,24.0,51.0,86.0,24.5,83.0,24.0,22.600000000000023,0.0,0.0,22.600000000000023,0.0,2022,9,11,22,1.43,258.0
99,8,357.12,9.351,2,117,50.5142776,-84.8115397,198,9.351,2022-09-11 22:18:55,,23.5,54.0,84.0,23.5,80.5,24.0,22.600000000000023,0.0,0.0,22.600000000000023,0.0,2022,9,11,22,1.43,258.0
99,8,366.26,9.427,2,117,50.5143241,-84.8114227,164,9.427,2022-09-11 22:18:56,,22.5,56.0,81.5,22.5,78.0,24.0,22.600000000000023,0.0,0.0,22.600000000000023,0.0,2022,9,11,22,1.43,258.0
99,8,375.59,9.176,2,118,50.5143729,-84.8113039,174,9.176,2022-09-11 22:18:57,,22.0,50.0,79.0,21.5,75.5,24.0,22.600000000000023,0.0,0.0,22.600000000000023,0.0,2022,9,11,22,1.43,258.0
100,8,384.84,9.077,2,119,50.5144234,-84.8111907,184,9.077,2022-09-11 22:18:58,,21.0,47.0,77.0,20.5,73.0,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
98,9,393.95,9.141,2,117,50.5144735,-84.8110751,208,9.141,2022-09-11 22:18:59,,20.5,49.0,74.5,19.5,70.5,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
95,9,403.09,9.154,2,118,50.5145233,-84.8109574,207,9.154,2022-09-11 22:19:00,,19.5,47.0,71.0,21.5,73.5,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
93,9,411.84,9.042,2,119,50.5145743,-84.8108496,209,9.042,2022-09-11 22:19:01,,19.0,45.0,67.5,22.5,79.5,24.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
93,9,421.02,8.868,2,119,50.514627,-84.8107381,213,8.868,2022-09-11 22:19:02,,18.0,44.0,64.0,22.5,79.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
93,9,430.27,8.975,2,118,50.5146751,-84.81062,187,8.975,2022-09-11 22:19:03,,16.5,44.0,61.0,22.0,72.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
92,9,439.21,8.885,3,116,50.5147143,-84.8105082,157,8.885,2022-09-11 22:19:04,,17.0,49.0,60.0,21.0,67.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
91,10,447.88,8.632,3,116,50.5147534,-84.810394,134,8.632,2022-09-11 22:19:05,,16.5,55.0,59.0,18.5,61.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
87,10,456.52,8.369,3,117,50.5147976,-84.8102814,119,8.369,2022-09-11 22:19:06,,16.5,55.0,54.5,17.0,57.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
70,10,464.88,8.172,3,117,50.5148402,-84.810178,115,8.172,2022-09-11 22:19:07,,16.0,55.0,51.0,17.0,58.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
53,10,473.14,8.111,3,116,50.5148906,-84.8100778,112,8.111,2022-09-11 22:19:08,,16.5,56.0,54.0,17.0,60.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
37,10,481.03,7.534,3,119,50.514942,-84.809984,108,7.534,2022-09-11 22:19:09,,16.5,57.0,57.0,17.0,62.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
20,10,488.37,7.009,3,118,50.5149889,-84.8098993,104,7.009,2022-09-11 22:19:10,,17.0,57.0,60.5,17.0,64.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
4,10,495.24,6.671,3,117,50.5150338,-84.8098246,0,6.671,2022-09-11 22:19:11,,17.0,58.0,63.5,17.0,66.0,24.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,10,502.03,6.425,3,117,50.51508,-84.8097508,0,6.425,2022-09-11 22:19:12,,17.5,59.0,66.5,16.5,68.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
0,10,508.31,6.174,3,116,50.5151221,-84.8096784,0,6.174,2022-09-11 22:19:13,,17.5,59.0,70.0,16.5,70.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
9,10,514.7,6.364,3,116,50.5151659,-84.8096059,1,6.364,2022-09-11 22:19:14,,18.0,60.0,73.0,16.5,72.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
41,10,522.04,6.937,3,116,50.5152215,-84.8095321,3,6.937,2022-09-11 22:19:15,,18.0,61.0,76.0,16.5,74.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
73,10,530.81,7.443,3,116,50.5152964,-84.8094593,171,7.443,2022-09-11 22:19:16,,18.5,54.0,79.0,16.5,76.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
82,10,539.69,8.264,3,115,50.5153747,-84.8093807,312,8.264,2022-09-11 22:19:17,,21.0,50.0,85.5,17.0,78.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
84,11,548.27,8.592,2,115,50.5154444,-84.8092945,317,8.592,2022-09-11 22:19:18,,30.0,50.0,98.5,18.5,78.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
86,11,557.15,8.6,2,116,50.5155098,-84.8092031,280,8.6,2022-09-11 22:19:19,,27.5,48.0,94.5,19.5,80.0,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
87,11,566.19,8.626,2,116,50.51558,-84.8091117,237,8.626,2022-09-11 22:19:20,,22.0,46.0,77.0,20.0,80.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
87,11,575.01,8.65,2,117,50.5156489,-84.8090217,202,8.65,2022-09-11 22:19:21,,19.0,37.0,67.5,20.0,79.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
88,12,583.86,8.63,2,117,50.5157183,-84.8089353,220,8.63,2022-09-11 22:19:22,,18.5,39.0,67.0,20.5,77.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
88,12,592.83,8.635,2,117,50.5157873,-84.8088464,178,8.635,2022-09-11 22:19:23,,18.0,47.0,66.5,21.0,75.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
87,12,601.62,8.635,2,117,50.5158588,-84.8087614,154,8.635,2022-09-11 22:19:24,,15.5,43.0,55.5,21.0,75.5,24.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
87,12,610.34,8.556,3,116,50.5159283,-84.8086797,136,8.556,2022-09-11 22:19:25,,17.5,50.0,65.0,20.5,69.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
86,12,619.04,8.537,3,116,50.5160018,-84.8085988,134,8.537,2022-09-11 22:19:26,,18.0,51.0,67.5,20.0,65.5,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
85,12,627.61,8.296,3,117,50.5160706,-84.8085161,115,8.296,2022-09-11 22:19:27,,16.5,50.0,61.0,20.0,65.5,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
62,12,635.63,7.966,2,118,50.5161312,-84.8084343,90,7.966,2022-09-11 22:19:28,,14.5,50.0,57.5,19.0,64.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
39,12,643.69,7.972,2,119,50.5161904,-84.8083523,65,7.972,2022-09-11 22:19:29,,13.0,50.0,54.5,18.5,63.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
16,12,651.55,7.767,2,118,50.5162526,-84.8082766,40,7.767,2022-09-11 22:19:30,,13.0,49.0,56.0,18.5,63.5,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
0,12,659.2,7.562,2,116,50.5163134,-84.8082036,0,7.562,2022-09-11 22:19:31,,14.0,49.0,58.5,19.0,64.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
0,12,666.4,7.033,2,115,50.5163723,-84.8081312,0,7.033,2022-09-11 22:19:32,,14.5,49.0,61.0,19.0,64.5,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
0,12,673.25,6.812,2,110,50.5164225,-84.808064,0,6.812,2022-09-11 22:19:33,,15.0,49.0,63.5,19.5,65.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,12,679.92,6.65,2,109,50.5164713,-84.8079939,0,6.65,2022-09-11 22:19:34,,16.0,50.0,66.0,19.5,66.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,12,686.63,6.483,2,108,50.5165182,-84.8079148,0,6.483,2022-09-11 22:19:35,,16.5,50.0,68.5,20.0,66.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,12,692.92,6.132,2,107,50.5165637,-84.8078454,0,6.132,2022-09-11 22:19:36,,17.5,50.0,71.0,20.0,67.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,12,698.43,5.377,2,110,50.5166031,-84.8077878,0,5.377,2022-09-11 22:19:37,,18.0,50.0,73.0,20.5,67.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,12,703.66,5.12,2,110,50.5166426,-84.8077332,0,5.12,2022-09-11 22:19:38,,19.0,50.0,75.5,20.5,68.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
0,12,708.55,4.812,2,110,50.5166802,-84.8076851,0,4.812,2022-09-11 22:19:39,,19.5,51.0,78.0,21.0,69.0,23.0,23.399999999999977,0.0,0.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
0,12,713.2,4.733,2,109,50.5167136,-84.8076395,0,4.733,2022-09-11 22:19:40,,20.0,51.0,80.5,21.0,69.5,23.0,23.399999999999977,0.0,0.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
0,12,718.69,5.423,2,110,50.5167581,-84.8075877,0,5.423,2022-09-11 22:19:41,,21.0,51.0,83.0,21.5,70.0,23.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
40,12,724.26,5.278,2,112,50.5168113,-84.8075456,43,5.278,2022-09-11 22:19:42,,21.5,51.0,85.5,21.5,71.0,23.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
57,13,729.02,4.519,2,109,50.5168596,-84.8075281,164,4.519,2022-09-11 22:19:43,,22.5,51.0,88.0,22.0,71.5,23.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
61,13,734.69,5.463,2,111,50.5169175,-84.8075503,233,5.463,2022-09-11 22:19:44,,21.0,52.0,81.5,23.0,81.5,23.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
63,13,741.15,6.569,3,110,50.5169738,-84.8076041,247,6.569,2022-09-11 22:19:45,,21.0,52.0,79.5,22.5,84.5,23.0,23.600000000000023,0.0,0.0,23.600000000000023,0.0,2022,9,11,22,1.43,258.0
66,13,748.63,7.637,2,109,50.5170322,-84.807681,262,7.637,2022-09-11 22:19:46,,22.0,53.0,82.0,21.0,81.5,23.0,23.399999999999977,0.0,0.0,23.399999999999977,0.0,2022,9,11,22,1.43,258.0
72,14,756.59,7.888,2,109,50.5170888,-84.8077638,271,7.888,2022-09-11 22:19:47,,23.0,55.0,84.0,19.0,78.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
71,14,764.19,7.725,2,109,50.5171425,-84.8078443,301,7.725,2022-09-11 22:19:48,,24.0,57.0,86.5,17.5,74.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
81,14,771.97,7.678,2,105,50.5171976,-84.8079331,248,7.678,2022-09-11 22:19:49,,25.0,60.0,90.0,6.0,91.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
85,14,779.59,7.541,2,103,50.5172529,-84.8080191,239,7.541,2022-09-11 22:19:50,,24.5,57.0,88.5,8.5,81.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
87,15,787.46,7.782,2,102,50.5173096,-84.8080994,231,7.782,2022-09-11 22:19:51,,24.0,50.0,87.0,19.5,61.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
88,15,795.7,7.942,2,104,50.5173692,-84.8081882,223,7.942,2022-09-11 22:19:52,,26.0,43.0,91.0,22.5,70.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
91,15,804.05,7.959,3,106,50.517432,-84.8082737,244,7.959,2022-09-11 22:19:53,,27.5,49.0,95.5,25.5,78.0,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
92,15,812.52,8.177,3,106,50.5174925,-84.8083617,248,8.177,2022-09-11 22:19:54,,27.0,48.0,92.5,25.0,78.5,23.0,23.200000000000045,0.0,0.0,23.200000000000045,0.0,2022,9,11,22,1.43,258.0
93,16,821.08,8.3,3,106,50.5175578,-84.8084526,253,8.3,2022-09-11 22:19:55,,26.0,47.0,88.0,23.5,77.5,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
94,16,829.84,8.37,3,105,50.5176197,-84.8085498,220,8.37,2022-09-11 22:19:56,,25.0,48.0,83.5,22.0,76.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
95,16,838.62,8.195,3,107,50.5176884,-84.8086376,209,8.195,2022-09-11 22:19:57,,24.0,50.0,80.0,20.5,75.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
95,16,847.76,8.589,3,108,50.5177707,-84.808707,198,8.589,2022-09-11 22:19:58,,25.5,49.0,85.5,22.0,78.0,23.0,23.0,0.0,0.0,23.0,0.0,2022,9,11,22,1.43,258.0
96,16,857.17,8.899,3,109,50.5178632,-84.808758,202,8.899,2022-09-11 22:19:59,,27.0,53.0,90.5,23.0,81.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,17,866.05,8.568,3,108,50.5179564,-84.8087976,226,8.568,2022-09-11 22:20:00,,26.5,54.0,89.5,24.5,84.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,17,874.52,8.337,3,109,50.5180413,-84.8088341,219,8.337,2022-09-11 22:20:01,,20.0,52.0,74.0,25.5,85.5,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,17,882.4,8.006,3,108,50.5181221,-84.80887,212,8.006,2022-09-11 22:20:02,,20.5,50.0,73.0,23.0,74.5,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,17,890.05,7.734,3,109,50.5181979,-84.8089127,193,7.734,2022-09-11 22:20:03,,20.5,49.0,71.5,22.0,70.5,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,17,897.67,7.773,3,110,50.5182746,-84.8089586,172,7.773,2022-09-11 22:20:04,,20.0,50.0,69.5,21.5,68.5,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
97,18,905.93,7.94,3,110,50.5183549,-84.809004,170,7.94,2022-09-11 22:20:05,,20.0,51.0,69.5,20.5,67.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
96,18,914.62,8.228,3,109,50.518443,-84.8090495,183,8.228,2022-09-11 22:20:06,,20.0,51.0,71.5,20.0,68.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
96,18,923.43,8.31,3,110,50.5185308,-84.809095,186,8.31,2022-09-11 22:20:07,,19.0,51.0,68.0,21.0,71.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
95,18,932.09,8.206,3,110,50.518617,-84.8091403,188,8.206,2022-09-11 22:20:08,,19.5,51.0,71.0,21.5,71.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
95,18,940.4,8.152,3,110,50.5187009,-84.8091798,191,8.152,2022-09-11 22:20:09,,19.5,51.0,71.5,21.5,70.0,23.0,22.799999999999955,0.0,0.0,22.799999999999955,0.0,2022,9,11,22,1.43,258.0
