distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,altitude,enhanced_altitude,ascent,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
15607.9,6.092,2,116,50.5633745,-84.9190178,6.092,2022-11-01 11:59:50,,99.79999999999995,99.79999999999995,55.0,99.0,392.0,31.0,4.32,24.0,50.0,81.0,264.0,24.5,90.5,12.0,2022,11,1,11,3.61,199.0
15614.13,6.191,2,115,50.5633513,-84.9189279,6.191,2022-11-01 11:59:51,,100.0,100.0,56.0,99.0,393.0,31.0,4.12,23.5,50.0,78.0,223.0,22.5,84.5,12.0,2022,11,1,11,3.61,199.0
15620.4,6.196,2,115,50.5633244,-84.9188458,6.196,2022-11-01 11:59:52,,100.39999999999998,100.39999999999998,56.0,100.0,393.0,31.0,3.82,26.0,55.0,85.0,234.0,23.5,83.5,12.0,2022,11,1,11,3.61,199.0
15626.71,6.28,2,116,50.5633017,-84.918763,6.28,2022-11-01 11:59:53,,100.60000000000002,100.60000000000002,56.0,100.0,393.0,31.0,3.57,27.5,54.0,88.5,244.0,24.5,85.0,12.0,2022,11,1,11,3.61,199.0
15633.11,6.278,2,117,50.5632785,-84.9186732,6.278,2022-11-01 11:59:54,,100.79999999999995,100.79999999999995,56.0,100.0,393.0,31.0,3.36,26.0,52.0,84.5,242.0,25.0,85.5,12.0,2022,11,1,11,3.61,199.0
15639.43,6.322,2,115,50.5632517,-84.9185904,6.322,2022-11-01 11:59:55,,101.0,101.0,56.0,98.0,393.0,31.0,3.21,27.5,55.0,89.5,250.0,26.5,86.5,12.0,2022,11,1,11,3.61,199.0
15645.85,6.418,2,118,50.563229,-84.9184997,6.418,2022-11-01 11:59:56,,101.20000000000005,101.20000000000005,57.0,91.0,394.0,31.0,3.16,28.5,54.0,94.0,252.0,27.5,87.5,12.0,2022,11,1,11,3.61,199.0
15652.43,6.465,2,122,50.5632057,-84.9184092,6.465,2022-11-01 11:59:57,,101.60000000000002,101.60000000000002,57.0,93.0,394.0,31.0,3.14,30.5,52.0,95.0,282.0,27.5,93.0,12.0,2022,11,1,11,3.61,199.0
15658.94,6.65,2,124,50.5631785,-84.9183267,6.65,2022-11-01 11:59:58,,101.79999999999995,101.79999999999995,57.0,94.0,394.0,31.0,3.17,31.0,54.0,95.0,292.0,27.5,97.0,12.0,2022,11,1,11,3.61,199.0
15665.82,6.742,2,125,50.563151,-84.9182351,6.742,2022-11-01 11:59:59,,102.0,102.0,57.0,96.0,395.0,31.0,3.22,29.5,52.0,94.0,295.0,28.5,96.5,12.0,2022,11,1,11,3.61,199.0
15672.63,6.83,2,124,50.5631238,-84.9181433,6.83,2022-11-01 12:00:00,,102.20000000000005,102.20000000000005,58.0,97.0,395.0,31.0,3.27,25.5,48.0,86.5,297.0,30.0,96.0,12.0,2022,11,1,12,3.47,192.0
15679.5,6.861,2,126,50.563097,-84.9180443,6.861,2022-11-01 12:00:01,,102.39999999999998,102.39999999999998,58.0,98.0,395.0,31.0,3.33,26.0,52.0,88.5,270.0,26.0,91.0,12.0,2022,11,1,12,3.47,192.0
15686.34,6.864,2,126,50.563074,-84.9179539,6.864,2022-11-01 12:00:02,,102.60000000000002,102.60000000000002,58.0,99.0,395.0,31.0,3.22,23.5,48.0,81.5,259.0,24.5,89.5,12.0,2022,11,1,12,3.47,192.0
15693.07,6.738,2,126,50.5630474,-84.9178642,6.738,2022-11-01 12:00:03,,102.79999999999995,102.79999999999995,58.0,98.0,396.0,31.0,3.17,21.5,48.0,76.0,257.0,26.0,89.0,12.0,2022,11,1,12,3.47,192.0
15700.12,6.823,2,126,50.5630241,-84.9177699,6.823,2022-11-01 12:00:04,,103.0,103.0,59.0,98.0,396.0,31.0,3.03,22.5,49.0,78.0,273.0,27.0,88.5,12.0,2022,11,1,12,3.47,192.0
15706.94,6.81,2,126,50.5630009,-84.9176707,6.81,2022-11-01 12:00:05,,103.20000000000005,103.20000000000005,59.0,98.0,396.0,31.0,2.88,23.5,49.0,86.0,279.0,23.5,89.0,12.0,2022,11,1,12,3.47,192.0
15713.7,6.914,2,125,50.5629736,-84.9175801,6.914,2022-11-01 12:00:06,,103.39999999999998,103.39999999999998,59.0,98.0,397.0,31.0,2.79,27.5,56.0,92.5,299.0,27.5,93.0,12.0,2022,11,1,12,3.47,192.0
15720.76,7.033,2,126,50.5629463,-84.9174891,7.033,2022-11-01 12:00:07,,103.60000000000002,103.60000000000002,59.0,99.0,397.0,31.0,2.74,28.0,55.0,94.0,305.0,26.0,93.0,12.0,2022,11,1,12,3.47,192.0
15727.68,6.793,2,125,50.5629189,-84.9173966,6.793,2022-11-01 12:00:08,,104.0,104.0,59.0,100.0,397.0,31.0,2.68,27.5,53.0,93.5,303.0,24.0,92.5,12.0,2022,11,1,12,3.47,192.0
15734.55,6.882,2,127,50.5628922,-84.9172978,6.882,2022-11-01 12:00:09,,104.20000000000005,104.20000000000005,60.0,100.0,397.0,31.0,2.69,26.5,51.0,94.0,296.0,24.5,92.5,12.0,2022,11,1,12,3.47,192.0
15741.52,6.895,2,127,50.5628691,-84.9172071,6.895,2022-11-01 12:00:10,,104.39999999999998,104.39999999999998,60.0,100.0,398.0,31.0,2.73,25.5,54.0,94.0,289.0,25.0,92.5,12.0,2022,11,1,12,3.47,192.0
15748.47,6.887,2,125,50.5628415,-84.9171144,6.887,2022-11-01 12:00:11,,104.60000000000002,104.60000000000002,60.0,98.0,398.0,31.0,2.84,24.5,59.0,94.5,266.0,25.5,92.5,12.0,2022,11,1,12,3.47,192.0
15755.4,6.879,2,126,50.5628143,-84.9170156,6.879,2022-11-01 12:00:12,,105.0,105.0,60.0,98.0,398.0,31.0,2.96,26.0,57.0,94.5,264.0,26.0,91.0,12.0,2022,11,1,12,3.47,192.0
15762.34,6.855,2,127,50.562787,-84.9169247,6.855,2022-11-01 12:00:13,,105.20000000000005,105.20000000000005,61.0,98.0,399.0,31.0,3.17,28.5,55.0,94.5,264.0,25.5,89.5,12.0,2022,11,1,12,3.47,192.0
15769.26,6.929,2,128,50.5627599,-84.9168333,6.929,2022-11-01 12:00:14,,105.39999999999998,105.39999999999998,61.0,99.0,399.0,31.0,3.28,25.5,55.0,94.0,284.0,24.5,93.0,12.0,2022,11,1,12,3.47,192.0
15776.26,6.911,2,125,50.5627324,-84.9167334,6.911,2022-11-01 12:00:15,,105.60000000000002,105.60000000000002,61.0,99.0,399.0,31.0,3.39,21.5,53.0,79.0,278.0,25.5,92.0,12.0,2022,11,1,12,3.47,192.0
15783.3,6.918,2,126,50.562705,-84.9166421,6.918,2022-11-01 12:00:16,,105.79999999999995,105.79999999999995,61.0,99.0,399.0,31.0,3.33,21.5,55.0,76.5,256.0,24.0,88.0,12.0,2022,11,1,12,3.47,192.0
15790.22,6.908,2,126,50.5626777,-84.9165513,6.908,2022-11-01 12:00:17,,106.20000000000005,106.20000000000005,62.0,99.0,400.0,31.0,3.21,22.5,57.0,79.5,248.0,23.0,85.5,12.0,2022,11,1,12,3.47,192.0
15796.97,6.811,2,130,50.5626503,-84.9164612,6.811,2022-11-01 12:00:18,,106.39999999999998,106.39999999999998,62.0,99.0,400.0,31.0,3.04,22.0,56.0,81.5,239.0,23.0,85.0,12.0,2022,11,1,12,3.47,192.0
15803.82,6.816,2,134,50.5626186,-84.9163693,6.816,2022-11-01 12:00:19,,106.60000000000002,106.60000000000002,62.0,98.0,400.0,31.0,2.91,20.0,55.0,78.0,207.0,23.0,81.5,12.0,2022,11,1,12,3.47,192.0
15810.79,6.992,2,139,50.5625908,-84.9162771,6.992,2022-11-01 12:00:20,,106.79999999999995,106.79999999999995,62.0,99.0,400.0,31.0,2.76,21.0,53.0,75.5,200.0,22.0,77.5,12.0,2022,11,1,12,3.47,192.0
15817.73,6.894,2,141,50.562559,-84.9161793,6.894,2022-11-01 12:00:21,,107.0,107.0,62.0,100.0,400.0,31.0,2.67,22.0,48.0,75.5,222.0,20.0,76.0,12.0,2022,11,1,12,3.47,192.0
15824.6,6.882,2,140,50.5625271,-84.9160974,6.882,2022-11-01 12:00:22,,107.0,107.0,63.0,100.0,401.0,31.0,2.63,20.5,51.0,70.5,218.0,19.0,76.0,12.0,2022,11,1,12,3.47,192.0
15831.7,6.921,2,143,50.5624906,-84.916005,6.921,2022-11-01 12:00:23,,107.20000000000005,107.20000000000005,63.0,99.0,401.0,31.0,2.61,17.0,54.0,63.5,178.0,19.0,76.0,12.0,2022,11,1,12,3.47,192.0
15838.56,7.027,2,141,50.5624584,-84.9159142,7.027,2022-11-01 12:00:24,,107.39999999999998,107.39999999999998,63.0,99.0,401.0,31.0,2.62,19.5,57.0,66.5,179.0,19.0,76.0,12.0,2022,11,1,12,3.47,192.0
15845.58,7.027,2,140,50.5624219,-84.915824,7.027,2022-11-01 12:00:25,,107.60000000000002,107.60000000000002,63.0,94.0,401.0,31.0,2.66,19.5,59.0,73.0,177.0,22.0,71.5,12.0,2022,11,1,12,3.47,192.0
15852.52,6.726,2,139,50.562386,-84.9157411,6.726,2022-11-01 12:00:26,,107.79999999999995,107.79999999999995,63.0,77.0,401.0,31.0,2.56,14.0,12.0,76.5,133.0,18.5,62.0,12.0,2022,11,1,12,3.47,192.0
15858.97,6.446,2,139,50.5623538,-84.9156513,6.446,2022-11-01 12:00:27,,107.79999999999995,107.79999999999995,64.0,55.0,401.0,31.0,2.43,7.0,0.0,78.5,91.0,13.5,50.5,12.0,2022,11,1,12,3.47,192.0
15865.41,6.127,2,138,50.5623182,-84.91557,6.127,2022-11-01 12:00:28,,108.0,108.0,64.0,36.0,401.0,31.0,2.23,0.0,1.0,80.5,56.0,8.5,39.0,12.0,2022,11,1,12,3.47,192.0
15871.4,5.932,2,138,50.5622906,-84.9154976,5.932,2022-11-01 12:00:29,,108.20000000000005,108.20000000000005,64.0,23.0,401.0,31.0,2.06,2.5,6.0,82.0,37.0,10.0,41.5,12.0,2022,11,1,12,3.47,192.0
15877.31,5.868,2,138,50.562259,-84.9154255,5.868,2022-11-01 12:00:30,,108.20000000000005,108.20000000000005,64.0,10.0,401.0,31.0,1.9,5.0,11.0,84.0,18.0,11.5,44.0,12.0,2022,11,1,12,3.47,192.0
15882.97,5.424,2,138,50.5622274,-84.9153531,5.424,2022-11-01 12:00:31,,108.39999999999998,108.39999999999998,64.0,0.0,401.0,31.0,1.79,7.0,16.0,86.0,0.0,13.0,46.5,12.0,2022,11,1,12,3.47,192.0
15887.92,5.034,2,137,50.5622012,-84.9152925,5.034,2022-11-01 12:00:32,,108.60000000000002,108.60000000000002,64.0,0.0,401.0,31.0,1.74,9.5,21.0,88.0,0.0,14.5,49.0,12.0,2022,11,1,12,3.47,192.0
15893.14,4.988,2,137,50.5621676,-84.9152263,4.988,2022-11-01 12:00:33,,108.60000000000002,108.60000000000002,64.0,0.0,401.0,31.0,1.73,12.0,26.0,90.0,0.0,16.0,51.0,12.0,2022,11,1,12,3.47,192.0
15897.98,4.583,2,136,50.5621361,-84.9151715,4.583,2022-11-01 12:00:34,,108.79999999999995,108.79999999999995,64.0,0.0,401.0,31.0,1.76,14.5,31.0,92.0,0.0,17.5,53.5,12.0,2022,11,1,12,3.47,192.0
15902.47,4.472,2,136,50.5621089,-84.9151179,4.472,2022-11-01 12:00:35,,108.79999999999995,108.79999999999995,65.0,0.0,401.0,31.0,1.84,17.0,36.0,93.5,0.0,19.0,56.0,12.0,2022,11,1,12,3.47,192.0
15906.75,4.5,2,136,50.5620815,-84.9150721,4.5,2022-11-01 12:00:36,,109.0,109.0,65.0,0.0,401.0,31.0,1.94,19.0,41.0,95.5,0.0,20.5,58.5,12.0,2022,11,1,12,3.47,192.0
15911.48,4.898,2,134,50.5620493,-84.9150161,4.898,2022-11-01 12:00:37,,109.0,109.0,65.0,36.0,402.0,31.0,2.08,21.5,46.0,97.5,30.0,22.0,61.0,12.0,2022,11,1,12,3.47,192.0
15916.76,5.532,2,133,50.5620168,-84.914952,5.532,2022-11-01 12:00:38,,109.0,109.0,65.0,55.0,402.0,31.0,2.09,24.0,50.0,99.5,117.0,23.5,63.5,12.0,2022,11,1,12,3.47,192.0
15922.67,6.226,2,133,50.5619799,-84.9148863,6.226,2022-11-01 12:00:39,,109.20000000000005,109.20000000000005,65.0,69.0,402.0,31.0,2.01,32.5,50.0,100.0,207.0,20.0,71.0,12.0,2022,11,1,12,3.47,192.0
15929.11,6.546,2,132,50.5619391,-84.9148047,6.546,2022-11-01 12:00:40,,109.20000000000005,109.20000000000005,65.0,80.0,402.0,31.0,1.8,34.0,48.0,99.5,376.0,26.5,89.5,12.0,2022,11,1,12,3.47,192.0
15936.01,6.944,2,132,50.5618996,-84.9147243,6.944,2022-11-01 12:00:41,,109.20000000000005,109.20000000000005,65.0,90.0,403.0,31.0,1.49,31.5,46.0,99.0,409.0,34.0,100.0,12.0,2022,11,1,12,3.47,192.0
15943.41,7.191,2,132,50.5618618,-84.9146309,7.191,2022-11-01 12:00:42,,109.20000000000005,109.20000000000005,65.0,96.0,403.0,31.0,1.18,27.5,49.0,96.0,403.0,36.5,100.0,12.0,2022,11,1,12,3.47,192.0
15950.75,7.387,2,131,50.5618208,-84.9145399,7.387,2022-11-01 12:00:43,,109.39999999999998,109.39999999999998,65.0,93.0,404.0,31.0,0.92,26.0,53.0,89.0,397.0,31.5,100.0,12.0,2022,11,1,12,3.47,192.0
15958.15,7.565,2,129,50.56178,-84.9144491,7.565,2022-11-01 12:00:44,,109.39999999999998,109.39999999999998,65.0,95.0,404.0,31.0,0.75,23.0,48.0,87.0,363.0,29.0,99.0,12.0,2022,11,1,12,3.47,192.0
15965.75,7.748,2,128,50.5617379,-84.9143567,7.748,2022-11-01 12:00:45,,109.39999999999998,109.39999999999998,65.0,98.0,404.0,31.0,0.66,24.5,59.0,87.0,302.0,28.0,95.5,12.0,2022,11,1,12,3.47,192.0
15973.61,7.738,2,129,50.5616882,-84.9142574,7.738,2022-11-01 12:00:46,,109.39999999999998,109.39999999999998,65.0,96.0,404.0,31.0,0.61,26.0,34.0,86.0,233.0,25.0,84.5,12.0,2022,11,1,12,3.47,192.0
15981.45,7.649,2,128,50.5616428,-84.9141656,7.649,2022-11-01 12:00:47,,109.39999999999998,109.39999999999998,65.0,104.0,405.0,31.0,0.61,26.0,17.0,84.0,159.0,20.5,66.5,12.0,2022,11,1,12,3.47,192.0
15989.38,7.832,2,129,50.5615973,-84.9140665,7.832,2022-11-01 12:00:48,,109.60000000000002,109.60000000000002,65.0,106.0,405.0,31.0,0.64,26.0,51.0,82.0,177.0,16.0,48.5,12.0,2022,11,1,12,3.47,192.0
15997.12,7.78,2,128,50.5615518,-84.9139746,7.78,2022-11-01 12:00:49,,109.60000000000002,109.60000000000002,65.0,89.0,405.0,31.0,0.68,21.5,36.0,71.5,246.0,22.5,74.0,12.0,2022,11,1,12,3.47,192.0
16005.02,7.961,2,126,50.5615061,-84.913874,7.961,2022-11-01 12:00:50,,109.79999999999995,109.79999999999995,66.0,83.0,405.0,31.0,0.72,23.5,44.0,78.5,242.0,25.5,83.5,12.0,2022,11,1,12,3.47,192.0
16013.07,8.006,2,126,50.5614602,-84.9137751,8.006,2022-11-01 12:00:51,,109.79999999999995,109.79999999999995,66.0,88.0,406.0,31.0,0.77,29.5,50.0,97.0,274.0,25.0,76.0,12.0,2022,11,1,12,3.47,192.0
16021.29,8.298,2,127,50.5614101,-84.913682,8.298,2022-11-01 12:00:52,,109.79999999999995,109.79999999999995,66.0,90.0,406.0,31.0,0.79,27.5,49.0,96.0,299.0,29.5,96.5,12.0,2022,11,1,12,3.47,192.0
16029.8,8.432,2,126,50.5613605,-84.9135746,8.432,2022-11-01 12:00:53,,109.79999999999995,109.79999999999995,66.0,91.0,406.0,31.0,0.78,25.0,51.0,87.5,300.0,27.5,95.0,12.0,2022,11,1,12,3.47,192.0
16038.08,8.468,2,128,50.5613113,-84.9134755,8.468,2022-11-01 12:00:54,,109.79999999999995,109.79999999999995,66.0,92.0,407.0,31.0,0.11,25.0,53.0,89.0,290.0,26.0,92.5,12.0,2022,11,1,12,3.47,192.0
