ascent,cadence,descent,power,timestamp,battery_soc,calories,heart_rate,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
0,17,0,27,2022-09-29 22:16:39,,26.0,123.0,16.0,65.5,22.0,74.0,17.0,83.0,2.028,4.0,50.5241828,-84.8123676,2.028,711.85,,,,2022,9,29,22,5.25,230.0
0,14,0,31,2022-09-29 22:16:40,,26.0,123.0,18.5,75.5,22.0,74.0,17.0,99.0,1.735,4.0,50.524201,-84.8123767,1.735,713.49,,,,2022,9,29,22,5.25,230.0
0,9,0,29,2022-09-29 22:16:41,,26.0,121.0,18.0,72.5,21.0,71.5,17.0,94.0,1.446,4.0,50.5242146,-84.8123858,1.446,714.84,,,,2022,9,29,22,5.25,230.0
0,4,0,0,2022-09-29 22:16:42,,26.0,120.0,17.5,69.5,20.0,69.0,17.0,90.0,1.354,4.0,50.5242283,-84.8123858,1.354,716.14,,,,2022,9,29,22,5.25,230.0
0,0,0,0,2022-09-29 22:16:43,,26.0,120.0,17.0,67.0,19.0,67.0,17.0,86.0,1.313,4.0,50.5242419,-84.812395,1.313,717.46,,,,2022,9,29,22,5.25,230.0
0,1,0,0,2022-09-29 22:16:44,,26.0,120.0,16.5,64.0,18.0,64.5,17.0,81.0,1.606,4.0,50.5242556,-84.8124132,1.606,719.17,,,,2022,9,29,22,5.25,230.0
0,11,0,4,2022-09-29 22:16:45,,26.0,120.0,16.0,61.5,17.0,62.0,17.0,77.0,1.508,4.0,50.5242692,-84.8124223,1.508,720.64,,,,2022,9,29,22,5.25,230.0
0,18,0,10,2022-09-29 22:16:46,,26.0,121.0,15.5,58.5,16.0,60.0,17.0,73.0,1.804,4.0,50.524292,-84.8124314,1.804,722.53,,,,2022,9,29,22,5.25,230.0
0,19,0,12,2022-09-29 22:16:47,,26.0,120.0,15.5,55.5,15.0,57.5,17.0,69.0,1.941,4.0,50.5243102,-84.8124314,1.941,724.51,,,,2022,9,29,22,5.25,230.0
0,19,0,14,2022-09-29 22:16:48,,26.0,119.0,15.0,53.0,14.0,55.0,17.0,64.0,2.506,4.0,50.5243375,-84.8124314,2.506,727.21,,,,2022,9,29,22,5.25,230.0
0,19,0,16,2022-09-29 22:16:49,,26.0,120.0,16.0,54.0,13.5,53.0,17.0,60.0,2.371,4.0,50.5243648,-84.8124405,2.371,729.52,,,,2022,9,29,22,5.25,230.0
0,19,0,18,2022-09-29 22:16:50,,26.0,120.0,20.5,63.5,14.0,51.5,17.0,57.0,2.164,4.0,50.524383,-84.8124496,2.164,731.64,,,,2022,9,29,22,5.25,230.0
0,22,0,21,2022-09-29 22:16:51,,26.0,119.0,21.5,68.0,16.5,57.0,17.0,57.0,2.111,4.0,50.5244012,-84.8124587,2.111,733.73,,,,2022,9,29,22,5.25,230.0
0,24,0,25,2022-09-29 22:16:52,,26.0,119.0,22.5,72.5,19.0,63.0,17.0,57.0,1.522,4.0,50.5244058,-84.8124769,1.522,735.05,,,,2022,9,29,22,5.25,230.0
0,22,0,29,2022-09-29 22:16:53,,26.0,118.0,17.5,74.5,20.0,67.5,17.0,44.0,1.098,4.0,50.5244149,-84.812486,1.098,736.01,,,,2022,9,29,22,5.25,230.0
0,21,0,33,2022-09-29 22:16:54,,26.0,118.0,8.5,74.5,20.0,71.0,17.0,29.0,0.827,4.0,50.5244194,-84.8124951,0.827,736.75,,,,2022,9,29,22,5.25,230.0
0,16,0,28,2022-09-29 22:16:55,,26.0,118.0,0.0,74.5,20.0,74.0,17.0,14.0,0.719,4.0,50.5244194,-84.8125042,0.719,737.43,,,,2022,9,29,22,5.25,230.0
0,10,0,23,2022-09-29 22:16:56,,26.0,116.0,0.0,74.5,21.5,75.0,17.0,1.0,3.274,4.0,50.5244649,-84.8124951,3.274,741.66,,,,2022,9,29,22,5.25,230.0
0,4,0,0,2022-09-29 22:16:57,,26.0,118.0,0.0,75.0,23.0,76.0,17.0,7.0,10.427,4.0,50.5245878,-84.8124223,10.427,754.39,,,,2022,9,29,22,5.25,230.0
0,0,0,0,2022-09-29 22:16:58,,26.0,117.0,0.0,75.0,24.0,76.5,17.0,14.0,6.486,4.0,50.5246379,-84.8124041,6.486,759.44,,,,2022,9,29,22,5.25,230.0
0,0,0,0,2022-09-29 22:16:59,,26.0,117.0,0.0,75.0,25.5,77.5,17.0,21.0,4.19,3.0,50.5246788,-84.8123858,4.19,763.05,,,,2022,9,29,22,5.25,230.0
0,9,0,2,2022-09-29 22:17:00,,26.0,116.0,0.0,75.0,27.0,78.5,17.0,27.0,3.266,3.0,50.5247061,-84.8123858,3.266,766.01,,,,2022,9,29,22,5.25,230.0
0,20,0,13,2022-09-29 22:17:01,,26.0,116.0,0.0,75.0,28.5,79.5,17.0,34.0,2.839,3.0,50.5247334,-84.812395,2.839,768.7,,,,2022,9,29,22,5.25,230.0
0,31,0,25,2022-09-29 22:17:02,,26.0,117.0,2.5,75.0,28.0,80.5,17.0,41.0,2.673,3.0,50.5247653,-84.812395,2.673,771.34,,,,2022,9,29,22,5.25,230.0
0,43,0,38,2022-09-29 22:17:03,,26.0,118.0,6.0,75.0,28.0,81.0,17.0,44.0,3.577,3.0,50.5248017,-84.8123676,3.577,775.18,,,,2022,9,29,22,5.25,230.0
0,57,0,110,2022-09-29 22:17:04,,26.0,117.0,9.0,75.0,27.5,82.0,17.0,46.0,4.242,3.0,50.5248427,-84.8123312,4.242,779.64,,,,2022,9,29,22,5.25,230.0
0,71,0,150,2022-09-29 22:17:05,,26.0,118.0,12.0,75.5,27.5,83.0,17.0,52.0,4.971,3.0,50.5248882,-84.8122948,4.971,784.87,,,,2022,9,29,22,5.25,230.0
0,82,0,270,2022-09-29 22:17:06,,27.0,117.0,15.5,75.5,27.0,84.0,17.0,62.0,4.981,3.0,50.5249382,-84.8122675,4.981,789.84,,,,2022,9,29,22,5.25,230.0
0,88,0,306,2022-09-29 22:17:07,,27.0,116.0,18.5,75.5,26.5,85.0,17.0,59.0,5.296,3.0,50.5249929,-84.8122584,5.296,795.26,,,,2022,9,29,22,5.25,230.0
0,91,0,332,2022-09-29 22:17:08,,27.0,115.0,21.5,75.5,26.5,85.5,17.0,56.0,5.803,3.0,50.5250566,-84.8122675,5.803,801.24,,,,2022,9,29,22,5.25,230.0
0,93,0,322,2022-09-29 22:17:09,,28.0,114.0,24.5,76.0,26.0,86.5,17.0,53.0,6.722,3.0,50.5251294,-84.8122948,6.722,808.3,,,,2022,9,29,22,5.25,230.0
0,94,0,312,2022-09-29 22:17:10,,28.0,115.0,25.0,78.5,25.0,85.5,17.0,50.0,7.543,3.0,50.5252113,-84.8123312,7.543,816.1,,,,2022,9,29,22,5.25,230.0
0,95,0,302,2022-09-29 22:17:11,,28.0,113.0,25.0,81.5,23.5,84.0,17.0,43.0,8.076,3.0,50.5252978,-84.8123585,8.076,824.35,,,,2022,9,29,22,5.25,230.0
0,96,0,293,2022-09-29 22:17:12,,28.0,113.0,25.5,84.0,22.5,83.0,17.0,37.0,8.195,3.0,50.5253842,-84.8123858,8.195,832.5,,,,2022,9,29,22,5.25,230.0
0,95,0,211,2022-09-29 22:17:13,,28.0,114.0,25.5,87.0,21.5,82.0,17.0,47.0,7.626,3.0,50.5254616,-84.8124223,7.626,840.0,,,,2022,9,29,22,5.25,230.0
0,97,0,202,2022-09-29 22:17:14,,29.0,115.0,26.0,89.5,20.5,81.0,17.0,58.0,7.435,3.0,50.5255344,-84.8124405,7.435,847.3,,,,2022,9,29,22,5.25,230.0
0,98,0,208,2022-09-29 22:17:15,,29.0,114.0,27.5,92.0,23.0,79.0,17.0,54.0,7.963,3.0,50.5256209,-84.8124678,7.963,855.31,-13.199999999999989,-13.199999999999989,,2022,9,29,22,5.25,230.0
0,99,0,211,2022-09-29 22:17:16,,29.0,114.0,25.5,84.0,25.0,82.0,17.0,55.0,7.825,3.0,50.5257074,-84.812486,7.825,863.28,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
0,99,0,194,2022-09-29 22:17:17,,29.0,114.0,23.0,78.0,24.0,75.0,17.0,56.0,8.572,3.0,50.5257984,-84.8124951,8.572,872.07,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
0,100,0,174,2022-09-29 22:17:18,,29.0,114.0,21.0,74.5,21.0,65.5,17.0,56.0,9.306,3.0,50.5258985,-84.8125315,9.306,881.67,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
0,101,0,172,2022-09-29 22:17:19,,30.0,115.0,21.5,72.5,18.5,64.5,17.0,57.0,9.195,3.0,50.5259895,-84.812577,9.195,890.82,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
0,101,0,178,2022-09-29 22:17:20,,30.0,113.0,23.0,74.0,18.5,64.5,17.0,58.0,8.985,3.0,50.5260851,-84.8125952,8.985,899.72,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
0,101,0,182,2022-09-29 22:17:21,,30.0,113.0,19.5,64.5,18.5,64.5,17.0,54.0,8.971,3.0,50.5261761,-84.8126225,8.971,908.7,-13.600000000000023,-13.600000000000023,0.0,2022,9,29,22,5.25,230.0
0,102,0,193,2022-09-29 22:17:22,,30.0,113.0,18.0,61.0,18.5,65.5,17.0,56.0,9.209,3.0,50.5262717,-84.812668,9.209,917.97,-13.800000000000011,-13.800000000000011,0.0,2022,9,29,22,5.25,230.0
0,102,0,196,2022-09-29 22:17:23,,30.0,112.0,19.0,62.5,19.0,67.5,17.0,55.0,8.986,3.0,50.5263627,-84.8127044,8.986,926.9,-13.800000000000011,-13.800000000000011,-0.76,2022,9,29,22,5.25,230.0
0,102,1,203,2022-09-29 22:17:24,,31.0,113.0,20.0,64.0,19.5,69.0,17.0,52.0,9.379,3.0,50.5264629,-84.8127408,9.379,936.4,-13.800000000000011,-13.800000000000011,-0.89,2022,9,29,22,5.25,230.0
0,101,1,207,2022-09-29 22:17:25,,31.0,113.0,19.0,66.0,20.0,70.5,17.0,50.0,9.558,3.0,50.5265584,-84.8127954,9.558,946.04,-13.800000000000011,-13.800000000000011,-0.89,2022,9,29,22,5.25,230.0
0,102,1,216,2022-09-29 22:17:26,,31.0,112.0,21.0,71.0,22.5,75.5,17.0,63.0,9.306,3.0,50.526654,-84.812841,9.306,955.25,-13.800000000000011,-13.800000000000011,-0.8,2022,9,29,22,5.25,230.0
0,105,1,366,2022-09-29 22:17:27,,31.0,112.0,23.0,76.5,25.5,81.0,17.0,59.0,9.411,3.0,50.526745,-84.8128865,9.411,964.71,-13.600000000000023,-13.600000000000023,-0.08,2022,9,29,22,5.25,230.0
0,109,1,441,2022-09-29 22:17:28,,32.0,114.0,25.0,82.0,29.0,86.5,17.0,52.0,10.251,3.0,50.5268452,-84.8129593,10.251,975.23,-13.600000000000023,-13.600000000000023,0.0,2022,9,29,22,5.25,230.0
0,110,1,496,2022-09-29 22:17:29,,32.0,112.0,27.0,87.5,32.0,92.5,17.0,46.0,10.851,3.0,50.5269453,-84.8130412,10.851,986.26,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
0,111,1,505,2022-09-29 22:17:30,,33.0,112.0,29.0,93.0,35.0,98.0,17.0,47.0,10.936,3.0,50.5270545,-84.813114,10.936,997.23,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
0,112,1,460,2022-09-29 22:17:31,,33.0,112.0,29.5,95.5,35.5,100.0,17.0,49.0,10.903,3.0,50.5271592,-84.8131686,10.903,1008.13,-13.399999999999977,-13.399999999999977,0.44,2022,9,29,22,5.25,230.0
0,114,1,507,2022-09-29 22:17:32,,34.0,111.0,29.5,96.5,34.5,100.0,17.0,49.0,10.863,3.0,50.5272684,-84.8132324,10.863,1018.95,-13.199999999999989,-13.199999999999989,0.61,2022,9,29,22,5.25,230.0
0,115,1,551,2022-09-29 22:17:33,,35.0,111.0,29.0,97.0,33.0,100.0,17.0,47.0,11.42,3.0,50.5273776,-84.8133143,11.42,1030.57,-13.199999999999989,-13.199999999999989,0.68,2022,9,29,22,5.25,230.0
1,115,1,532,2022-09-29 22:17:34,,35.0,111.0,28.5,98.0,32.0,100.0,17.0,44.0,10.873,3.0,50.5274823,-84.8133689,10.873,1041.22,-13.199999999999989,-13.199999999999989,0.66,2022,9,29,22,5.25,230.0
1,113,1,484,2022-09-29 22:17:35,,35.0,110.0,23.0,80.0,28.0,89.5,17.0,42.0,10.584,3.0,50.527587,-84.8134326,10.584,1051.75,-13.199999999999989,-13.199999999999989,0.59,2022,9,29,22,5.25,230.0
1,109,1,289,2022-09-29 22:17:36,,36.0,109.0,17.0,60.0,23.0,77.5,17.0,38.0,10.462,3.0,50.5276871,-84.8134963,10.462,1062.15,-13.0,-13.0,0.07,2022,9,29,22,5.25,230.0
1,85,1,182,2022-09-29 22:17:37,,36.0,109.0,14.0,47.5,19.5,70.0,17.0,24.0,9.743,3.0,50.5277736,-84.81356,9.743,1071.7,-12.800000000000011,-12.800000000000011,0.39,2022,9,29,22,5.25,230.0
1,70,1,156,2022-09-29 22:17:38,,36.0,108.0,14.5,47.5,19.0,69.0,17.0,15.0,8.972,3.0,50.5278601,-84.8136146,8.972,1080.41,-12.399999999999977,-12.399999999999977,0.48,2022,9,29,22,5.25,230.0
1,57,1,140,2022-09-29 22:17:39,,36.0,106.0,15.5,47.5,18.0,68.5,17.0,24.0,8.186,3.0,50.527942,-84.8136693,8.186,1088.31,-12.199999999999989,-12.199999999999989,0.66,2022,9,29,22,5.25,230.0
2,43,1,125,2022-09-29 22:17:40,,36.0,105.0,18.5,63.5,11.5,79.5,17.0,32.0,7.616,3.0,50.5280102,-84.8137057,7.616,1095.67,-12.0,-12.0,0.95,2022,9,29,22,5.25,230.0
2,73,1,120,2022-09-29 22:17:41,,36.0,103.0,22.0,82.0,4.5,92.5,17.0,51.0,7.627,3.0,50.5280876,-84.8137512,7.627,1103.3,-12.0,-12.0,1.27,2022,9,29,22,5.25,230.0
2,89,1,483,2022-09-29 22:17:42,,37.0,102.0,24.0,94.5,10.5,99.5,17.0,56.0,7.881,3.0,50.528165,-84.8137967,7.881,1111.11,-12.0,-12.0,1.57,2022,9,29,22,5.25,230.0
2,94,1,627,2022-09-29 22:17:43,,38.0,100.0,24.5,96.0,32.5,98.0,17.0,53.0,8.576,3.0,50.5282514,-84.8138513,8.576,1120.12,-12.0,-12.0,1.74,2022,9,29,22,5.25,230.0
2,99,1,700,2022-09-29 22:17:44,,38.0,99.0,25.5,95.5,30.0,98.5,17.0,52.0,9.218,3.0,50.5283425,-84.813915,9.218,1129.53,-11.800000000000011,-11.800000000000011,1.8,2022,9,29,22,5.25,230.0
2,106,1,761,2022-09-29 22:17:45,,39.0,98.0,26.5,95.0,27.0,99.5,17.0,49.0,9.944,3.0,50.528438,-84.8139696,9.944,1139.29,-11.600000000000023,-11.600000000000023,1.79,2022,9,29,22,5.25,230.0
3,109,1,771,2022-09-29 22:17:46,,40.0,97.0,26.0,94.5,27.0,99.5,17.0,52.0,10.428,3.0,50.5285473,-84.8140242,10.428,1150.32,-11.600000000000023,-11.600000000000023,1.62,2022,9,29,22,5.25,230.0
3,112,1,782,2022-09-29 22:17:47,,41.0,98.0,25.5,94.0,28.0,99.0,17.0,52.0,10.828,3.0,50.5286519,-84.814088,10.828,1160.93,-11.399999999999977,-11.399999999999977,1.37,2022,9,29,22,5.25,230.0
3,117,1,752,2022-09-29 22:17:48,,41.0,97.0,30.5,99.0,30.5,98.5,17.0,51.0,10.853,3.0,50.5287566,-84.8141426,10.853,1171.57,-11.600000000000023,-11.600000000000023,1.11,2022,9,29,22,5.25,230.0
3,118,1,698,2022-09-29 22:17:49,,42.0,97.0,30.0,94.5,31.0,99.5,17.0,49.0,10.945,3.0,50.5288658,-84.8141972,10.945,1182.11,-11.600000000000023,-11.600000000000023,0.86,2022,9,29,22,5.25,230.0
3,116,1,641,2022-09-29 22:17:50,,42.0,97.0,29.0,93.0,31.5,100.0,17.0,53.0,11.256,3.0,50.5289705,-84.8142609,11.256,1192.81,-11.600000000000023,-11.600000000000023,0.09,2022,9,29,22,5.25,230.0
3,110,1,509,2022-09-29 22:17:51,,43.0,98.0,28.5,94.0,32.0,100.0,17.0,54.0,11.294,3.0,50.5290661,-84.8143155,11.294,1202.84,-11.399999999999977,-11.399999999999977,0.0,2022,9,29,22,5.25,230.0
3,87,1,407,2022-09-29 22:17:52,,43.0,98.0,26.5,91.0,31.0,99.5,17.0,53.0,10.749,3.0,50.5291708,-84.8143701,10.749,1212.94,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
3,74,1,293,2022-09-29 22:17:53,,43.0,98.0,18.0,66.0,26.0,95.0,17.0,46.0,10.532,3.0,50.5292709,-84.8144156,10.532,1222.59,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
3,59,1,202,2022-09-29 22:17:54,,43.0,97.0,4.5,66.0,22.5,75.0,17.0,4.0,10.113,3.0,50.5293801,-84.8144612,10.113,1233.52,-11.0,-11.0,0.3,2022,9,29,22,5.25,230.0
3,39,1,128,2022-09-29 22:17:55,,43.0,98.0,4.0,68.5,22.5,70.5,17.0,30.0,9.536,3.0,50.5294848,-84.8145067,9.536,1243.48,-10.800000000000011,-10.800000000000011,0.49,2022,9,29,22,5.25,230.0
3,20,1,53,2022-09-29 22:17:56,,43.0,98.0,9.5,71.5,23.5,75.0,17.0,63.0,9.228,3.0,50.5295758,-84.8145522,9.228,1252.77,-10.600000000000023,-10.600000000000023,0.72,2022,9,29,22,5.25,230.0
4,68,1,50,2022-09-29 22:17:57,,44.0,98.0,15.5,74.0,24.5,79.5,17.0,80.0,9.31,3.0,50.5296441,-84.8145977,9.31,1259.97,-10.399999999999977,-10.399999999999977,1.01,2022,9,29,22,5.25,230.0
4,101,1,101,2022-09-29 22:17:58,,44.0,97.0,21.5,77.0,26.0,84.0,17.0,73.0,9.287,3.0,50.5297215,-84.8146432,9.287,1267.84,-10.199999999999989,-10.199999999999989,1.28,2022,9,29,22,5.25,230.0
4,102,1,161,2022-09-29 22:17:59,,44.0,96.0,20.5,70.5,26.0,84.5,17.0,66.0,9.283,2.0,50.5298125,-84.8146796,9.283,1276.68,-10.199999999999989,-10.199999999999989,1.47,2022,9,29,22,5.25,230.0
4,102,1,223,2022-09-29 22:18:00,,44.0,97.0,23.0,77.5,23.0,77.5,17.0,59.0,9.336,2.0,50.5298853,-84.8147251,9.336,1284.47,-10.0,-10.0,1.53,2022,9,29,22,5.25,230.0
4,103,1,252,2022-09-29 22:18:01,,44.0,96.0,24.5,83.5,21.5,75.5,17.0,51.0,9.475,2.0,50.5299718,-84.8147797,9.475,1293.01,-10.0,-10.0,1.5,2022,9,29,22,5.25,230.0
4,104,1,248,2022-09-29 22:18:02,,45.0,97.0,21.5,77.0,25.5,84.0,17.0,49.0,9.484,2.0,50.5300582,-84.8148252,9.484,1301.53,-10.0,-10.0,1.4,2022,9,29,22,5.25,230.0
5,104,1,230,2022-09-29 22:18:03,,45.0,98.0,20.0,71.0,30.0,85.5,17.0,52.0,9.468,2.0,50.5301311,-84.8148526,9.468,1308.88,-10.0,-10.0,1.21,2022,9,29,22,5.25,230.0
5,104,1,223,2022-09-29 22:18:04,,45.0,97.0,20.5,73.0,23.0,77.5,17.0,52.0,9.377,2.0,50.5302084,-84.8148799,9.377,1315.99,-9.800000000000011,-9.800000000000011,0.99,2022,9,29,22,5.25,230.0
5,92,1,219,2022-09-29 22:18:05,,45.0,97.0,22.5,72.5,25.5,87.0,17.0,59.0,8.958,2.0,50.5302903,-84.8149072,8.958,1324.03,-9.800000000000011,-9.800000000000011,0.75,2022,9,29,22,5.25,230.0
5,71,1,103,2022-09-29 22:18:06,,45.0,97.0,25.5,80.0,21.0,72.5,17.0,78.0,8.411,2.0,50.5303723,-84.8149436,8.411,1331.98,-9.800000000000011,-9.800000000000011,0.63,2022,9,29,22,5.25,230.0
5,84,1,129,2022-09-29 22:18:07,,46.0,98.0,29.5,97.5,5.0,23.5,17.0,81.0,8.495,2.0,50.5304496,-84.8149709,8.495,1339.75,-9.800000000000011,-9.800000000000011,0.54,2022,9,29,22,5.25,230.0
5,89,1,166,2022-09-29 22:18:08,,46.0,99.0,29.5,97.5,7.0,30.0,17.0,56.0,8.354,2.0,50.5305361,-84.8150073,8.354,1347.84,-9.800000000000011,-9.800000000000011,0.06,2022,9,29,22,5.25,230.0
5,92,1,238,2022-09-29 22:18:09,,46.0,97.0,29.0,97.0,9.0,36.5,17.0,55.0,8.171,2.0,50.5306135,-84.8150437,8.171,1355.37,-9.800000000000011,-9.800000000000011,0.0,2022,9,29,22,5.25,230.0
5,91,1,221,2022-09-29 22:18:10,,46.0,97.0,29.0,97.0,11.0,43.0,17.0,54.0,8.278,2.0,50.5306954,-84.8150801,8.278,1363.35,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,91,1,213,2022-09-29 22:18:11,,46.0,97.0,29.0,96.5,13.5,49.0,17.0,53.0,8.262,2.0,50.5307682,-84.8151165,8.262,1370.78,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,91,1,208,2022-09-29 22:18:12,,47.0,98.0,28.5,96.5,15.5,55.5,17.0,52.0,8.262,2.0,50.5308456,-84.8151529,8.262,1378.15,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,93,1,217,2022-09-29 22:18:13,,47.0,98.0,28.5,96.5,17.5,62.0,17.0,51.0,8.293,2.0,50.5309184,-84.8151893,8.293,1385.54,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,95,1,228,2022-09-29 22:18:14,,47.0,99.0,28.5,96.0,19.5,68.5,17.0,50.0,8.392,2.0,50.5310003,-84.8152257,8.392,1393.72,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,99,1,238,2022-09-29 22:18:15,,47.0,98.0,28.5,96.0,21.5,75.0,17.0,51.0,8.5,2.0,50.5310822,-84.8152622,8.5,1401.57,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,100,1,285,2022-09-29 22:18:16,,48.0,98.0,28.0,95.5,24.0,81.5,17.0,51.0,8.579,2.0,50.5311642,-84.8153077,8.579,1409.84,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,102,1,309,2022-09-29 22:18:17,,48.0,98.0,27.5,94.0,26.0,87.5,17.0,49.0,8.781,2.0,50.5312461,-84.8153441,8.781,1418.08,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,103,1,335,2022-09-29 22:18:18,,48.0,99.0,24.5,85.0,28.5,92.0,17.0,47.0,8.822,2.0,50.5313371,-84.8153805,8.822,1426.67,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,104,1,370,2022-09-29 22:18:19,,49.0,101.0,22.0,76.0,31.0,96.5,17.0,48.0,8.699,2.0,50.5314236,-84.8154169,8.699,1435.16,-10.0,-10.0,0.0,2022,9,29,22,5.25,230.0
5,103,1,327,2022-09-29 22:18:20,,49.0,102.0,21.5,74.0,31.0,94.5,17.0,55.0,8.568,2.0,50.53151,-84.8154533,8.568,1443.45,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,101,1,184,2022-09-29 22:18:21,,49.0,102.0,22.0,76.5,29.0,89.5,17.0,57.0,8.451,2.0,50.5315965,-84.8154897,8.451,1451.9,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,100,1,172,2022-09-29 22:18:22,,49.0,102.0,23.0,81.0,27.0,83.5,17.0,57.0,8.427,2.0,50.5316784,-84.8155261,8.427,1460.16,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,99,1,173,2022-09-29 22:18:23,,50.0,104.0,24.5,85.5,25.0,78.0,17.0,58.0,8.312,2.0,50.5317604,-84.8155625,8.312,1468.36,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,98,1,181,2022-09-29 22:18:24,,50.0,108.0,25.5,90.0,23.0,72.5,16.0,58.0,8.289,2.0,50.5318423,-84.8155989,8.289,1476.45,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,98,1,191,2022-09-29 22:18:25,,50.0,113.0,26.0,88.5,23.0,72.5,16.0,58.0,8.244,2.0,50.5319242,-84.8156444,8.244,1484.56,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,97,1,199,2022-09-29 22:18:26,,50.0,116.0,25.5,84.5,24.0,75.0,16.0,58.0,8.169,2.0,50.5320107,-84.8156809,8.169,1492.72,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,96,1,193,2022-09-29 22:18:27,,50.0,118.0,25.5,80.5,25.0,77.5,16.0,58.0,8.151,2.0,50.532088,-84.8157173,8.151,1500.64,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
5,96,1,179,2022-09-29 22:18:28,,50.0,120.0,23.0,76.5,22.5,74.0,16.0,61.0,8.129,2.0,50.53217,-84.8157628,8.129,1508.66,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,96,1,180,2022-09-29 22:18:29,,51.0,121.0,21.0,75.5,22.0,73.5,16.0,63.0,8.101,2.0,50.5322519,-84.8157992,8.101,1516.57,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,92,1,170,2022-09-29 22:18:30,,51.0,122.0,19.5,72.5,21.5,72.0,16.0,60.0,7.958,2.0,50.5323338,-84.8158356,7.958,1524.44,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,70,1,151,2022-09-29 22:18:31,,51.0,122.0,19.0,68.5,19.5,67.0,16.0,65.0,7.712,2.0,50.5324066,-84.8158629,7.712,1532.05,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,47,1,131,2022-09-29 22:18:32,,51.0,123.0,21.0,77.0,17.0,62.0,16.0,82.0,7.57,2.0,50.5324794,-84.8158993,7.57,1538.9,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,39,1,112,2022-09-29 22:18:33,,51.0,122.0,23.5,85.0,14.5,57.0,16.0,99.0,7.7,2.0,50.5325659,-84.8159539,7.7,1547.61,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,48,1,111,2022-09-29 22:18:34,,51.0,121.0,22.5,82.0,14.5,56.5,16.0,59.0,7.796,2.0,50.5326387,-84.8159903,7.796,1555.21,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,57,1,110,2022-09-29 22:18:35,,51.0,126.0,20.5,74.0,15.5,57.5,16.0,50.0,7.852,2.0,50.5327161,-84.8160358,7.852,1563.06,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,91,1,96,2022-09-29 22:18:36,,51.0,124.0,18.5,66.0,16.5,58.5,16.0,56.0,7.94,2.0,50.5327935,-84.8160722,7.94,1570.78,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
5,94,1,103,2022-09-29 22:18:37,,52.0,126.0,16.5,58.5,17.5,60.0,16.0,60.0,7.995,2.0,50.5328754,-84.8161178,7.995,1578.62,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
