cadence,calories,power,timestamp,altitude,ascent,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,battery_soc,year,month,day,hour,wind_speed,wind_direction
91.0,49,332.0,2023-02-11 00:05:54,35.200000000000045,5.0,3.0,1472.57,35.200000000000045,4.195,1.0,3.53,29.5,54.0,96.0,50.5296376,-84.8382249,29.5,97.5,4.195,8.0,,2023,2,11,0,2.39,237.0
87.0,49,322.0,2023-02-11 00:05:55,35.60000000000002,5.0,3.0,1476.97,35.60000000000002,4.281,1.0,4.17,27.0,50.0,89.0,50.5295912,-84.8382271,28.5,97.0,4.281,8.0,,2023,2,11,0,2.39,237.0
83.0,49,307.0,2023-02-11 00:05:56,36.0,5.0,3.0,1481.33,36.0,4.372,1.0,4.85,26.5,58.0,87.5,50.5295454,-84.8382341,29.5,97.0,4.372,8.0,,2023,2,11,0,2.39,237.0
84.0,49,289.0,2023-02-11 00:05:57,36.39999999999998,6.0,3.0,1485.9,36.39999999999998,4.587,2.0,5.53,27.5,54.0,90.0,50.5294965,-84.8382431,30.5,97.0,4.587,8.0,,2023,2,11,0,2.39,237.0
87.0,50,295.0,2023-02-11 00:05:58,36.60000000000002,6.0,3.0,1490.69,36.60000000000002,4.673,2.0,6.21,28.5,47.0,92.5,50.5294466,-84.8382522,32.0,97.5,4.673,8.0,,2023,2,11,0,2.39,237.0
90.0,50,292.0,2023-02-11 00:05:59,36.799999999999955,7.0,3.0,1495.55,36.799999999999955,4.657,2.0,6.75,29.5,49.0,95.0,50.529393,-84.8382613,33.5,97.5,4.657,8.0,,2023,2,11,0,2.39,237.0
90.0,50,257.0,2023-02-11 00:06:00,37.200000000000045,7.0,3.0,1500.39,37.200000000000045,4.827,2.0,7.02,28.0,50.0,94.0,50.5293418,-84.8382704,31.5,95.5,4.827,8.0,,2023,2,11,0,2.39,237.0
91.0,51,260.0,2023-02-11 00:06:01,37.60000000000002,7.0,3.0,1505.38,37.60000000000002,4.898,2.0,7.02,26.0,55.0,92.5,50.5292882,-84.8382795,29.5,93.5,4.898,8.0,,2023,2,11,0,2.39,237.0
92.0,51,280.0,2023-02-11 00:06:02,38.0,8.0,3.0,1510.37,38.0,4.972,2.0,6.63,25.5,57.0,92.0,50.529234,-84.8382817,27.5,91.0,4.972,8.0,,2023,2,11,0,2.39,237.0
93.0,51,272.0,2023-02-11 00:06:03,38.799999999999955,8.0,3.0,1515.56,38.799999999999955,5.062,2.0,6.28,26.5,54.0,91.5,50.5291791,-84.8382886,26.5,89.5,5.062,8.0,,2023,2,11,0,2.39,237.0
94.0,51,250.0,2023-02-11 00:06:04,39.200000000000045,8.0,3.0,1520.74,39.200000000000045,5.072,2.0,6.29,24.5,45.0,76.5,50.5291248,-84.8382977,28.0,92.0,5.072,8.0,,2023,2,11,0,2.39,237.0
94.0,52,222.0,2023-02-11 00:06:05,39.39999999999998,8.0,3.0,1525.82,39.39999999999998,4.976,2.0,6.48,24.5,49.0,79.5,50.5290702,-84.8383068,25.0,86.5,4.976,8.0,,2023,2,11,0,2.39,237.0
92.0,52,204.0,2023-02-11 00:06:06,39.60000000000002,9.0,3.0,1530.88,39.60000000000002,4.954,2.0,6.71,25.0,55.0,83.5,50.5290152,-84.8383159,23.5,83.0,4.954,8.0,,2023,2,11,0,2.39,237.0
92.0,52,230.0,2023-02-11 00:06:07,39.799999999999955,10.0,3.0,1535.87,39.799999999999955,4.941,2.0,6.89,26.0,53.0,85.5,50.5289646,-84.8383249,24.0,82.5,4.941,8.0,,2023,2,11,0,2.39,237.0
92.0,52,245.0,2023-02-11 00:06:08,40.0,10.0,3.0,1540.92,40.0,4.909,2.0,6.88,26.5,49.0,86.5,50.5289107,-84.8383341,25.0,83.0,4.909,8.0,,2023,2,11,0,2.39,237.0
91.0,53,246.0,2023-02-11 00:06:09,40.200000000000045,10.0,3.0,1545.83,40.200000000000045,4.902,2.0,6.63,24.0,48.0,79.0,50.5288559,-84.8383363,28.5,91.0,4.902,8.0,,2023,2,11,0,2.39,237.0
91.0,53,244.0,2023-02-11 00:06:10,40.39999999999998,10.0,3.0,1550.81,40.39999999999998,4.905,2.0,6.17,24.0,48.0,78.0,50.5288047,-84.8383433,27.5,89.5,4.905,8.0,,2023,2,11,0,2.39,237.0
91.0,53,235.0,2023-02-11 00:06:11,40.60000000000002,10.0,3.0,1555.77,40.60000000000002,4.904,2.0,5.55,26.0,50.0,81.5,50.5287517,-84.8383523,28.0,89.5,4.904,8.0,,2023,2,11,0,2.39,237.0
92.0,53,233.0,2023-02-11 00:06:12,40.799999999999955,11.0,3.0,1560.95,40.799999999999955,5.073,2.0,4.79,28.0,51.0,83.5,50.5286969,-84.8383614,28.5,88.5,5.073,8.0,,2023,2,11,0,2.39,237.0
94.0,53,226.0,2023-02-11 00:06:13,41.0,11.0,3.0,1565.96,41.0,5.042,2.0,4.2,27.0,51.0,78.0,50.5286429,-84.8383636,26.5,83.5,5.042,8.0,,2023,2,11,0,2.39,237.0
95.0,54,218.0,2023-02-11 00:06:14,41.0,11.0,3.0,1571.09,41.0,4.986,2.0,3.79,21.0,52.0,75.0,50.5285875,-84.8383775,24.5,81.5,4.986,8.0,,2023,2,11,0,2.39,237.0
87.0,54,184.0,2023-02-11 00:06:15,41.0,11.0,3.0,1576.24,41.0,5.389,2.0,3.33,25.5,58.0,86.5,50.5285333,-84.8383887,20.0,73.5,5.389,8.0,,2023,2,11,0,2.39,237.0
91.0,54,250.0,2023-02-11 00:06:16,40.799999999999955,11.0,3.0,1581.78,40.799999999999955,5.443,2.0,2.08,27.0,54.0,91.5,50.5284749,-84.8383978,20.0,73.5,5.443,8.0,,2023,2,11,0,2.39,237.0
88.0,54,212.0,2023-02-11 00:06:17,40.60000000000002,11.0,3.0,1586.95,40.60000000000002,5.031,2.0,0.0,25.0,54.0,91.0,50.528419,-84.8384,22.0,79.0,5.031,8.0,,2023,2,11,0,2.39,237.0
87.0,55,212.0,2023-02-11 00:06:18,40.60000000000002,11.0,3.0,1592.56,40.60000000000002,5.896,2.0,0.0,23.5,56.0,90.5,50.5283574,-84.8384139,24.0,85.0,5.896,8.0,,2023,2,11,0,2.39,237.0
91.0,55,284.0,2023-02-11 00:06:19,40.60000000000002,11.0,3.0,1598.79,40.60000000000002,6.454,2.0,0.0,21.5,51.0,90.0,50.5282901,-84.8384252,26.0,90.5,6.454,8.0,,2023,2,11,0,2.39,237.0
90.0,55,274.0,2023-02-11 00:06:20,40.60000000000002,11.0,3.0,1605.57,40.60000000000002,6.954,2.0,0.0,19.5,42.0,87.5,50.5282182,-84.8384343,26.0,91.0,6.954,8.0,,2023,2,11,0,2.39,237.0
89.0,55,221.0,2023-02-11 00:06:21,40.60000000000002,11.0,3.0,1612.68,40.60000000000002,7.209,2.0,-0.32,18.5,47.0,84.0,50.5281423,-84.8384434,25.0,87.5,7.209,8.0,,2023,2,11,0,2.39,237.0
91.0,55,190.0,2023-02-11 00:06:22,40.200000000000045,11.0,4.0,1620.24,40.200000000000045,7.429,2.0,-1.18,19.5,53.0,80.5,50.528061,-84.8384525,23.5,82.5,7.429,8.0,,2023,2,11,0,2.39,237.0
94.0,56,172.0,2023-02-11 00:06:23,40.0,11.0,4.0,1627.85,40.0,7.673,2.0,-1.32,20.5,52.0,77.0,50.5279793,-84.8384616,22.5,77.5,7.673,8.0,,2023,2,11,0,2.39,237.0
98.0,56,151.0,2023-02-11 00:06:24,39.799999999999955,11.0,4.0,1635.9,39.799999999999955,7.952,2.0,-1.52,21.5,51.0,73.5,50.5278941,-84.8384707,21.0,72.5,7.952,8.0,,2023,2,11,0,2.39,237.0
99.0,56,143.0,2023-02-11 00:06:25,39.60000000000002,11.0,4.0,1643.97,39.60000000000002,8.101,2.0,-1.72,23.0,54.0,69.5,50.5278089,-84.8384865,20.0,67.5,8.101,8.0,,2023,2,11,0,2.39,237.0
92.0,56,121.0,2023-02-11 00:06:26,39.39999999999998,11.0,4.0,1652.3,39.39999999999998,8.099,2.0,-1.9,20.5,44.0,63.5,50.5277211,-84.838498,17.5,62.0,8.099,8.0,,2023,2,11,0,2.39,237.0
68.0,56,91.0,2023-02-11 00:06:27,39.200000000000045,11.0,5.0,1660.47,39.200000000000045,8.207,2.0,-2.01,13.5,32.0,54.0,50.5276313,-84.838514,14.5,55.5,8.207,7.0,,2023,2,11,0,2.39,237.0
44.0,56,61.0,2023-02-11 00:06:28,39.0,11.0,5.0,1668.84,39.0,8.244,2.0,-2.14,13.5,32.0,53.0,50.5275434,-84.8385253,13.0,50.0,8.244,7.0,,2023,2,11,0,2.39,237.0
21.0,56,30.0,2023-02-11 00:06:29,38.799999999999955,11.0,5.0,1677.37,38.799999999999955,8.336,2.0,-2.22,14.0,32.0,52.5,50.5274535,-84.8385414,11.5,44.5,8.336,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:30,38.39999999999998,11.0,5.0,1685.78,38.39999999999998,8.361,2.0,-2.22,14.0,32.0,51.5,50.5273626,-84.8385526,10.0,39.0,8.361,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:31,38.200000000000045,11.0,5.0,1694.3,38.200000000000045,8.469,2.0,-2.22,14.0,32.0,51.0,50.5272716,-84.8385687,8.5,33.5,8.469,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:32,38.0,11.0,6.0,1702.95,38.0,8.485,2.0,-2.25,14.5,33.0,50.0,50.5271803,-84.8385869,7.0,28.0,8.485,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:33,37.39999999999998,11.0,6.0,1711.6,37.39999999999998,8.367,2.0,-2.44,14.5,33.0,49.5,50.5270895,-84.8386121,6.0,22.5,8.367,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:34,37.200000000000045,11.0,6.0,1719.51,37.200000000000045,7.478,2.0,-2.75,14.5,33.0,49.0,50.5270064,-84.8386322,4.5,17.0,7.478,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:35,37.200000000000045,11.0,7.0,1726.31,37.200000000000045,6.034,2.0,-2.95,14.5,33.0,48.0,50.5269344,-84.8386505,3.0,11.5,6.034,7.0,,2023,2,11,0,2.39,237.0
46.0,56,9.0,2023-02-11 00:06:36,37.0,11.0,7.0,1731.99,37.0,5.228,2.0,-3.03,15.0,33.0,47.5,50.5268727,-84.8386618,1.5,6.0,5.228,7.0,,2023,2,11,0,2.39,237.0
63.0,56,27.0,2023-02-11 00:06:37,37.0,11.0,7.0,1736.97,37.0,4.398,2.0,-2.92,15.0,35.0,46.5,50.5268206,-84.8386779,0.0,0.5,4.398,7.0,,2023,2,11,0,2.39,237.0
69.0,56,45.0,2023-02-11 00:06:38,36.799999999999955,11.0,7.0,1741.16,36.799999999999955,4.02,2.0,-2.73,16.5,51.0,54.0,50.5267773,-84.8386892,0.0,72.5,4.02,7.0,,2023,2,11,0,2.39,237.0
65.0,56,60.0,2023-02-11 00:06:39,36.799999999999955,11.0,7.0,1745.01,36.799999999999955,3.606,2.0,-2.45,18.0,52.0,58.5,50.526737,-84.8386913,8.0,73.5,3.606,7.0,,2023,2,11,0,2.39,237.0
61.0,56,74.0,2023-02-11 00:06:40,36.799999999999955,11.0,7.0,1748.5,36.799999999999955,3.245,2.0,-2.15,18.5,52.0,59.5,50.5266995,-84.8386981,16.0,52.0,3.245,7.0,,2023,2,11,0,2.39,237.0
45.0,56,60.0,2023-02-11 00:06:41,36.799999999999955,11.0,7.0,1751.58,36.799999999999955,2.83,2.0,-1.83,17.0,51.0,59.0,50.5266663,-84.8387004,17.5,57.0,2.83,7.0,,2023,2,11,0,2.39,237.0
28.0,56,44.0,2023-02-11 00:06:42,36.60000000000002,11.0,7.0,1754.43,36.60000000000002,2.84,2.0,-1.47,13.5,51.0,59.0,50.5266342,-84.8387004,17.0,56.0,2.84,7.0,,2023,2,11,0,2.39,237.0
10.0,56,29.0,2023-02-11 00:06:43,36.60000000000002,11.0,7.0,1757.08,36.60000000000002,2.644,2.0,-1.26,10.0,50.0,59.0,50.5266057,-84.8387074,16.0,55.0,2.644,7.0,,2023,2,11,0,2.39,237.0
0.0,56,0.0,2023-02-11 00:06:44,36.60000000000002,11.0,7.0,1759.68,36.60000000000002,2.417,2.0,-1.3,6.5,32.0,59.0,50.5265785,-84.8387095,15.5,54.0,2.417,7.0,,2023,2,11,0,2.39,237.0
11.0,56,1.0,2023-02-11 00:06:45,36.60000000000002,11.0,8.0,1761.92,36.60000000000002,2.208,2.0,-1.37,3.0,12.0,59.0,50.5265547,-84.8387164,15.0,53.0,2.208,7.0,,2023,2,11,0,2.39,237.0
34.0,56,17.0,2023-02-11 00:06:46,36.39999999999998,11.0,8.0,1764.32,36.39999999999998,2.552,2.0,-1.52,2.0,18.0,59.0,50.5265318,-84.8387326,16.0,55.0,2.552,7.0,,2023,2,11,0,2.39,237.0
44.0,56,79.0,2023-02-11 00:06:47,36.39999999999998,11.0,8.0,1767.43,36.39999999999998,3.582,2.0,-1.78,12.5,53.0,59.0,50.5265091,-84.8387647,24.0,73.0,3.582,7.0,,2023,2,11,0,2.39,237.0
60.0,57,161.0,2023-02-11 00:06:48,36.200000000000045,11.0,8.0,1771.16,36.200000000000045,4.087,2.0,-2.09,19.0,46.0,70.0,50.52649,-84.8388077,25.0,80.5,4.087,7.0,,2023,2,11,0,2.39,237.0
74.0,57,240.0,2023-02-11 00:06:49,36.200000000000045,11.0,8.0,1775.45,36.200000000000045,4.692,2.0,-2.42,25.0,50.0,82.5,50.5264717,-84.8388674,25.5,86.5,4.692,7.0,,2023,2,11,0,2.39,237.0
81.0,57,306.0,2023-02-11 00:06:50,36.0,11.0,8.0,1780.1,36.0,5.195,2.0,-2.74,28.0,51.0,91.5,50.5264604,-84.8389313,27.0,93.0,5.195,7.0,,2023,2,11,0,2.39,237.0
99.0,58,436.0,2023-02-11 00:06:51,35.60000000000002,11.0,8.0,1785.16,35.60000000000002,5.045,2.0,-2.86,27.0,51.0,94.0,50.5264618,-84.8390081,28.5,98.0,5.045,7.0,,2023,2,11,0,2.39,237.0
75.0,58,368.0,2023-02-11 00:06:52,35.39999999999998,11.0,8.0,1790.43,35.39999999999998,5.288,2.0,-2.99,28.5,51.0,91.5,50.5264663,-84.8390836,28.0,96.5,5.288,7.0,,2023,2,11,0,2.39,237.0
81.0,58,293.0,2023-02-11 00:06:53,35.39999999999998,11.0,8.0,1796.03,35.39999999999998,5.668,2.0,-3.06,32.0,57.0,88.0,50.5264744,-84.8391637,28.5,91.0,5.668,7.0,,2023,2,11,0,2.39,237.0
97.0,59,237.0,2023-02-11 00:06:54,35.200000000000045,11.0,9.0,1801.84,35.200000000000045,5.722,2.0,-2.98,31.0,64.0,88.5,50.5264835,-84.8392457,13.5,95.0,5.722,7.0,,2023,2,11,0,2.39,237.0
102.0,59,206.0,2023-02-11 00:06:55,35.39999999999998,11.0,9.0,1807.47,35.39999999999998,5.909,2.0,-2.79,29.0,67.0,90.0,50.5264923,-84.8393247,6.5,92.0,5.909,7.0,,2023,2,11,0,2.39,237.0
93.0,59,253.0,2023-02-11 00:06:56,35.200000000000045,11.0,9.0,1813.54,35.200000000000045,6.048,2.0,-2.47,30.0,68.0,92.0,50.5265016,-84.8394157,22.0,73.0,6.048,7.0,,2023,2,11,0,2.39,237.0
91.0,59,271.0,2023-02-11 00:06:57,35.200000000000045,11.0,9.0,1819.87,35.200000000000045,6.2,2.0,-2.09,28.5,69.0,92.5,50.5265073,-84.8395078,28.0,88.0,6.2,7.0,,2023,2,11,0,2.39,237.0
90.0,60,274.0,2023-02-11 00:06:58,35.200000000000045,11.0,9.0,1826.28,35.200000000000045,6.354,2.0,-1.3,29.0,59.0,91.0,50.5265189,-84.8395989,29.5,93.0,6.354,7.0,,2023,2,11,0,2.39,237.0
91.0,60,255.0,2023-02-11 00:06:59,35.39999999999998,11.0,9.0,1832.64,35.39999999999998,6.397,2.0,0.0,27.5,47.0,84.0,50.526529,-84.8396895,28.5,92.5,6.397,7.0,,2023,2,11,0,2.39,237.0
92.0,60,210.0,2023-02-11 00:07:00,35.39999999999998,11.0,9.0,1839.11,35.39999999999998,6.472,2.0,0.0,23.0,48.0,73.0,50.5265381,-84.8397802,26.5,89.0,6.472,7.0,,2023,2,11,0,2.39,237.0
93.0,60,212.0,2023-02-11 00:07:01,35.39999999999998,11.0,9.0,1845.78,35.39999999999998,6.709,2.0,0.0,23.5,58.0,77.5,50.5265507,-84.8398786,22.5,72.0,6.709,7.0,,2023,2,11,0,2.39,237.0
91.0,61,229.0,2023-02-11 00:07:02,35.200000000000045,11.0,9.0,1852.69,35.200000000000045,7.013,2.0,0.0,23.0,50.0,87.0,50.5265644,-84.839979,28.0,88.5,7.013,7.0,,2023,2,11,0,2.39,237.0
90.0,61,266.0,2023-02-11 00:07:03,35.0,11.0,9.0,1859.93,35.0,7.305,2.0,0.0,27.0,50.0,92.0,50.5265745,-84.8400788,29.5,94.5,7.305,7.0,,2023,2,11,0,2.39,237.0
94.0,61,285.0,2023-02-11 00:07:04,34.799999999999955,11.0,9.0,1867.48,34.799999999999955,7.654,2.0,0.0,30.5,51.0,92.0,50.526587,-84.8401852,26.5,86.0,7.654,7.0,,2023,2,11,0,2.39,237.0
97.0,61,264.0,2023-02-11 00:07:05,34.60000000000002,11.0,9.0,1875.27,34.60000000000002,7.934,2.0,0.0,29.0,51.0,85.5,50.5266006,-84.8403003,20.5,70.0,7.934,7.0,,2023,2,11,0,2.39,237.0
98.0,62,226.0,2023-02-11 00:07:06,34.200000000000045,11.0,9.0,1883.43,34.200000000000045,8.164,2.0,-0.36,21.0,47.0,65.0,50.5266176,-84.8404185,19.5,67.5,8.164,7.0,,2023,2,11,0,2.39,237.0
96.0,62,169.0,2023-02-11 00:07:07,34.0,11.0,9.0,1892.07,34.0,8.805,2.0,-1.5,13.0,28.0,44.5,50.5266326,-84.8405382,18.5,65.0,8.805,7.0,,2023,2,11,0,2.39,237.0
95.0,62,154.0,2023-02-11 00:07:08,33.60000000000002,11.0,10.0,1900.94,33.60000000000002,8.982,2.0,-2.07,15.0,42.0,50.5,50.5266495,-84.840662,18.0,64.0,8.982,7.0,,2023,2,11,0,2.39,237.0
98.0,62,169.0,2023-02-11 00:07:09,33.200000000000045,11.0,10.0,1910.09,33.200000000000045,9.043,2.0,-2.57,19.5,46.0,64.5,50.5266679,-84.8407907,18.5,68.5,9.043,7.0,,2023,2,11,0,2.39,237.0
100.0,62,208.0,2023-02-11 00:07:10,32.799999999999955,11.0,10.0,1919.38,32.799999999999955,9.31,2.0,-3.01,21.0,49.0,71.0,50.5266861,-84.8409253,20.0,77.0,9.31,7.0,,2023,2,11,0,2.39,237.0
101.0,62,227.0,2023-02-11 00:07:11,32.39999999999998,11.0,11.0,1928.79,32.39999999999998,9.366,2.0,-3.42,20.5,54.0,69.0,50.5267008,-84.8410618,21.5,80.0,9.366,7.0,,2023,2,11,0,2.39,237.0
102.0,63,239.0,2023-02-11 00:07:12,32.0,11.0,11.0,1938.15,32.0,9.351,2.0,-3.7,20.0,50.0,67.0,50.5267145,-84.8411985,22.5,83.0,9.351,7.0,,2023,2,11,0,2.39,237.0
102.0,63,245.0,2023-02-11 00:07:13,31.799999999999955,11.0,12.0,1947.46,31.799999999999955,9.354,2.0,-3.79,19.5,42.0,64.5,50.5267316,-84.8413281,24.0,86.0,9.354,7.0,,2023,2,11,0,2.39,237.0
102.0,63,249.0,2023-02-11 00:07:14,31.799999999999955,11.0,12.0,1956.75,31.799999999999955,9.381,2.0,-3.7,20.0,42.0,67.5,50.5267497,-84.8414616,24.5,86.5,9.381,7.0,,2023,2,11,0,2.39,237.0
100.0,63,226.0,2023-02-11 00:07:15,31.799999999999955,11.0,12.0,1965.83,31.799999999999955,9.306,2.0,-3.38,21.5,46.0,75.0,50.5267674,-84.8415876,24.0,84.0,9.306,7.0,,2023,2,11,0,2.39,237.0
101.0,64,257.0,2023-02-11 00:07:16,31.799999999999955,11.0,13.0,1975.5,31.799999999999955,9.293,2.0,-2.84,22.5,50.0,80.5,50.5267826,-84.8417252,22.5,83.5,9.293,7.0,,2023,2,11,0,2.39,237.0
101.0,64,277.0,2023-02-11 00:07:17,31.399999999999977,11.0,13.0,1984.71,31.399999999999977,9.118,2.0,-2.24,23.5,54.0,83.5,50.5267964,-84.841863,25.0,86.5,9.118,7.0,,2023,2,11,0,2.39,237.0
100.0,64,284.0,2023-02-11 00:07:18,31.600000000000023,12.0,13.0,1993.64,31.600000000000023,8.962,2.0,-1.7,23.0,46.0,81.0,50.5268101,-84.8419927,25.0,88.0,8.962,7.0,,2023,2,11,0,2.39,237.0
98.0,65,283.0,2023-02-11 00:07:19,31.0,12.0,13.0,2002.49,31.0,8.852,2.0,-1.24,22.5,43.0,80.5,50.5268203,-84.8421203,25.0,89.0,8.852,7.0,,2023,2,11,0,2.39,237.0
99.0,65,276.0,2023-02-11 00:07:20,30.799999999999955,12.0,13.0,2011.12,30.799999999999955,8.61,2.0,-1.08,23.5,44.0,84.0,50.5268294,-84.8422409,25.5,90.5,8.61,7.0,,2023,2,11,0,2.39,237.0
96.0,65,328.0,2023-02-11 00:07:21,30.799999999999955,12.0,13.0,2019.71,30.799999999999955,8.573,2.0,-1.12,25.0,44.0,87.5,50.526842,-84.8423661,26.5,92.0,8.573,7.0,,2023,2,11,0,2.39,237.0
94.0,66,331.0,2023-02-11 00:07:22,31.0,12.0,13.0,2028.24,31.0,8.488,2.0,-1.15,26.0,45.0,91.0,50.5268591,-84.8424865,27.5,94.0,8.488,7.0,,2023,2,11,0,2.39,237.0
94.0,66,325.0,2023-02-11 00:07:23,31.200000000000045,12.0,14.0,2036.57,31.200000000000045,8.523,2.0,-0.82,27.5,45.0,94.5,50.5268773,-84.8426048,28.0,95.5,8.523,7.0,,2023,2,11,0,2.39,237.0
94.0,66,375.0,2023-02-11 00:07:24,31.399999999999977,12.0,14.0,2044.85,31.399999999999977,8.55,2.0,-0.15,28.5,46.0,96.5,50.5268884,-84.8427217,29.0,96.5,8.55,7.0,,2023,2,11,0,2.39,237.0
94.0,67,463.0,2023-02-11 00:07:25,31.799999999999955,12.0,14.0,2053.42,31.799999999999955,8.542,2.0,-0.4,30.0,46.0,97.0,50.5269045,-84.8428408,31.0,96.5,8.542,7.0,,2023,2,11,0,2.39,237.0
94.0,67,486.0,2023-02-11 00:07:26,32.0,12.0,14.0,2061.76,32.0,8.264,2.0,0.26,28.5,47.0,96.5,50.5269261,-84.8429587,32.5,97.5,8.264,7.0,,2023,2,11,0,2.39,237.0
93.0,68,484.0,2023-02-11 00:07:27,32.0,13.0,14.0,2070.12,32.0,8.305,2.0,0.88,28.0,47.0,95.5,50.526949,-84.8430776,31.5,97.0,8.305,7.0,,2023,2,11,0,2.39,237.0
92.0,68,472.0,2023-02-11 00:07:28,32.39999999999998,13.0,14.0,2078.65,32.39999999999998,8.472,2.0,1.39,26.5,46.0,91.5,50.5269647,-84.8432024,30.5,97.0,8.472,7.0,,2023,2,11,0,2.39,237.0
92.0,69,454.0,2023-02-11 00:07:29,32.799999999999955,13.0,14.0,2087.13,32.799999999999955,8.223,2.0,1.83,25.0,49.0,86.0,50.5269819,-84.8433235,29.5,97.0,8.223,7.0,,2023,2,11,0,2.39,237.0
94.0,69,431.0,2023-02-11 00:07:30,33.0,13.0,14.0,2095.05,33.0,7.498,2.0,2.11,23.0,51.0,80.5,50.5269932,-84.8434351,28.5,96.5,7.498,7.0,,2023,2,11,0,2.39,237.0
91.0,69,338.0,2023-02-11 00:07:31,33.39999999999998,13.0,14.0,2102.38,33.39999999999998,7.328,2.0,2.29,21.0,50.0,75.0,50.5270055,-84.8435355,27.5,96.5,7.328,7.0,,2023,2,11,0,2.39,237.0
83.0,69,315.0,2023-02-11 00:07:32,33.60000000000002,14.0,14.0,2109.59,33.60000000000002,6.897,2.0,2.48,11.5,50.0,48.5,50.5270192,-84.8436429,23.5,86.0,6.897,7.0,,2023,2,11,0,2.39,237.0
75.0,69,292.0,2023-02-11 00:07:33,33.60000000000002,14.0,14.0,2116.42,33.60000000000002,6.573,2.0,2.69,4.5,53.0,47.0,50.527033,-84.843739,20.5,76.0,6.573,7.0,,2023,2,11,0,2.39,237.0
67.0,70,270.0,2023-02-11 00:07:34,34.0,14.0,14.0,2122.9,34.0,6.189,2.0,2.86,3.0,56.0,56.5,50.5270432,-84.84383,18.0,68.5,6.189,7.0,,2023,2,11,0,2.39,237.0
76.0,70,150.0,2023-02-11 00:07:35,34.0,14.0,14.0,2129.01,34.0,6.295,2.0,3.07,17.0,58.0,65.5,50.5270553,-84.8439185,18.0,68.0,6.295,7.0,,2023,2,11,0,2.39,237.0
81.0,70,196.0,2023-02-11 00:07:36,34.200000000000045,15.0,14.0,2135.64,34.200000000000045,6.52,2.0,3.17,26.0,57.0,87.5,50.5270659,-84.8440117,19.0,69.0,6.52,7.0,,2023,2,11,0,2.39,237.0
87.0,70,248.0,2023-02-11 00:07:37,34.39999999999998,15.0,14.0,2142.05,34.39999999999998,6.111,2.0,3.11,28.0,55.0,90.0,50.5270785,-84.8441033,25.0,84.5,6.111,7.0,,2023,2,11,0,2.39,237.0
89.0,71,279.0,2023-02-11 00:07:38,34.39999999999998,15.0,14.0,2148.22,34.39999999999998,5.95,2.0,2.83,26.0,54.0,87.5,50.5270923,-84.8441882,29.0,93.0,5.95,7.0,,2023,2,11,0,2.39,237.0
86.0,71,262.0,2023-02-11 00:07:39,34.799999999999955,15.0,14.0,2153.98,34.799999999999955,5.593,2.0,2.46,24.5,53.0,87.5,50.5271058,-84.8442694,26.5,86.0,5.593,7.0,,2023,2,11,0,2.39,237.0
61.0,71,189.0,2023-02-11 00:07:40,35.200000000000045,15.0,14.0,2159.1,35.200000000000045,4.713,2.0,2.28,25.5,57.0,89.5,50.5271192,-84.8443428,21.0,72.0,4.713,7.0,,2023,2,11,0,2.39,237.0
63.0,71,173.0,2023-02-11 00:07:41,35.39999999999998,15.0,14.0,2164.1,35.39999999999998,4.904,2.0,2.34,27.0,78.0,91.5,50.5271331,-84.8444171,15.5,58.5,4.904,7.0,,2023,2,11,0,2.39,237.0
72.0,71,192.0,2023-02-11 00:07:42,35.60000000000002,16.0,14.0,2169.19,35.60000000000002,5.278,2.0,2.59,28.5,67.0,93.5,50.5271469,-84.8444906,10.0,44.5,5.278,7.0,,2023,2,11,0,2.39,237.0
76.0,72,238.0,2023-02-11 00:07:43,35.60000000000002,16.0,14.0,2174.55,35.60000000000002,5.498,2.0,2.89,29.0,56.0,93.5,50.5271571,-84.8445634,17.0,60.0,5.498,7.0,,2023,2,11,0,2.39,237.0
83.0,72,300.0,2023-02-11 00:07:44,35.799999999999955,16.0,14.0,2180.03,35.799999999999955,5.527,2.0,3.17,29.0,52.0,92.0,50.5271627,-84.8446429,33.5,96.0,5.527,7.0,,2023,2,11,0,2.39,237.0
88.0,72,332.0,2023-02-11 00:07:45,35.799999999999955,16.0,14.0,2185.07,35.799999999999955,5.546,2.0,3.4,25.5,54.0,92.0,50.5271699,-84.8447174,32.5,95.0,5.546,7.0,,2023,2,11,0,2.39,237.0
90.0,73,353.0,2023-02-11 00:07:46,36.0,17.0,14.0,2191.05,36.0,5.715,2.0,3.48,24.5,50.0,90.0,50.5271795,-84.8448044,32.0,96.0,5.715,7.0,,2023,2,11,0,2.39,237.0
