altitude,enhanced_altitude,timestamp,battery_soc,cadence,distance,enhanced_speed,gps_accuracy,grade,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:02,,98.0,9272.59,3.595,2.0,1.06,104.0,19.5,38.0,61.0,50.5319738,-84.8009337,53.0,24.0,82.5,3.595,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:03,,98.0,9275.6,3.492,2.0,1.05,104.0,18.0,37.0,56.5,50.5319664,-84.8009761,16.0,24.0,83.5,3.492,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:04,,53.0,9279.04,3.428,2.0,1.25,105.0,16.0,53.0,57.0,50.5319616,-84.8010255,82.0,23.0,77.5,3.428,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:05,,24.0,9282.37,3.378,2.0,1.72,106.0,14.5,61.0,58.5,50.5319511,-84.8010715,234.0,22.0,72.0,3.378,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:06,,45.0,9286.18,3.694,2.0,1.58,107.0,18.5,48.0,68.5,50.5319351,-84.8011223,437.0,23.0,76.0,3.694,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:07,,52.0,9290.88,4.475,2.0,0.6,108.0,29.5,48.0,99.0,50.5319173,-84.8011859,481.0,26.5,88.5,4.475,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:08,,67.0,9296.69,5.468,2.0,0.0,107.0,22.5,51.0,96.0,50.531897,-84.8012655,463.0,27.0,95.5,5.468,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:09,,83.0,9302.74,6.239,2.0,0.0,107.0,22.0,50.0,93.0,50.5318767,-84.8013487,461.0,23.5,92.5,6.239,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:10,,92.0,9309.82,6.505,2.0,0.0,107.0,26.0,47.0,92.5,50.5318506,-84.8014451,400.0,19.0,88.0,6.505,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:11,,96.0,9316.69,6.779,2.0,0.0,107.0,31.5,45.0,96.5,50.5318226,-84.801537,354.0,19.0,88.0,6.779,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:12,,99.0,9323.59,7.062,2.0,0.0,107.0,31.5,47.0,96.5,50.5317937,-84.8016292,306.0,19.0,88.0,7.062,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:13,,104.0,9331.05,7.395,2.0,0.0,107.0,31.5,57.0,96.5,50.5317609,-84.8017276,359.0,19.0,88.0,7.395,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:14,,106.0,9339.04,7.562,2.0,0.0,108.0,28.5,56.0,90.5,50.5317272,-84.801834,256.0,21.5,85.5,7.562,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:15,,107.0,9346.14,7.173,2.0,-0.09,107.0,23.5,49.0,78.5,50.5316999,-84.80193,221.0,25.5,84.5,7.173,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:16,,106.0,9353.35,6.833,2.0,-0.46,106.0,22.0,46.0,70.0,50.5316742,-84.8020286,218.0,27.5,85.0,6.833,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:17,,106.0,9360.62,6.895,2.0,-0.36,105.0,22.5,53.0,77.0,50.5316523,-84.8021296,228.0,22.5,77.0,6.895,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:18,,106.0,9367.57,6.651,2.0,0.0,105.0,22.0,52.0,72.0,50.5316305,-84.8022257,207.0,24.0,78.5,6.651,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:19,,105.0,9374.8,6.857,2.0,0.0,105.0,20.0,48.0,63.5,50.5316041,-84.8023242,229.0,25.0,79.5,6.857,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:20,,104.0,9381.78,6.725,2.0,0.0,105.0,23.0,49.0,72.5,50.5315757,-84.8024178,269.0,22.5,74.5,6.725,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:21,,105.0,9389.06,7.11,2.0,0.0,104.0,27.5,52.0,87.0,50.531542,-84.8025129,277.0,19.5,69.0,7.11,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:22,,106.0,9396.3,7.093,2.0,0.0,104.0,26.0,52.0,90.0,50.5315084,-84.8026075,217.0,21.5,74.0,7.093,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:23,,105.0,9403.3,7.077,2.0,0.0,105.0,26.0,47.0,90.0,50.5314745,-84.802698,214.0,21.5,74.0,7.077,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:24,,105.0,9411.1,6.591,2.0,0.0,105.0,23.0,50.0,77.5,50.5314384,-84.8027999,204.0,21.5,80.5,6.591,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:18:25,,104.0,9418.0,6.706,2.0,0.0,105.0,21.0,51.0,70.5,50.5314066,-84.8028901,187.0,21.5,79.5,6.706,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:18:26,,103.0,9424.74,6.05,2.0,0.0,104.0,20.5,50.0,70.0,50.5313707,-84.8029749,172.0,22.0,74.5,6.05,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:27,,102.0,9431.02,5.898,2.0,0.0,104.0,21.5,51.0,70.0,50.531335,-84.8030521,170.0,22.5,74.0,5.898,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:28,,98.0,9438.55,6.457,2.0,0.0,104.0,20.0,51.0,64.5,50.531291,-84.8031435,130.0,20.5,68.5,6.457,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:29,,95.0,9444.96,6.325,2.0,0.0,104.0,22.0,54.0,72.0,50.5312514,-84.8032195,271.0,17.0,59.5,6.325,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:30,,95.0,9452.56,7.113,2.0,0.0,104.0,29.0,59.0,98.0,50.5312124,-84.803316,321.0,15.0,53.0,7.113,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:31,,97.0,9459.52,7.086,2.0,0.0,104.0,29.0,50.0,98.0,50.5311839,-84.8034091,325.0,15.0,53.0,7.086,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:32,,100.0,9466.72,7.129,2.0,0.0,103.0,22.0,34.0,71.0,50.5311646,-84.80351,265.0,27.5,89.0,7.129,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:33,,99.0,9473.46,7.104,2.0,0.0,104.0,25.5,41.0,83.5,50.5311572,-84.8036071,416.0,26.0,88.0,7.104,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:34,,102.0,9481.54,7.456,2.0,0.0,104.0,28.0,46.0,95.5,50.531161,-84.8037239,429.0,24.0,84.5,7.456,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:18:35,,104.0,9489.28,7.725,2.0,0.0,103.0,26.5,45.0,94.5,50.5311579,-84.8038358,314.0,27.5,93.5,7.725,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:18:36,,98.0,9496.79,7.595,2.0,0.0,103.0,26.5,51.0,94.5,50.5311419,-84.8039423,247.0,27.5,93.5,7.595,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:18:37,,102.0,9504.46,7.62,2.0,0.1,104.0,25.0,40.0,82.0,50.5311171,-84.8040483,267.0,4.0,99.0,7.62,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:18:38,,104.0,9512.17,7.682,2.0,0.63,104.0,28.5,53.0,89.5,50.5310893,-84.8041535,320.0,12.5,82.5,7.682,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:18:39,,105.0,9519.68,7.569,2.0,1.22,105.0,30.5,64.0,95.5,50.5310617,-84.8042556,292.0,22.0,71.5,7.569,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:18:40,,104.0,9527.14,7.474,2.0,1.25,105.0,24.0,64.0,85.5,50.5310335,-84.8043568,241.0,27.0,90.0,7.474,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:18:41,,103.0,9534.61,7.479,2.0,0.56,105.0,21.5,53.0,76.5,50.5310055,-84.8044581,290.0,21.5,85.0,7.479,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:18:42,,103.0,9542.18,7.553,2.0,-0.11,104.0,26.0,49.0,85.0,50.5309762,-84.8045603,316.0,24.5,82.0,7.553,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:43,,106.0,9549.09,7.14,2.0,-0.7,103.0,27.0,46.0,89.0,50.5309508,-84.8046545,315.0,27.0,81.0,7.14,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:44,,107.0,9557.51,7.998,2.0,-1.42,102.0,25.5,45.0,87.0,50.5309176,-84.8047678,309.0,27.5,84.0,7.998,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:18:45,,107.0,9565.18,7.758,2.0,-1.66,102.0,25.0,46.0,82.0,50.5308879,-84.8048714,276.0,27.0,88.0,7.758,12.0,2022,3,6,17,3.9,91.0
-10.600000000000023,-10.600000000000023,2022-03-06 17:18:46,,107.0,9572.63,7.583,2.0,-1.82,103.0,22.0,41.0,68.5,50.5308603,-84.8049726,285.0,23.0,85.0,7.583,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:18:47,,107.0,9580.24,7.618,2.0,-1.7,103.0,22.0,41.0,68.5,50.5308288,-84.8050743,254.0,23.0,85.0,7.618,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:18:48,,106.0,9587.71,7.442,2.0,-1.27,103.0,26.0,46.0,81.0,50.530801,-84.8051758,275.0,23.0,81.0,7.442,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:18:49,,106.0,9594.61,7.454,2.0,-1.05,103.0,29.0,50.0,90.5,50.5307761,-84.8052699,296.0,26.5,82.5,7.454,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:18:50,,108.0,9603.06,7.477,2.0,-1.04,104.0,28.5,51.0,88.5,50.5307453,-84.805385,290.0,31.0,88.0,7.477,12.0,2022,3,6,17,3.9,91.0
-10.600000000000023,-10.600000000000023,2022-03-06 17:18:51,,107.0,9610.68,7.331,2.0,-0.55,103.0,23.5,48.0,79.0,50.5307131,-84.8054864,287.0,25.5,82.5,7.331,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:18:52,,106.0,9618.17,7.351,2.0,0.0,103.0,23.5,52.0,83.0,50.5306836,-84.8055874,275.0,27.5,84.0,7.351,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:53,,107.0,9625.08,7.353,2.0,0.0,102.0,25.5,51.0,86.0,50.5306583,-84.8056814,301.0,26.5,82.5,7.353,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:54,,107.0,9633.51,7.495,2.0,0.0,103.0,29.0,49.0,90.5,50.5306279,-84.8057963,246.0,23.5,81.0,7.495,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:55,,107.0,9640.84,7.292,2.0,-0.08,103.0,23.5,55.0,84.0,50.5306005,-84.8058958,269.0,28.5,89.0,7.292,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:56,,108.0,9648.58,7.309,2.0,-0.4,103.0,24.0,55.0,79.0,50.5305703,-84.8060003,231.0,27.0,85.0,7.309,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:57,,107.0,9656.19,7.149,2.0,-0.32,103.0,24.5,56.0,78.5,50.5305406,-84.806103,246.0,26.0,85.0,7.149,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:58,,106.0,9663.55,7.258,2.0,0.0,104.0,24.5,52.0,78.5,50.5305169,-84.8062046,248.0,25.5,85.0,7.258,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:18:59,,105.0,9670.9,7.138,2.0,0.0,105.0,22.0,48.0,74.5,50.5304954,-84.8063071,270.0,26.0,83.0,7.138,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:00,,105.0,9678.33,7.128,2.0,0.0,105.0,20.0,46.0,70.5,50.530475,-84.806411,293.0,27.0,82.5,7.128,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:01,,105.0,9685.47,7.079,2.0,0.0,106.0,19.5,47.0,70.0,50.5304514,-84.8065093,311.0,28.0,86.0,7.079,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:02,,104.0,9692.61,6.928,2.0,0.09,106.0,21.0,54.0,83.0,50.5304266,-84.8066072,249.0,26.5,88.0,6.928,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:03,,101.0,9699.58,7.02,2.0,0.47,106.0,21.5,53.0,85.5,50.5303958,-84.8066992,327.0,26.0,88.5,7.02,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:04,,100.0,9706.78,6.877,2.0,0.38,106.0,22.5,52.0,86.0,50.5303611,-84.8067923,345.0,25.5,87.5,6.877,12.0,2022,3,6,17,3.9,91.0
-10.600000000000023,-10.600000000000023,2022-03-06 17:19:05,,100.0,9713.79,6.935,2.0,0.0,106.0,26.0,50.0,88.0,50.5303313,-84.8068855,308.0,25.0,84.5,6.935,12.0,2022,3,6,17,3.9,91.0
-10.600000000000023,-10.600000000000023,2022-03-06 17:19:06,,101.0,9720.56,6.653,2.0,0.0,105.0,24.5,39.0,82.5,50.5303022,-84.8069753,283.0,27.0,90.5,6.653,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:07,,100.0,9727.27,6.169,2.0,0.0,106.0,25.0,48.0,85.0,50.5302649,-84.8070585,276.0,27.5,91.0,6.169,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:08,,99.0,9733.48,6.379,2.0,0.0,106.0,24.0,51.0,87.5,50.5302244,-84.8071297,272.0,28.0,89.5,6.379,12.0,2022,3,6,17,3.9,91.0
-11.0,-11.0,2022-03-06 17:19:09,,98.0,9739.76,6.794,2.0,-0.16,105.0,23.0,50.0,87.5,50.5301773,-84.8071949,265.0,26.5,87.0,6.794,12.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:19:10,,98.0,9747.39,6.681,2.0,-1.12,106.0,23.5,50.0,83.5,50.530116,-84.8072682,256.0,22.5,84.5,6.681,12.0,2022,3,6,17,3.9,91.0
-11.600000000000023,-11.600000000000023,2022-03-06 17:19:11,,98.0,9754.06,6.802,2.0,-2.43,106.0,23.5,54.0,83.5,50.5300581,-84.8073251,264.0,22.5,84.5,6.802,12.0,2022,3,6,17,3.9,91.0
-11.800000000000011,-11.800000000000011,2022-03-06 17:19:12,,99.0,9760.55,6.437,2.0,-2.83,107.0,22.0,50.0,76.0,50.5299979,-84.8073721,253.0,24.0,82.0,6.437,12.0,2022,3,6,17,3.9,91.0
-11.800000000000011,-11.800000000000011,2022-03-06 17:19:13,,98.0,9766.6,6.24,2.0,-2.92,106.0,24.0,48.0,82.0,50.5299359,-84.8073983,247.0,23.5,83.0,6.24,12.0,2022,3,6,17,3.9,91.0
-11.600000000000023,-11.600000000000023,2022-03-06 17:19:14,,98.0,9773.53,6.399,2.0,-2.6,107.0,26.0,48.0,88.0,50.5298623,-84.8074121,249.0,21.5,78.5,6.399,12.0,2022,3,6,17,3.9,91.0
-11.399999999999977,-11.399999999999977,2022-03-06 17:19:15,,98.0,9779.31,5.772,2.0,-0.94,107.0,26.0,51.0,84.5,50.5298003,-84.8074109,250.0,20.5,68.5,5.772,12.0,2022,3,6,17,3.9,91.0
-10.800000000000011,-10.800000000000011,2022-03-06 17:19:16,,103.0,9784.48,4.91,2.0,0.79,106.0,26.0,53.0,91.0,50.5297457,-84.8073972,219.0,28.5,91.0,4.91,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:17,,98.0,9789.25,4.586,2.0,2.27,106.0,26.0,46.0,91.5,50.5296956,-84.807383,317.0,29.5,93.0,4.586,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:19:18,,93.0,9793.37,3.811,2.0,4.27,106.0,23.0,45.0,86.0,50.5296525,-84.807369,253.0,27.0,85.0,3.811,12.0,2022,3,6,17,3.9,91.0
-9.600000000000023,-9.600000000000023,2022-03-06 17:19:19,,89.0,9797.2,3.765,2.0,6.26,106.0,18.5,47.0,77.5,50.529613,-84.8073534,117.0,23.0,75.0,3.765,12.0,2022,3,6,17,3.9,91.0
-9.399999999999977,-9.399999999999977,2022-03-06 17:19:20,,84.0,9800.63,3.232,2.0,7.61,106.0,16.5,48.0,67.5,50.5295772,-84.8073425,82.0,21.0,75.0,3.232,12.0,2022,3,6,17,3.9,91.0
-9.199999999999989,-9.199999999999989,2022-03-06 17:19:21,,79.0,9803.96,3.289,2.0,8.04,105.0,14.5,48.0,57.5,50.5295416,-84.8073439,47.0,19.0,74.5,3.289,12.0,2022,3,6,17,3.9,91.0
-9.199999999999989,-9.199999999999989,2022-03-06 17:19:22,,75.0,9807.73,3.621,2.0,7.45,104.0,12.5,49.0,48.0,50.5295036,-84.8073628,12.0,17.0,74.5,3.621,12.0,2022,3,6,17,3.9,91.0
-9.399999999999977,-9.399999999999977,2022-03-06 17:19:23,,9.0,9811.64,4.39,2.0,6.18,104.0,12.0,36.0,44.5,50.529467,-84.8073903,60.0,16.5,74.5,4.39,12.0,2022,3,6,17,3.9,91.0
-9.399999999999977,-9.399999999999977,2022-03-06 17:19:24,,36.0,9816.85,4.846,2.0,4.37,105.0,12.0,17.0,44.5,50.529422,-84.807435,256.0,16.5,74.5,4.846,12.0,2022,3,6,17,3.9,91.0
-9.600000000000023,-9.600000000000023,2022-03-06 17:19:25,,86.0,9821.85,4.911,2.0,1.63,105.0,12.0,17.0,44.5,50.5293873,-84.80749,329.0,16.5,74.5,4.911,12.0,2022,3,6,17,3.9,91.0
-9.600000000000023,-9.600000000000023,2022-03-06 17:19:26,,93.0,9827.24,5.514,2.0,-0.21,106.0,20.5,40.0,75.0,50.5293642,-84.8075613,346.0,25.0,91.0,5.514,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:19:27,,99.0,9833.6,6.242,2.0,-1.33,106.0,27.5,53.0,92.0,50.5293481,-84.8076508,307.0,31.0,97.5,6.242,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:19:28,,103.0,9839.9,6.486,2.0,-2.26,107.0,28.5,56.0,90.5,50.5293301,-84.8077386,244.0,30.0,90.0,6.486,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:29,,104.0,9846.08,6.008,2.0,-2.68,106.0,23.0,55.0,76.0,50.5292989,-84.8078176,233.0,23.5,74.5,6.008,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:30,,102.0,9852.98,6.528,2.0,-2.91,106.0,29.5,64.0,97.0,50.5292518,-84.8078944,466.0,20.0,71.5,6.528,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:31,,106.0,9859.85,6.388,2.0,-2.55,106.0,29.5,54.0,98.5,50.5291953,-84.8079586,369.0,24.5,84.5,6.388,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:32,,102.0,9866.75,6.876,2.0,-2.29,106.0,30.0,55.0,98.5,50.5291377,-84.8080213,367.0,28.0,92.0,6.876,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:33,,98.0,9874.27,7.055,2.0,-1.97,105.0,32.0,66.0,99.0,50.529084,-84.8081023,457.0,30.0,93.5,7.055,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:34,,100.0,9881.87,7.251,2.0,-1.33,105.0,32.0,66.0,99.0,50.5290468,-84.8082,510.0,30.0,93.5,7.251,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:35,,102.0,9889.71,7.464,2.0,-0.47,104.0,28.0,66.0,94.5,50.5290187,-84.8083069,441.0,29.5,98.5,7.464,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:36,,103.0,9898.07,7.898,2.0,0.0,104.0,28.0,50.0,90.5,50.5289852,-84.8084193,405.0,28.0,96.5,7.898,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:37,,105.0,9906.63,7.969,2.0,0.07,105.0,27.5,44.0,89.0,50.5289514,-84.8085346,318.0,26.5,94.0,7.969,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:19:38,,105.0,9915.07,7.933,2.0,0.52,105.0,26.5,46.0,88.0,50.5289176,-84.808648,310.0,24.0,89.5,7.933,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:19:39,,107.0,9923.58,7.936,2.0,1.19,104.0,26.0,46.0,85.0,50.528884,-84.8087626,293.0,23.5,90.0,7.936,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:19:40,,107.0,9933.0,8.341,2.0,1.54,104.0,25.0,41.0,79.0,50.5288471,-84.8088896,235.0,25.5,87.5,8.341,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:19:41,,107.0,9941.69,8.31,2.0,1.43,104.0,25.0,55.0,78.5,50.5288065,-84.809003,242.0,25.5,87.5,8.31,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:19:42,,104.0,9950.42,8.009,2.0,0.96,104.0,25.0,60.0,82.5,50.528759,-84.8091117,268.0,25.0,85.0,8.009,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:43,,101.0,9958.06,8.659,2.0,0.27,104.0,24.0,54.0,87.0,50.5287102,-84.8092007,244.0,24.5,80.5,8.659,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:44,,102.0,9967.47,7.439,2.0,-0.43,105.0,22.5,44.0,73.0,50.5286473,-84.8093073,190.0,23.5,81.5,7.439,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:45,,103.0,9975.26,7.745,2.0,-0.98,105.0,21.0,46.0,68.5,50.5285992,-84.8093994,235.0,23.5,81.5,7.745,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:46,,103.0,9983.06,7.879,2.0,-1.28,104.0,23.5,48.0,78.5,50.5285657,-84.809503,272.0,22.5,78.0,7.879,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:47,,102.0,9991.29,8.126,2.0,-1.15,104.0,28.0,50.0,92.5,50.5285341,-84.8096142,269.0,22.0,75.0,8.126,12.0,2022,3,6,17,3.9,91.0
-10.399999999999977,-10.399999999999977,2022-03-06 17:19:48,,102.0,9999.62,8.331,2.0,-0.84,104.0,26.5,50.0,87.5,50.5285085,-84.8097298,303.0,24.5,87.0,8.331,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:49,,102.0,10006.93,8.179,2.0,-0.35,104.0,28.0,50.0,91.5,50.5284855,-84.809831,347.0,27.0,90.0,8.179,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:50,,102.0,10016.35,8.448,2.0,0.0,105.0,29.5,50.0,95.5,50.528461,-84.8099632,376.0,27.0,91.5,8.448,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:51,,102.0,10024.47,8.196,2.0,0.0,105.0,30.0,50.0,97.5,50.5284392,-84.8100771,350.0,27.0,92.5,8.196,12.0,2022,3,6,17,3.9,91.0
-10.199999999999989,-10.199999999999989,2022-03-06 17:19:52,,101.0,10032.54,8.106,2.0,0.0,105.0,30.0,50.0,97.5,50.5284198,-84.810191,280.0,27.0,92.5,8.106,12.0,2022,3,6,17,3.9,91.0
-10.0,-10.0,2022-03-06 17:19:53,,99.0,10040.0,7.601,2.0,0.1,105.0,30.0,51.0,97.5,50.5284037,-84.8102969,242.0,27.0,92.5,7.601,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:19:54,,98.0,10048.14,7.954,2.0,0.7,105.0,29.5,55.0,96.5,50.5283853,-84.810412,312.0,26.0,89.0,7.954,12.0,2022,3,6,17,3.9,91.0
-9.800000000000011,-9.800000000000011,2022-03-06 17:19:55,,98.0,10056.88,8.567,2.0,1.29,103.0,26.5,45.0,87.0,50.5283642,-84.8105353,248.0,28.5,90.5,8.567,12.0,2022,3,6,17,3.9,91.0
-9.600000000000023,-9.600000000000023,2022-03-06 17:19:56,,100.0,10065.6,8.704,2.0,1.34,103.0,23.5,48.0,81.0,50.5283506,-84.8106603,244.0,25.5,83.5,8.704,12.0,2022,3,6,17,3.9,91.0
-9.399999999999977,-9.399999999999977,2022-03-06 17:19:57,,105.0,10074.06,8.574,2.0,1.6,104.0,22.0,53.0,79.0,50.5283407,-84.8107821,247.0,22.5,77.0,8.574,12.0,2022,3,6,17,3.9,91.0
-9.399999999999977,-9.399999999999977,2022-03-06 17:19:58,,105.0,10082.79,8.633,2.0,1.83,105.0,22.0,53.0,77.0,50.5283284,-84.8109073,231.0,25.5,81.0,8.633,12.0,2022,3,6,17,3.9,91.0
