heart_rate,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
128,2022-04-11 16:45:20,,106.0,26.5,48.0,92.5,371.0,30.0,90.5,21.0,3687.34,6.842,3.0,50.4851769,-84.8621489,6.842,61.60000000000002,61.60000000000002,5.03,2022,4,11,16,4.25,311.0
128,2022-04-11 16:45:21,,106.0,26.5,48.0,92.5,311.0,30.0,90.5,21.0,3694.4,6.643,3.0,50.4851131,-84.8622042,6.643,62.0,62.0,4.82,2022,4,11,16,4.25,311.0
129,2022-04-11 16:45:22,,105.0,25.0,48.0,87.5,351.0,33.5,97.0,21.0,3701.11,6.768,3.0,50.4850519,-84.8622555,6.768,62.200000000000045,62.200000000000045,4.65,2022,4,11,16,4.25,311.0
130,2022-04-11 16:45:23,,105.0,29.0,48.0,94.5,380.0,27.5,85.0,21.0,3708.17,7.126,3.0,50.4849879,-84.8623102,7.126,62.60000000000002,62.60000000000002,4.55,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:24,,105.0,30.0,51.0,95.5,418.0,27.5,85.0,21.0,3715.95,7.071,3.0,50.4849193,-84.8623746,7.071,62.799999999999955,62.799999999999955,4.52,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:25,,104.0,30.0,52.0,95.5,429.0,31.0,91.0,21.0,3722.86,6.357,3.0,50.4848583,-84.8624313,6.357,63.200000000000045,63.200000000000045,4.16,2022,4,11,16,4.25,311.0
129,2022-04-11 16:45:26,,103.0,29.5,52.0,95.0,449.0,35.0,97.0,21.0,3729.28,5.695,3.0,50.484808,-84.8624948,5.695,63.60000000000002,63.60000000000002,3.91,2022,4,11,16,4.25,311.0
129,2022-04-11 16:45:27,,100.0,29.0,52.0,94.0,449.0,36.0,97.0,21.0,3735.54,5.426,3.0,50.4847668,-84.8625663,5.426,64.0,64.0,4.16,2022,4,11,16,4.25,311.0
130,2022-04-11 16:45:28,,99.0,28.5,48.0,94.0,446.0,33.0,97.5,21.0,3740.66,5.687,3.0,50.4847363,-84.862628,5.687,64.60000000000002,64.60000000000002,4.68,2022,4,11,16,4.25,311.0
129,2022-04-11 16:45:29,,100.0,28.5,47.0,94.0,463.0,32.0,97.5,21.0,3748.62,6.29,3.0,50.4846976,-84.8627307,6.29,65.20000000000005,65.20000000000005,5.54,2022,4,11,16,4.25,311.0
128,2022-04-11 16:45:30,,97.0,28.5,47.0,94.0,490.0,32.0,97.5,21.0,3754.56,6.145,3.0,50.484671,-84.8628087,6.145,65.79999999999995,65.79999999999995,6.9,2022,4,11,16,4.25,311.0
129,2022-04-11 16:45:31,,95.0,33.5,49.0,99.5,478.0,34.5,99.0,21.0,3760.82,5.532,3.0,50.484657,-84.8628973,5.532,66.20000000000005,66.20000000000005,8.1,2022,4,11,16,4.25,311.0
127,2022-04-11 16:45:32,,94.0,33.5,49.0,99.5,470.0,34.5,99.0,21.0,3766.72,6.009,3.0,50.4846454,-84.8629813,6.009,66.79999999999995,66.79999999999995,8.73,2022,4,11,16,4.25,311.0
127,2022-04-11 16:45:33,,94.0,31.0,49.0,98.0,455.0,34.5,99.0,21.0,3772.63,5.904,3.0,50.484636,-84.8630658,5.904,67.20000000000005,67.20000000000005,8.95,2022,4,11,16,4.25,311.0
127,2022-04-11 16:45:34,,94.0,30.0,49.0,97.5,427.0,34.5,99.0,21.0,3778.6,5.945,3.0,50.4846323,-84.863152,5.945,67.39999999999998,67.39999999999998,8.6,2022,4,11,16,4.25,311.0
126,2022-04-11 16:45:35,,98.0,30.0,49.0,97.5,389.0,34.5,99.0,21.0,3784.97,6.279,3.0,50.4846318,-84.8632442,6.279,67.79999999999995,67.79999999999995,7.99,2022,4,11,16,4.25,311.0
126,2022-04-11 16:45:36,,100.0,30.0,50.0,97.5,370.0,34.5,99.0,21.0,3791.85,6.741,3.0,50.4846257,-84.8633434,6.741,68.0,68.0,7.19,2022,4,11,16,4.25,311.0
125,2022-04-11 16:45:37,,102.0,29.0,52.0,94.0,369.0,32.5,97.0,21.0,3799.03,7.066,3.0,50.4846176,-84.8634467,7.066,68.20000000000005,68.20000000000005,5.83,2022,4,11,16,4.25,311.0
125,2022-04-11 16:45:38,,103.0,27.5,54.0,89.0,372.0,29.5,94.0,21.0,3806.54,7.395,3.0,50.4846074,-84.8635546,7.395,68.39999999999998,68.39999999999998,4.38,2022,4,11,16,4.25,311.0
125,2022-04-11 16:45:39,,104.0,27.0,55.0,89.0,392.0,28.5,92.0,21.0,3813.79,7.325,3.0,50.4845952,-84.8636582,7.325,68.79999999999995,68.79999999999995,3.52,2022,4,11,16,4.25,311.0
125,2022-04-11 16:45:40,,105.0,27.0,55.0,90.0,416.0,27.5,90.0,21.0,3819.86,6.667,4.0,50.4845807,-84.8637438,6.667,69.0,69.0,3.1,2022,4,11,16,4.25,311.0
126,2022-04-11 16:45:41,,105.0,27.0,55.0,91.0,440.0,26.5,88.5,21.0,3826.36,6.345,4.0,50.4845598,-84.8638335,6.345,69.39999999999998,69.39999999999998,3.13,2022,4,11,16,4.25,311.0
127,2022-04-11 16:45:42,,105.0,27.0,55.0,91.5,490.0,26.5,88.0,21.0,3830.93,4.924,4.0,50.4845444,-84.8638962,4.924,70.0,70.0,3.92,2022,4,11,16,4.25,311.0
128,2022-04-11 16:45:43,,102.0,29.5,54.0,94.0,507.0,29.0,92.0,21.0,3835.54,4.697,3.0,50.4845168,-84.8639512,4.697,70.39999999999998,70.39999999999998,5.12,2022,4,11,16,4.25,311.0
129,2022-04-11 16:45:44,,100.0,33.0,52.0,97.5,512.0,31.5,97.0,21.0,3841.0,5.259,3.0,50.4844706,-84.8639995,5.259,70.79999999999995,70.79999999999995,6.39,2022,4,11,16,4.25,311.0
130,2022-04-11 16:45:45,,98.0,33.0,51.0,99.0,500.0,33.0,99.5,21.0,3846.25,5.257,3.0,50.4844203,-84.8640335,5.257,71.39999999999998,71.39999999999998,7.76,2022,4,11,16,4.25,311.0
131,2022-04-11 16:45:46,,96.0,30.0,50.0,98.5,471.0,33.0,99.5,21.0,3851.93,5.586,3.0,50.484365,-84.8640684,5.586,71.79999999999995,71.79999999999995,9.04,2022,4,11,16,4.25,311.0
131,2022-04-11 16:45:47,,98.0,30.0,50.0,98.5,454.0,33.0,99.5,21.0,3857.5,5.578,3.0,50.4843088,-84.8640962,5.578,72.20000000000005,72.20000000000005,9.8,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:48,,103.0,30.0,50.0,98.5,341.0,33.0,99.5,21.0,3863.51,5.904,3.0,50.4842476,-84.8641237,5.904,72.60000000000002,72.60000000000002,9.59,2022,4,11,16,4.25,311.0
133,2022-04-11 16:45:49,,99.0,30.0,50.0,98.5,415.0,33.0,99.5,21.0,3869.28,5.822,3.0,50.4841886,-84.8641493,5.822,73.0,73.0,8.22,2022,4,11,16,4.25,311.0
134,2022-04-11 16:45:50,,88.0,30.0,50.0,98.5,296.0,33.0,99.5,21.0,3874.87,6.036,3.0,50.4841313,-84.8641733,6.036,73.20000000000005,73.20000000000005,6.8,2022,4,11,16,4.25,311.0
133,2022-04-11 16:45:51,,85.0,30.0,51.0,98.5,353.0,33.0,99.5,21.0,3882.14,6.469,3.0,50.4840587,-84.8642122,6.469,73.39999999999998,73.39999999999998,5.91,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:52,,85.0,30.5,50.0,97.0,361.0,30.0,95.5,21.0,3890.2,7.723,3.0,50.4839808,-84.8642629,7.723,73.39999999999998,73.39999999999998,4.86,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:53,,91.0,29.5,50.0,93.5,305.0,32.0,96.5,21.0,3898.77,8.405,3.0,50.4839024,-84.8643279,8.405,73.39999999999998,73.39999999999998,3.54,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:54,,93.0,32.0,51.0,93.5,394.0,27.5,90.0,21.0,3907.13,8.32,3.0,50.4838287,-84.8643965,8.32,73.0,73.0,2.34,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:55,,93.0,34.0,53.0,96.0,337.0,21.5,83.0,21.0,3916.1,8.813,3.0,50.4837623,-84.8644901,8.813,73.0,73.0,0.87,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:56,,97.0,25.5,51.0,87.0,230.0,38.0,98.5,21.0,3925.64,9.349,3.0,50.483708,-84.864607,9.349,72.79999999999995,72.79999999999995,-0.51,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:57,,78.0,28.5,51.0,96.0,340.0,29.0,87.0,21.0,3935.33,9.633,3.0,50.4836695,-84.8647373,9.633,72.79999999999995,72.79999999999995,-1.27,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:58,,76.0,30.5,51.0,99.0,365.0,28.0,85.5,21.0,3944.18,9.027,3.0,50.4836439,-84.8648606,9.027,72.60000000000002,72.60000000000002,-1.72,2022,4,11,16,4.25,311.0
132,2022-04-11 16:45:59,,86.0,31.0,51.0,99.5,335.0,29.5,87.0,21.0,3954.3,9.84,3.0,50.4836208,-84.8650037,9.84,72.20000000000005,72.20000000000005,-2.02,2022,4,11,16,4.25,311.0
133,2022-04-11 16:46:00,,92.0,26.0,52.0,93.5,388.0,31.0,97.5,21.0,3964.07,9.656,3.0,50.4836059,-84.8651437,9.656,71.60000000000002,71.60000000000002,-2.37,2022,4,11,16,4.25,311.0
132,2022-04-11 16:46:01,,100.0,26.0,58.0,93.0,409.0,30.0,93.0,21.0,3974.51,9.968,3.0,50.4835895,-84.8652932,9.968,71.20000000000005,71.20000000000005,-2.56,2022,4,11,16,4.25,311.0
131,2022-04-11 16:46:02,,104.0,26.5,54.0,92.5,380.0,31.5,93.5,21.0,3985.59,10.65,3.0,50.483572,-84.8654516,10.65,70.60000000000002,70.60000000000002,-3.03,2022,4,11,16,4.25,311.0
133,2022-04-11 16:46:03,,108.0,26.0,52.0,90.0,355.0,31.0,92.5,21.0,3997.65,11.735,3.0,50.4835444,-84.8656221,11.735,70.0,70.0,-3.8,2022,4,11,16,4.25,311.0
133,2022-04-11 16:46:04,,109.0,27.0,52.0,91.5,390.0,28.5,87.5,21.0,4009.75,11.991,3.0,50.483518,-84.8657936,11.991,69.60000000000002,69.60000000000002,-4.4,2022,4,11,16,4.25,311.0
135,2022-04-11 16:46:05,,109.0,29.0,50.0,97.5,353.0,27.5,84.5,21.0,4021.36,11.771,3.0,50.483489,-84.865957,11.771,69.39999999999998,69.39999999999998,-4.46,2022,4,11,16,4.25,311.0
136,2022-04-11 16:46:06,,109.0,25.5,47.0,88.0,341.0,31.5,92.5,21.0,4032.81,11.481,3.0,50.4834655,-84.8661197,11.481,69.20000000000005,69.20000000000005,-4.28,2022,4,11,16,4.25,311.0
138,2022-04-11 16:46:07,,110.0,23.5,45.0,83.0,362.0,33.5,97.0,21.0,4044.27,11.467,3.0,50.4834459,-84.8662833,11.467,69.0,69.0,-3.92,2022,4,11,16,4.25,311.0
141,2022-04-11 16:46:08,,109.0,26.0,48.0,88.0,374.0,30.0,92.0,21.0,4056.41,11.976,3.0,50.4834302,-84.8664577,11.976,68.79999999999995,68.79999999999995,-3.3,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:09,,109.0,27.5,51.0,92.5,371.0,26.5,87.5,21.0,4068.9,12.423,3.0,50.4834174,-84.8666377,12.423,68.60000000000002,68.60000000000002,-2.5,2022,4,11,16,4.25,311.0
145,2022-04-11 16:46:10,,109.0,24.0,49.0,88.0,350.0,29.0,91.0,21.0,4078.65,11.09,3.0,50.4834174,-84.8667788,11.09,68.39999999999998,68.39999999999998,-1.86,2022,4,11,16,4.25,311.0
146,2022-04-11 16:46:11,,108.0,24.0,50.0,86.0,358.0,25.5,83.5,21.0,4092.32,12.355,3.0,50.483418,-84.8669765,12.355,68.39999999999998,68.39999999999998,-1.62,2022,4,11,16,4.25,311.0
146,2022-04-11 16:46:12,,107.0,25.5,48.0,90.0,390.0,25.5,84.5,21.0,4104.29,12.082,3.0,50.4834241,-84.8671496,12.082,68.20000000000005,68.20000000000005,-1.4,2022,4,11,16,4.25,311.0
145,2022-04-11 16:46:13,,106.0,26.5,49.0,90.5,348.0,29.0,91.5,21.0,4116.02,11.838,3.0,50.4834325,-84.867319,11.838,68.20000000000005,68.20000000000005,-1.05,2022,4,11,16,4.25,311.0
145,2022-04-11 16:46:14,,106.0,27.0,50.0,87.0,369.0,33.0,97.0,21.0,4127.68,11.831,3.0,50.4834469,-84.8674865,11.831,68.60000000000002,68.60000000000002,-0.79,2022,4,11,16,4.25,311.0
145,2022-04-11 16:46:15,,105.0,27.0,46.0,87.5,427.0,33.0,97.0,21.0,4139.3,11.806,3.0,50.4834684,-84.8676522,11.806,68.79999999999995,68.79999999999995,-0.3,2022,4,11,16,4.25,311.0
145,2022-04-11 16:46:16,,103.0,29.0,49.0,93.0,434.0,32.0,96.0,21.0,4151.12,11.547,3.0,50.4834912,-84.8678204,11.547,68.79999999999995,68.79999999999995,0.4,2022,4,11,16,4.25,311.0
145,2022-04-11 16:46:17,,102.0,28.0,49.0,91.0,424.0,32.5,96.5,21.0,4162.02,11.067,3.0,50.4835153,-84.8679748,11.067,69.0,69.0,0.76,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:18,,101.0,28.0,50.0,92.0,432.0,31.5,95.0,21.0,4172.22,10.466,3.0,50.4835408,-84.8681183,10.466,69.60000000000002,69.60000000000002,1.26,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:19,,99.0,28.5,52.0,94.0,450.0,30.0,93.0,21.0,4182.65,10.412,3.0,50.4835664,-84.8682653,10.412,70.20000000000005,70.20000000000005,2.28,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:20,,100.0,28.0,51.0,92.5,449.0,29.0,94.0,21.0,4191.5,9.532,3.0,50.4835861,-84.8683906,9.532,70.60000000000002,70.60000000000002,3.09,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:21,,106.0,28.0,52.0,92.5,422.0,29.0,94.0,21.0,4201.86,10.116,3.0,50.4836053,-84.8685383,10.116,71.20000000000005,71.20000000000005,3.62,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:22,,105.0,29.0,52.0,93.5,429.0,28.5,91.5,21.0,4211.85,9.772,3.0,50.4836213,-84.8686812,9.772,71.79999999999995,71.79999999999995,4.61,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:23,,102.0,31.0,52.0,96.0,452.0,28.0,90.0,21.0,4221.13,9.458,3.0,50.4836328,-84.8688145,9.458,72.20000000000005,72.20000000000005,5.42,2022,4,11,16,4.25,311.0
143,2022-04-11 16:46:24,,99.0,32.5,52.0,97.5,473.0,28.5,92.0,21.0,4230.73,9.521,3.0,50.483641,-84.8689531,9.521,72.60000000000002,72.60000000000002,5.47,2022,4,11,16,4.25,311.0
143,2022-04-11 16:46:25,,99.0,28.0,50.0,96.0,469.0,32.5,96.0,21.0,4239.47,8.983,3.0,50.4836501,-84.8690789,8.983,73.20000000000005,73.20000000000005,4.99,2022,4,11,16,4.25,311.0
143,2022-04-11 16:46:26,,96.0,27.5,49.0,94.0,441.0,32.0,96.0,21.0,4247.62,8.338,4.0,50.4836494,-84.8691968,8.338,73.60000000000002,73.60000000000002,4.6,2022,4,11,16,4.25,311.0
142,2022-04-11 16:46:27,,104.0,26.5,47.0,92.5,463.0,30.0,95.0,21.0,4254.84,7.474,4.0,50.4836409,-84.8693007,7.474,73.79999999999995,73.79999999999995,4.38,2022,4,11,16,4.25,311.0
142,2022-04-11 16:46:28,,107.0,24.5,48.0,91.0,506.0,28.0,90.5,21.0,4262.13,7.369,4.0,50.4836256,-84.8694039,7.369,74.39999999999998,74.39999999999998,4.13,2022,4,11,16,4.25,311.0
142,2022-04-11 16:46:29,57.0,107.0,26.5,49.0,94.0,479.0,30.5,93.5,21.0,4270.27,7.978,4.0,50.4835941,-84.8695138,7.978,74.79999999999995,74.79999999999995,4.27,2022,4,11,16,4.25,311.0
141,2022-04-11 16:46:30,,105.0,28.5,50.0,94.5,495.0,29.5,94.5,21.0,4276.4,6.96,4.0,50.4835696,-84.8695962,6.96,75.0,75.0,5.01,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:31,,104.0,28.5,50.0,95.5,483.0,31.5,96.5,21.0,4284.03,7.057,4.0,50.4835336,-84.8696953,7.057,75.20000000000005,75.20000000000005,5.32,2022,4,11,16,4.25,311.0
138,2022-04-11 16:46:32,,103.0,29.5,50.0,96.5,500.0,31.0,98.0,21.0,4291.15,7.135,4.0,50.4834976,-84.8697862,7.135,75.60000000000002,75.60000000000002,5.07,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:33,,102.0,30.0,50.0,97.5,487.0,30.0,97.5,21.0,4298.18,6.664,4.0,50.4834578,-84.8698726,6.664,76.20000000000005,76.20000000000005,5.28,2022,4,11,16,4.25,311.0
141,2022-04-11 16:46:34,,100.0,26.5,48.0,96.5,455.0,32.0,98.0,21.0,4306.4,7.198,4.0,50.4834001,-84.8699625,7.198,76.79999999999995,76.79999999999995,5.66,2022,4,11,16,4.25,311.0
141,2022-04-11 16:46:35,,99.0,24.5,47.0,91.0,469.0,30.5,98.0,21.0,4314.02,7.115,4.0,50.4833444,-84.8700434,7.115,77.20000000000005,77.20000000000005,5.95,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:36,,97.0,28.0,48.0,95.0,450.0,28.0,97.5,21.0,4321.65,7.271,4.0,50.483284,-84.8701179,7.271,77.60000000000002,77.60000000000002,6.26,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:37,,96.0,29.5,48.0,97.5,425.0,26.5,97.0,21.0,4330.41,8.046,4.0,50.4832125,-84.8702002,8.046,77.79999999999995,77.79999999999995,6.33,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:38,,96.0,28.0,49.0,95.5,400.0,26.5,97.0,21.0,4338.57,7.8,4.0,50.4831421,-84.8702705,7.8,78.39999999999998,78.39999999999998,5.67,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:39,,97.0,28.0,49.0,95.0,359.0,26.5,96.5,21.0,4346.93,8.098,4.0,50.4830682,-84.8703394,8.098,78.60000000000002,78.60000000000002,4.86,2022,4,11,16,4.25,311.0
141,2022-04-11 16:46:40,,97.0,26.5,49.0,91.0,317.0,27.0,93.0,21.0,4354.87,7.991,4.0,50.482994,-84.870396,7.991,79.0,79.0,4.22,2022,4,11,16,4.25,311.0
140,2022-04-11 16:46:41,,98.0,24.0,48.0,84.0,264.0,26.5,87.5,21.0,4363.61,8.066,4.0,50.4829118,-84.8704572,8.066,79.39999999999998,79.39999999999998,3.89,2022,4,11,16,4.25,311.0
139,2022-04-11 16:46:42,,99.0,23.0,49.0,80.5,206.0,26.0,84.5,21.0,4371.51,7.681,4.0,50.4828361,-84.8705084,7.681,79.60000000000002,79.60000000000002,4.02,2022,4,11,16,4.25,311.0
138,2022-04-11 16:46:43,,99.0,20.5,47.0,77.5,175.0,25.0,80.5,21.0,4379.37,7.723,4.0,50.4827586,-84.8705538,7.723,79.79999999999995,79.79999999999995,4.2,2022,4,11,16,4.25,311.0
137,2022-04-11 16:46:44,,95.0,14.0,41.0,70.0,179.0,23.0,70.5,21.0,4387.43,8.052,4.0,50.4826788,-84.8705987,8.052,80.0,80.0,4.08,2022,4,11,16,4.25,311.0
137,2022-04-11 16:46:45,,78.0,4.0,15.0,19.0,76.0,18.5,81.5,21.0,4395.92,8.11,4.0,50.4825953,-84.8706481,8.11,79.79999999999995,79.79999999999995,3.43,2022,4,11,16,4.25,311.0
137,2022-04-11 16:46:46,,77.0,2.0,53.0,7.0,63.0,17.5,84.0,21.0,4404.87,8.663,4.0,50.4825089,-84.8707047,8.663,79.79999999999995,79.79999999999995,2.37,2022,4,11,16,4.25,311.0
139,2022-04-11 16:46:47,,79.0,6.5,85.0,23.5,58.0,15.5,66.5,21.0,4413.75,8.843,4.0,50.4824242,-84.8707642,8.843,79.60000000000002,79.60000000000002,1.13,2022,4,11,16,4.25,311.0
141,2022-04-11 16:46:48,,82.0,14.0,84.0,52.0,41.0,11.0,34.0,21.0,4422.41,8.737,4.0,50.4823431,-84.8708254,8.737,79.39999999999998,79.39999999999998,0.1,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:49,,80.0,13.5,82.0,50.0,29.0,8.5,27.0,20.0,4431.56,8.905,4.0,50.4822571,-84.8708896,8.905,79.20000000000005,79.20000000000005,-1.0,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:50,,78.0,12.5,79.0,48.0,17.0,6.0,20.5,20.0,4439.9,8.935,4.0,50.4821793,-84.8709493,8.935,78.79999999999995,78.79999999999995,-1.67,2022,4,11,16,4.25,311.0
144,2022-04-11 16:46:51,,76.0,12.0,77.0,46.0,5.0,3.5,13.5,20.0,4449.73,8.872,4.0,50.4820893,-84.8710238,8.872,78.60000000000002,78.60000000000002,-1.97,2022,4,11,16,4.25,311.0
148,2022-04-11 16:46:52,,0.0,11.5,74.0,45.0,0.0,2.5,11.0,20.0,4458.17,8.56,4.0,50.482012,-84.8710873,8.56,78.20000000000005,78.20000000000005,-2.32,2022,4,11,16,4.25,311.0
149,2022-04-11 16:46:53,,0.0,11.5,72.0,45.0,0.0,2.5,11.0,20.0,4466.77,8.635,4.0,50.4819331,-84.8711522,8.635,78.0,78.0,-2.6,2022,4,11,16,4.25,311.0
151,2022-04-11 16:46:54,,0.0,11.5,69.0,45.0,0.0,2.5,11.0,20.0,4474.94,8.214,4.0,50.4818572,-84.8712117,8.214,77.60000000000002,77.60000000000002,-2.91,2022,4,11,16,4.25,311.0
154,2022-04-11 16:46:55,,0.0,11.5,67.0,45.0,0.0,2.5,11.0,20.0,4483.14,7.994,4.0,50.4817802,-84.8712693,7.994,77.39999999999998,77.39999999999998,-3.39,2022,4,11,16,4.25,311.0
157,2022-04-11 16:46:56,,0.0,11.5,64.0,45.0,0.0,2.5,11.0,20.0,4491.58,8.058,4.0,50.4817022,-84.8713314,8.058,77.39999999999998,77.39999999999998,-3.46,2022,4,11,16,4.25,311.0
159,2022-04-11 16:46:57,,0.0,11.5,62.0,45.0,0.0,2.5,11.0,20.0,4500.28,8.386,4.0,50.4816219,-84.8713957,8.386,77.20000000000005,77.20000000000005,-3.09,2022,4,11,16,4.25,311.0
161,2022-04-11 16:46:58,,0.0,11.5,59.0,45.0,0.0,2.5,11.0,20.0,4509.22,8.62,4.0,50.4815382,-84.8714591,8.62,77.20000000000005,77.20000000000005,-2.72,2022,4,11,16,4.25,311.0
161,2022-04-11 16:46:59,,7.0,10.5,57.0,41.0,9.0,2.0,10.0,20.0,4518.53,9.079,4.0,50.4814517,-84.8715266,9.079,76.79999999999995,76.79999999999995,-2.46,2022,4,11,16,4.25,311.0
160,2022-04-11 16:47:00,,63.0,3.0,57.0,11.0,28.0,0.0,1.0,20.0,4527.41,9.414,4.0,50.4813708,-84.8715948,9.414,76.20000000000005,76.20000000000005,-2.71,2022,4,11,16,4.25,311.0
159,2022-04-11 16:47:01,,74.0,2.0,55.0,9.0,13.0,0.5,2.0,20.0,4538.35,9.692,4.0,50.4812699,-84.8716759,9.692,75.79999999999995,75.79999999999995,-3.26,2022,4,11,16,4.25,311.0
158,2022-04-11 16:47:02,,72.0,1.5,51.0,12.5,9.0,2.0,8.0,20.0,4549.11,9.825,4.0,50.4811675,-84.871748,9.825,75.60000000000002,75.60000000000002,-3.49,2022,4,11,16,4.25,311.0
157,2022-04-11 16:47:03,,70.0,0.5,46.0,16.5,5.0,4.0,13.5,20.0,4559.56,10.336,4.0,50.481063,-84.871803,10.336,75.20000000000005,75.20000000000005,-3.49,2022,4,11,16,4.25,311.0
158,2022-04-11 16:47:04,,69.0,0.0,41.0,20.5,1.0,5.5,19.0,20.0,4569.96,10.527,4.0,50.4809562,-84.8718467,10.527,74.60000000000002,74.60000000000002,-3.62,2022,4,11,16,4.25,311.0
157,2022-04-11 16:47:05,,0.0,0.0,37.0,24.0,0.0,6.0,21.0,20.0,4580.35,10.415,4.0,50.4808499,-84.8718928,10.415,74.0,74.0,-3.54,2022,4,11,16,4.25,311.0
156,2022-04-11 16:47:06,,0.0,0.0,32.0,28.0,0.0,6.0,21.0,20.0,4591.16,10.55,4.0,50.4807392,-84.8719398,10.55,73.60000000000002,73.60000000000002,-3.65,2022,4,11,16,4.25,311.0
155,2022-04-11 16:47:07,,0.0,0.0,27.0,31.5,0.0,6.0,21.0,20.0,4601.74,10.82,4.0,50.4806297,-84.8719807,10.82,73.20000000000005,73.20000000000005,-4.13,2022,4,11,16,4.25,311.0
157,2022-04-11 16:47:08,,0.0,0.0,23.0,35.5,0.0,6.0,21.0,20.0,4612.38,11.037,4.0,50.480518,-84.8720132,11.037,72.60000000000002,72.60000000000002,-4.61,2022,4,11,16,4.25,311.0
161,2022-04-11 16:47:09,,0.0,0.0,18.0,39.0,0.0,6.0,21.0,20.0,4622.93,10.451,4.0,50.4804066,-84.8720414,10.451,72.0,72.0,-5.11,2022,4,11,16,4.25,311.0
163,2022-04-11 16:47:10,,0.0,0.0,13.0,43.0,0.0,6.0,21.0,20.0,4632.51,10.213,4.0,50.4803052,-84.8720649,10.213,71.20000000000005,71.20000000000005,-5.57,2022,4,11,16,4.25,311.0
165,2022-04-11 16:47:11,,0.0,0.0,9.0,47.0,0.0,6.0,21.0,20.0,4644.2,10.187,4.0,50.4801814,-84.872093,10.187,70.60000000000002,70.60000000000002,-5.82,2022,4,11,16,4.25,311.0
165,2022-04-11 16:47:12,,0.0,0.0,4.0,50.5,0.0,6.0,21.0,20.0,4654.17,10.222,4.0,50.4800752,-84.8721113,10.222,70.20000000000005,70.20000000000005,-6.0,2022,4,11,16,4.25,311.0
167,2022-04-11 16:47:13,,8.0,0.0,15.0,54.5,9.0,6.0,21.0,20.0,4665.34,10.471,4.0,50.4799571,-84.87214,10.471,69.79999999999995,69.79999999999995,-5.94,2022,4,11,16,4.25,311.0
168,2022-04-11 16:47:14,,57.0,0.0,100.0,58.0,47.0,6.0,21.0,20.0,4677.19,10.675,4.0,50.4798335,-84.8721793,10.675,69.20000000000005,69.20000000000005,-5.25,2022,4,11,16,4.25,311.0
169,2022-04-11 16:47:15,,80.0,0.0,75.0,62.0,72.0,6.0,21.0,20.0,4690.77,11.443,4.0,50.4796975,-84.8722504,11.443,68.79999999999995,68.79999999999995,-4.52,2022,4,11,16,4.25,311.0
170,2022-04-11 16:47:16,,84.0,13.5,63.0,65.5,84.0,10.0,35.5,20.0,4703.02,11.134,3.0,50.4795753,-84.872316,11.134,68.20000000000005,68.20000000000005,-4.07,2022,4,11,16,4.25,311.0
171,2022-04-11 16:47:17,,84.0,20.5,61.0,67.0,93.0,12.0,43.5,20.0,4714.68,11.009,3.0,50.4794604,-84.8723834,11.009,67.79999999999995,67.79999999999995,-3.74,2022,4,11,16,4.25,311.0
171,2022-04-11 16:47:18,,83.0,19.5,59.0,65.5,91.0,13.0,46.0,20.0,4726.0,10.832,3.0,50.4793491,-84.8724491,10.832,67.39999999999998,67.39999999999998,-3.73,2022,4,11,16,4.25,311.0
172,2022-04-11 16:47:19,,83.0,17.5,60.0,62.5,85.0,16.0,52.5,20.0,4736.95,10.354,3.0,50.4792418,-84.8725138,10.354,67.39999999999998,67.39999999999998,-3.82,2022,4,11,16,4.25,311.0
172,2022-04-11 16:47:20,,82.0,17.5,66.0,67.0,135.0,16.0,51.5,20.0,4746.18,9.757,3.0,50.4791523,-84.8725718,9.757,67.79999999999995,67.79999999999995,-3.25,2022,4,11,16,4.25,311.0
