distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,enhanced_altitude,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
13420.11,10.668,3,131,50.4105698,-84.8722702,10.668,2022-11-04 11:30:04,61.60000000000002,61.60000000000002,158.0,,91.0,390.0,135.0,-2.13,25.0,57.0,90.0,233.0,21.5,79.5,7.0,2022,11,4,11,4.87,161.0
13431.11,10.695,3,131,50.4104536,-84.8723044,10.695,2022-11-04 11:30:05,61.200000000000045,61.200000000000045,158.0,,95.0,390.0,135.0,-2.38,25.0,52.0,87.5,242.0,22.0,80.0,7.0,2022,11,4,11,4.87,161.0
13442.04,10.727,3,131,50.4103368,-84.8723265,10.727,2022-11-04 11:30:06,61.0,61.0,158.0,,101.0,390.0,135.0,-2.51,23.5,54.0,84.5,245.0,22.5,80.5,7.0,2022,11,4,11,4.87,161.0
13452.62,10.531,3,131,50.410224,-84.872338,10.531,2022-11-04 11:30:07,60.799999999999955,60.799999999999955,158.0,,103.0,390.0,136.0,-2.52,22.5,56.0,83.0,248.0,23.0,82.0,7.0,2022,11,4,11,4.87,161.0
13462.9,10.425,3,132,50.4101127,-84.8723537,10.425,2022-11-04 11:30:08,60.799999999999955,60.799999999999955,158.0,,102.0,391.0,136.0,-2.43,23.0,55.0,83.0,258.0,23.5,84.5,7.0,2022,11,4,11,4.87,161.0
13472.45,10.561,3,135,50.4100116,-84.8723686,10.561,2022-11-04 11:30:09,60.60000000000002,60.60000000000002,158.0,,101.0,391.0,136.0,-2.23,23.5,52.0,83.0,261.0,24.5,87.0,7.0,2022,11,4,11,4.87,161.0
13481.56,10.238,3,136,50.4099163,-84.8723996,10.238,2022-11-04 11:30:10,60.39999999999998,60.39999999999998,158.0,,101.0,391.0,136.0,-1.97,23.5,49.0,82.5,260.0,25.0,89.0,7.0,2022,11,4,11,4.87,161.0
13493.5,10.239,3,136,50.4097929,-84.8724344,10.239,2022-11-04 11:30:11,60.39999999999998,60.39999999999998,158.0,,100.0,391.0,136.0,-1.67,29.0,50.0,89.5,260.0,24.5,86.0,7.0,2022,11,4,11,4.87,161.0
13503.53,10.207,3,138,50.409688,-84.8724735,10.207,2022-11-04 11:30:12,60.39999999999998,60.39999999999998,158.0,,100.0,392.0,136.0,-1.38,31.5,52.0,95.5,264.0,23.5,83.0,7.0,2022,11,4,11,4.87,161.0
13513.67,10.261,3,138,50.409584,-84.8725212,10.261,2022-11-04 11:30:13,60.39999999999998,60.39999999999998,158.0,,100.0,392.0,136.0,-1.12,27.5,54.0,92.0,272.0,23.0,83.5,7.0,2022,11,4,11,4.87,161.0
13523.66,10.174,3,139,50.4094848,-84.8725755,10.174,2022-11-04 11:30:14,60.200000000000045,60.200000000000045,158.0,,100.0,392.0,137.0,-0.96,25.5,54.0,88.0,274.0,25.0,82.0,7.0,2022,11,4,11,4.87,161.0
13533.26,10.17,3,137,50.4093925,-84.8726306,10.17,2022-11-04 11:30:15,60.200000000000045,60.200000000000045,158.0,,100.0,392.0,137.0,-0.88,26.5,53.0,89.5,277.0,27.0,87.0,7.0,2022,11,4,11,4.87,161.0
13543.47,10.126,3,136,50.4092873,-84.8726829,10.126,2022-11-04 11:30:16,60.0,60.0,158.0,,99.0,393.0,137.0,-0.8,27.5,53.0,91.0,281.0,26.0,87.5,7.0,2022,11,4,11,4.87,161.0
13553.73,10.057,3,135,50.4091825,-84.8727258,10.057,2022-11-04 11:30:17,60.0,60.0,158.0,,99.0,393.0,137.0,-0.74,28.0,53.0,91.5,280.0,25.0,89.0,7.0,2022,11,4,11,4.87,161.0
13563.87,10.029,3,135,50.4090768,-84.872757,10.029,2022-11-04 11:30:18,59.799999999999955,59.799999999999955,158.0,,99.0,393.0,137.0,-0.71,27.5,54.0,91.5,272.0,26.0,92.5,7.0,2022,11,4,11,4.87,161.0
13573.62,10.014,3,135,50.4089736,-84.8727722,10.014,2022-11-04 11:30:19,59.799999999999955,59.799999999999955,158.0,,98.0,394.0,137.0,-0.7,26.5,54.0,87.0,266.0,23.5,85.5,7.0,2022,11,4,11,4.87,161.0
13582.48,10.025,3,135,50.4088803,-84.8727779,10.025,2022-11-04 11:30:20,59.60000000000002,59.60000000000002,158.0,,98.0,394.0,137.0,-0.71,27.0,51.0,85.5,265.0,22.5,81.5,7.0,2022,11,4,11,4.87,161.0
13594.13,10.014,3,134,50.4087532,-84.8727647,10.014,2022-11-04 11:30:21,59.60000000000002,59.60000000000002,158.0,,97.0,394.0,137.0,-0.73,25.5,48.0,82.5,263.0,22.5,83.0,7.0,2022,11,4,11,4.87,161.0
13604.04,9.901,3,134,50.4086471,-84.872744,9.901,2022-11-04 11:30:22,59.60000000000002,59.60000000000002,158.0,,97.0,394.0,137.0,-0.68,24.0,49.0,79.5,252.0,23.0,85.5,7.0,2022,11,4,11,4.87,161.0
13613.75,9.644,3,134,50.408547,-84.8727116,9.644,2022-11-04 11:30:23,59.60000000000002,59.60000000000002,158.0,,96.0,395.0,137.0,-0.63,25.0,55.0,83.5,264.0,23.5,84.0,7.0,2022,11,4,11,4.87,161.0
13623.27,9.608,3,135,50.4084508,-84.8726643,9.608,2022-11-04 11:30:24,59.60000000000002,59.60000000000002,158.0,,95.0,395.0,137.0,-0.19,26.5,54.0,87.0,273.0,24.5,82.5,7.0,2022,11,4,11,4.87,161.0
13632.48,9.522,3,134,50.4083613,-84.8726082,9.522,2022-11-04 11:30:25,59.60000000000002,59.60000000000002,158.0,,95.0,395.0,137.0,0.0,27.5,52.0,89.5,274.0,24.0,83.0,7.0,2022,11,4,11,4.87,161.0
13642.23,9.513,3,135,50.4082663,-84.8725452,9.513,2022-11-04 11:30:26,59.60000000000002,59.60000000000002,158.0,,95.0,395.0,137.0,0.0,28.0,52.0,89.5,272.0,23.5,83.5,7.0,2022,11,4,11,4.87,161.0
13651.92,9.693,3,134,50.4081705,-84.8724879,9.693,2022-11-04 11:30:27,59.60000000000002,59.60000000000002,158.0,,95.0,396.0,137.0,0.0,27.5,54.0,89.5,267.0,23.5,83.5,7.0,2022,11,4,11,4.87,161.0
13661.73,9.712,3,134,50.4080747,-84.8724293,9.712,2022-11-04 11:30:28,59.60000000000002,59.60000000000002,158.0,,96.0,396.0,137.0,0.0,29.0,56.0,97.0,264.0,25.5,87.5,7.0,2022,11,4,11,4.87,161.0
13671.44,9.626,2,134,50.4079804,-84.8723785,9.626,2022-11-04 11:30:29,59.39999999999998,59.39999999999998,158.0,,96.0,396.0,137.0,0.0,25.0,50.0,89.0,259.0,26.5,93.0,7.0,2022,11,4,11,4.87,161.0
13680.81,9.467,2,134,50.4078894,-84.8723232,9.467,2022-11-04 11:30:30,59.39999999999998,59.39999999999998,158.0,,97.0,396.0,137.0,0.0,23.5,51.0,90.5,256.0,24.5,91.0,7.0,2022,11,4,11,4.87,161.0
13690.22,9.64,2,133,50.4077915,-84.8722872,9.64,2022-11-04 11:30:31,59.39999999999998,59.39999999999998,158.0,,97.0,397.0,137.0,0.0,24.0,52.0,93.5,260.0,23.0,87.5,7.0,2022,11,4,11,4.87,161.0
13700.56,9.954,2,133,50.4076807,-84.872255,9.954,2022-11-04 11:30:32,59.200000000000045,59.200000000000045,158.0,,97.0,397.0,137.0,0.0,25.0,53.0,93.0,298.0,24.0,86.5,7.0,2022,11,4,11,4.87,161.0
13711.03,9.974,2,133,50.4075707,-84.8722368,9.974,2022-11-04 11:30:33,59.200000000000045,59.200000000000045,158.0,,97.0,397.0,137.0,0.0,26.5,53.0,92.5,305.0,25.0,85.5,7.0,2022,11,4,11,4.87,161.0
13722.06,9.809,3,134,50.407452,-84.8722239,9.809,2022-11-04 11:30:34,59.0,59.0,158.0,,97.0,398.0,137.0,0.0,24.5,49.0,87.5,301.0,24.5,86.5,7.0,2022,11,4,11,4.87,161.0
13732.35,9.72,3,134,50.4073425,-84.8722265,9.72,2022-11-04 11:30:35,59.0,59.0,158.0,,97.0,398.0,137.0,-0.32,24.5,54.0,88.5,292.0,23.5,86.5,7.0,2022,11,4,11,4.87,161.0
13742.24,9.438,3,134,50.4072348,-84.8722356,9.438,2022-11-04 11:30:36,59.0,59.0,158.0,,96.0,398.0,138.0,-0.61,25.0,53.0,89.5,283.0,23.0,85.5,7.0,2022,11,4,11,4.87,161.0
13751.85,9.396,2,139,50.407132,-84.8722472,9.396,2022-11-04 11:30:37,59.0,59.0,158.0,,95.0,398.0,138.0,-0.29,24.5,52.0,87.5,276.0,22.5,84.5,7.0,2022,11,4,11,4.87,161.0
13761.46,9.506,2,139,50.407032,-84.8722704,9.506,2022-11-04 11:30:38,59.200000000000045,59.200000000000045,158.0,,94.0,399.0,138.0,0.0,25.5,53.0,89.0,287.0,23.5,85.5,7.0,2022,11,4,11,4.87,161.0
13770.93,9.331,2,139,50.4069324,-84.8723071,9.331,2022-11-04 11:30:39,59.200000000000045,59.200000000000045,158.0,,93.0,399.0,138.0,0.0,26.0,51.0,93.0,293.0,24.5,86.0,7.0,2022,11,4,11,4.87,161.0
13780.34,9.509,2,139,50.4068374,-84.8723458,9.509,2022-11-04 11:30:40,59.200000000000045,59.200000000000045,158.0,,93.0,399.0,138.0,0.0,26.0,51.0,92.0,292.0,26.0,90.0,7.0,2022,11,4,11,4.87,161.0
13789.81,9.432,2,139,50.4067411,-84.8723917,9.432,2022-11-04 11:30:41,59.200000000000045,59.200000000000045,158.0,,93.0,400.0,138.0,0.0,24.5,50.0,87.0,277.0,26.0,89.5,7.0,2022,11,4,11,4.87,161.0
13799.21,9.316,2,138,50.4066453,-84.8724399,9.316,2022-11-04 11:30:42,59.39999999999998,59.39999999999998,158.0,,93.0,400.0,138.0,0.0,22.5,50.0,81.5,250.0,25.0,84.5,7.0,2022,11,4,11,4.87,161.0
13808.57,9.355,2,139,50.4065525,-84.8724912,9.355,2022-11-04 11:30:43,59.39999999999998,59.39999999999998,158.0,,96.0,400.0,138.0,0.0,22.5,50.0,82.0,260.0,26.5,86.5,7.0,2022,11,4,11,4.87,161.0
13817.87,9.278,2,138,50.4064606,-84.8725365,9.278,2022-11-04 11:30:44,59.39999999999998,59.39999999999998,158.0,,103.0,400.0,138.0,0.0,21.0,53.0,80.5,266.0,24.5,85.0,7.0,2022,11,4,11,4.87,161.0
13827.42,9.249,2,137,50.4063634,-84.8725802,9.249,2022-11-04 11:30:45,59.39999999999998,59.39999999999998,158.0,,102.0,401.0,138.0,0.0,21.5,54.0,80.5,254.0,23.0,82.0,7.0,2022,11,4,11,4.87,161.0
13836.66,9.18,2,138,50.4062679,-84.8726166,9.18,2022-11-04 11:30:46,59.39999999999998,59.39999999999998,158.0,,101.0,401.0,138.0,0.0,22.0,53.0,82.0,259.0,22.5,78.5,7.0,2022,11,4,11,4.87,161.0
13845.69,9.066,2,137,50.406174,-84.8726499,9.066,2022-11-04 11:30:47,59.60000000000002,59.60000000000002,158.0,,101.0,401.0,138.0,0.0,22.0,52.0,82.5,273.0,22.0,76.0,7.0,2022,11,4,11,4.87,161.0
13854.77,9.075,2,136,50.4060788,-84.8726745,9.075,2022-11-04 11:30:48,59.60000000000002,59.60000000000002,158.0,,100.0,401.0,138.0,0.0,21.5,51.0,80.5,271.0,22.5,79.0,7.0,2022,11,4,11,4.87,161.0
13864.26,9.01,2,136,50.4059763,-84.8726906,9.01,2022-11-04 11:30:49,59.60000000000002,59.60000000000002,158.0,,100.0,402.0,138.0,0.0,20.5,52.0,78.5,257.0,23.0,82.0,7.0,2022,11,4,11,4.87,161.0
13873.57,9.007,2,137,50.4058745,-84.8726972,9.007,2022-11-04 11:30:50,59.60000000000002,59.60000000000002,158.0,,99.0,402.0,138.0,0.0,23.0,54.0,81.5,247.0,22.5,80.0,7.0,2022,11,4,11,4.87,161.0
13882.69,9.205,2,136,50.4057766,-84.8726972,9.205,2022-11-04 11:30:51,59.799999999999955,59.799999999999955,158.0,,98.0,402.0,138.0,0.0,24.5,53.0,85.0,258.0,22.0,79.0,7.0,2022,11,4,11,4.87,161.0
13891.79,9.086,2,136,50.405681,-84.872692,9.086,2022-11-04 11:30:52,59.799999999999955,59.799999999999955,158.0,,98.0,402.0,138.0,0.0,24.0,53.0,86.5,273.0,22.0,81.5,7.0,2022,11,4,11,4.87,161.0
13900.91,9.072,2,135,50.4055854,-84.8726712,9.072,2022-11-04 11:30:53,59.799999999999955,59.799999999999955,158.0,,98.0,403.0,138.0,0.0,23.5,54.0,88.5,288.0,22.0,84.5,7.0,2022,11,4,11,4.87,161.0
13909.97,9.025,2,135,50.4054899,-84.8726413,9.025,2022-11-04 11:30:54,59.799999999999955,59.799999999999955,158.0,,98.0,403.0,138.0,0.0,24.5,51.0,89.5,302.0,22.0,84.5,7.0,2022,11,4,11,4.87,161.0
13919.03,8.894,2,134,50.4053951,-84.8726047,8.894,2022-11-04 11:30:55,59.799999999999955,59.799999999999955,158.0,,98.0,403.0,138.0,0.0,23.5,53.0,84.0,302.0,23.5,86.5,7.0,2022,11,4,11,4.87,161.0
13927.84,8.725,2,133,50.4053064,-84.8725662,8.725,2022-11-04 11:30:56,59.799999999999955,59.799999999999955,158.0,,98.0,404.0,138.0,0.0,23.0,52.0,83.0,293.0,24.5,86.0,7.0,2022,11,4,11,4.87,161.0
13936.23,8.53,2,132,50.4052225,-84.8725197,8.53,2022-11-04 11:30:57,59.799999999999955,59.799999999999955,158.0,,96.0,404.0,138.0,0.0,24.5,50.0,88.5,275.0,24.0,83.5,7.0,2022,11,4,11,4.87,161.0
13944.99,8.583,2,133,50.4051352,-84.8724638,8.583,2022-11-04 11:30:58,59.799999999999955,59.799999999999955,158.0,,95.0,404.0,138.0,0.0,25.5,49.0,91.5,277.0,24.0,85.0,7.0,2022,11,4,11,4.87,161.0
13953.79,8.728,2,133,50.4050528,-84.8724064,8.728,2022-11-04 11:30:59,59.799999999999955,59.799999999999955,158.0,,95.0,405.0,138.0,0.0,27.0,51.0,95.0,288.0,25.0,87.5,7.0,2022,11,4,11,4.87,161.0
13962.63,8.76,2,132,50.4049717,-84.8723397,8.76,2022-11-04 11:31:00,59.799999999999955,59.799999999999955,158.0,,95.0,405.0,138.0,0.0,27.0,52.0,93.5,297.0,26.0,89.0,7.0,2022,11,4,11,4.87,161.0
13971.5,8.791,2,131,50.4048938,-84.872269,8.791,2022-11-04 11:31:01,60.0,60.0,158.0,,95.0,405.0,138.0,0.0,25.0,51.0,88.0,298.0,26.5,89.0,7.0,2022,11,4,11,4.87,161.0
13980.15,8.535,2,131,50.4048181,-84.8722004,8.535,2022-11-04 11:31:02,60.0,60.0,158.0,,95.0,405.0,138.0,0.0,24.0,50.0,89.0,302.0,26.0,88.0,7.0,2022,11,4,11,4.87,161.0
13988.41,8.221,2,132,50.404749,-84.8721199,8.221,2022-11-04 11:31:03,60.0,60.0,158.0,,96.0,406.0,138.0,0.0,25.5,52.0,90.0,289.0,25.0,87.5,7.0,2022,11,4,11,4.87,161.0
13996.78,8.261,2,132,50.404685,-84.8720351,8.261,2022-11-04 11:31:04,60.200000000000045,60.200000000000045,158.0,,96.0,406.0,138.0,0.0,23.0,54.0,85.5,275.0,25.5,90.5,7.0,2022,11,4,11,4.87,161.0
14005.7,8.774,2,131,50.4046178,-84.8719428,8.774,2022-11-04 11:31:05,60.200000000000045,60.200000000000045,158.0,,96.0,406.0,138.0,0.0,21.0,56.0,81.5,263.0,25.0,90.0,7.0,2022,11,4,11,4.87,161.0
14014.73,9.092,2,131,50.4045464,-84.871852,9.092,2022-11-04 11:31:06,60.200000000000045,60.200000000000045,158.0,,97.0,406.0,138.0,0.0,21.5,54.0,81.0,249.0,23.5,84.5,7.0,2022,11,4,11,4.87,161.0
14024.0,9.219,2,132,50.4044758,-84.8717612,9.219,2022-11-04 11:31:07,60.0,60.0,158.0,,99.0,407.0,138.0,0.0,22.0,51.0,80.5,244.0,22.0,79.0,7.0,2022,11,4,11,4.87,161.0
14033.38,9.199,2,133,50.4044007,-84.8716699,9.199,2022-11-04 11:31:08,60.0,60.0,158.0,,99.0,407.0,138.0,0.0,22.5,54.0,80.0,244.0,20.5,74.0,7.0,2022,11,4,11,4.87,161.0
14042.7,9.226,2,132,50.4043313,-84.8715765,9.226,2022-11-04 11:31:09,60.0,60.0,158.0,,100.0,407.0,138.0,0.0,22.5,54.0,82.5,242.0,22.0,76.5,7.0,2022,11,4,11,4.87,161.0
14051.88,9.246,2,132,50.4042604,-84.8714797,9.246,2022-11-04 11:31:10,59.799999999999955,59.799999999999955,158.0,,101.0,407.0,138.0,0.0,20.0,52.0,78.5,241.0,23.5,79.5,7.0,2022,11,4,11,4.87,161.0
14061.38,9.266,2,133,50.4041896,-84.8713845,9.266,2022-11-04 11:31:11,59.799999999999955,59.799999999999955,158.0,,101.0,408.0,138.0,0.0,17.0,51.0,72.5,245.0,23.5,80.0,7.0,2022,11,4,11,4.87,161.0
14070.79,9.22,2,133,50.4041181,-84.871287,9.22,2022-11-04 11:31:12,59.799999999999955,59.799999999999955,158.0,,101.0,408.0,138.0,0.0,21.0,52.0,81.5,258.0,24.5,83.0,7.0,2022,11,4,11,4.87,161.0
14079.95,9.151,2,133,50.4040495,-84.8711947,9.151,2022-11-04 11:31:13,59.60000000000002,59.60000000000002,158.0,,102.0,408.0,138.0,0.0,21.5,54.0,82.0,254.0,22.0,79.5,7.0,2022,11,4,11,4.87,161.0
14089.36,9.248,2,134,50.4039776,-84.8710966,9.248,2022-11-04 11:31:14,59.60000000000002,59.60000000000002,158.0,,102.0,408.0,138.0,0.0,21.0,52.0,79.5,249.0,22.0,78.0,7.0,2022,11,4,11,4.87,161.0
14098.87,9.324,2,135,50.4039065,-84.8710027,9.324,2022-11-04 11:31:15,59.39999999999998,59.39999999999998,158.0,,103.0,409.0,138.0,0.0,20.5,51.0,76.0,237.0,22.5,75.5,7.0,2022,11,4,11,4.87,161.0
14108.51,9.413,2,135,50.4038304,-84.8709026,9.413,2022-11-04 11:31:16,59.39999999999998,59.39999999999998,158.0,,102.0,409.0,138.0,0.0,21.0,51.0,75.0,222.0,21.5,72.5,7.0,2022,11,4,11,4.87,161.0
14117.86,9.246,2,135,50.4037579,-84.8708053,9.246,2022-11-04 11:31:17,59.200000000000045,59.200000000000045,158.0,,102.0,409.0,138.0,0.0,21.0,53.0,78.0,217.0,21.5,75.0,7.0,2022,11,4,11,4.87,161.0
14127.23,9.277,2,135,50.4036864,-84.8707118,9.277,2022-11-04 11:31:18,59.200000000000045,59.200000000000045,158.0,,99.0,409.0,138.0,0.0,21.0,55.0,76.5,212.0,21.0,76.0,7.0,2022,11,4,11,4.87,161.0
14136.6,9.443,2,138,50.4036172,-84.8706148,9.443,2022-11-04 11:31:19,59.0,59.0,158.0,,93.0,410.0,138.0,0.0,21.5,57.0,78.0,209.0,21.5,77.5,7.0,2022,11,4,11,4.87,161.0
14146.0,9.558,2,139,50.4035454,-84.8705226,9.558,2022-11-04 11:31:20,58.799999999999955,58.799999999999955,158.0,,93.0,410.0,138.0,0.0,22.5,56.0,82.5,216.0,22.0,79.0,7.0,2022,11,4,11,4.87,161.0
14155.5,9.56,2,138,50.4034734,-84.8704236,9.56,2022-11-04 11:31:21,58.60000000000002,58.60000000000002,158.0,,94.0,410.0,138.0,0.0,23.5,54.0,87.5,229.0,23.0,81.0,7.0,2022,11,4,11,4.87,161.0
14165.52,9.623,2,138,50.4033983,-84.8703203,9.623,2022-11-04 11:31:22,58.39999999999998,58.39999999999998,158.0,,94.0,410.0,138.0,0.0,20.5,54.0,77.0,235.0,24.5,84.0,7.0,2022,11,4,11,4.87,161.0
14175.27,9.703,2,136,50.4033241,-84.8702201,9.703,2022-11-04 11:31:23,58.200000000000045,58.200000000000045,158.0,,94.0,410.0,138.0,0.0,20.5,54.0,79.0,229.0,22.5,81.5,7.0,2022,11,4,11,4.87,161.0
14185.14,9.72,2,137,50.4032467,-84.8701199,9.72,2022-11-04 11:31:24,58.200000000000045,58.200000000000045,158.0,,95.0,411.0,138.0,0.0,22.0,53.0,82.0,226.0,22.0,80.5,7.0,2022,11,4,11,4.87,161.0
14195.13,9.804,2,136,50.4031693,-84.8700197,9.804,2022-11-04 11:31:25,58.0,58.0,158.0,,95.0,411.0,138.0,0.0,22.5,53.0,81.0,226.0,24.0,81.5,7.0,2022,11,4,11,4.87,161.0
14205.21,9.759,2,137,50.4030916,-84.8699192,9.759,2022-11-04 11:31:26,58.0,58.0,158.0,,74.0,411.0,138.0,0.0,20.5,56.0,76.0,190.0,24.0,82.0,7.0,2022,11,4,11,4.87,161.0
14215.05,9.688,2,138,50.4030143,-84.8698218,9.688,2022-11-04 11:31:27,57.799999999999955,57.799999999999955,158.0,,46.0,411.0,138.0,0.0,21.0,63.0,79.5,147.0,22.5,79.0,7.0,2022,11,4,11,4.87,161.0
14224.86,9.707,2,137,50.4029355,-84.8697307,9.707,2022-11-04 11:31:28,57.60000000000002,57.60000000000002,158.0,,93.0,411.0,138.0,0.0,21.5,70.0,83.0,120.0,21.0,76.5,7.0,2022,11,4,11,4.87,161.0
14234.56,9.801,2,136,50.4028548,-84.869641,9.801,2022-11-04 11:31:29,57.39999999999998,57.39999999999998,158.0,,94.0,412.0,138.0,0.0,20.5,60.0,80.5,192.0,20.5,73.0,7.0,2022,11,4,11,4.87,161.0
14244.14,9.787,2,135,50.4027753,-84.8695526,9.787,2022-11-04 11:31:30,57.200000000000045,57.200000000000045,158.0,,95.0,412.0,138.0,0.0,18.5,50.0,72.5,229.0,20.0,69.0,7.0,2022,11,4,11,4.87,161.0
14254.13,9.511,2,134,50.4026899,-84.8694642,9.511,2022-11-04 11:31:31,57.0,57.0,158.0,,69.0,412.0,138.0,0.0,16.5,48.0,65.0,222.0,19.5,65.5,7.0,2022,11,4,11,4.87,161.0
14263.73,9.499,2,134,50.4026007,-84.8693927,9.499,2022-11-04 11:31:32,56.799999999999955,56.799999999999955,158.0,,44.0,412.0,138.0,0.0,17.5,48.0,68.5,215.0,20.0,67.0,7.0,2022,11,4,11,4.87,161.0
14273.24,9.471,2,136,50.4025102,-84.8693294,9.471,2022-11-04 11:31:33,56.39999999999998,56.39999999999998,158.0,,18.0,412.0,138.0,0.0,18.5,49.0,71.5,208.0,20.5,68.5,7.0,2022,11,4,11,4.87,161.0
14282.63,9.21,2,135,50.4024207,-84.8692684,9.21,2022-11-04 11:31:34,56.200000000000045,56.200000000000045,158.0,,0.0,412.0,138.0,0.0,19.5,49.0,75.0,0.0,21.0,70.0,7.0,2022,11,4,11,4.87,161.0
14291.47,8.655,2,134,50.4023367,-84.8692146,8.655,2022-11-04 11:31:35,55.799999999999955,55.799999999999955,158.0,,0.0,412.0,138.0,-0.94,20.0,49.0,78.0,0.0,21.5,71.5,7.0,2022,11,4,11,4.87,161.0
14300.03,8.271,2,135,50.4022541,-84.8691596,8.271,2022-11-04 11:31:36,55.39999999999998,55.39999999999998,158.0,,0.0,412.0,139.0,-2.04,21.0,49.0,81.5,0.0,22.0,73.0,7.0,2022,11,4,11,4.87,161.0
14308.29,8.101,2,135,50.4021739,-84.8691053,8.101,2022-11-04 11:31:37,55.200000000000045,55.200000000000045,158.0,,0.0,412.0,139.0,-2.25,22.0,49.0,84.5,0.0,22.5,74.5,7.0,2022,11,4,11,4.87,161.0
14316.5,8.612,2,136,50.4020949,-84.8690564,8.612,2022-11-04 11:31:38,54.799999999999955,54.799999999999955,158.0,,2.0,412.0,140.0,-2.5,23.0,50.0,88.0,0.0,23.0,76.0,7.0,2022,11,4,11,4.87,161.0
14325.37,8.854,2,136,50.402002,-84.8690216,8.854,2022-11-04 11:31:39,54.60000000000002,54.60000000000002,158.0,,89.0,412.0,140.0,-2.78,24.0,50.0,91.0,105.0,23.5,77.5,7.0,2022,11,4,11,4.87,161.0
14334.32,8.998,2,136,50.4019098,-84.8689944,8.998,2022-11-04 11:31:40,54.200000000000045,54.200000000000045,158.0,,97.0,412.0,140.0,-3.07,24.0,52.0,90.5,288.0,24.0,80.5,7.0,2022,11,4,11,4.87,161.0
14343.37,9.078,2,137,50.4018133,-84.8689718,9.078,2022-11-04 11:31:41,54.0,54.0,158.0,,99.0,413.0,141.0,-3.33,21.5,56.0,78.5,304.0,25.0,88.5,7.0,2022,11,4,11,4.87,161.0
14352.29,9.076,2,136,50.4017171,-84.8689677,9.076,2022-11-04 11:31:42,53.799999999999955,53.799999999999955,158.0,,99.0,413.0,141.0,-3.48,22.5,58.0,82.0,254.0,24.0,84.5,7.0,2022,11,4,11,4.87,161.0
14361.31,9.063,2,135,50.401619,-84.8689791,9.063,2022-11-04 11:31:43,53.60000000000002,53.60000000000002,158.0,,100.0,413.0,141.0,-3.44,24.0,55.0,85.0,257.0,23.0,81.0,7.0,2022,11,4,11,4.87,161.0
14370.52,9.081,2,134,50.4015227,-84.868995,9.081,2022-11-04 11:31:44,53.39999999999998,53.39999999999998,158.0,,99.0,413.0,142.0,-3.21,24.5,54.0,89.0,303.0,24.5,85.0,7.0,2022,11,4,11,4.87,161.0
14379.82,9.085,2,134,50.4014241,-84.8690069,9.085,2022-11-04 11:31:45,53.39999999999998,53.39999999999998,158.0,,99.0,414.0,142.0,-2.83,26.0,55.0,93.5,313.0,26.0,91.0,7.0,2022,11,4,11,4.87,161.0
14388.92,9.025,2,133,50.4013257,-84.8690225,9.025,2022-11-04 11:31:46,53.39999999999998,53.39999999999998,158.0,,98.0,414.0,142.0,-2.36,29.5,55.0,97.0,297.0,23.5,85.5,7.0,2022,11,4,11,4.87,161.0
14397.76,8.887,2,132,50.4012318,-84.8690338,8.887,2022-11-04 11:31:47,53.39999999999998,53.39999999999998,158.0,,98.0,414.0,142.0,-1.88,26.5,54.0,91.5,296.0,23.0,84.0,7.0,2022,11,4,11,4.87,161.0
14406.41,8.789,2,133,50.4011382,-84.8690472,8.789,2022-11-04 11:31:48,53.39999999999998,53.39999999999998,158.0,,97.0,415.0,142.0,-1.41,26.0,51.0,90.0,298.0,22.5,82.5,7.0,2022,11,4,11,4.87,161.0
14414.92,8.849,2,132,50.4010481,-84.8690472,8.849,2022-11-04 11:31:49,53.39999999999998,53.39999999999998,158.0,,97.0,415.0,142.0,-0.61,26.0,50.0,90.0,307.0,22.0,81.5,7.0,2022,11,4,11,4.87,161.0
14424.25,8.93,2,131,50.4009458,-84.8690472,8.93,2022-11-04 11:31:50,53.39999999999998,53.39999999999998,158.0,,97.0,415.0,142.0,0.0,25.5,51.0,89.0,338.0,21.5,81.0,7.0,2022,11,4,11,4.87,161.0
14433.39,8.838,2,131,50.4008485,-84.8690419,8.838,2022-11-04 11:31:51,53.39999999999998,53.39999999999998,158.0,,97.0,416.0,142.0,0.0,24.0,52.0,86.5,343.0,21.5,81.0,7.0,2022,11,4,11,4.87,161.0
14442.06,8.7,2,129,50.4007578,-84.8690211,8.7,2022-11-04 11:31:52,53.39999999999998,53.39999999999998,158.0,,82.0,416.0,142.0,0.0,23.5,49.0,82.0,278.0,23.0,84.0,7.0,2022,11,4,11,4.87,161.0
14450.42,8.331,2,130,50.4006689,-84.8689941,8.331,2022-11-04 11:31:53,53.39999999999998,53.39999999999998,158.0,,62.0,416.0,142.0,0.0,23.0,37.0,78.0,247.0,25.0,86.5,7.0,2022,11,4,11,4.87,161.0
14458.26,7.286,2,130,50.4005875,-84.8689668,7.286,2022-11-04 11:31:54,53.60000000000002,53.60000000000002,158.0,,42.0,416.0,142.0,0.0,18.5,25.0,64.5,216.0,24.5,86.0,7.0,2022,11,4,11,4.87,161.0
