distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,heart_rate,year,month,day,hour,wind_speed,wind_direction
5291.87,11.285,3,50.4222293,-84.4949773,11.285,2022-05-30 00:12:44,,0.0,15.0,39.0,46.0,0.0,19.0,62.0,18.0,32.200000000000045,32.200000000000045,-4.74,142.0,2022,5,30,0,4.68,250.0
5303.84,11.427,3,50.4222227,-84.4951501,11.427,2022-05-30 00:12:45,,0.0,15.0,39.0,46.0,0.0,19.0,62.0,18.0,31.600000000000023,31.600000000000023,-4.73,142.0,2022,5,30,0,4.68,250.0
5315.51,11.251,3,50.4222214,-84.4953188,11.251,2022-05-30 00:12:46,,0.0,15.0,39.0,46.0,0.0,19.0,62.0,18.0,30.600000000000023,30.600000000000023,-4.97,142.0,2022,5,30,0,4.68,250.0
5326.92,11.057,3,50.4222261,-84.4954837,11.057,2022-05-30 00:12:47,,0.0,15.0,39.0,46.0,0.0,19.0,62.0,18.0,30.0,30.0,-5.43,142.0,2022,5,30,0,4.68,250.0
5337.55,10.832,3,50.4222377,-84.4956362,10.832,2022-05-30 00:12:48,,0.0,15.0,39.0,46.0,0.0,19.0,62.0,18.0,29.399999999999977,29.399999999999977,-5.55,142.0,2022,5,30,0,4.68,250.0
5348.5,10.504,3,50.4222624,-84.495791,10.504,2022-05-30 00:12:49,,18.0,17.0,46.0,54.0,66.0,13.0,62.0,18.0,28.799999999999955,28.799999999999955,-5.66,142.0,2022,5,30,0,4.68,250.0
5358.94,10.082,3,50.4222855,-84.4959387,10.082,2022-05-30 00:12:50,,43.0,20.5,55.0,65.0,135.0,4.5,61.5,18.0,28.399999999999977,28.399999999999977,-6.05,141.0,2022,5,30,0,4.68,250.0
5368.93,9.413,3,50.4223065,-84.4960803,9.413,2022-05-30 00:12:51,,97.0,22.0,60.0,71.5,171.0,5.0,61.5,18.0,28.399999999999977,28.399999999999977,-5.85,142.0,2022,5,30,0,4.68,250.0
5378.02,8.78,3,50.422325,-84.4962094,8.78,2022-05-30 00:12:52,,96.0,21.5,60.0,71.0,157.0,18.0,61.0,18.0,28.600000000000023,28.600000000000023,-4.65,142.0,2022,5,30,0,4.68,250.0
5386.57,8.407,3,50.4223402,-84.4963314,8.407,2022-05-30 00:12:53,,94.0,20.5,60.0,68.5,154.0,18.5,60.5,18.0,28.600000000000023,28.600000000000023,-3.12,139.0,2022,5,30,0,4.68,250.0
5394.6,8.157,3,50.4223533,-84.4964461,8.157,2022-05-30 00:12:54,,94.0,20.0,60.0,67.5,118.0,19.0,60.5,18.0,28.600000000000023,28.600000000000023,-1.79,139.0,2022,5,30,0,4.68,250.0
5402.97,7.979,3,50.4223702,-84.4965647,7.979,2022-05-30 00:12:55,,93.0,18.5,57.0,64.0,95.0,19.0,61.0,18.0,28.799999999999955,28.799999999999955,-0.58,139.0,2022,5,30,0,4.68,250.0
5411.35,8.299,3,50.4223932,-84.4966818,8.299,2022-05-30 00:12:56,,92.0,16.5,52.0,58.5,83.0,19.0,61.5,18.0,28.799999999999955,28.799999999999955,0.38,138.0,2022,5,30,0,4.68,250.0
5419.52,8.547,2,50.4224133,-84.4967968,8.547,2022-05-30 00:12:57,,91.0,14.5,48.0,53.5,71.0,19.5,62.0,18.0,28.600000000000023,28.600000000000023,0.61,138.0,2022,5,30,0,4.68,250.0
5428.98,8.809,2,50.4224392,-84.4969291,8.809,2022-05-30 00:12:58,,90.0,12.5,44.0,48.0,59.0,19.5,62.5,18.0,28.399999999999977,28.399999999999977,0.24,138.0,2022,5,30,0,4.68,250.0
5437.86,8.997,2,50.4224639,-84.497053,8.997,2022-05-30 00:12:59,,89.0,10.5,39.0,43.0,47.0,19.5,62.5,18.0,28.399999999999977,28.399999999999977,0.0,138.0,2022,5,30,0,4.68,250.0
5446.72,9.119,2,50.4224895,-84.4971765,9.119,2022-05-30 00:13:00,,76.0,9.5,30.0,40.0,34.0,19.5,63.0,18.0,28.200000000000045,28.200000000000045,-0.28,137.0,2022,5,30,0,4.68,250.0
5455.64,9.186,2,50.4225137,-84.4973013,9.186,2022-05-30 00:13:01,,49.0,9.5,15.0,40.0,20.0,19.5,63.0,18.0,27.799999999999955,27.799999999999955,-1.06,137.0,2022,5,30,0,4.68,250.0
5464.72,9.024,2,50.4225346,-84.4974295,9.024,2022-05-30 00:13:02,,22.0,9.5,0.0,40.0,5.0,19.5,63.0,18.0,27.600000000000023,27.600000000000023,-1.89,137.0,2022,5,30,0,4.68,250.0
5473.43,8.449,2,50.4225511,-84.4975534,8.449,2022-05-30 00:13:03,,20.0,12.0,13.0,41.5,4.0,15.5,63.0,18.0,27.399999999999977,27.399999999999977,-2.42,137.0,2022,5,30,0,4.68,250.0
5481.2,7.221,2,50.4225643,-84.4976644,7.221,2022-05-30 00:13:04,,19.0,14.0,26.0,43.5,3.0,12.0,63.5,18.0,27.200000000000045,27.200000000000045,-2.66,137.0,2022,5,30,0,4.68,250.0
5487.67,5.975,2,50.422576,-84.4977566,5.975,2022-05-30 00:13:05,,18.0,16.5,38.0,45.0,2.0,8.0,63.5,18.0,27.0,27.0,-2.84,138.0,2022,5,30,0,4.68,250.0
5492.99,4.735,2,50.4225865,-84.4978322,4.735,2022-05-30 00:13:06,,17.0,19.0,51.0,47.0,1.0,4.0,63.5,18.0,26.799999999999955,26.799999999999955,-2.98,139.0,2022,5,30,0,4.68,250.0
5497.12,3.509,2,50.4225947,-84.4978909,3.509,2022-05-30 00:13:07,,16.0,21.5,64.0,48.5,0.0,0.0,64.0,18.0,26.600000000000023,26.600000000000023,-2.9,140.0,2022,5,30,0,4.68,250.0
5500.51,3.487,2,50.4226033,-84.4979384,3.487,2022-05-30 00:13:08,,0.0,21.5,77.0,48.5,0.0,0.0,64.0,18.0,26.399999999999977,26.399999999999977,-2.77,142.0,2022,5,30,0,4.68,250.0
5504.08,3.926,2,50.4226139,-84.4979881,3.926,2022-05-30 00:13:09,,0.0,21.5,90.0,48.5,0.0,0.0,64.0,18.0,26.200000000000045,26.200000000000045,-2.73,144.0,2022,5,30,0,4.68,250.0
5508.06,4.149,2,50.4226267,-84.498043,4.149,2022-05-30 00:13:10,,3.0,20.0,100.0,46.5,0.0,2.0,64.0,18.0,26.200000000000045,26.200000000000045,-2.68,143.0,2022,5,30,0,4.68,250.0
5512.13,4.209,2,50.422642,-84.498098,4.209,2022-05-30 00:13:11,,15.0,14.0,100.0,37.5,26.0,11.0,64.5,18.0,26.0,26.0,-2.69,143.0,2022,5,30,0,4.68,250.0
5516.21,4.338,2,50.4226618,-84.4981506,4.338,2022-05-30 00:13:12,,50.0,9.5,100.0,30.5,23.0,17.5,64.5,18.0,26.0,26.0,-2.8,143.0,2022,5,30,0,4.68,250.0
5520.53,4.698,2,50.4226875,-84.4982025,4.698,2022-05-30 00:13:13,,53.0,9.5,65.0,39.5,46.0,6.0,20.5,18.0,25.799999999999955,25.799999999999955,-2.86,143.0,2022,5,30,0,4.68,250.0
5525.2,5.179,2,50.4227113,-84.4982605,5.179,2022-05-30 00:13:14,,54.0,10.5,63.0,42.5,34.0,7.5,26.0,18.0,25.799999999999955,25.799999999999955,-2.77,143.0,2022,5,30,0,4.68,250.0
5529.68,4.437,2,50.4227165,-84.4983237,4.437,2022-05-30 00:13:15,,55.0,11.5,61.0,45.5,22.0,9.5,32.0,18.0,25.600000000000023,25.600000000000023,-2.56,142.0,2022,5,30,0,4.68,250.0
5533.4,3.58,2,50.4227087,-84.4983764,3.58,2022-05-30 00:13:16,,56.0,12.5,59.0,48.5,10.0,11.0,38.0,18.0,25.600000000000023,25.600000000000023,-2.47,142.0,2022,5,30,0,4.68,250.0
5536.47,2.942,2,50.4227028,-84.49842,2.942,2022-05-30 00:13:17,,0.0,13.0,57.0,51.0,0.0,12.5,42.5,18.0,25.399999999999977,25.399999999999977,-2.44,141.0,2022,5,30,0,4.68,250.0
5539.14,2.163,2,50.4227027,-84.4984584,2.163,2022-05-30 00:13:18,,11.0,17.0,49.0,67.5,23.0,11.0,38.5,18.0,25.399999999999977,25.399999999999977,-2.46,141.0,2022,5,30,0,4.68,250.0
5541.07,1.868,2,50.4227081,-84.4984851,1.868,2022-05-30 00:13:19,,22.0,21.0,41.0,84.0,18.0,10.0,35.0,18.0,25.200000000000045,25.200000000000045,-2.67,140.0,2022,5,30,0,4.68,250.0
5543.11,2.315,2,50.4227146,-84.498513,2.315,2022-05-30 00:13:20,,23.0,21.0,57.0,80.5,45.0,6.5,41.0,18.0,25.200000000000045,25.200000000000045,-2.97,140.0,2022,5,30,0,4.68,250.0
5545.75,3.083,2,50.4227138,-84.4985502,3.083,2022-05-30 00:13:21,,21.0,19.5,82.0,70.0,82.0,3.0,50.0,18.0,25.0,25.0,-3.2,140.0,2022,5,30,0,4.68,250.0
5548.82,3.491,2,50.4227014,-84.4985911,3.491,2022-05-30 00:13:22,,21.0,18.5,99.0,62.5,138.0,0.0,59.5,18.0,25.0,25.0,-3.25,140.0,2022,5,30,0,4.68,250.0
5552.45,3.87,2,50.422685,-84.4986386,3.87,2022-05-30 00:13:23,,28.0,18.5,95.0,62.5,250.0,0.0,69.0,18.0,24.799999999999955,24.799999999999955,-3.38,140.0,2022,5,30,0,4.68,250.0
5556.52,3.986,2,50.422672,-84.4986948,3.986,2022-05-30 00:13:24,,31.0,20.5,87.0,73.0,173.0,11.0,78.0,18.0,24.799999999999955,24.799999999999955,-3.58,140.0,2022,5,30,0,4.68,250.0
5560.44,3.768,2,50.4226614,-84.4987496,3.768,2022-05-30 00:13:25,,34.0,23.0,78.0,83.5,96.0,21.5,87.5,18.0,24.600000000000023,24.600000000000023,-3.5,140.0,2022,5,30,0,4.68,250.0
5564.2,3.626,2,50.422647,-84.4988001,3.626,2022-05-30 00:13:26,,37.0,25.0,69.0,94.0,19.0,32.5,96.5,18.0,24.600000000000023,24.600000000000023,-3.16,139.0,2022,5,30,0,4.68,250.0
5568.09,4.09,2,50.4226225,-84.4988451,4.09,2022-05-30 00:13:27,,0.0,25.5,61.0,96.5,0.0,35.0,99.0,18.0,24.399999999999977,24.399999999999977,-2.91,139.0,2022,5,30,0,4.68,250.0
5572.88,5.301,2,50.4225841,-84.4988909,5.301,2022-05-30 00:13:28,,12.0,25.5,61.0,96.5,258.0,35.0,99.0,18.0,24.200000000000045,24.200000000000045,-2.97,137.0,2022,5,30,0,4.68,250.0
5578.44,5.696,2,50.4225372,-84.4989406,5.696,2022-05-30 00:13:29,,34.0,25.5,61.0,96.5,300.0,35.0,99.0,18.0,24.200000000000045,24.200000000000045,-3.14,137.0,2022,5,30,0,4.68,250.0
5584.02,5.599,2,50.4224924,-84.4989941,5.599,2022-05-30 00:13:30,,58.0,25.5,61.0,96.5,190.0,35.0,99.0,18.0,24.0,24.0,-3.13,137.0,2022,5,30,0,4.68,250.0
5589.57,5.661,2,50.4224552,-84.4990564,5.661,2022-05-30 00:13:31,,60.0,24.5,61.0,93.0,148.0,32.0,92.5,18.0,24.0,24.0,-2.92,138.0,2022,5,30,0,4.68,250.0
5595.51,5.822,2,50.4224247,-84.4991315,5.822,2022-05-30 00:13:32,,64.0,21.0,60.0,78.5,246.0,20.5,68.0,18.0,24.0,24.0,-2.57,137.0,2022,5,30,0,4.68,250.0
5601.59,6.176,2,50.422403,-84.4992141,6.176,2022-05-30 00:13:33,,68.0,18.0,59.0,64.5,345.0,8.5,43.5,18.0,24.0,24.0,-2.05,136.0,2022,5,30,0,4.68,250.0
5608.53,7.013,2,50.4223904,-84.4993125,7.013,2022-05-30 00:13:34,,76.0,17.0,59.0,61.0,440.0,6.0,37.5,18.0,24.0,24.0,-1.21,136.0,2022,5,30,0,4.68,250.0
5616.11,7.439,2,50.4223891,-84.4994221,7.439,2022-05-30 00:13:35,,84.0,17.0,59.0,61.0,484.0,6.0,37.5,18.0,24.0,24.0,-0.34,135.0,2022,5,30,0,4.68,250.0
5623.98,7.592,2,50.4223878,-84.4995358,7.592,2022-05-30 00:13:36,,92.0,17.0,59.0,61.0,386.0,6.0,37.5,18.0,24.0,24.0,0.0,135.0,2022,5,30,0,4.68,250.0
5631.88,7.573,2,50.4223838,-84.49965,7.573,2022-05-30 00:13:37,,96.0,17.0,59.0,61.0,273.0,6.0,37.5,18.0,24.0,24.0,0.0,134.0,2022,5,30,0,4.68,250.0
5639.61,7.464,2,50.4223798,-84.4997615,7.464,2022-05-30 00:13:38,,96.0,17.0,59.0,61.0,338.0,6.0,37.5,18.0,24.200000000000045,24.200000000000045,0.0,133.0,2022,5,30,0,4.68,250.0
5646.95,7.168,2,50.4223751,-84.4998675,7.168,2022-05-30 00:13:39,,95.0,17.0,59.0,61.0,396.0,6.0,37.5,18.0,24.399999999999977,24.399999999999977,0.1,133.0,2022,5,30,0,4.68,250.0
5653.95,6.75,2,50.4223705,-84.4999685,6.75,2022-05-30 00:13:40,,94.0,17.0,58.0,61.0,392.0,6.0,37.5,18.0,24.600000000000023,24.600000000000023,0.67,133.0,2022,5,30,0,4.68,250.0
5660.47,6.228,2,50.4223699,-84.5000627,6.228,2022-05-30 00:13:41,,92.0,17.0,55.0,61.0,301.0,6.0,37.5,18.0,25.0,25.0,1.55,133.0,2022,5,30,0,4.68,250.0
5666.85,6.024,2,50.4223733,-84.5001549,6.024,2022-05-30 00:13:42,,96.0,39.0,54.0,100.0,476.0,36.5,98.5,18.0,25.399999999999977,25.399999999999977,2.44,134.0,2022,5,30,0,4.68,250.0
5673.2,6.243,2,50.4223799,-84.5002462,6.243,2022-05-30 00:13:43,,94.0,36.5,54.0,100.0,492.0,22.5,73.0,18.0,25.799999999999955,25.799999999999955,3.46,133.0,2022,5,30,0,4.68,250.0
5679.64,6.354,2,50.4223878,-84.5003387,6.354,2022-05-30 00:13:44,,93.0,36.5,54.0,100.0,480.0,30.0,87.5,18.0,26.0,26.0,4.42,133.0,2022,5,30,0,4.68,250.0
5686.32,6.59,2,50.4223972,-84.5004345,6.59,2022-05-30 00:13:45,,93.0,35.0,54.0,97.5,449.0,36.0,100.0,18.0,26.399999999999977,26.399999999999977,5.18,132.0,2022,5,30,0,4.68,250.0
5693.06,6.672,2,50.4224092,-84.5005306,6.672,2022-05-30 00:13:46,,94.0,31.0,54.0,93.0,408.0,35.5,99.5,18.0,26.600000000000023,26.600000000000023,5.38,132.0,2022,5,30,0,4.68,250.0
5700.01,7.043,2,50.4224231,-84.5006292,7.043,2022-05-30 00:13:47,,94.0,27.5,54.0,88.0,366.0,35.0,99.5,18.0,26.600000000000023,26.600000000000023,4.8,131.0,2022,5,30,0,4.68,250.0
5707.21,7.405,2,50.4224424,-84.50073,7.405,2022-05-30 00:13:48,,96.0,26.5,53.0,87.0,287.0,35.0,99.5,18.0,26.799999999999955,26.799999999999955,3.76,131.0,2022,5,30,0,4.68,250.0
5714.69,7.505,2,50.4224644,-84.5008341,7.505,2022-05-30 00:13:49,,96.0,25.0,59.0,85.0,279.0,32.0,93.5,18.0,27.0,27.0,2.93,131.0,2022,5,30,0,4.68,250.0
5722.9,7.917,2,50.4224828,-84.5009499,7.917,2022-05-30 00:13:50,,98.0,23.0,68.0,82.5,290.0,27.5,86.0,18.0,26.799999999999955,26.799999999999955,2.31,131.0,2022,5,30,0,4.68,250.0
5731.42,8.106,2,50.422496,-84.5010717,8.106,2022-05-30 00:13:51,,96.0,23.0,54.0,83.0,251.0,30.0,90.5,18.0,26.600000000000023,26.600000000000023,1.34,131.0,2022,5,30,0,4.68,250.0
5739.78,8.149,2,50.4225118,-84.5011907,8.149,2022-05-30 00:13:52,,97.0,22.0,52.0,80.5,212.0,28.0,82.0,18.0,26.799999999999955,26.799999999999955,0.37,131.0,2022,5,30,0,4.68,250.0
5748.02,8.102,2,50.4225271,-84.5013081,8.102,2022-05-30 00:13:53,,98.0,23.0,50.0,80.5,229.0,25.5,78.0,18.0,27.0,27.0,0.06,130.0,2022,5,30,0,4.68,250.0
5756.49,8.235,2,50.4225404,-84.5014293,8.235,2022-05-30 00:13:54,,99.0,25.5,45.0,82.5,385.0,23.5,77.5,18.0,27.0,27.0,0.32,130.0,2022,5,30,0,4.68,250.0
5765.29,8.507,2,50.4225516,-84.5015556,8.507,2022-05-30 00:13:55,,100.0,37.0,47.0,98.5,454.0,27.5,89.5,18.0,27.0,27.0,0.25,129.0,2022,5,30,0,4.68,250.0
5774.11,8.652,2,50.42256,-84.5016826,8.652,2022-05-30 00:13:56,,101.0,37.0,47.0,98.5,356.0,27.5,89.5,18.0,27.0,27.0,0.08,129.0,2022,5,30,0,4.68,250.0
5782.91,8.68,2,50.4225647,-84.5018097,8.68,2022-05-30 00:13:57,,101.0,34.5,49.0,97.5,372.0,27.0,86.5,18.0,27.200000000000045,27.200000000000045,0.52,129.0,2022,5,30,0,4.68,250.0
5792.49,8.659,2,50.4225674,-84.5019482,8.659,2022-05-30 00:13:58,,102.0,32.0,51.0,96.0,388.0,26.5,84.0,18.0,27.399999999999977,27.399999999999977,1.02,129.0,2022,5,30,0,4.68,250.0
5801.49,8.546,2,50.4225721,-84.5020782,8.546,2022-05-30 00:13:59,,102.0,31.5,51.0,95.5,405.0,29.0,88.0,18.0,27.799999999999955,27.799999999999955,1.38,129.0,2022,5,30,0,4.68,250.0
5810.28,8.388,2,50.4225789,-84.5022049,8.388,2022-05-30 00:14:00,,101.0,32.0,50.0,96.0,395.0,33.0,95.0,18.0,28.0,28.0,1.74,131.0,2022,5,30,0,4.68,250.0
5818.8,8.301,2,50.4225868,-84.5023277,8.301,2022-05-30 00:14:01,,100.0,32.0,51.0,96.0,322.0,34.5,95.5,18.0,28.200000000000045,28.200000000000045,2.1,132.0,2022,5,30,0,4.68,250.0
5827.23,8.314,2,50.4225926,-84.5024492,8.314,2022-05-30 00:14:02,,97.0,32.0,51.0,96.0,285.0,34.5,95.5,18.0,28.399999999999977,28.399999999999977,2.45,134.0,2022,5,30,0,4.68,250.0
5835.61,8.33,2,50.4225933,-84.5025703,8.33,2022-05-30 00:14:03,,96.0,32.0,44.0,96.0,249.0,34.5,95.5,18.0,28.600000000000023,28.600000000000023,2.47,137.0,2022,5,30,0,4.68,250.0
5843.8,8.263,2,50.42259,-84.5026887,8.263,2022-05-30 00:14:04,,96.0,32.0,38.0,96.0,167.0,34.5,95.5,18.0,28.600000000000023,28.600000000000023,2.21,141.0,2022,5,30,0,4.68,250.0
5851.99,8.067,2,50.4225813,-84.5028065,8.067,2022-05-30 00:14:05,,97.0,23.5,38.0,67.0,155.0,23.0,71.0,18.0,28.600000000000023,28.600000000000023,2.02,146.0,2022,5,30,0,4.68,250.0
5860.12,8.082,2,50.4225667,-84.5029224,8.082,2022-05-30 00:14:06,,99.0,23.5,39.0,67.0,177.0,23.0,71.0,18.0,28.600000000000023,28.600000000000023,1.64,149.0,2022,5,30,0,4.68,250.0
5868.62,8.391,2,50.4225474,-84.5030423,8.391,2022-05-30 00:14:07,,101.0,22.5,48.0,69.0,148.0,21.0,69.0,18.0,28.600000000000023,28.600000000000023,1.0,151.0,2022,5,30,0,4.68,250.0
5877.66,8.833,2,50.4225192,-84.5031673,8.833,2022-05-30 00:14:08,,101.0,21.0,62.0,71.0,137.0,18.5,65.0,18.0,28.399999999999977,28.399999999999977,0.35,152.0,2022,5,30,0,4.68,250.0
5886.99,9.343,2,50.4224844,-84.5032938,9.343,2022-05-30 00:14:09,,100.0,17.5,54.0,63.0,147.0,15.0,51.0,18.0,28.399999999999977,28.399999999999977,-0.06,152.0,2022,5,30,0,4.68,250.0
5896.44,9.635,2,50.4224429,-84.5034184,9.635,2022-05-30 00:14:10,,102.0,16.5,49.0,67.0,178.0,16.5,55.5,18.0,28.200000000000045,28.200000000000045,-0.47,152.0,2022,5,30,0,4.68,250.0
5906.27,9.798,2,50.422394,-84.5035444,9.798,2022-05-30 00:14:11,,98.0,18.0,49.0,70.5,174.0,17.0,57.5,18.0,28.0,28.0,-1.04,152.0,2022,5,30,0,4.68,250.0
5916.7,9.737,2,50.4223456,-84.5036797,9.737,2022-05-30 00:14:12,,99.0,18.5,51.0,72.0,205.0,17.0,58.0,18.0,27.600000000000023,27.600000000000023,-1.3,152.0,2022,5,30,0,4.68,250.0
5926.53,9.571,2,50.422302,-84.5038075,9.571,2022-05-30 00:14:13,,99.0,21.0,55.0,77.0,171.0,19.0,63.5,18.0,27.0,27.0,-1.59,152.0,2022,5,30,0,4.68,250.0
5936.1,9.482,2,50.422241,-84.5039189,9.482,2022-05-30 00:14:14,,99.0,25.0,55.0,86.0,197.0,22.5,73.0,18.0,26.799999999999955,26.799999999999955,-2.27,151.0,2022,5,30,0,4.68,250.0
5945.6,9.473,2,50.4221794,-84.5040283,9.473,2022-05-30 00:14:15,,98.0,25.0,55.0,85.5,243.0,22.5,73.0,18.0,27.0,27.0,-2.81,151.0,2022,5,30,0,4.68,250.0
5954.94,9.317,2,50.4221229,-84.5041393,9.317,2022-05-30 00:14:16,,98.0,22.0,53.0,80.5,202.0,22.0,72.0,18.0,27.0,27.0,-2.46,151.0,2022,5,30,0,4.68,250.0
5963.62,9.088,2,50.4220789,-84.5042496,9.088,2022-05-30 00:14:17,,98.0,19.5,52.0,75.0,161.0,21.5,70.5,18.0,26.799999999999955,26.799999999999955,-1.93,151.0,2022,5,30,0,4.68,250.0
5973.59,9.115,2,50.4220218,-84.5043716,9.115,2022-05-30 00:14:18,,98.0,17.0,50.0,70.0,122.0,21.0,69.5,18.0,26.799999999999955,26.799999999999955,-1.77,151.0,2022,5,30,0,4.68,250.0
5983.02,9.537,2,50.4219728,-84.5044909,9.537,2022-05-30 00:14:19,,94.0,17.0,50.0,70.0,118.0,21.0,69.5,18.0,26.600000000000023,26.600000000000023,-1.23,150.0,2022,5,30,0,4.68,250.0
5992.79,10.004,2,50.4219244,-84.5046163,10.004,2022-05-30 00:14:20,,95.0,17.0,52.0,70.0,127.0,21.0,69.5,18.0,26.200000000000045,26.200000000000045,-0.89,150.0,2022,5,30,0,4.68,250.0
6003.29,10.239,3,50.4218711,-84.50475,10.239,2022-05-30 00:14:21,,101.0,17.0,52.0,70.0,89.0,21.0,69.5,18.0,26.0,26.0,-1.5,150.0,2022,5,30,0,4.68,250.0
6014.23,10.314,3,50.4218126,-84.5048873,10.314,2022-05-30 00:14:22,,97.0,15.0,52.0,58.5,105.0,17.0,54.5,18.0,25.600000000000023,25.600000000000023,-2.38,150.0,2022,5,30,0,4.68,250.0
6024.74,10.537,4,50.4217585,-84.5050203,10.537,2022-05-30 00:14:23,,85.0,16.0,55.0,57.0,151.0,15.0,50.5,18.0,25.200000000000045,25.200000000000045,-2.95,150.0,2022,5,30,0,4.68,250.0
6035.91,10.863,4,50.4217053,-84.5051651,10.863,2022-05-30 00:14:24,,73.0,21.0,61.0,71.0,196.0,17.0,62.5,18.0,24.799999999999955,24.799999999999955,-3.06,150.0,2022,5,30,0,4.68,250.0
6047.44,11.075,4,50.4216514,-84.5053151,11.075,2022-05-30 00:14:25,,84.0,28.5,60.0,93.5,250.0,19.5,63.0,18.0,24.399999999999977,24.399999999999977,-3.0,149.0,2022,5,30,0,4.68,250.0
6058.3,10.928,4,50.4216064,-84.50546,10.928,2022-05-30 00:14:26,,93.0,26.5,57.0,89.0,247.0,21.5,68.0,18.0,24.0,24.0,-3.09,149.0,2022,5,30,0,4.68,250.0
6068.75,10.957,4,50.4215744,-84.505603,10.957,2022-05-30 00:14:27,,95.0,21.0,52.0,73.0,339.0,25.0,78.5,18.0,23.399999999999977,23.399999999999977,-3.26,149.0,2022,5,30,0,4.68,250.0
6079.36,10.869,4,50.4215679,-84.505756,10.869,2022-05-30 00:14:28,,95.0,26.0,66.0,88.0,372.0,27.0,83.0,18.0,23.200000000000045,23.200000000000045,-3.39,149.0,2022,5,30,0,4.68,250.0
6090.92,10.648,4,50.4215572,-84.5059217,10.648,2022-05-30 00:14:29,,96.0,26.0,65.0,88.0,330.0,27.0,83.0,18.0,23.0,23.0,-3.55,149.0,2022,5,30,0,4.68,250.0
6102.91,10.522,4,50.4215422,-84.5060921,10.522,2022-05-30 00:14:30,,96.0,26.0,51.0,88.0,296.0,27.0,83.0,18.0,22.600000000000023,22.600000000000023,-3.7,149.0,2022,5,30,0,4.68,250.0
6112.82,10.401,4,50.4215632,-84.5062313,10.401,2022-05-30 00:14:31,,104.0,26.0,50.0,88.0,394.0,27.0,83.0,18.0,22.200000000000045,22.200000000000045,-3.6,149.0,2022,5,30,0,4.68,250.0
6123.3,10.418,4,50.4216092,-84.5063695,10.418,2022-05-30 00:14:32,,104.0,26.0,53.0,88.0,406.0,27.0,83.0,18.0,22.0,22.0,-3.33,149.0,2022,5,30,0,4.68,250.0
6133.79,10.378,4,50.4216693,-84.5064968,10.378,2022-05-30 00:14:33,,105.0,26.0,56.0,88.0,419.0,27.0,83.0,18.0,22.0,22.0,-2.82,149.0,2022,5,30,0,4.68,250.0
6145.53,10.252,4,50.4217449,-84.506632,10.252,2022-05-30 00:14:34,,104.0,26.0,57.0,88.0,295.0,27.0,83.0,18.0,22.200000000000045,22.200000000000045,-2.22,149.0,2022,5,30,0,4.68,250.0
6157.18,10.069,3,50.4218085,-84.506777,10.069,2022-05-30 00:14:35,,103.0,24.0,57.0,81.5,314.0,25.5,85.0,18.0,22.200000000000045,22.200000000000045,-1.51,150.0,2022,5,30,0,4.68,250.0
6166.98,9.75,3,50.4218558,-84.5069033,9.75,2022-05-30 00:14:36,,101.0,29.0,54.0,91.0,276.0,24.0,79.0,18.0,22.200000000000045,22.200000000000045,-0.79,150.0,2022,5,30,0,4.68,250.0
6176.01,9.56,3,50.4218926,-84.5070242,9.56,2022-05-30 00:14:37,,100.0,26.0,49.0,82.0,268.0,27.5,83.5,18.0,22.200000000000045,22.200000000000045,-0.25,150.0,2022,5,30,0,4.68,250.0
6187.17,9.987,3,50.4219348,-84.5071753,9.987,2022-05-30 00:14:38,,99.0,17.5,44.0,62.0,285.0,33.5,94.5,18.0,22.0,22.0,0.0,150.0,2022,5,30,0,4.68,250.0
6197.52,10.333,3,50.4219659,-84.5073188,10.333,2022-05-30 00:14:39,,98.0,23.0,44.0,81.5,230.0,30.5,88.0,18.0,22.0,22.0,0.0,150.0,2022,5,30,0,4.68,250.0
6207.75,10.26,3,50.4219885,-84.5074634,10.26,2022-05-30 00:14:40,,98.0,30.0,48.0,94.0,279.0,25.0,80.0,18.0,22.0,22.0,0.0,150.0,2022,5,30,0,4.68,250.0
6217.72,9.956,3,50.4220054,-84.5076058,9.956,2022-05-30 00:14:41,,99.0,24.5,51.0,83.0,284.0,29.5,85.5,18.0,22.0,22.0,0.0,150.0,2022,5,30,0,4.68,250.0
6227.66,9.875,3,50.4220181,-84.5077485,9.875,2022-05-30 00:14:42,,99.0,25.5,52.0,84.5,295.0,30.5,87.5,18.0,22.0,22.0,0.0,150.0,2022,5,30,0,4.68,250.0
6237.69,9.922,3,50.4220279,-84.5078926,9.922,2022-05-30 00:14:43,,99.0,28.5,53.0,91.5,305.0,29.5,85.5,18.0,21.799999999999955,21.799999999999955,0.0,150.0,2022,5,30,0,4.68,250.0
6247.68,9.852,3,50.4220306,-84.5080371,9.852,2022-05-30 00:14:44,,99.0,26.0,51.0,86.5,292.0,30.5,86.0,18.0,21.600000000000023,21.600000000000023,-0.05,150.0,2022,5,30,0,4.68,250.0
6257.33,9.661,3,50.4220312,-84.5081765,9.661,2022-05-30 00:14:45,,99.0,23.0,50.0,81.5,280.0,31.5,86.5,18.0,21.600000000000023,21.600000000000023,-0.3,150.0,2022,5,30,0,4.68,250.0
