battery_soc,heart_rate,timestamp,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,160.0,2022-03-11 19:24:18,12.0,97.0,23.0,47.0,80.5,175.0,23.5,87.0,7.981,2.0,50.5654932,-84.8349138,7.981,24229.47,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:19,12.0,96.0,22.0,47.0,75.0,167.0,22.5,76.5,7.836,2.0,50.5654704,-84.8348137,7.836,24237.1,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:20,12.0,96.0,21.0,48.0,69.0,159.0,21.0,66.5,7.701,2.0,50.5654431,-84.8347045,7.701,24244.91,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:21,12.0,91.0,23.0,54.0,76.0,139.0,21.5,64.5,7.593,2.0,50.5654204,-84.8345953,7.593,24252.5,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:22,12.0,90.0,20.5,52.0,68.0,171.0,22.0,67.5,7.501,2.0,50.5653931,-84.8344951,7.501,24260.13,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:23,12.0,89.0,23.5,50.0,73.0,163.0,21.5,69.0,7.404,2.0,50.5653703,-84.8343859,7.404,24267.5,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:24,12.0,88.0,23.0,41.0,,120.0,21.5,70.0,7.188,2.0,50.5653476,-84.8342858,7.188,24274.87,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:25,12.0,86.0,1.0,1.0,,11.0,23.5,71.0,6.847,2.0,50.5653248,-84.8341948,6.847,24281.86,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:26,12.0,78.0,0.0,,,5.0,23.5,71.0,6.486,2.0,50.565302,-84.8340946,6.486,24288.79,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:27,12.0,70.0,0.0,,,3.0,23.5,71.0,6.355,2.0,50.5652793,-84.8340036,6.355,24295.36,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:28,12.0,62.0,0.0,,,1.0,23.5,71.0,5.989,2.0,50.5652611,-84.8339217,5.989,24301.34,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:29,12.0,0.0,0.0,,,0.0,23.5,71.0,5.793,2.0,50.5652429,-84.8338398,5.793,24307.15,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:30,12.0,0.0,0.0,,,0.0,23.5,71.0,5.721,2.0,50.5652247,-84.833767,5.721,24313.02,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:31,12.0,0.0,0.0,,,0.0,23.5,71.0,5.611,2.0,50.5652065,-84.833685,5.611,24318.8,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:32,12.0,0.0,0.0,,,0.0,23.5,71.0,5.158,2.0,50.5651928,-84.8336031,5.158,24324.16,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:33,12.0,0.0,0.0,,,0.0,23.5,71.0,4.182,2.0,50.5651837,-84.8335394,4.182,24328.67,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:34,12.0,0.0,0.0,,,0.0,23.5,71.0,2.939,2.0,50.5651792,-84.8334939,2.939,24332.21,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
4.0,159.0,2022-03-11 19:24:35,12.0,0.0,0.0,,,0.0,23.5,71.0,1.898,2.0,50.5651701,-84.8334575,1.898,24334.58,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,160.0,2022-03-11 19:24:36,12.0,0.0,0.0,,,0.0,23.5,71.0,1.322,2.0,50.5651701,-84.8334302,1.322,24336.26,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,167.0,2022-03-11 19:24:44,12.0,0.0,0.0,,,0.0,23.5,71.0,1.247,2.0,50.5651564,-84.8333938,1.247,24336.26,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,166.0,2022-03-11 19:24:45,12.0,0.0,0.0,,,0.0,23.5,71.0,2.269,2.0,50.5651428,-84.8333574,2.269,24337.85,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,166.0,2022-03-11 19:24:46,12.0,0.0,0.0,,,0.0,23.5,71.0,2.589,2.0,50.5651337,-84.833321,2.589,24340.54,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,166.0,2022-03-11 19:24:47,12.0,0.0,0.0,,,0.0,23.5,71.0,3.603,2.0,50.5651154,-84.8332754,3.603,24344.21,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,166.0,2022-03-11 19:24:48,12.0,0.0,0.0,0.0,,0.0,23.5,71.0,4.502,2.0,50.5651018,-84.8332117,4.502,24348.55,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:24:49,12.0,9.0,6.0,32.0,,418.0,25.5,76.5,4.751,2.0,50.5650881,-84.833148,4.751,24353.36,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,164.0,2022-03-11 19:24:50,12.0,46.0,30.5,65.0,98.5,460.0,34.0,99.5,4.777,2.0,50.5650699,-84.8330752,4.777,24358.75,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,164.0,2022-03-11 19:24:51,12.0,61.0,30.5,55.0,98.5,422.0,34.0,99.5,4.497,2.0,50.5650563,-84.8330024,4.497,24363.85,11.0,11.0,0.0,2022,3,11,19,4.03,293.0
,163.0,2022-03-11 19:24:52,12.0,68.0,24.0,53.0,92.5,429.0,27.5,96.5,5.816,2.0,50.5650381,-84.8329205,5.816,24369.51,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,163.0,2022-03-11 19:24:53,12.0,72.0,20.0,55.0,88.5,469.0,23.0,94.5,7.026,2.0,50.5650199,-84.8328203,7.026,24376.54,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,163.0,2022-03-11 19:24:54,12.0,79.0,20.0,57.0,88.5,525.0,23.0,94.5,7.539,2.0,50.5649926,-84.8327111,7.539,24384.33,10.800000000000011,10.800000000000011,-0.17,2022,3,11,19,4.03,293.0
,163.0,2022-03-11 19:24:55,12.0,85.0,21.0,52.0,92.5,517.0,22.0,93.5,7.617,2.0,50.5649607,-84.832611,7.617,24392.33,10.800000000000011,10.800000000000011,-0.41,2022,3,11,19,4.03,293.0
,163.0,2022-03-11 19:24:56,12.0,90.0,24.5,51.0,90.0,477.0,22.0,93.0,7.738,2.0,50.5649334,-84.8324927,7.738,24400.42,11.0,11.0,-0.25,2022,3,11,19,4.03,293.0
,161.0,2022-03-11 19:24:57,12.0,94.0,29.0,51.0,92.5,387.0,22.0,92.0,7.925,2.0,50.5649106,-84.8323834,7.925,24408.66,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:24:58,12.0,96.0,35.5,51.0,99.0,354.0,22.0,89.5,8.113,2.0,50.5648879,-84.8322651,8.113,24416.86,11.199999999999989,11.199999999999989,0.17,2022,3,11,19,4.03,293.0
,158.0,2022-03-11 19:24:59,12.0,98.0,24.5,38.0,81.5,287.0,30.5,95.5,8.284,2.0,50.5648606,-84.8321468,8.284,24425.37,11.0,11.0,0.44,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:00,12.0,99.0,23.5,38.0,79.0,317.0,24.0,91.5,8.81,2.0,50.5648333,-84.8320284,8.81,24434.14,10.800000000000011,10.800000000000011,0.26,2022,3,11,19,4.03,293.0
,155.0,2022-03-11 19:25:01,12.0,100.0,24.5,42.0,86.0,360.0,19.5,87.5,8.806,2.0,50.564806,-84.831901,8.806,24443.13,10.600000000000023,10.600000000000023,-0.22,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:02,12.0,101.0,25.5,46.0,90.5,330.0,15.0,83.5,8.665,2.0,50.5647787,-84.8317827,8.665,24451.93,10.399999999999977,10.399999999999977,-0.84,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:03,12.0,101.0,26.5,47.0,89.5,366.0,17.5,85.0,8.674,2.0,50.5647559,-84.8316553,8.674,24460.84,10.199999999999989,10.199999999999989,-1.46,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:04,12.0,101.0,29.5,52.0,96.5,381.0,27.5,90.0,8.702,2.0,50.5647286,-84.8315278,8.702,24469.69,10.399999999999977,10.399999999999977,-1.68,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:05,12.0,102.0,26.5,51.0,94.0,376.0,30.5,91.5,8.731,2.0,50.5647058,-84.8314095,8.731,24478.49,10.399999999999977,10.399999999999977,-1.39,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:06,12.0,103.0,25.0,50.0,92.5,375.0,29.5,91.0,8.809,2.0,50.5646785,-84.8312821,8.809,24487.43,10.600000000000023,10.600000000000023,-0.85,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:07,12.0,103.0,24.5,50.0,90.5,349.0,26.5,90.0,8.824,2.0,50.5646512,-84.8311546,8.824,24496.39,10.800000000000011,10.800000000000011,-0.04,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:08,12.0,104.0,23.5,50.0,86.5,259.0,29.0,92.5,8.746,2.0,50.5646194,-84.8310363,8.746,24505.29,10.800000000000011,10.800000000000011,0.88,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:09,12.0,104.0,23.5,50.0,86.5,217.0,29.0,92.5,8.641,2.0,50.5645921,-84.830918,8.641,24514.0,10.800000000000011,10.800000000000011,1.17,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:10,12.0,103.0,23.5,52.0,86.5,241.0,29.0,92.5,8.481,2.0,50.5645602,-84.8307996,8.481,24522.62,10.399999999999977,10.399999999999977,0.77,2022,3,11,19,4.03,293.0
,153.0,2022-03-11 19:25:11,12.0,102.0,23.0,54.0,86.0,280.0,26.5,84.5,8.433,2.0,50.5645284,-84.8306813,8.433,24531.23,10.399999999999977,10.399999999999977,0.24,2022,3,11,19,4.03,293.0
,154.0,2022-03-11 19:25:12,12.0,100.0,22.5,56.0,85.5,306.0,22.5,71.5,8.353,2.0,50.5644919,-84.8305721,8.353,24539.59,10.600000000000023,10.600000000000023,0.0,2022,3,11,19,4.03,293.0
,155.0,2022-03-11 19:25:13,12.0,99.0,24.0,49.0,83.0,237.0,25.5,79.5,8.22,2.0,50.5644555,-84.8304538,8.22,24548.15,10.600000000000023,10.600000000000023,0.0,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:14,12.0,98.0,24.0,47.0,83.0,221.0,25.5,79.5,8.02,2.0,50.5644191,-84.8303445,8.02,24556.49,10.800000000000011,10.800000000000011,0.0,2022,3,11,19,4.03,293.0
,155.0,2022-03-11 19:25:15,12.0,97.0,21.5,48.0,73.0,166.0,22.5,73.5,7.757,2.0,50.5643827,-84.8302444,7.757,24564.48,11.199999999999989,11.199999999999989,0.38,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:16,12.0,97.0,20.0,49.0,68.5,137.0,21.0,70.5,7.283,2.0,50.5643509,-84.8301443,7.283,24572.17,11.399999999999977,11.399999999999977,1.46,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:17,12.0,97.0,19.5,50.0,68.0,104.0,21.5,70.0,6.991,2.0,50.564319,-84.8300442,6.991,24579.34,11.600000000000023,11.600000000000023,2.31,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:18,12.0,96.0,19.0,52.0,67.5,70.0,21.5,69.0,6.431,2.0,50.5642917,-84.8299622,6.431,24585.86,11.800000000000011,11.800000000000011,2.47,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:19,12.0,33.0,0.5,2.0,76.5,158.0,17.0,59.5,5.891,2.0,50.5642644,-84.8298803,5.891,24591.97,11.600000000000023,11.600000000000023,2.41,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:20,12.0,32.0,14.5,59.0,88.0,297.0,17.0,59.5,6.263,2.0,50.5642325,-84.8297984,6.263,24598.18,11.600000000000023,11.600000000000023,1.95,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:21,12.0,45.0,24.5,87.0,96.5,438.0,17.0,59.5,7.094,2.0,50.5642007,-84.8297074,7.094,24605.12,11.399999999999977,11.399999999999977,1.07,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:22,12.0,82.0,24.5,56.0,96.0,504.0,18.5,65.5,7.486,2.0,50.5641643,-84.8296073,7.486,24612.54,11.399999999999977,11.399999999999977,0.3,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:23,12.0,89.0,24.0,54.0,94.5,380.0,23.0,87.5,7.603,2.0,50.5641279,-84.8295162,7.603,24620.19,11.399999999999977,11.399999999999977,-0.17,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:24,12.0,94.0,23.0,51.0,88.5,346.0,22.5,83.5,7.738,2.0,50.5640914,-84.829407,7.738,24628.01,11.399999999999977,11.399999999999977,-0.43,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:25,12.0,97.0,25.0,49.0,88.5,357.0,21.5,78.5,7.939,2.0,50.5640596,-84.8293069,7.939,24635.97,11.399999999999977,11.399999999999977,-0.26,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:26,12.0,99.0,27.5,48.0,90.0,326.0,21.5,78.5,7.889,2.0,50.5640232,-84.8291977,7.889,24643.87,11.600000000000023,11.600000000000023,0.0,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:27,12.0,101.0,28.0,46.0,87.0,272.0,22.5,81.5,7.83,2.0,50.5639913,-84.8290975,7.83,24651.88,11.399999999999977,11.399999999999977,0.0,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:28,12.0,101.0,27.5,47.0,85.0,282.0,26.5,92.5,7.971,2.0,50.5639595,-84.8289883,7.971,24659.96,11.199999999999989,11.199999999999989,0.0,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:29,12.0,101.0,26.0,54.0,83.0,301.0,25.5,88.0,7.926,2.0,50.5639276,-84.8288791,7.926,24667.96,11.199999999999989,11.199999999999989,-0.12,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:30,12.0,103.0,27.5,57.0,87.5,319.0,25.5,86.5,8.115,2.0,50.5638958,-84.8287698,8.115,24676.01,11.399999999999977,11.399999999999977,-0.29,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:31,12.0,103.0,30.0,56.0,95.5,314.0,25.0,85.5,8.243,2.0,50.5638593,-84.8286606,8.243,24684.33,11.600000000000023,11.600000000000023,-0.17,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:32,12.0,104.0,30.0,51.0,95.5,265.0,25.0,85.5,8.298,2.0,50.5638275,-84.8285423,8.298,24692.59,11.800000000000011,11.800000000000011,0.25,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:33,12.0,105.0,30.0,55.0,95.0,299.0,25.0,85.5,8.391,2.0,50.5637911,-84.8284331,8.391,24701.2,11.600000000000023,11.600000000000023,0.84,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:34,12.0,105.0,27.0,49.0,89.5,309.0,24.5,87.0,8.516,2.0,50.5637592,-84.8283147,8.516,24709.84,11.800000000000011,11.800000000000011,1.19,2022,3,11,19,4.03,293.0
3.0,157.0,2022-03-11 19:25:35,12.0,106.0,26.0,47.0,90.5,260.0,25.0,87.0,8.504,2.0,50.5637228,-84.8281964,8.504,24718.5,11.399999999999977,11.399999999999977,1.03,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:36,12.0,107.0,25.5,45.0,91.5,158.0,25.5,87.0,8.258,2.0,50.5636864,-84.8280872,8.258,24727.14,11.199999999999989,11.199999999999989,0.27,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:37,12.0,105.0,22.0,36.0,79.5,53.0,25.5,86.5,7.996,2.0,50.56365,-84.827978,7.996,24735.36,11.199999999999989,11.199999999999989,-0.63,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:38,12.0,92.0,11.5,12.0,42.0,33.0,24.5,85.0,7.726,2.0,50.5636181,-84.8278687,7.726,24743.17,11.399999999999977,11.399999999999977,-0.98,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:39,12.0,75.0,20.5,61.0,70.5,239.0,11.0,87.0,7.63,2.0,50.5635863,-84.8277686,7.63,24750.85,11.0,11.0,-1.2,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:40,12.0,92.0,28.0,97.0,93.0,383.0,0.0,91.0,7.648,2.0,50.5635544,-84.8276685,7.648,24758.51,10.800000000000011,10.800000000000011,-1.69,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:41,12.0,95.0,28.0,52.0,94.0,388.0,7.5,95.0,7.797,2.0,50.5635226,-84.8275593,7.797,24766.43,10.800000000000011,10.800000000000011,-1.68,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:42,12.0,96.0,29.0,52.0,97.5,385.0,31.0,98.5,8.115,2.0,50.5634907,-84.82745,8.115,24774.62,10.800000000000011,10.800000000000011,-1.26,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:43,12.0,98.0,29.0,54.0,94.0,325.0,27.5,95.0,8.448,2.0,50.5634497,-84.8273408,8.448,24783.02,11.199999999999989,11.199999999999989,-0.96,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:44,12.0,100.0,27.5,52.0,91.0,288.0,27.0,91.0,8.658,2.0,50.5634133,-84.8272225,8.658,24791.65,11.199999999999989,11.199999999999989,-0.2,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:45,12.0,100.0,25.5,50.0,86.5,277.0,26.5,86.0,8.501,2.0,50.5633769,-84.8271132,8.501,24800.15,11.0,11.0,0.47,2022,3,11,19,4.03,293.0
,156.0,2022-03-11 19:25:46,12.0,100.0,22.5,51.0,82.0,244.0,23.0,82.5,8.48,2.0,50.5633405,-84.827004,8.48,24808.49,10.800000000000011,10.800000000000011,0.29,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:47,12.0,100.0,22.5,55.0,78.5,241.0,23.5,78.0,8.338,2.0,50.5632996,-84.8268948,8.338,24816.6,10.600000000000023,10.600000000000023,0.0,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:48,12.0,99.0,22.5,53.0,78.5,208.0,23.5,78.0,8.187,2.0,50.5632631,-84.8267856,8.187,24824.82,10.600000000000023,10.600000000000023,-0.22,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:49,12.0,99.0,21.0,52.0,71.5,157.0,23.0,75.0,8.079,2.0,50.5632313,-84.8266763,8.079,24833.21,10.600000000000023,10.600000000000023,-0.92,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:50,12.0,99.0,18.5,53.0,65.0,213.0,20.5,66.0,8.188,2.0,50.5631949,-84.8265671,8.188,24841.66,10.399999999999977,10.399999999999977,-1.48,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:51,12.0,99.0,18.5,55.0,69.0,250.0,18.5,61.0,8.256,2.0,50.5631539,-84.8264579,8.256,24849.96,10.399999999999977,10.399999999999977,-1.43,2022,3,11,19,4.03,293.0
,157.0,2022-03-11 19:25:52,12.0,98.0,23.0,49.0,81.5,241.0,18.5,61.0,8.346,2.0,50.5631175,-84.8263396,8.346,24858.62,10.399999999999977,10.399999999999977,-1.16,2022,3,11,19,4.03,293.0
,158.0,2022-03-11 19:25:53,12.0,98.0,19.5,48.0,80.0,333.0,22.0,73.5,8.41,2.0,50.5630811,-84.8262303,8.41,24867.03,10.399999999999977,10.399999999999977,-0.79,2022,3,11,19,4.03,293.0
,158.0,2022-03-11 19:25:54,12.0,99.0,25.0,50.0,87.0,331.0,23.0,82.0,8.413,2.0,50.5630401,-84.826112,8.413,24875.9,10.399999999999977,10.399999999999977,-0.27,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:25:55,12.0,99.0,26.0,51.0,86.5,309.0,23.0,85.0,8.527,2.0,50.5630037,-84.8260028,8.527,24884.48,10.399999999999977,10.399999999999977,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:25:56,12.0,100.0,23.5,51.0,80.0,283.0,23.0,85.0,8.581,2.0,50.5629628,-84.8258844,8.581,24893.32,10.199999999999989,10.199999999999989,0.0,2022,3,11,19,4.03,293.0
,159.0,2022-03-11 19:25:57,12.0,101.0,23.5,53.0,80.0,244.0,23.0,85.0,8.553,2.0,50.5629264,-84.8257661,8.553,24902.02,10.199999999999989,10.199999999999989,0.0,2022,3,11,19,4.03,293.0
,161.0,2022-03-11 19:25:58,12.0,101.0,24.0,60.0,83.5,251.0,24.0,85.5,8.518,2.0,50.5628854,-84.8256478,8.518,24910.78,9.800000000000011,9.800000000000011,-0.25,2022,3,11,19,4.03,293.0
,162.0,2022-03-11 19:25:59,12.0,101.0,24.0,65.0,85.5,282.0,25.0,86.0,8.484,2.0,50.562849,-84.8255386,8.484,24919.32,10.0,10.0,-0.92,2022,3,11,19,4.03,293.0
,163.0,2022-03-11 19:26:00,11.0,100.0,24.0,64.0,86.0,309.0,25.0,86.5,8.46,2.0,50.5628126,-84.8254293,8.46,24927.85,10.0,10.0,-1.22,2022,3,11,19,4.03,293.0
,164.0,2022-03-11 19:26:01,11.0,100.0,26.0,47.0,91.5,249.0,26.5,90.5,8.51,2.0,50.5627716,-84.825311,8.51,24936.41,10.199999999999989,10.199999999999989,-0.79,2022,3,11,19,4.03,293.0
,164.0,2022-03-11 19:26:02,11.0,99.0,27.5,46.0,92.0,258.0,25.0,89.0,8.555,2.0,50.5627352,-84.8252018,8.555,24945.15,10.199999999999989,10.199999999999989,-0.24,2022,3,11,19,4.03,293.0
,164.0,2022-03-11 19:26:03,11.0,100.0,23.5,46.0,82.5,233.0,31.0,92.0,8.577,2.0,50.5626943,-84.8250834,8.577,24953.8,10.0,10.0,0.0,2022,3,11,19,4.03,293.0
,164.0,2022-03-11 19:26:04,11.0,101.0,20.0,47.0,75.5,259.0,34.0,92.0,8.597,2.0,50.5626578,-84.8249651,8.597,24962.46,10.0,10.0,0.0,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:05,11.0,101.0,20.0,49.0,76.0,274.0,31.0,88.5,8.605,2.0,50.5626214,-84.8248559,8.605,24971.03,10.0,10.0,0.0,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:06,11.0,101.0,20.5,51.0,76.0,290.0,28.0,84.5,8.606,2.0,50.562585,-84.8247376,8.606,24979.84,9.800000000000011,9.800000000000011,-0.13,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:07,11.0,101.0,20.5,53.0,76.5,306.0,25.0,81.0,8.67,2.0,50.5625486,-84.8246192,8.67,24988.55,9.800000000000011,9.800000000000011,-0.36,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:08,11.0,101.0,20.5,53.0,76.5,293.0,24.5,80.5,8.704,2.0,50.5625122,-84.82451,8.704,24997.31,9.800000000000011,9.800000000000011,-0.35,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:09,11.0,102.0,18.0,49.0,71.5,277.0,27.5,86.5,8.65,2.0,50.5624713,-84.8243917,8.65,25005.87,9.800000000000011,9.800000000000011,-0.33,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:10,11.0,102.0,16.5,46.0,68.5,270.0,29.5,89.5,8.638,2.0,50.5624303,-84.8242825,8.638,25014.61,9.800000000000011,9.800000000000011,-0.21,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:11,11.0,102.0,20.5,47.0,76.0,279.0,25.5,78.0,8.711,2.0,50.5623893,-84.8241641,8.711,25023.24,10.0,10.0,0.0,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:12,11.0,102.0,23.0,47.0,84.0,274.0,22.5,75.5,8.509,2.0,50.5623438,-84.8240549,8.509,25031.89,9.800000000000011,9.800000000000011,0.0,2022,3,11,19,4.03,293.0
,165.0,2022-03-11 19:26:13,11.0,103.0,23.0,47.0,84.0,254.0,22.5,78.5,8.447,2.0,50.5623029,-84.8239548,8.447,25040.24,9.800000000000011,9.800000000000011,0.0,2022,3,11,19,4.03,293.0
,166.0,2022-03-11 19:26:14,11.0,102.0,21.5,49.0,78.0,257.0,24.0,81.0,8.575,2.0,50.5622574,-84.8238364,8.575,25048.93,9.600000000000023,9.600000000000023,-0.12,2022,3,11,19,4.03,293.0
,166.0,2022-03-11 19:26:15,11.0,101.0,21.0,53.0,77.0,277.0,24.5,77.5,8.443,2.0,50.5622118,-84.8237363,8.443,25057.2,9.600000000000023,9.600000000000023,-0.34,2022,3,11,19,4.03,293.0
,167.0,2022-03-11 19:26:16,11.0,100.0,23.0,54.0,84.5,230.0,25.0,77.5,8.31,2.0,50.5621663,-84.8236271,8.31,25065.73,9.600000000000023,9.600000000000023,-0.4,2022,3,11,19,4.03,293.0
,168.0,2022-03-11 19:26:17,11.0,99.0,21.0,54.0,77.5,260.0,25.5,85.0,8.206,2.0,50.5621208,-84.823527,8.206,25074.19,9.399999999999977,9.399999999999977,-0.67,2022,3,11,19,4.03,293.0
,168.0,2022-03-11 19:26:18,11.0,97.0,21.0,54.0,76.0,203.0,25.5,84.5,8.136,2.0,50.5620799,-84.8234268,8.136,25082.21,9.399999999999977,9.399999999999977,-0.85,2022,3,11,19,4.03,293.0
,168.0,2022-03-11 19:26:19,11.0,96.0,20.5,52.0,70.5,179.0,23.5,76.0,8.102,2.0,50.5620389,-84.8233176,8.102,25090.3,9.399999999999977,9.399999999999977,-0.59,2022,3,11,19,4.03,293.0
,168.0,2022-03-11 19:26:20,11.0,96.0,21.5,48.0,69.5,158.0,21.5,75.0,7.932,2.0,50.5619979,-84.8232084,7.932,25098.67,9.399999999999977,9.399999999999977,-0.21,2022,3,11,19,4.03,293.0
,168.0,2022-03-11 19:26:21,11.0,96.0,20.0,47.0,67.0,123.0,21.5,73.5,7.46,2.0,50.5619615,-84.8231083,7.46,25106.38,9.399999999999977,9.399999999999977,0.0,2022,3,11,19,4.03,293.0
,167.0,2022-03-11 19:26:22,11.0,95.0,18.5,47.0,64.5,86.0,21.5,72.0,6.752,2.0,50.5619251,-84.8230172,6.752,25113.52,9.800000000000011,9.800000000000011,0.13,2022,3,11,19,4.03,293.0
,167.0,2022-03-11 19:26:23,11.0,95.0,17.0,46.0,61.5,48.0,22.0,70.0,6.352,2.0,50.5618887,-84.8229353,6.352,25120.03,10.0,10.0,0.55,2022,3,11,19,4.03,293.0
,167.0,2022-03-11 19:26:24,11.0,86.0,15.5,46.0,59.0,52.0,22.0,68.5,6.346,2.0,50.5618569,-84.8228534,6.346,25126.48,10.0,10.0,1.05,2022,3,11,19,4.03,293.0
