distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
22772.29,10.897,2,50.5700747,-84.9318971,10.897,2022-03-02 21:19:02,,99.0,90.0,26.5,52.0,88.0,277.0,27.5,89.5,4.0,15.600000000000023,15.600000000000023,-0.11,2022,3,2,21,3.89,134.0
22783.2,10.634,2,50.5700393,-84.9317465,10.634,2022-03-02 21:19:03,,100.0,90.0,28.0,51.0,89.0,286.0,27.0,88.0,4.0,15.799999999999955,15.799999999999955,0.43,2022,3,2,21,3.89,134.0
22793.76,10.362,2,50.5700044,-84.9316009,10.362,2022-03-02 21:19:04,,100.0,91.0,28.0,50.0,88.0,276.0,26.5,86.5,4.0,15.799999999999955,15.799999999999955,1.13,2022,3,2,21,3.89,134.0
22804.35,10.44,2,50.5699655,-84.9314568,10.44,2022-03-02 21:19:05,,100.0,91.0,26.5,48.0,85.5,269.0,26.0,85.0,4.0,15.799999999999955,15.799999999999955,1.38,2022,3,2,21,3.89,134.0
22814.97,10.64,2,50.5699238,-84.9313134,10.64,2022-03-02 21:19:06,,99.0,90.0,27.0,49.0,87.0,292.0,25.5,82.5,4.0,15.799999999999955,15.799999999999955,1.15,2022,3,2,21,3.89,134.0
22825.71,10.735,2,50.5698821,-84.9311684,10.735,2022-03-02 21:19:07,,98.0,89.0,27.5,51.0,83.5,279.0,28.0,86.5,4.0,15.799999999999955,15.799999999999955,0.54,2022,3,2,21,3.89,134.0
22836.31,10.669,2,50.5698415,-84.931025,10.669,2022-03-02 21:19:08,,98.0,89.0,26.5,51.0,86.0,297.0,28.5,88.0,4.0,15.600000000000023,15.600000000000023,0.07,2022,3,2,21,3.89,134.0
22847.15,10.713,2,50.5698007,-84.9308778,10.713,2022-03-02 21:19:09,,98.0,88.0,25.5,52.0,88.5,332.0,28.5,88.0,4.0,15.600000000000023,15.600000000000023,0.0,2022,3,2,21,3.89,134.0
22858.06,10.712,2,50.5697592,-84.93073,10.712,2022-03-02 21:19:10,,98.0,90.0,25.5,53.0,88.5,390.0,28.5,88.0,4.0,15.600000000000023,15.600000000000023,0.0,2022,3,2,21,3.89,134.0
22868.9,10.879,2,50.5697186,-84.9305828,10.879,2022-03-02 21:19:11,,100.0,92.0,30.5,49.0,95.0,407.0,30.5,96.0,4.0,15.600000000000023,15.600000000000023,-0.25,2022,3,2,21,3.89,134.0
22879.93,10.94,2,50.5696749,-84.9304343,10.94,2022-03-02 21:19:12,,103.0,90.0,27.0,46.0,90.0,333.0,30.0,96.0,4.0,15.600000000000023,15.600000000000023,-0.29,2022,3,2,21,3.89,134.0
22891.12,11.07,2,50.5696251,-84.9302868,11.07,2022-03-02 21:19:13,,104.0,88.0,23.0,44.0,83.0,241.0,29.5,94.0,4.0,15.600000000000023,15.600000000000023,-0.05,2022,3,2,21,3.89,134.0
22902.46,11.154,2,50.5695713,-84.9301394,11.154,2022-03-02 21:19:14,,104.0,89.0,20.5,44.0,73.5,249.0,29.0,89.0,4.0,15.799999999999955,15.799999999999955,0.0,2022,3,2,21,3.89,134.0
22913.65,11.354,2,50.5695177,-84.9299943,11.354,2022-03-02 21:19:15,,105.0,90.0,20.5,50.0,76.5,245.0,20.0,70.0,4.0,15.799999999999955,15.799999999999955,0.0,2022,3,2,21,3.89,134.0
22925.17,11.401,2,50.5694603,-84.9298465,11.401,2022-03-02 21:19:16,,105.0,90.0,20.0,47.0,72.5,250.0,22.5,76.5,4.0,15.799999999999955,15.799999999999955,0.0,2022,3,2,21,3.89,134.0
22937.2,11.615,2,50.5693993,-84.929693,11.615,2022-03-02 21:19:17,,105.0,91.0,22.0,50.0,78.0,266.0,23.5,80.0,4.0,15.600000000000023,15.600000000000023,0.0,2022,3,2,21,3.89,134.0
22948.85,11.781,2,50.5693428,-84.9295423,11.781,2022-03-02 21:19:18,,106.0,91.0,24.0,52.0,81.5,248.0,24.0,82.5,4.0,15.399999999999977,15.399999999999977,0.0,2022,3,2,21,3.89,134.0
