battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,3059.6,6.761,2,50.4915951,-84.8408733,6.761,2022-03-21 19:47:00,88.0,28.0,36.0,90.0,365.0,24.0,87.0,15.0,2.3999999999999773,2.3999999999999773,0.04,2022,3,21,19,2.33,121.0
,3067.15,6.989,2,50.4915772,-84.84098,6.989,2022-03-21 19:47:01,89.0,28.0,36.0,90.0,346.0,24.0,87.0,15.0,2.3999999999999773,2.3999999999999773,1.0,2022,3,21,19,2.33,121.0
,3074.47,7.18,2,50.4915628,-84.841084,7.18,2022-03-21 19:47:02,93.0,28.0,36.0,90.0,266.0,24.0,87.0,15.0,2.1999999999999886,2.1999999999999886,2.12,2022,3,21,19,2.33,121.0
,3082.09,7.017,2,50.4915504,-84.841193,7.017,2022-03-21 19:47:03,94.0,27.5,41.0,90.5,264.0,24.5,86.5,15.0,2.1999999999999886,2.1999999999999886,1.99,2022,3,21,19,2.33,121.0
,3089.17,6.656,2,50.4915391,-84.8412944,6.656,2022-03-21 19:47:04,95.0,26.5,47.0,91.5,294.0,25.5,86.0,15.0,2.3999999999999773,2.3999999999999773,0.84,2022,3,21,19,2.33,121.0
,3096.11,6.63,2,50.4915292,-84.8413939,6.63,2022-03-21 19:47:05,96.0,25.5,53.0,92.5,323.0,26.5,85.5,15.0,2.8000000000000114,2.8000000000000114,0.49,2022,3,21,19,2.33,121.0
,3103.1,6.81,2,50.4915175,-84.8414938,6.81,2022-03-21 19:47:06,92.0,25.5,53.0,92.5,318.0,26.5,85.5,15.0,3.0,3.0,1.21,2022,3,21,19,2.33,121.0
,3110.23,6.733,2,50.4915015,-84.8415947,6.733,2022-03-21 19:47:07,90.0,25.5,51.0,92.5,333.0,26.5,85.5,15.0,3.1999999999999886,3.1999999999999886,1.91,2022,3,21,19,2.33,121.0
,3117.08,6.749,2,50.4914862,-84.8416917,6.749,2022-03-21 19:47:08,89.0,25.5,51.0,92.5,349.0,26.5,85.5,15.0,3.3999999999999773,3.3999999999999773,2.65,2022,3,21,19,2.33,121.0
,3124.56,6.792,2,50.4914701,-84.8417977,6.792,2022-03-21 19:47:09,89.0,25.5,51.0,92.5,338.0,26.5,85.5,15.0,3.1999999999999886,3.1999999999999886,2.85,2022,3,21,19,2.33,121.0
,3132.26,6.94,2,50.4914544,-84.8419072,6.94,2022-03-21 19:47:10,89.0,26.0,51.0,92.5,314.0,26.0,88.0,15.0,3.1999999999999886,3.1999999999999886,2.37,2022,3,21,19,2.33,121.0
,3139.76,6.978,2,50.4914418,-84.8420143,6.978,2022-03-21 19:47:11,89.0,27.0,51.0,92.0,290.0,25.5,91.5,15.0,3.0,3.0,1.01,2022,3,21,19,2.33,121.0
,3147.07,6.945,2,50.4914306,-84.8421189,6.945,2022-03-21 19:47:12,89.0,27.0,51.0,92.0,284.0,25.5,91.5,15.0,3.0,3.0,-0.03,2022,3,21,19,2.33,121.0
,3154.27,6.665,2,50.4914152,-84.8422211,6.665,2022-03-21 19:47:13,89.0,27.0,48.0,92.0,278.0,25.5,91.5,15.0,3.1999999999999886,3.1999999999999886,-0.51,2022,3,21,19,2.33,121.0
,3161.23,6.641,2,50.4914024,-84.8423203,6.641,2022-03-21 19:47:14,88.0,27.0,47.0,92.0,267.0,25.5,91.5,15.0,3.0,3.0,-0.48,2022,3,21,19,2.33,121.0
,3168.36,6.593,2,50.4913916,-84.8424225,6.593,2022-03-21 19:47:15,88.0,27.0,54.0,92.0,240.0,25.5,91.5,15.0,2.8000000000000114,2.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,3174.92,6.564,2,50.4913792,-84.8425159,6.564,2022-03-21 19:47:16,89.0,29.5,50.0,97.5,268.0,28.0,91.0,15.0,2.8000000000000114,2.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,3181.8,6.96,2,50.4913651,-84.8426137,6.96,2022-03-21 19:47:17,89.0,28.5,51.0,96.0,273.0,27.0,91.0,15.0,2.8000000000000114,2.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,3188.86,7.351,2,50.4913515,-84.8427141,7.351,2022-03-21 19:47:18,89.0,28.0,52.0,94.5,279.0,25.5,90.5,15.0,2.6000000000000227,2.6000000000000227,-0.05,2022,3,21,19,2.33,121.0
,3196.66,7.483,2,50.491338,-84.8428256,7.483,2022-03-21 19:47:19,92.0,27.5,53.0,93.5,256.0,25.0,90.5,15.0,2.6000000000000227,2.6000000000000227,-0.91,2022,3,21,19,2.33,121.0
,3204.01,7.439,2,50.4913251,-84.8429305,7.439,2022-03-21 19:47:20,93.0,31.5,51.0,93.5,245.0,25.5,87.0,15.0,2.3999999999999773,2.3999999999999773,-1.63,2022,3,21,19,2.33,121.0
,3211.56,7.308,2,50.4913089,-84.8430375,7.308,2022-03-21 19:47:21,93.0,23.0,51.0,85.0,232.0,25.5,87.0,15.0,2.3999999999999773,2.3999999999999773,-1.34,2022,3,21,19,2.33,121.0
,3218.79,7.358,2,50.4912939,-84.8431403,7.358,2022-03-21 19:47:22,94.0,31.5,52.0,90.0,251.0,28.0,87.5,15.0,2.6000000000000227,2.6000000000000227,-0.86,2022,3,21,19,2.33,121.0
,3226.58,7.442,2,50.4912776,-84.8432508,7.442,2022-03-21 19:47:23,95.0,33.5,48.0,91.0,255.0,28.5,87.5,15.0,2.6000000000000227,2.6000000000000227,-0.29,2022,3,21,19,2.33,121.0
,3234.21,7.478,2,50.4912622,-84.8433593,7.478,2022-03-21 19:47:24,96.0,28.5,43.0,82.0,228.0,32.5,91.5,15.0,2.6000000000000227,2.6000000000000227,0.0,2022,3,21,19,2.33,121.0
,3241.59,7.529,2,50.4912473,-84.8434641,7.529,2022-03-21 19:47:25,97.0,21.0,42.0,70.0,193.0,38.5,97.5,15.0,2.8000000000000114,2.8000000000000114,0.02,2022,3,21,19,2.33,121.0
,3249.14,7.486,2,50.4912288,-84.8435705,7.486,2022-03-21 19:47:26,97.0,21.0,52.0,70.0,203.0,38.5,97.5,15.0,3.0,3.0,0.49,2022,3,21,19,2.33,121.0
,3257.3,7.579,2,50.491209,-84.8436856,7.579,2022-03-21 19:47:27,96.0,19.0,53.0,70.0,190.0,30.5,81.0,15.0,3.1999999999999886,3.1999999999999886,1.07,2022,3,21,19,2.33,121.0
,3264.69,7.567,2,50.4911928,-84.8437903,7.567,2022-03-21 19:47:28,96.0,18.0,50.0,69.0,206.0,25.0,72.5,15.0,3.1999999999999886,3.1999999999999886,1.3,2022,3,21,19,2.33,121.0
,3272.7,7.573,2,50.4911778,-84.8439044,7.573,2022-03-21 19:47:29,96.0,23.0,50.0,76.5,244.0,23.5,73.0,15.0,3.1999999999999886,3.1999999999999886,1.54,2022,3,21,19,2.33,121.0
,3280.25,7.632,2,50.4911624,-84.8440117,7.632,2022-03-21 19:47:30,96.0,34.5,55.0,99.0,259.0,23.0,70.0,15.0,2.8000000000000114,2.8000000000000114,1.33,2022,3,21,19,2.33,121.0
,3288.21,7.73,2,50.4911455,-84.8441246,7.73,2022-03-21 19:47:31,97.0,34.5,55.0,99.0,263.0,23.0,70.5,15.0,2.6000000000000227,2.6000000000000227,0.43,2022,3,21,19,2.33,121.0
,3295.67,7.684,2,50.4911294,-84.8442303,7.684,2022-03-21 19:47:32,97.0,32.0,52.0,95.5,244.0,28.5,79.5,15.0,2.1999999999999886,2.1999999999999886,-0.88,2022,3,21,19,2.33,121.0
,3303.94,7.558,2,50.4911141,-84.8443483,7.558,2022-03-21 19:47:33,97.0,29.5,48.0,92.0,224.0,34.0,89.0,15.0,2.0,2.0,-2.34,2022,3,21,19,2.33,121.0
,3311.49,7.463,2,50.4910983,-84.8444555,7.463,2022-03-21 19:47:34,97.0,27.5,45.0,88.5,202.0,39.0,98.0,15.0,1.8000000000000114,1.8000000000000114,-3.35,2022,3,21,19,2.33,121.0
,3319.74,7.465,2,50.4910812,-84.8445726,7.465,2022-03-21 19:47:35,97.0,27.5,,88.5,138.0,39.0,98.0,15.0,1.6000000000000227,1.6000000000000227,-3.72,2022,3,21,19,2.33,121.0
,3327.37,7.472,2,50.49107,-84.8446818,7.472,2022-03-21 19:47:36,97.0,27.5,,88.5,101.0,39.0,98.0,15.0,1.3999999999999773,1.3999999999999773,-3.64,2022,3,21,19,2.33,121.0
,3335.29,7.285,2,50.4910611,-84.8447959,7.285,2022-03-21 19:47:37,97.0,27.5,,88.5,64.0,39.0,98.0,15.0,1.1999999999999886,1.1999999999999886,-3.05,2022,3,21,19,2.33,121.0
,3342.35,6.495,2,50.4910564,-84.8448978,6.495,2022-03-21 19:47:38,96.0,27.5,,88.5,26.0,39.0,98.0,15.0,1.1999999999999886,1.1999999999999886,-2.28,2022,3,21,19,2.33,121.0
,3348.46,5.501,2,50.4910554,-84.8449862,5.501,2022-03-21 19:47:39,0.0,26.5,,86.5,0.0,37.5,95.5,15.0,1.1999999999999886,1.1999999999999886,-1.79,2022,3,21,19,2.33,121.0
,3353.54,4.6,2,50.4910588,-84.8450594,4.6,2022-03-21 19:47:40,0.0,24.0,,79.5,0.0,33.0,87.5,15.0,1.0,1.0,-1.31,2022,3,21,19,2.33,121.0
,3357.62,3.359,2,50.4910665,-84.8451176,3.359,2022-03-21 19:47:41,0.0,21.5,,72.5,0.0,28.5,79.0,15.0,0.6000000000000227,0.6000000000000227,-1.15,2022,3,21,19,2.33,121.0
,3359.63,0.484,1,50.4910828,-84.8451681,0.484,2022-03-21 19:48:44,0.0,16.0,,58.5,0.0,20.0,63.0,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3360.34,1.912,1,50.4910828,-84.8451782,1.912,2022-03-21 19:48:45,0.0,16.0,,58.5,0.0,20.0,63.0,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3362.99,3.063,1,50.4910851,-84.8452162,3.063,2022-03-21 19:48:46,0.0,16.0,,58.5,0.0,20.0,63.0,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3366.72,4.185,1,50.4910942,-84.8452689,4.185,2022-03-21 19:48:47,0.0,18.0,,64.5,0.0,21.0,68.5,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3371.53,5.096,2,50.4911048,-84.8453369,5.096,2022-03-21 19:48:48,0.0,23.0,,81.0,0.0,24.5,82.5,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3377.44,5.839,2,50.4911118,-84.8454219,5.839,2022-03-21 19:48:49,0.0,28.5,53.0,97.5,0.0,27.5,97.0,14.0,-0.8000000000000114,-0.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,3383.79,6.311,2,50.491114,-84.8455137,6.311,2022-03-21 19:48:50,24.0,29.0,51.0,99.5,435.0,28.0,98.5,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3390.97,7.009,2,50.4911113,-84.8456175,7.009,2022-03-21 19:48:51,50.0,29.0,49.0,99.5,449.0,28.0,98.5,14.0,-1.1999999999999886,-1.1999999999999886,0.0,2022,3,21,19,2.33,121.0
,3398.47,7.298,2,50.4911074,-84.8457259,7.298,2022-03-21 19:48:52,79.0,29.0,49.0,99.5,391.0,28.0,98.5,14.0,-1.3999999999999773,-1.3999999999999773,0.0,2022,3,21,19,2.33,121.0
,3405.8,7.296,2,50.4911034,-84.8458319,7.296,2022-03-21 19:48:53,85.0,28.5,51.0,99.0,354.0,28.5,96.5,14.0,-1.1999999999999886,-1.1999999999999886,0.0,2022,3,21,19,2.33,121.0
,3413.37,7.864,2,50.4911019,-84.8459413,7.864,2022-03-21 19:48:54,88.0,28.0,52.0,98.5,321.0,28.5,94.5,14.0,-1.0,-1.0,0.0,2022,3,21,19,2.33,121.0
,3421.25,7.62,2,50.491104,-84.8460552,7.62,2022-03-21 19:48:55,90.0,27.5,54.0,98.0,289.0,29.0,92.5,14.0,-0.6000000000000227,-0.6000000000000227,0.03,2022,3,21,19,2.33,121.0
,3428.69,6.986,2,50.4911014,-84.8461629,6.986,2022-03-21 19:48:56,93.0,27.0,56.0,97.5,256.0,29.5,90.5,14.0,-0.39999999999997726,-0.39999999999997726,0.85,2022,3,21,19,2.33,121.0
,3435.96,7.116,2,50.4910999,-84.8462679,7.116,2022-03-21 19:48:57,97.0,27.0,56.0,97.5,305.0,29.5,90.5,14.0,-0.6000000000000227,-0.6000000000000227,1.84,2022,3,21,19,2.33,121.0
,3444.09,7.912,2,50.4911069,-84.8463851,7.912,2022-03-21 19:48:58,95.0,27.5,56.0,96.5,320.0,28.5,86.0,14.0,-0.8000000000000114,-0.8000000000000114,1.95,2022,3,21,19,2.33,121.0
,3452.73,8.263,2,50.4911221,-84.8465085,8.263,2022-03-21 19:48:59,93.0,27.5,56.0,95.0,328.0,28.0,84.0,14.0,-1.0,-1.0,1.43,2022,3,21,19,2.33,121.0
,3461.31,8.14,2,50.4911405,-84.8466301,8.14,2022-03-21 19:49:00,93.0,27.5,54.0,94.0,332.0,28.0,86.0,14.0,-1.1999999999999886,-1.1999999999999886,0.45,2022,3,21,19,2.33,121.0
,3469.9,8.253,2,50.4911599,-84.8467516,8.253,2022-03-21 19:49:01,94.0,27.0,53.0,93.0,336.0,28.5,88.5,14.0,-1.3999999999999773,-1.3999999999999773,-1.3,2022,3,21,19,2.33,121.0
,3478.61,8.249,2,50.491179,-84.846875,8.249,2022-03-21 19:49:02,94.0,27.0,52.0,92.0,340.0,28.5,90.5,14.0,-1.6000000000000227,-1.6000000000000227,-2.41,2022,3,21,19,2.33,121.0
,3487.31,8.089,2,50.4912009,-84.8469974,8.089,2022-03-21 19:49:03,94.0,27.0,51.0,91.0,345.0,28.5,93.0,14.0,-1.6000000000000227,-1.6000000000000227,-2.19,2022,3,21,19,2.33,121.0
,3495.48,7.662,2,50.4912216,-84.8471123,7.662,2022-03-21 19:49:04,92.0,27.5,47.0,90.5,286.0,29.0,90.5,14.0,-1.8000000000000114,-1.8000000000000114,-1.92,2022,3,21,19,2.33,121.0
,3503.64,7.652,2,50.4912401,-84.8472277,7.652,2022-03-21 19:49:05,91.0,27.5,48.0,90.5,283.0,29.0,89.0,14.0,-2.0,-2.0,-1.82,2022,3,21,19,2.33,121.0
,3512.2,8.149,2,50.4912606,-84.8473485,8.149,2022-03-21 19:49:06,90.0,26.5,51.0,88.5,287.0,28.0,88.0,14.0,-2.0,-2.0,-1.61,2022,3,21,19,2.33,121.0
,3521.02,8.245,2,50.491283,-84.8474726,8.245,2022-03-21 19:49:07,89.0,24.5,50.0,84.0,269.0,25.5,86.0,14.0,-1.8000000000000114,-1.8000000000000114,-1.17,2022,3,21,19,2.33,121.0
,3529.68,8.164,2,50.491307,-84.8475936,8.164,2022-03-21 19:49:08,90.0,22.0,50.0,75.0,184.0,26.0,84.0,14.0,-1.6000000000000227,-1.6000000000000227,-0.49,2022,3,21,19,2.33,121.0
,3538.1,8.131,2,50.4913302,-84.8477115,8.131,2022-03-21 19:49:09,91.0,18.0,47.0,63.0,146.0,26.0,82.5,14.0,-1.8000000000000114,-1.8000000000000114,0.0,2022,3,21,19,2.33,121.0
,3546.2,7.596,2,50.4913514,-84.8478252,7.596,2022-03-21 19:49:10,92.0,17.0,47.0,60.5,129.0,26.0,82.5,14.0,-2.0,-2.0,0.0,2022,3,21,19,2.33,121.0
,3554.17,7.522,2,50.4913713,-84.8479373,7.522,2022-03-21 19:49:11,92.0,17.0,50.0,60.5,134.0,26.0,82.5,14.0,-2.1999999999999886,-2.1999999999999886,-0.03,2022,3,21,19,2.33,121.0
,3562.25,7.855,2,50.4913916,-84.848051,7.855,2022-03-21 19:49:12,92.0,17.0,49.0,60.5,143.0,25.5,81.5,14.0,-2.3999999999999773,-2.3999999999999773,-0.73,2022,3,21,19,2.33,121.0
,3570.65,7.931,2,50.4914135,-84.8481689,7.931,2022-03-21 19:49:13,92.0,16.5,50.0,60.5,103.0,24.0,75.5,14.0,-2.6000000000000227,-2.6000000000000227,-1.77,2022,3,21,19,2.33,121.0
,3578.99,8.173,2,50.4914346,-84.8482862,8.173,2022-03-21 19:49:14,92.0,16.0,51.0,61.0,63.0,22.0,70.0,14.0,-2.6000000000000227,-2.6000000000000227,-2.1,2022,3,21,19,2.33,121.0
,3587.03,8.067,2,50.4914547,-84.8483994,8.067,2022-03-21 19:49:15,92.0,15.5,52.0,61.0,23.0,20.0,64.0,14.0,-2.8000000000000114,-2.8000000000000114,-1.66,2022,3,21,19,2.33,121.0
,3594.26,7.479,2,50.4914726,-84.8485012,7.479,2022-03-21 19:49:16,0.0,15.5,53.0,61.0,0.0,19.0,60.5,14.0,-3.0,-3.0,-1.37,2022,3,21,19,2.33,121.0
,3601.04,6.928,2,50.4914861,-84.8485976,6.928,2022-03-21 19:49:17,0.0,15.5,53.0,61.0,0.0,19.0,60.5,14.0,-3.1999999999999886,-3.1999999999999886,-1.37,2022,3,21,19,2.33,121.0
,3607.8,6.75,2,50.4914975,-84.8486942,6.75,2022-03-21 19:49:18,0.0,15.5,54.0,61.0,0.0,19.0,60.5,14.0,-3.6000000000000227,-3.6000000000000227,-1.72,2022,3,21,19,2.33,121.0
,3614.66,6.853,2,50.4915067,-84.8487927,6.853,2022-03-21 19:49:19,0.0,15.5,55.0,61.0,0.0,19.0,60.5,14.0,-4.0,-4.0,-2.77,2022,3,21,19,2.33,121.0
,3621.98,7.235,2,50.4915135,-84.8488982,7.235,2022-03-21 19:49:20,0.0,15.5,56.0,61.0,0.0,19.0,60.5,14.0,-4.0,-4.0,-3.75,2022,3,21,19,2.33,121.0
,3629.98,7.799,2,50.4915175,-84.8490138,7.799,2022-03-21 19:49:21,0.0,15.5,57.0,61.0,0.0,19.0,60.5,14.0,-4.0,-4.0,-3.95,2022,3,21,19,2.33,121.0
,3638.35,8.253,2,50.4915232,-84.8491347,8.253,2022-03-21 19:49:22,57.0,15.5,51.0,61.0,437.0,19.0,60.5,14.0,-4.0,-4.0,-3.34,2022,3,21,19,2.33,121.0
,3646.63,8.25,2,50.4915326,-84.8492539,8.25,2022-03-21 19:49:23,86.0,15.5,49.0,61.0,489.0,19.0,60.5,14.0,-4.0,-4.0,-2.41,2022,3,21,19,2.33,121.0
,3654.94,8.297,2,50.4915387,-84.8493738,8.297,2022-03-21 19:49:24,88.0,15.5,49.0,61.0,522.0,19.0,60.5,14.0,-4.0,-4.0,-0.93,2022,3,21,19,2.33,121.0
,3663.33,8.349,2,50.4915395,-84.8494952,8.349,2022-03-21 19:49:25,88.0,17.5,47.0,68.5,526.0,21.5,69.5,14.0,-3.8000000000000114,-3.8000000000000114,0.01,2022,3,21,19,2.33,121.0
,3671.81,8.431,2,50.4915393,-84.8496179,8.431,2022-03-21 19:49:26,88.0,20.5,43.0,80.0,517.0,25.0,82.5,14.0,-3.8000000000000114,-3.8000000000000114,0.4,2022,3,21,19,2.33,121.0
,3680.02,8.144,2,50.4915433,-84.8497366,8.144,2022-03-21 19:49:27,89.0,23.5,40.0,91.5,507.0,29.0,95.5,14.0,-3.3999999999999773,-3.3999999999999773,0.42,2022,3,21,19,2.33,121.0
,3687.86,7.591,2,50.4915461,-84.84985,7.591,2022-03-21 19:49:28,90.0,24.5,44.0,95.0,434.0,30.0,99.5,14.0,-3.3999999999999773,-3.3999999999999773,0.8,2022,3,21,19,2.33,121.0
,3695.64,7.594,2,50.4915448,-84.8499625,7.594,2022-03-21 19:49:29,91.0,24.5,48.0,95.0,384.0,30.0,99.5,14.0,-3.3999999999999773,-3.3999999999999773,1.45,2022,3,21,19,2.33,121.0
,3703.45,8.138,2,50.4915373,-84.8500748,8.138,2022-03-21 19:49:30,90.0,25.0,48.0,95.0,382.0,29.0,96.5,14.0,-3.3999999999999773,-3.3999999999999773,1.23,2022,3,21,19,2.33,121.0
,3710.98,8.42,2,50.4915184,-84.8501806,8.42,2022-03-21 19:49:31,90.0,27.0,47.0,95.5,352.0,26.5,90.0,14.0,-3.3999999999999773,-3.3999999999999773,1.02,2022,3,21,19,2.33,121.0
,3719.17,8.669,2,50.4914896,-84.8502924,8.669,2022-03-21 19:49:32,90.0,28.5,46.0,96.0,321.0,24.5,83.5,14.0,-3.3999999999999773,-3.3999999999999773,0.9,2022,3,21,19,2.33,121.0
,3727.64,8.521,2,50.4914507,-84.850403,8.521,2022-03-21 19:49:33,92.0,29.5,46.0,96.0,302.0,23.0,80.0,14.0,-3.1999999999999886,-3.1999999999999886,0.43,2022,3,21,19,2.33,121.0
28.0,3735.86,8.31,2,50.4914035,-84.8505034,8.31,2022-03-21 19:49:34,94.0,29.5,47.0,96.0,279.0,23.0,80.0,14.0,-3.3999999999999773,-3.3999999999999773,0.0,2022,3,21,19,2.33,121.0
,3744.23,8.405,2,50.4913503,-84.8506011,8.405,2022-03-21 19:49:35,96.0,29.5,47.0,96.0,267.0,24.0,81.0,14.0,-3.3999999999999773,-3.3999999999999773,0.0,2022,3,21,19,2.33,121.0
,3753.13,8.747,2,50.4912917,-84.8507029,8.747,2022-03-21 19:49:36,96.0,29.5,47.0,96.0,282.0,26.5,84.0,14.0,-3.6000000000000227,-3.6000000000000227,-0.02,2022,3,21,19,2.33,121.0
,3762.31,9.063,2,50.491224,-84.850799,9.063,2022-03-21 19:49:37,97.0,29.0,46.0,96.5,297.0,29.0,87.0,14.0,-4.0,-4.0,-0.62,2022,3,21,19,2.33,121.0
,3771.46,9.211,2,50.4911475,-84.8508818,9.211,2022-03-21 19:49:38,98.0,29.0,46.0,96.5,296.0,30.5,88.5,14.0,-4.199999999999989,-4.199999999999989,-1.4,2022,3,21,19,2.33,121.0
,3780.64,9.283,2,50.4910663,-84.8509571,9.283,2022-03-21 19:49:39,102.0,29.5,46.0,97.0,306.0,29.0,87.5,14.0,-4.0,-4.0,-1.68,2022,3,21,19,2.33,121.0
,3790.11,9.216,2,50.4909838,-84.8510372,9.216,2022-03-21 19:49:40,103.0,31.0,50.0,99.0,355.0,25.5,84.5,14.0,-3.8000000000000114,-3.8000000000000114,-1.44,2022,3,21,19,2.33,121.0
,3799.33,9.066,2,50.4909078,-84.8511227,9.066,2022-03-21 19:49:41,104.0,26.5,41.0,94.5,284.0,24.0,82.0,14.0,-3.8000000000000114,-3.8000000000000114,-0.93,2022,3,21,19,2.33,121.0
,3808.6,9.047,2,50.4908364,-84.851216,9.047,2022-03-21 19:49:42,105.0,17.0,47.0,68.5,299.0,25.0,88.0,14.0,-3.6000000000000227,-3.6000000000000227,-0.36,2022,3,21,19,2.33,121.0
,3818.03,9.052,3,50.4907685,-84.8513173,9.052,2022-03-21 19:49:43,105.0,21.0,51.0,74.5,202.0,23.0,83.0,14.0,-3.6000000000000227,-3.6000000000000227,0.38,2022,3,21,19,2.33,121.0
,3827.3,9.236,3,50.4907026,-84.8514178,9.236,2022-03-21 19:49:44,103.0,21.0,50.0,81.0,202.0,20.0,75.5,14.0,-3.8000000000000114,-3.8000000000000114,0.76,2022,3,21,19,2.33,121.0
,3836.57,9.253,3,50.4906349,-84.8515162,9.253,2022-03-21 19:49:45,99.0,17.0,43.0,83.0,250.0,17.0,70.5,14.0,-3.6000000000000227,-3.6000000000000227,0.74,2022,3,21,19,2.33,121.0
,3846.15,9.521,3,50.4905612,-84.8516129,9.521,2022-03-21 19:49:46,92.0,16.5,54.0,83.0,335.0,17.0,70.0,14.0,-3.8000000000000114,-3.8000000000000114,0.33,2022,3,21,19,2.33,121.0
,3855.75,9.737,3,50.490482,-84.8517015,9.737,2022-03-21 19:49:47,91.0,22.5,53.0,88.5,353.0,26.5,84.5,14.0,-4.0,-4.0,-0.46,2022,3,21,19,2.33,121.0
,3865.85,9.713,3,50.4903949,-84.8517888,9.713,2022-03-21 19:49:48,92.0,27.5,47.0,92.5,320.0,31.5,94.5,14.0,-4.0,-4.0,-0.95,2022,3,21,19,2.33,121.0
,3875.82,9.511,3,50.4903057,-84.8518683,9.511,2022-03-21 19:49:49,92.0,27.0,42.0,89.0,247.0,27.5,92.0,14.0,-4.0,-4.0,-0.52,2022,3,21,19,2.33,121.0
,3885.6,9.204,3,50.4902176,-84.8519455,9.204,2022-03-21 19:49:50,92.0,25.5,43.0,81.5,204.0,24.5,90.0,14.0,-4.0,-4.0,-0.34,2022,3,21,19,2.33,121.0
,3895.12,8.938,2,50.4901347,-84.8520262,8.938,2022-03-21 19:49:51,90.0,25.5,43.0,81.5,202.0,24.5,90.0,14.0,-3.8000000000000114,-3.8000000000000114,-0.33,2022,3,21,19,2.33,121.0
,3904.22,8.749,2,50.4900579,-84.8521075,8.749,2022-03-21 19:49:52,89.0,21.0,46.0,70.0,131.0,23.0,82.5,14.0,-4.0,-4.0,0.0,2022,3,21,19,2.33,121.0
,3913.03,8.533,2,50.4899861,-84.8521906,8.533,2022-03-21 19:49:53,87.0,17.0,43.0,57.5,92.0,20.0,69.5,14.0,-4.0,-4.0,0.0,2022,3,21,19,2.33,121.0
,3921.59,8.496,2,50.4899196,-84.8522759,8.496,2022-03-21 19:49:54,85.0,15.0,44.0,51.5,92.0,18.5,62.0,14.0,-4.0,-4.0,0.0,2022,3,21,19,2.33,121.0
,3930.29,8.423,2,50.4898573,-84.8523698,8.423,2022-03-21 19:49:55,84.0,15.0,53.0,51.5,107.0,18.5,62.0,14.0,-4.199999999999989,-4.199999999999989,0.0,2022,3,21,19,2.33,121.0
,3938.84,8.453,2,50.4897974,-84.8524635,8.453,2022-03-21 19:49:56,82.0,15.0,53.0,51.5,152.0,18.5,62.0,14.0,-4.199999999999989,-4.199999999999989,0.0,2022,3,21,19,2.33,121.0
,3947.35,8.418,2,50.4897381,-84.852557,8.418,2022-03-21 19:49:57,86.0,19.0,53.0,63.5,193.0,17.5,57.5,14.0,-4.399999999999977,-4.399999999999977,-0.62,2022,3,21,19,2.33,121.0
,3956.14,8.247,2,50.4896832,-84.8526605,8.247,2022-03-21 19:49:58,87.0,20.0,56.0,67.0,231.0,17.5,56.0,14.0,-4.399999999999977,-4.399999999999977,-1.03,2022,3,21,19,2.33,121.0
,3964.55,8.218,2,50.4896345,-84.8527629,8.218,2022-03-21 19:49:59,87.0,20.0,59.0,67.0,272.0,17.5,56.0,14.0,-4.600000000000023,-4.600000000000023,-0.92,2022,3,21,19,2.33,121.0
,3973.06,8.316,2,50.4895884,-84.8528693,8.316,2022-03-21 19:50:00,86.0,20.5,59.0,68.5,316.0,18.0,58.0,14.0,-5.0,-5.0,-1.5,2022,3,21,19,2.33,121.0
,3981.78,8.448,2,50.4895434,-84.8529799,8.448,2022-03-21 19:50:01,87.0,22.5,57.0,76.5,323.0,20.5,67.0,14.0,-5.199999999999989,-5.199999999999989,-2.14,2022,3,21,19,2.33,121.0
,3990.61,8.489,2,50.4894984,-84.8530924,8.489,2022-03-21 19:50:02,87.0,25.0,56.0,84.0,330.0,23.0,76.5,14.0,-4.800000000000011,-4.800000000000011,-2.0,2022,3,21,19,2.33,121.0
,3999.17,8.268,2,50.4894539,-84.8532008,8.268,2022-03-21 19:50:03,88.0,26.5,55.0,90.5,331.0,25.5,84.5,14.0,-5.0,-5.0,-1.45,2022,3,21,19,2.33,121.0
,4007.78,8.27,2,50.4894058,-84.8533071,8.27,2022-03-21 19:50:04,90.0,26.5,53.0,92.0,307.0,29.0,88.0,14.0,-4.600000000000023,-4.600000000000023,-1.08,2022,3,21,19,2.33,121.0
,4016.63,8.211,2,50.4893561,-84.8534165,8.211,2022-03-21 19:50:05,93.0,26.0,51.0,93.5,283.0,32.0,91.5,14.0,-4.600000000000023,-4.600000000000023,-0.15,2022,3,21,19,2.33,121.0
