battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,power,cadence,left_right_balance,altitude,enhanced_altitude,grade,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
,9710.11,8.377,2,113,50.5804719,-84.8735463,8.377,2022-03-23 19:53:39,9.0,287.0,95.0,50.0,30.600000000000023,30.600000000000023,-1.34,28.0,83.0,24.5,79.0,2022,3,23,19,3.2,358.0
,9719.12,8.792,2,112,50.5804938,-84.8736736,8.792,2022-03-23 19:53:40,9.0,258.0,97.0,48.0,30.799999999999955,30.799999999999955,-1.27,21.5,78.0,24.5,79.5,2022,3,23,19,3.2,358.0
,9728.09,8.712,2,112,50.5805129,-84.8738008,8.712,2022-03-23 19:53:41,9.0,201.0,98.0,39.0,30.799999999999955,30.799999999999955,-0.51,21.0,77.5,24.5,79.5,2022,3,23,19,3.2,358.0
,9736.98,8.724,2,110,50.580522,-84.8739288,8.724,2022-03-23 19:53:42,9.0,220.0,98.0,49.0,31.0,31.0,0.46,20.5,77.0,22.5,81.5,2022,3,23,19,3.2,358.0
,9745.79,8.659,2,110,50.5805229,-84.8740565,8.659,2022-03-23 19:53:43,9.0,222.0,98.0,51.0,30.799999999999955,30.799999999999955,1.0,20.0,74.0,21.5,78.5,2022,3,23,19,3.2,358.0
,9754.35,8.447,2,111,50.5805209,-84.8741805,8.447,2022-03-23 19:53:44,9.0,200.0,98.0,45.0,30.799999999999955,30.799999999999955,0.99,19.5,71.5,21.5,71.5,2022,3,23,19,3.2,358.0
,9762.56,7.904,3,111,50.5805324,-84.8742948,7.904,2022-03-23 19:53:45,9.0,171.0,98.0,45.0,31.0,31.0,0.76,21.0,82.5,23.0,73.0,2022,3,23,19,3.2,358.0
,9771.18,7.15,3,111,50.5805856,-84.8743951,7.15,2022-03-23 19:53:46,9.0,171.0,64.0,8.0,31.0,31.0,0.35,22.0,69.0,24.0,83.5,2022,3,23,19,3.2,358.0
,9779.49,6.865,3,111,50.5806561,-84.8744683,6.865,2022-03-23 19:53:47,9.0,328.0,64.0,39.0,31.0,31.0,0.0,21.5,70.0,29.5,90.0,2022,3,23,19,3.2,358.0
,9786.84,6.857,3,111,50.5807255,-84.8745188,6.857,2022-03-23 19:53:48,9.0,420.0,76.0,67.0,31.200000000000045,31.200000000000045,0.07,22.0,78.5,32.0,94.5,2022,3,23,19,3.2,358.0
,9794.47,7.436,3,111,50.5807988,-84.8745681,7.436,2022-03-23 19:53:49,9.0,295.0,93.0,52.0,31.399999999999977,31.399999999999977,0.64,24.0,91.5,25.5,98.0,2022,3,23,19,3.2,358.0
,9802.3,7.891,3,110,50.5808698,-84.8746289,7.891,2022-03-23 19:53:50,9.0,193.0,96.0,47.0,31.200000000000045,31.200000000000045,0.96,21.5,73.0,28.5,96.5,2022,3,23,19,3.2,358.0
,9810.16,7.787,3,110,50.5809419,-84.8746869,7.787,2022-03-23 19:53:51,9.0,87.0,96.0,50.0,31.399999999999977,31.399999999999977,0.39,23.5,79.5,24.0,82.0,2022,3,23,19,3.2,358.0
,9818.21,7.743,3,109,50.5810226,-84.8747284,7.743,2022-03-23 19:53:52,9.0,14.0,90.0,52.0,31.600000000000023,31.600000000000023,0.07,23.0,87.0,20.0,70.5,2022,3,23,19,3.2,358.0
,9826.3,7.415,3,108,50.5811055,-84.8747636,7.415,2022-03-23 19:53:53,9.0,9.0,72.0,47.0,31.600000000000023,31.600000000000023,0.56,16.0,87.5,20.5,70.0,2022,3,23,19,3.2,358.0
,9834.08,7.149,3,109,50.5811821,-84.8748079,7.149,2022-03-23 19:53:54,9.0,5.0,55.0,43.0,31.399999999999977,31.399999999999977,0.49,8.5,88.0,21.0,69.5,2022,3,23,19,3.2,358.0
,9840.7,6.196,3,109,50.5812419,-84.8748593,6.196,2022-03-23 19:53:55,9.0,1.0,37.0,39.0,31.200000000000045,31.200000000000045,0.0,1.0,88.5,21.5,69.0,2022,3,23,19,3.2,358.0
,9845.51,4.58,3,109,50.5812801,-84.8749058,4.58,2022-03-23 19:53:56,9.0,0.0,0.0,34.0,31.200000000000045,31.200000000000045,0.0,0.0,89.5,21.5,69.0,2022,3,23,19,3.2,358.0
,9847.8,2.305,3,108,50.5812952,-84.874932,2.305,2022-03-23 19:53:57,9.0,0.0,0.0,30.0,31.0,31.0,-0.1,0.0,90.0,21.5,69.0,2022,3,23,19,3.2,358.0
,9848.92,1.172,3,108,50.5813037,-84.8749433,1.172,2022-03-23 19:53:58,9.0,0.0,0.0,26.0,31.0,31.0,-0.97,0.0,90.5,21.5,69.0,2022,3,23,19,3.2,358.0
,9849.98,0.886,3,108,50.5813131,-84.8749521,0.886,2022-03-23 19:53:59,9.0,0.0,0.0,21.0,31.0,31.0,-2.11,0.0,91.0,21.5,69.0,2022,3,23,19,3.2,358.0
,9850.59,1.228,3,105,50.5813771,-84.8750236,1.228,2022-03-23 19:54:04,9.0,0.0,2.0,5.0,30.600000000000023,30.600000000000023,0.0,0.0,93.5,21.5,69.0,2022,3,23,19,3.2,358.0
,9851.86,4.288,3,105,50.5813884,-84.8750801,4.288,2022-03-23 19:54:05,9.0,313.0,20.0,61.0,30.600000000000023,30.600000000000023,0.0,0.0,94.0,21.5,69.0,2022,3,23,19,3.2,358.0
,9856.47,4.531,3,106,50.5813856,-84.8751467,4.531,2022-03-23 19:54:06,9.0,364.0,36.0,67.0,30.399999999999977,30.399999999999977,-0.31,13.0,94.5,23.0,76.0,2022,3,23,19,3.2,358.0
,9861.92,5.227,3,106,50.5813757,-84.8752244,5.227,2022-03-23 19:54:07,9.0,400.0,51.0,62.0,30.399999999999977,30.399999999999977,-3.1,26.5,95.0,25.0,84.5,2022,3,23,19,3.2,358.0
,9868.49,6.219,3,106,50.5813646,-84.8753184,6.219,2022-03-23 19:54:08,9.0,427.0,59.0,54.0,30.200000000000045,30.200000000000045,-4.62,21.5,93.0,23.5,94.5,2022,3,23,19,3.2,358.0
,9875.63,6.89,3,106,50.5813512,-84.8754203,6.89,2022-03-23 19:54:09,9.0,444.0,67.0,53.0,30.200000000000045,30.200000000000045,-3.08,20.5,92.5,23.5,96.0,2022,3,23,19,3.2,358.0
,9883.14,7.364,3,107,50.5813398,-84.8755281,7.364,2022-03-23 19:54:10,9.0,407.0,76.0,52.0,30.200000000000045,30.200000000000045,-2.03,20.5,92.5,23.5,96.0,2022,3,23,19,3.2,358.0
,9891.04,7.802,3,106,50.5813288,-84.8756415,7.802,2022-03-23 19:54:11,9.0,433.0,80.0,50.0,30.200000000000045,30.200000000000045,-1.2,20.0,91.0,22.0,94.0,2022,3,23,19,3.2,358.0
,9899.15,8.029,3,105,50.5813148,-84.8757575,8.029,2022-03-23 19:54:12,9.0,469.0,82.0,52.0,30.200000000000045,30.200000000000045,-0.4,19.0,88.0,19.0,89.5,2022,3,23,19,3.2,358.0
,9907.41,8.211,3,104,50.5812988,-84.8758751,8.211,2022-03-23 19:54:13,9.0,460.0,86.0,47.0,30.200000000000045,30.200000000000045,0.0,19.5,86.5,19.5,92.0,2022,3,23,19,3.2,358.0
,9916.1,8.577,3,103,50.5812754,-84.8759971,8.577,2022-03-23 19:54:14,9.0,502.0,88.0,46.0,30.200000000000045,30.200000000000045,0.0,21.0,83.5,20.5,91.5,2022,3,23,19,3.2,358.0
,9925.18,8.956,3,101,50.5812474,-84.8761231,8.956,2022-03-23 19:54:15,9.0,435.0,93.0,46.0,30.200000000000045,30.200000000000045,0.0,20.5,81.5,22.0,88.5,2022,3,23,19,3.2,358.0
,9934.04,8.917,3,99,50.5812209,-84.8762464,8.917,2022-03-23 19:54:16,9.0,319.0,95.0,44.0,30.0,30.0,0.0,19.5,79.0,23.0,83.5,2022,3,23,19,3.2,358.0
,9942.86,8.792,3,97,50.5811969,-84.8763699,8.792,2022-03-23 19:54:17,9.0,243.0,96.0,46.0,30.200000000000045,30.200000000000045,0.0,21.5,75.5,22.0,75.5,2022,3,23,19,3.2,358.0
,9951.56,8.709,3,95,50.5811723,-84.8764916,8.709,2022-03-23 19:54:18,9.0,167.0,97.0,48.0,30.200000000000045,30.200000000000045,0.0,23.5,72.5,21.0,67.0,2022,3,23,19,3.2,358.0
,9960.16,8.594,3,93,50.5811486,-84.8766119,8.594,2022-03-23 19:54:19,9.0,150.0,91.0,51.0,30.399999999999977,30.399999999999977,0.0,22.0,72.0,21.0,67.5,2022,3,23,19,3.2,358.0
,9968.52,8.436,3,91,50.5811347,-84.8767313,8.436,2022-03-23 19:54:20,9.0,244.0,89.0,54.0,30.200000000000045,30.200000000000045,0.0,17.0,62.0,20.5,67.0,2022,3,23,19,3.2,358.0
,9976.9,8.416,3,90,50.5811308,-84.8768526,8.416,2022-03-23 19:54:21,9.0,397.0,89.0,53.0,30.200000000000045,30.200000000000045,0.0,16.5,60.5,22.5,73.0,2022,3,23,19,3.2,358.0
,9985.59,8.66,2,90,50.5811268,-84.8769784,8.66,2022-03-23 19:54:22,9.0,519.0,91.0,52.0,30.200000000000045,30.200000000000045,0.0,24.0,82.0,28.5,92.0,2022,3,23,19,3.2,358.0
,9995.18,9.341,2,90,50.5811228,-84.8771173,9.341,2022-03-23 19:54:23,9.0,656.0,93.0,64.0,30.0,30.0,-0.03,23.0,94.5,26.0,85.5,2022,3,23,19,3.2,358.0
,10005.25,9.884,2,90,50.5811189,-84.8772631,9.884,2022-03-23 19:54:24,9.0,459.0,99.0,54.0,30.0,30.0,-0.36,19.5,89.5,26.5,94.5,2022,3,23,19,3.2,358.0
,10015.42,9.903,2,90,50.5811155,-84.8774103,9.903,2022-03-23 19:54:25,9.0,269.0,106.0,49.0,30.0,30.0,-0.69,18.0,86.5,27.0,99.0,2022,3,23,19,3.2,358.0
,10025.54,9.473,2,90,50.5811112,-84.8775568,9.473,2022-03-23 19:54:26,9.0,299.0,104.0,49.0,30.0,30.0,-0.36,23.5,93.0,27.0,99.0,2022,3,23,19,3.2,358.0
,10035.13,9.44,2,89,50.5810968,-84.8776941,9.44,2022-03-23 19:54:27,9.0,396.0,103.0,44.0,30.200000000000045,30.200000000000045,0.0,32.0,97.0,20.5,72.0,2022,3,23,19,3.2,358.0
,10044.49,9.198,2,89,50.5810659,-84.8778225,9.198,2022-03-23 19:54:28,9.0,361.0,103.0,42.0,30.200000000000045,30.200000000000045,0.0,32.5,97.5,22.5,77.0,2022,3,23,19,3.2,358.0
,10053.57,8.693,2,90,50.5810115,-84.8779282,8.693,2022-03-23 19:54:29,9.0,306.0,103.0,41.0,30.399999999999977,30.399999999999977,0.03,32.5,97.5,26.0,87.5,2022,3,23,19,3.2,358.0
,10062.83,8.972,2,90,50.5809308,-84.8780066,8.972,2022-03-23 19:54:30,9.0,142.0,40.0,46.0,30.200000000000045,30.200000000000045,0.36,31.0,96.5,28.0,94.0,2022,3,23,19,3.2,358.0
,10072.09,9.374,2,89,50.5808519,-84.8780872,9.374,2022-03-23 19:54:31,9.0,292.0,42.0,89.0,30.0,30.0,0.61,24.5,90.0,24.5,93.5,2022,3,23,19,3.2,358.0
,10081.28,9.285,2,90,50.5807894,-84.8781887,9.285,2022-03-23 19:54:32,9.0,200.0,67.0,75.0,29.799999999999955,29.799999999999955,0.24,24.5,89.0,22.5,86.5,2022,3,23,19,3.2,358.0
,10090.3,9.126,2,89,50.5807501,-84.8783077,9.126,2022-03-23 19:54:33,9.0,109.0,92.0,61.0,29.799999999999955,29.799999999999955,-0.43,25.0,88.0,20.0,79.0,2022,3,23,19,3.2,358.0
,10099.52,9.219,2,90,50.5807234,-84.8784363,9.219,2022-03-23 19:54:34,9.0,337.0,74.0,55.0,29.799999999999955,29.799999999999955,-0.8,23.0,81.0,9.5,81.0,2022,3,23,19,3.2,358.0
,10108.97,9.516,2,90,50.5807004,-84.8785697,9.516,2022-03-23 19:54:35,9.0,680.0,89.0,54.0,29.799999999999955,29.799999999999955,-0.92,21.5,74.5,0.0,88.5,2022,3,23,19,3.2,358.0
,10119.79,10.264,3,90,50.5806784,-84.8787236,10.264,2022-03-23 19:54:36,9.0,520.0,109.0,48.0,29.600000000000023,29.600000000000023,-1.17,23.0,92.5,22.0,95.0,2022,3,23,19,3.2,358.0
,10131.37,10.161,3,90,50.580661,-84.8788894,10.161,2022-03-23 19:54:37,9.0,300.0,110.0,35.0,29.600000000000023,29.600000000000023,-1.03,24.0,85.5,26.5,95.0,2022,3,23,19,3.2,358.0
,10142.26,9.824,3,89,50.580655,-84.8790471,9.824,2022-03-23 19:54:38,9.0,268.0,110.0,40.0,29.799999999999955,29.799999999999955,-0.37,24.0,87.0,23.5,92.5,2022,3,23,19,3.2,358.0
,10152.46,9.785,3,88,50.5806449,-84.879194,9.785,2022-03-23 19:54:39,9.0,223.0,109.0,50.0,29.799999999999955,29.799999999999955,0.0,23.0,81.0,19.5,85.5,2022,3,23,19,3.2,358.0
,10162.34,9.88,3,89,50.5806246,-84.8793345,9.88,2022-03-23 19:54:40,9.0,120.0,81.0,51.0,29.799999999999955,29.799999999999955,0.0,20.0,66.0,21.5,79.5,2022,3,23,19,3.2,358.0
,10171.96,9.632,3,88,50.5806051,-84.8794712,9.632,2022-03-23 19:54:41,9.0,176.0,72.0,79.0,29.600000000000023,29.600000000000023,0.0,20.0,66.0,21.5,79.5,2022,3,23,19,3.2,358.0
,10181.81,9.61,3,87,50.5805912,-84.8796127,9.61,2022-03-23 19:54:42,9.0,213.0,105.0,82.0,29.600000000000023,29.600000000000023,0.0,23.0,76.5,25.0,79.0,2022,3,23,19,3.2,358.0
,10191.6,9.495,3,88,50.5805778,-84.8797534,9.495,2022-03-23 19:54:43,9.0,207.0,105.0,82.0,29.799999999999955,29.799999999999955,0.0,23.0,78.5,25.5,79.0,2022,3,23,19,3.2,358.0
,10201.13,9.437,2,89,50.5805653,-84.8798906,9.437,2022-03-23 19:54:44,9.0,163.0,101.0,74.0,29.799999999999955,29.799999999999955,0.0,23.0,79.5,25.0,78.5,2022,3,23,19,3.2,358.0
,10210.6,9.368,2,89,50.5805514,-84.8800264,9.368,2022-03-23 19:54:45,9.0,208.0,83.0,30.0,29.600000000000023,29.600000000000023,0.0,28.0,84.0,25.5,79.0,2022,3,23,19,3.2,358.0
,10220.08,9.453,2,90,50.5805375,-84.8801625,9.453,2022-03-23 19:54:46,9.0,252.0,76.0,61.0,29.600000000000023,29.600000000000023,0.0,31.0,93.5,26.0,80.0,2022,3,23,19,3.2,358.0
,10229.56,9.431,2,89,50.5805242,-84.8802987,9.431,2022-03-23 19:54:47,9.0,304.0,78.0,50.0,29.799999999999955,29.799999999999955,0.04,28.5,86.0,28.5,86.5,2022,3,23,19,3.2,358.0
,10239.04,9.481,2,89,50.5805111,-84.880435,9.481,2022-03-23 19:54:48,9.0,300.0,81.0,50.0,30.200000000000045,30.200000000000045,0.46,28.0,85.0,28.5,87.0,2022,3,23,19,3.2,358.0
,10248.6,9.637,2,90,50.5804953,-84.8805718,9.637,2022-03-23 19:54:49,9.0,275.0,82.0,50.0,30.399999999999977,30.399999999999977,0.92,28.0,85.0,28.5,87.0,2022,3,23,19,3.2,358.0
,10258.43,9.625,2,90,50.5804797,-84.8807127,9.625,2022-03-23 19:54:50,9.0,266.0,83.0,49.0,30.600000000000023,30.600000000000023,1.34,28.0,87.0,29.5,89.0,2022,3,23,19,3.2,358.0
,10268.14,9.729,2,89,50.580467,-84.8808523,9.729,2022-03-23 19:54:51,9.0,273.0,83.0,48.0,30.600000000000023,30.600000000000023,1.77,28.5,90.5,31.0,94.0,2022,3,23,19,3.2,358.0
,10277.83,9.673,2,89,50.5804576,-84.8809921,9.673,2022-03-23 19:54:52,9.0,286.0,83.0,47.0,30.799999999999955,30.799999999999955,1.76,29.0,91.5,29.5,92.5,2022,3,23,19,3.2,358.0
,10287.58,9.736,2,89,50.5804496,-84.881133,9.736,2022-03-23 19:54:53,9.0,305.0,83.0,48.0,30.799999999999955,30.799999999999955,1.49,29.0,91.5,29.5,92.5,2022,3,23,19,3.2,358.0
,10297.43,9.789,2,91,50.5804423,-84.8812754,9.789,2022-03-23 19:54:54,9.0,298.0,84.0,50.0,30.799999999999955,30.799999999999955,1.19,32.0,95.5,30.0,92.5,2022,3,23,19,3.2,358.0
,10307.12,9.639,2,95,50.5804358,-84.8814155,9.639,2022-03-23 19:54:55,9.0,279.0,84.0,51.0,31.0,31.0,0.92,32.0,95.0,30.0,92.5,2022,3,23,19,3.2,358.0
,10316.71,9.642,2,99,50.5804279,-84.881554,9.642,2022-03-23 19:54:56,9.0,270.0,84.0,49.0,31.0,31.0,0.82,27.0,86.5,30.0,92.5,2022,3,23,19,3.2,358.0
,10326.46,9.709,2,103,50.580421,-84.881695,9.709,2022-03-23 19:54:57,9.0,288.0,84.0,52.0,31.0,31.0,0.84,26.0,86.0,30.0,92.5,2022,3,23,19,3.2,358.0
,10335.93,9.642,2,107,50.5804164,-84.8818322,9.642,2022-03-23 19:54:58,9.0,287.0,84.0,53.0,31.200000000000045,31.200000000000045,0.81,25.5,86.0,30.0,92.5,2022,3,23,19,3.2,358.0
,10345.52,9.487,2,110,50.5804121,-84.8819709,9.487,2022-03-23 19:54:59,9.0,279.0,83.0,53.0,31.200000000000045,31.200000000000045,0.85,26.5,87.0,30.0,92.5,2022,3,23,19,3.2,358.0
,10355.03,9.597,3,112,50.5804121,-84.8821086,9.597,2022-03-23 19:55:00,9.0,287.0,83.0,52.0,31.200000000000045,31.200000000000045,0.75,27.0,90.5,29.5,92.0,2022,3,23,19,3.2,358.0
,10364.59,9.659,3,114,50.580411,-84.8822472,9.659,2022-03-23 19:55:01,9.0,285.0,84.0,51.0,31.200000000000045,31.200000000000045,0.3,23.5,90.0,29.5,92.5,2022,3,23,19,3.2,358.0
,10374.31,9.723,3,118,50.5804076,-84.882388,9.723,2022-03-23 19:55:02,9.0,276.0,84.0,48.0,31.200000000000045,31.200000000000045,0.0,28.0,90.5,28.5,92.5,2022,3,23,19,3.2,358.0
,10384.23,9.864,3,119,50.5804061,-84.8825317,9.864,2022-03-23 19:55:03,9.0,271.0,84.0,49.0,31.200000000000045,31.200000000000045,0.0,29.0,91.5,28.5,92.0,2022,3,23,19,3.2,358.0
,10394.22,9.832,2,120,50.5804061,-84.8826765,9.832,2022-03-23 19:55:04,9.0,275.0,84.0,49.0,31.200000000000045,31.200000000000045,0.0,30.5,92.5,28.0,91.5,2022,3,23,19,3.2,358.0
,10404.12,9.78,2,121,50.5804056,-84.8828198,9.78,2022-03-23 19:55:05,9.0,289.0,84.0,50.0,31.399999999999977,31.399999999999977,0.0,32.5,93.0,27.0,89.5,2022,3,23,19,3.2,358.0
,10413.97,9.719,2,122,50.580403,-84.8829625,9.719,2022-03-23 19:55:06,9.0,320.0,84.0,50.0,31.399999999999977,31.399999999999977,0.0,36.0,98.0,32.5,95.5,2022,3,23,19,3.2,358.0
,10423.67,9.72,2,124,50.5804002,-84.883103,9.72,2022-03-23 19:55:07,9.0,309.0,84.0,48.0,31.399999999999977,31.399999999999977,0.0,36.5,98.5,33.0,96.0,2022,3,23,19,3.2,358.0
,10433.41,9.731,2,125,50.5803996,-84.8832442,9.731,2022-03-23 19:55:08,9.0,298.0,84.0,48.0,31.399999999999977,31.399999999999977,0.0,34.5,97.5,32.0,97.0,2022,3,23,19,3.2,358.0
,10443.16,9.731,2,127,50.5803971,-84.8833854,9.731,2022-03-23 19:55:09,9.0,291.0,84.0,51.0,31.399999999999977,31.399999999999977,0.0,31.5,96.0,30.5,97.5,2022,3,23,19,3.2,358.0
,10452.79,9.679,2,128,50.5803936,-84.8835248,9.679,2022-03-23 19:55:10,9.0,289.0,84.0,52.0,31.399999999999977,31.399999999999977,0.0,29.0,94.0,30.5,95.5,2022,3,23,19,3.2,358.0
,10462.44,9.647,2,130,50.5803934,-84.8836646,9.647,2022-03-23 19:55:11,9.0,317.0,84.0,51.0,31.600000000000023,31.600000000000023,0.0,29.0,94.0,30.5,95.5,2022,3,23,19,3.2,358.0
,10472.3,9.799,2,130,50.5803968,-84.8838075,9.799,2022-03-23 19:55:12,9.0,321.0,84.0,49.0,31.600000000000023,31.600000000000023,0.0,29.0,95.0,30.5,96.0,2022,3,23,19,3.2,358.0
,10481.95,9.806,2,132,50.5803982,-84.8839472,9.806,2022-03-23 19:55:13,9.0,324.0,84.0,50.0,31.600000000000023,31.600000000000023,0.02,28.5,94.5,29.5,95.5,2022,3,23,19,3.2,358.0
,10491.59,9.837,2,132,50.5803992,-84.8840869,9.837,2022-03-23 19:55:14,9.0,330.0,84.0,50.0,31.799999999999955,31.799999999999955,0.28,28.5,93.5,28.5,95.5,2022,3,23,19,3.2,358.0
,10501.7,9.696,2,133,50.5804022,-84.8842333,9.696,2022-03-23 19:55:15,9.0,299.0,84.0,51.0,31.799999999999955,31.799999999999955,0.54,28.0,95.0,29.0,94.0,2022,3,23,19,3.2,358.0
,10511.33,9.592,2,133,50.5804033,-84.8843729,9.592,2022-03-23 19:55:16,9.0,312.0,84.0,51.0,32.0,32.0,0.61,28.5,93.5,28.0,93.5,2022,3,23,19,3.2,358.0
,10520.82,9.531,3,133,50.5804061,-84.8845103,9.531,2022-03-23 19:55:17,9.0,288.0,84.0,50.0,32.0,32.0,0.76,29.5,94.0,28.0,92.0,2022,3,23,19,3.2,358.0
,10530.48,9.552,3,133,50.5804061,-84.8846502,9.552,2022-03-23 19:55:18,9.0,283.0,84.0,50.0,32.200000000000045,32.200000000000045,0.88,28.0,91.0,26.5,89.5,2022,3,23,19,3.2,358.0
,10540.3,9.606,3,135,50.5804073,-84.8847926,9.606,2022-03-23 19:55:19,9.0,286.0,84.0,50.0,32.200000000000045,32.200000000000045,0.91,28.0,89.5,26.0,89.5,2022,3,23,19,3.2,358.0
,10550.1,9.585,3,136,50.5804113,-84.8849344,9.585,2022-03-23 19:55:20,9.0,284.0,83.0,51.0,32.200000000000045,32.200000000000045,1.0,29.5,93.0,28.0,93.0,2022,3,23,19,3.2,358.0
,10559.7,9.423,3,136,50.5804158,-84.8850734,9.423,2022-03-23 19:55:21,9.0,291.0,83.0,46.0,32.39999999999998,32.39999999999998,1.07,29.5,93.0,28.0,93.0,2022,3,23,19,3.2,358.0
,10569.38,9.599,3,135,50.5804222,-84.8852134,9.599,2022-03-23 19:55:22,9.0,290.0,83.0,48.0,32.39999999999998,32.39999999999998,0.97,28.5,92.0,27.5,92.5,2022,3,23,19,3.2,358.0
,10579.27,9.697,3,135,50.5804308,-84.8853562,9.697,2022-03-23 19:55:23,9.0,288.0,83.0,51.0,32.60000000000002,32.60000000000002,0.88,27.0,90.5,26.5,91.5,2022,3,23,19,3.2,358.0
,10589.03,9.725,3,136,50.5804385,-84.8854971,9.725,2022-03-23 19:55:24,9.0,301.0,82.0,51.0,32.60000000000002,32.60000000000002,0.88,25.5,87.0,28.0,93.0,2022,3,23,19,3.2,358.0
,10598.71,9.57,3,136,50.5804405,-84.8856374,9.57,2022-03-23 19:55:25,9.0,300.0,81.0,48.0,32.60000000000002,32.60000000000002,0.83,29.5,94.5,26.0,91.0,2022,3,23,19,3.2,358.0
,10608.35,9.721,3,136,50.5804431,-84.8857771,9.721,2022-03-23 19:55:26,9.0,320.0,81.0,50.0,32.799999999999955,32.799999999999955,0.76,28.5,95.0,28.5,94.5,2022,3,23,19,3.2,358.0
,10618.41,10.0,3,136,50.5804465,-84.8859227,10.0,2022-03-23 19:55:27,9.0,313.0,81.0,50.0,32.799999999999955,32.799999999999955,0.68,28.0,94.5,29.5,96.5,2022,3,23,19,3.2,358.0
,10628.39,9.633,3,136,50.5804462,-84.8860672,9.633,2022-03-23 19:55:28,9.0,308.0,82.0,49.0,32.799999999999955,32.799999999999955,0.54,27.5,92.0,30.0,96.5,2022,3,23,19,3.2,358.0
,10638.01,9.612,3,136,50.5804403,-84.8862064,9.612,2022-03-23 19:55:29,9.0,315.0,82.0,50.0,32.799999999999955,32.799999999999955,0.23,26.0,88.0,31.5,97.5,2022,3,23,19,3.2,358.0
,10647.69,9.761,3,136,50.5804337,-84.8863464,9.761,2022-03-23 19:55:30,9.0,322.0,83.0,51.0,32.799999999999955,32.799999999999955,0.0,26.0,88.0,31.5,97.5,2022,3,23,19,3.2,358.0
,10657.21,9.702,3,136,50.5804269,-84.8864841,9.702,2022-03-23 19:55:31,9.0,346.0,84.0,47.0,32.799999999999955,32.799999999999955,0.0,26.0,88.0,31.5,97.5,2022,3,23,19,3.2,358.0
,10666.79,9.765,3,134,50.5804229,-84.8866227,9.765,2022-03-23 19:55:32,9.0,340.0,85.0,45.0,33.0,33.0,0.0,27.0,90.5,30.5,98.0,2022,3,23,19,3.2,358.0
,10676.27,9.812,3,134,50.5804206,-84.8867601,9.812,2022-03-23 19:55:33,9.0,356.0,85.0,46.0,33.0,33.0,0.04,28.0,92.5,30.0,98.5,2022,3,23,19,3.2,358.0
,10685.89,10.042,3,135,50.5804226,-84.8868994,10.042,2022-03-23 19:55:34,9.0,342.0,85.0,49.0,33.200000000000045,33.200000000000045,0.5,28.0,92.5,30.0,98.0,2022,3,23,19,3.2,358.0
,10695.39,9.9,3,136,50.5804246,-84.887037,9.9,2022-03-23 19:55:35,9.0,294.0,86.0,49.0,33.60000000000002,33.60000000000002,1.17,26.5,91.0,29.5,96.5,2022,3,23,19,3.2,358.0
,10705.61,9.812,3,135,50.5804255,-84.8871851,9.812,2022-03-23 19:55:36,9.0,262.0,85.0,48.0,33.60000000000002,33.60000000000002,1.62,26.5,91.0,29.5,96.5,2022,3,23,19,3.2,358.0
,10715.84,9.624,3,137,50.5804257,-84.8873332,9.624,2022-03-23 19:55:37,9.0,302.0,85.0,49.0,33.60000000000002,33.60000000000002,1.68,24.0,86.0,26.5,87.0,2022,3,23,19,3.2,358.0
,10725.69,9.667,3,138,50.5804311,-84.8874758,9.667,2022-03-23 19:55:38,9.0,338.0,84.0,50.0,33.60000000000002,33.60000000000002,1.36,24.5,87.0,24.0,80.5,2022,3,23,19,3.2,358.0
,10735.48,9.726,3,139,50.5804357,-84.8876175,9.726,2022-03-23 19:55:39,9.0,359.0,84.0,49.0,33.39999999999998,33.39999999999998,1.03,30.0,96.5,24.0,82.0,2022,3,23,19,3.2,358.0
,10745.09,9.769,3,139,50.5804399,-84.8877566,9.769,2022-03-23 19:55:40,9.0,337.0,83.0,49.0,33.39999999999998,33.39999999999998,0.44,30.0,97.0,24.0,82.0,2022,3,23,19,3.2,358.0
,10754.79,9.925,3,140,50.5804399,-84.8878971,9.925,2022-03-23 19:55:41,9.0,326.0,84.0,48.0,33.60000000000002,33.60000000000002,0.0,30.5,98.0,27.5,91.0,2022,3,23,19,3.2,358.0
,10764.81,10.064,3,140,50.580441,-84.8880423,10.064,2022-03-23 19:55:42,9.0,280.0,85.0,47.0,33.60000000000002,33.60000000000002,0.0,31.0,99.0,30.0,98.5,2022,3,23,19,3.2,358.0
,10774.9,10.102,3,139,50.580445,-84.8881884,10.102,2022-03-23 19:55:43,9.0,314.0,86.0,47.0,33.799999999999955,33.799999999999955,0.0,25.5,89.0,31.0,96.0,2022,3,23,19,3.2,358.0
,10784.86,9.921,4,140,50.5804473,-84.8883326,9.921,2022-03-23 19:55:44,9.0,248.0,87.0,47.0,33.799999999999955,33.799999999999955,0.03,24.5,85.0,30.0,95.0,2022,3,23,19,3.2,358.0
,10794.7,10.055,3,140,50.5804443,-84.8884752,10.055,2022-03-23 19:55:45,9.0,282.0,87.0,48.0,33.799999999999955,33.799999999999955,0.37,24.5,84.0,28.5,91.5,2022,3,23,19,3.2,358.0
