battery_soc,cadence,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,106,165,24.0,45.0,77.5,359,27.0,95.0,2022-06-28 17:55:51,11500.82,9.995,2.0,50.3951818,-84.4605907,9.995,29.0,0.8000000000000114,0.8000000000000114,1.12,2022,6,28,17,4.44,157.0
,105,165,25.5,51.0,85.0,293,23.0,90.5,2022-06-28 17:55:52,11510.83,9.968,2.0,50.3952487,-84.4604775,9.968,29.0,0.6000000000000227,0.6000000000000227,0.26,2022,6,28,17,4.44,157.0
,108,165,26.0,53.0,87.5,305,21.5,89.0,2022-06-28 17:55:53,11520.98,9.976,2.0,50.3953099,-84.4603562,9.976,29.0,0.6000000000000227,0.6000000000000227,-0.36,2022,6,28,17,4.44,157.0
,110,165,26.5,54.0,88.5,335,23.5,89.5,2022-06-28 17:55:54,11531.39,10.027,2.0,50.3953669,-84.4602266,10.027,29.0,0.39999999999997726,0.39999999999997726,-1.08,2022,6,28,17,4.44,157.0
,110,165,27.5,55.0,91.0,346,27.5,91.0,2022-06-28 17:55:55,11543.37,10.468,3.0,50.3954344,-84.4600793,10.468,29.0,0.0,0.0,-1.68,2022,6,28,17,4.44,157.0
,111,166,28.0,57.0,93.5,357,32.0,92.0,2022-06-28 17:55:56,11555.38,10.362,3.0,50.3954965,-84.4599271,10.362,29.0,-0.19999999999998863,-0.19999999999998863,-1.87,2022,6,28,17,4.44,157.0
,104,166,26.5,57.0,86.5,334,32.0,94.0,2022-06-28 17:55:57,11566.41,10.121,3.0,50.3955548,-84.4597883,10.121,29.0,-0.39999999999997726,-0.39999999999997726,-1.73,2022,6,28,17,4.44,157.0
,100,166,26.0,57.0,84.0,376,31.0,93.0,2022-06-28 17:55:58,11576.51,10.124,3.0,50.3955985,-84.4596547,10.124,29.0,-0.6000000000000227,-0.6000000000000227,-1.65,2022,6,28,17,4.44,157.0
,99,165,25.5,57.0,86.0,324,29.5,90.0,2022-06-28 17:55:59,11587.74,10.165,3.0,50.3956429,-84.4595037,10.165,29.0,-0.6000000000000227,-0.6000000000000227,-1.66,2022,6,28,17,4.44,157.0
,99,165,22.0,52.0,76.5,363,33.0,96.0,2022-06-28 17:56:00,11598.09,10.203,3.0,50.3956833,-84.4593646,10.203,29.0,-0.6000000000000227,-0.6000000000000227,-1.48,2022,6,28,17,4.44,157.0
,100,164,24.0,46.0,85.5,365,30.0,83.5,2022-06-28 17:56:01,11608.97,10.37,4.0,50.3956972,-84.4592084,10.37,29.0,-0.8000000000000114,-0.8000000000000114,-1.24,2022,6,28,17,4.44,157.0
,100,163,26.0,50.0,88.0,376,28.0,88.0,2022-06-28 17:56:02,11620.0,10.117,4.0,50.3957203,-84.4590522,10.117,29.0,-0.8000000000000114,-0.8000000000000114,-1.14,2022,6,28,17,4.44,157.0
,100,163,26.0,52.0,87.5,370,28.0,90.5,2022-06-28 17:56:03,11628.89,9.87,3.0,50.3957528,-84.4589315,9.87,29.0,-0.6000000000000227,-0.6000000000000227,-0.76,2022,6,28,17,4.44,157.0
,100,163,24.5,53.0,85.0,433,29.5,91.0,2022-06-28 17:56:04,11639.25,10.152,3.0,50.3957697,-84.4587835,10.152,29.0,-0.39999999999997726,-0.39999999999997726,-0.2,2022,6,28,17,4.44,157.0
,100,163,26.5,53.0,89.0,417,29.5,89.5,2022-06-28 17:56:05,11649.2,10.096,3.0,50.3958132,-84.4586528,10.096,29.0,-0.39999999999997726,-0.39999999999997726,0.19,2022,6,28,17,4.44,157.0
,101,163,28.5,53.0,95.0,318,29.0,88.0,2022-06-28 17:56:06,11658.76,9.105,3.0,50.3958879,-84.4585586,9.105,29.0,-0.39999999999997726,-0.39999999999997726,0.57,2022,6,28,17,4.44,157.0
,74,164,22.0,31.0,85.0,252,28.5,92.0,2022-06-28 17:56:07,11667.09,9.314,3.0,50.3959748,-84.4585298,9.314,29.0,-0.19999999999998863,-0.19999999999998863,0.86,2022,6,28,17,4.44,157.0
,54,164,17.0,6.0,75.0,380,26.0,93.5,2022-06-28 17:56:08,11676.24,9.495,3.0,50.3960677,-84.4584868,9.495,29.0,-0.39999999999997726,-0.39999999999997726,0.92,2022,6,28,17,4.44,157.0
,97,165,29.5,6.0,92.5,344,19.5,79.0,2022-06-28 17:56:09,11685.96,9.267,3.0,50.3961693,-84.4584547,9.267,29.0,-0.39999999999997726,-0.39999999999997726,0.61,2022,6,28,17,4.44,157.0
,100,166,27.5,22.0,86.5,305,24.0,85.5,2022-06-28 17:56:10,11695.23,9.933,3.0,50.3962648,-84.4584168,9.933,29.0,-0.39999999999997726,-0.39999999999997726,0.16,2022,6,28,17,4.44,157.0
,103,166,25.0,38.0,80.5,270,28.0,92.5,2022-06-28 17:56:11,11705.64,9.848,3.0,50.3963718,-84.4583726,9.848,29.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,106,166,23.5,51.0,76.0,245,31.5,98.0,2022-06-28 17:56:12,11716.28,9.976,3.0,50.3964815,-84.4583303,9.976,29.0,-0.6000000000000227,-0.6000000000000227,-0.2,2022,6,28,17,4.44,157.0
,109,166,23.0,51.0,75.5,284,30.5,94.5,2022-06-28 17:56:13,11726.25,9.83,3.0,50.396583,-84.4582842,9.83,29.0,-0.8000000000000114,-0.8000000000000114,-0.59,2022,6,28,17,4.44,157.0
,110,167,20.5,53.0,73.0,256,26.0,80.5,2022-06-28 17:56:14,11736.63,10.011,3.0,50.3966876,-84.458232,10.011,29.0,-0.8000000000000114,-0.8000000000000114,-0.8,2022,6,28,17,4.44,157.0
,109,167,24.5,58.0,79.5,261,26.5,82.0,2022-06-28 17:56:15,11747.43,9.989,3.0,50.3967966,-84.4581786,9.989,29.0,-0.8000000000000114,-0.8000000000000114,-0.87,2022,6,28,17,4.44,157.0
,109,167,24.5,58.0,79.5,285,26.5,82.0,2022-06-28 17:56:16,11757.66,9.543,3.0,50.3969015,-84.458135,9.543,29.0,-1.0,-1.0,-0.97,2022,6,28,17,4.44,157.0
,109,167,23.5,54.0,79.5,287,24.0,78.0,2022-06-28 17:56:17,11767.8,9.756,3.0,50.3970045,-84.4580874,9.756,29.0,-1.0,-1.0,-0.96,2022,6,28,17,4.44,157.0
,107,167,23.0,50.0,80.5,309,22.0,75.0,2022-06-28 17:56:18,11777.96,10.001,3.0,50.3971068,-84.4580359,10.001,29.0,-1.0,-1.0,-0.82,2022,6,28,17,4.44,157.0
,107,167,24.5,51.0,83.5,331,25.5,80.5,2022-06-28 17:56:19,11788.21,10.086,3.0,50.3972074,-84.457976,10.086,29.0,-1.0,-1.0,-0.68,2022,6,28,17,4.44,157.0
,107,167,25.5,54.0,87.0,310,23.0,78.5,2022-06-28 17:56:20,11797.67,9.956,3.0,50.3972948,-84.4579063,9.956,29.0,-1.1999999999999886,-1.1999999999999886,-0.42,2022,6,28,17,4.44,157.0
,108,168,25.5,54.0,87.0,274,23.0,78.5,2022-06-28 17:56:21,11807.99,9.979,3.0,50.3973961,-84.4578456,9.979,28.0,-1.1999999999999886,-1.1999999999999886,-0.11,2022,6,28,17,4.44,157.0
,108,168,25.0,54.0,85.5,256,23.0,78.0,2022-06-28 17:56:22,11817.86,9.954,3.0,50.3974932,-84.4577887,9.954,28.0,-1.0,-1.0,0.0,2022,6,28,17,4.44,157.0
,108,168,22.5,54.0,79.5,192,22.5,74.5,2022-06-28 17:56:23,11827.5,9.497,3.0,50.3975925,-84.4577492,9.497,28.0,-1.0,-1.0,0.0,2022,6,28,17,4.44,157.0
,108,168,20.5,54.0,73.5,128,22.0,71.5,2022-06-28 17:56:24,11837.28,9.316,3.0,50.3976953,-84.4577203,9.316,28.0,-0.8000000000000114,-0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,70,168,30.5,40.0,84.0,350,18.5,65.0,2022-06-28 17:56:25,11847.06,9.599,3.0,50.3978003,-84.4577222,9.599,28.0,-0.8000000000000114,-0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,108,168,24.5,40.0,71.0,191,9.0,81.5,2022-06-28 17:56:26,11857.38,9.723,3.0,50.3979096,-84.4577461,9.723,28.0,-1.0,-1.0,0.0,2022,6,28,17,4.44,157.0
,108,168,18.0,50.0,64.5,185,0.0,100.0,2022-06-28 17:56:27,11867.03,9.821,3.0,50.3980061,-84.4577972,9.821,28.0,-1.0,-1.0,0.0,2022,6,28,17,4.44,157.0
,86,168,21.5,60.0,78.5,221,0.0,100.0,2022-06-28 17:56:28,11876.68,10.008,3.0,50.3980963,-84.457866,10.008,28.0,-0.8000000000000114,-0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,106,168,24.5,54.0,82.5,308,9.5,35.0,2022-06-28 17:56:29,11888.11,9.688,3.0,50.3981824,-84.4579832,9.688,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,106,167,24.5,48.0,82.5,299,9.5,34.5,2022-06-28 17:56:30,11897.83,9.683,3.0,50.3982619,-84.4580744,9.683,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,107,167,25.0,50.0,86.0,294,19.0,63.5,2022-06-28 17:56:31,11907.68,9.6,3.0,50.3983477,-84.4581577,9.6,28.0,-0.6000000000000227,-0.6000000000000227,0.21,2022,6,28,17,4.44,157.0
,107,167,24.0,53.0,84.0,294,24.0,81.5,2022-06-28 17:56:32,11917.72,9.729,3.0,50.3984397,-84.4582333,9.729,28.0,-0.6000000000000227,-0.6000000000000227,0.56,2022,6,28,17,4.44,157.0
,107,166,21.5,51.0,78.5,252,22.5,80.0,2022-06-28 17:56:33,11927.21,9.395,3.0,50.3985307,-84.4582952,9.395,28.0,-0.6000000000000227,-0.6000000000000227,0.48,2022,6,28,17,4.44,157.0
,107,167,22.5,53.0,82.5,82,23.5,78.5,2022-06-28 17:56:34,11937.06,9.386,3.0,50.3986278,-84.4583515,9.386,28.0,-0.6000000000000227,-0.6000000000000227,0.14,2022,6,28,17,4.44,157.0
,62,167,32.0,53.0,86.5,315,23.5,78.5,2022-06-28 17:56:35,11946.59,9.04,3.0,50.3987258,-84.4583913,9.04,28.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,84,167,26.5,52.0,84.0,334,15.5,52.5,2022-06-28 17:56:36,11955.59,9.037,3.0,50.3988193,-84.4584245,9.037,28.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,104,167,23.5,55.0,85.0,327,13.5,46.0,2022-06-28 17:56:37,11964.98,9.417,3.0,50.3989154,-84.4584655,9.417,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,104,168,29.0,63.0,91.5,359,19.0,65.0,2022-06-28 17:56:38,11973.96,9.385,3.0,50.3990069,-84.4585066,9.385,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,104,168,22.5,51.0,83.0,281,26.5,88.5,2022-06-28 17:56:39,11982.89,8.977,2.0,50.3990981,-84.4585463,8.977,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,103,168,19.5,60.0,83.5,310,27.0,89.0,2022-06-28 17:56:40,11992.72,9.163,2.0,50.3991991,-84.4585882,9.163,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,102,168,18.5,66.0,85.5,307,24.5,81.0,2022-06-28 17:56:41,12001.29,8.751,2.0,50.3992879,-84.4586203,8.751,28.0,-0.6000000000000227,-0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,102,169,23.5,57.0,90.0,343,17.5,61.5,2022-06-28 17:56:42,12010.9,9.008,2.0,50.3993884,-84.4586525,9.008,28.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,102,170,24.5,55.0,89.0,345,20.0,68.0,2022-06-28 17:56:43,12020.25,9.202,2.0,50.399486,-84.4586844,9.202,28.0,-0.39999999999997726,-0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,102,170,25.0,52.0,88.0,347,22.5,75.0,2022-06-28 17:56:44,12029.36,9.066,2.0,50.399581,-84.4587156,9.066,28.0,-0.19999999999998863,-0.19999999999998863,0.0,2022,6,28,17,4.44,157.0
,101,170,25.5,50.0,87.0,349,25.0,82.0,2022-06-28 17:56:45,12038.57,8.969,2.0,50.3996786,-84.4587369,8.969,28.0,0.0,0.0,0.23,2022,6,28,17,4.44,157.0
,101,170,26.0,48.0,86.0,335,27.0,87.0,2022-06-28 17:56:46,12047.47,8.748,2.0,50.3997739,-84.4587463,8.748,28.0,0.0,0.0,0.72,2022,6,28,17,4.44,157.0
,102,170,28.0,49.0,90.0,352,26.5,85.5,2022-06-28 17:56:47,12056.36,8.614,2.0,50.3998695,-84.4587458,8.614,28.0,0.0,0.0,1.05,2022,6,28,17,4.44,157.0
,108,170,29.0,53.0,87.5,334,26.5,85.5,2022-06-28 17:56:48,12064.48,7.832,2.0,50.3999565,-84.4587378,7.832,28.0,0.19999999999998863,0.19999999999998863,1.1,2022,6,28,17,4.44,157.0
,110,170,28.5,51.0,88.0,338,26.0,86.5,2022-06-28 17:56:49,12072.36,7.812,2.0,50.4000407,-84.4587279,7.812,28.0,0.19999999999998863,0.19999999999998863,1.07,2022,6,28,17,4.44,157.0
,108,170,27.5,49.0,86.5,308,25.0,86.5,2022-06-28 17:56:50,12079.68,6.904,2.0,50.4001188,-84.4587157,6.904,28.0,0.39999999999997726,0.39999999999997726,1.12,2022,6,28,17,4.44,157.0
,108,170,24.5,46.0,80.0,280,23.0,85.5,2022-06-28 17:56:51,12086.57,6.817,2.0,50.4001922,-84.4587019,6.817,28.0,0.39999999999997726,0.39999999999997726,1.09,2022,6,28,17,4.44,157.0
,107,170,22.0,50.0,77.0,235,22.5,83.0,2022-06-28 17:56:52,12094.51,7.689,2.0,50.4002768,-84.4586878,7.689,28.0,0.39999999999997726,0.39999999999997726,1.03,2022,6,28,17,4.44,157.0
,107,170,21.0,50.0,73.0,222,21.5,75.0,2022-06-28 17:56:53,12102.49,7.747,2.0,50.4003618,-84.4586739,7.747,28.0,0.6000000000000227,0.6000000000000227,1.08,2022,6,28,17,4.44,157.0
,106,170,21.0,50.0,75.0,235,20.0,68.5,2022-06-28 17:56:54,12110.19,8.318,2.0,50.4004437,-84.4586579,8.318,28.0,0.6000000000000227,0.6000000000000227,1.06,2022,6,28,17,4.44,157.0
,106,169,21.0,54.0,75.0,254,19.5,67.0,2022-06-28 17:56:55,12119.12,8.359,2.0,50.4005388,-84.4586404,8.359,28.0,0.39999999999997726,0.39999999999997726,0.68,2022,6,28,17,4.44,157.0
,107,169,23.0,55.0,79.0,283,20.0,68.5,2022-06-28 17:56:56,12127.79,8.454,2.0,50.4006314,-84.4586285,8.454,28.0,0.39999999999997726,0.39999999999997726,0.19,2022,6,28,17,4.44,157.0
,109,169,26.0,53.0,85.0,280,20.5,70.5,2022-06-28 17:56:57,12136.79,8.563,2.0,50.4007276,-84.4586144,8.563,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,111,169,25.0,52.0,83.0,264,23.0,75.0,2022-06-28 17:56:58,12145.87,8.366,2.0,50.4008242,-84.458598,8.366,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,112,169,24.0,50.0,80.5,271,26.0,80.5,2022-06-28 17:56:59,12155.05,8.985,2.0,50.4009218,-84.4585781,8.985,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,112,169,23.5,52.0,80.5,263,26.0,81.0,2022-06-28 17:57:00,12163.93,8.332,2.0,50.401016,-84.4585585,8.332,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,107,168,23.0,53.0,81.0,288,25.5,80.5,2022-06-28 17:57:01,12172.26,7.985,2.0,50.4011045,-84.4585407,7.985,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,100,168,27.5,54.0,92.0,340,23.0,75.0,2022-06-28 17:57:02,12180.8,8.007,2.0,50.4011956,-84.4585267,8.007,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,99,168,33.0,54.0,98.5,318,30.5,91.5,2022-06-28 17:57:03,12189.4,8.487,2.0,50.4012872,-84.4585108,8.487,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,99,168,30.5,53.0,93.5,311,30.0,91.0,2022-06-28 17:57:04,12197.89,8.477,2.0,50.4013777,-84.4584955,8.477,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,100,168,25.5,52.0,84.0,281,29.5,90.0,2022-06-28 17:57:05,12206.68,8.395,2.0,50.4014717,-84.4584834,8.395,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,100,168,23.5,51.0,80.0,246,29.0,89.0,2022-06-28 17:57:06,12215.63,8.66,2.0,50.4015677,-84.4584754,8.66,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,100,168,24.0,52.0,80.5,255,26.5,83.0,2022-06-28 17:57:07,12224.55,8.38,2.0,50.4016633,-84.4584674,8.38,28.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,99,168,22.5,51.0,81.0,244,29.0,86.5,2022-06-28 17:57:08,12233.41,8.503,2.0,50.4017582,-84.4584575,8.503,28.0,0.6000000000000227,0.6000000000000227,0.0,2022,6,28,17,4.44,157.0
,99,167,26.5,51.0,81.0,259,27.0,82.0,2022-06-28 17:57:09,12242.15,8.607,2.0,50.4018518,-84.458448,8.607,28.0,0.6000000000000227,0.6000000000000227,0.17,2022,6,28,17,4.44,157.0
,99,167,27.5,51.0,81.0,230,26.5,80.5,2022-06-28 17:57:10,12250.63,8.34,2.0,50.4019428,-84.4584478,8.34,28.0,0.6000000000000227,0.6000000000000227,0.29,2022,6,28,17,4.44,157.0
,99,167,27.5,49.0,81.0,216,26.5,80.5,2022-06-28 17:57:11,12259.2,8.706,2.0,50.4020348,-84.4584437,8.706,28.0,0.6000000000000227,0.6000000000000227,0.12,2022,6,28,17,4.44,157.0
,99,166,27.0,48.0,80.5,226,26.5,80.5,2022-06-28 17:57:12,12268.19,8.844,2.0,50.4021312,-84.4584377,8.844,28.0,0.39999999999997726,0.39999999999997726,0.0,2022,6,28,17,4.44,157.0
,99,166,18.0,45.0,69.0,220,23.0,75.5,2022-06-28 17:57:13,12277.98,9.2,2.0,50.4022363,-84.4584318,9.2,28.0,0.19999999999998863,0.19999999999998863,-0.22,2022,6,28,17,4.44,157.0
,100,166,20.5,51.0,72.0,218,23.0,73.0,2022-06-28 17:57:14,12287.58,9.158,2.0,50.4023393,-84.4584259,9.158,28.0,0.19999999999998863,0.19999999999998863,-0.67,2022,6,28,17,4.44,157.0
,99,166,18.0,55.0,67.0,203,24.0,74.5,2022-06-28 17:57:15,12296.98,8.988,2.0,50.4024402,-84.4584218,8.988,28.0,0.19999999999998863,0.19999999999998863,-0.94,2022,6,28,17,4.44,157.0
,99,166,16.0,54.0,62.0,174,25.5,77.5,2022-06-28 17:57:16,12305.7,8.462,2.0,50.4025337,-84.4584139,8.462,28.0,0.19999999999998863,0.19999999999998863,-0.93,2022,6,28,17,4.44,157.0
,100,166,17.5,49.0,61.5,162,26.5,78.5,2022-06-28 17:57:17,12314.25,8.777,2.0,50.4026254,-84.4584079,8.777,28.0,0.0,0.0,-0.84,2022,6,28,17,4.44,157.0
,102,166,15.5,52.0,60.5,167,22.5,69.0,2022-06-28 17:57:18,12323.35,9.391,2.0,50.402723,-84.4584002,9.391,28.0,0.0,0.0,-0.77,2022,6,28,17,4.44,157.0
,104,166,15.5,53.0,57.5,142,21.0,66.0,2022-06-28 17:57:19,12334.0,9.844,2.0,50.4028374,-84.458394,9.844,28.0,-0.19999999999998863,-0.19999999999998863,-0.81,2022,6,28,17,4.44,157.0
,106,165,13.0,50.0,49.0,150,20.0,62.5,2022-06-28 17:57:20,12344.21,10.015,2.0,50.4029468,-84.458384,10.015,28.0,-0.39999999999997726,-0.39999999999997726,-0.98,2022,6,28,17,4.44,157.0
,108,165,11.0,47.0,44.0,175,19.5,59.5,2022-06-28 17:57:21,12356.27,9.992,3.0,50.403075,-84.4583602,9.992,28.0,-0.6000000000000227,-0.6000000000000227,-1.15,2022,6,28,17,4.44,157.0
,110,165,13.5,47.0,56.5,210,19.5,59.5,2022-06-28 17:57:22,12368.15,9.977,3.0,50.4032022,-84.4583463,9.977,28.0,-0.8000000000000114,-0.8000000000000114,-1.34,2022,6,28,17,4.44,157.0
,109,165,22.0,50.0,75.5,297,18.0,58.5,2022-06-28 17:57:23,12379.27,10.27,3.0,50.4033215,-84.4583383,10.27,28.0,-0.8000000000000114,-0.8000000000000114,-1.45,2022,6,28,17,4.44,157.0
,109,165,24.5,49.0,83.0,314,22.0,68.0,2022-06-28 17:57:24,12391.5,11.95,3.0,50.4034527,-84.4583306,11.95,28.0,-1.0,-1.0,-1.42,2022,6,28,17,4.44,157.0
,108,165,26.0,49.0,88.5,425,28.0,81.5,2022-06-28 17:57:25,12404.55,12.795,3.0,50.4035928,-84.4583293,12.795,28.0,-1.0,-1.0,-1.32,2022,6,28,17,4.44,157.0
,108,165,30.5,54.0,95.0,405,28.0,85.0,2022-06-28 17:57:26,12416.22,11.949,3.0,50.4037175,-84.458347,11.949,28.0,-1.0,-1.0,-1.17,2022,6,28,17,4.44,157.0
,109,165,28.5,54.0,89.5,318,29.5,90.5,2022-06-28 17:57:27,12427.18,11.262,3.0,50.4038349,-84.458359,11.262,28.0,-1.1999999999999886,-1.1999999999999886,-0.93,2022,6,28,17,4.44,157.0
,109,166,25.5,52.0,80.5,347,33.5,95.5,2022-06-28 17:57:28,12438.14,11.075,3.0,50.4039521,-84.4583728,11.075,28.0,-1.1999999999999886,-1.1999999999999886,-0.69,2022,6,28,17,4.44,157.0
,110,166,26.5,51.0,83.5,380,30.0,88.5,2022-06-28 17:57:29,12448.37,10.512,3.0,50.4040618,-84.4583826,10.512,28.0,-1.1999999999999886,-1.1999999999999886,-0.4,2022,6,28,17,4.44,157.0
,112,166,30.0,51.0,93.5,340,25.5,80.5,2022-06-28 17:57:30,12459.29,10.733,3.0,50.4041787,-84.4583949,10.733,28.0,-1.1999999999999886,-1.1999999999999886,-0.11,2022,6,28,17,4.44,157.0
,113,166,30.5,52.0,94.0,388,30.0,91.5,2022-06-28 17:57:31,12469.09,9.912,3.0,50.4042833,-84.4584108,9.912,28.0,-1.0,-1.0,0.0,2022,6,28,17,4.44,157.0
,113,166,30.5,52.0,94.0,359,30.0,91.5,2022-06-28 17:57:32,12479.64,10.371,3.0,50.4043962,-84.4584247,10.371,28.0,-1.0,-1.0,0.0,2022,6,28,17,4.44,157.0
,112,167,30.5,52.0,94.0,422,30.0,91.5,2022-06-28 17:57:33,12489.5,10.043,3.0,50.4045018,-84.4584348,10.043,28.0,-0.8000000000000114,-0.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,112,167,28.5,52.0,90.0,417,29.5,91.0,2022-06-28 17:57:34,12499.32,9.872,3.0,50.4046069,-84.4584467,9.872,28.0,-0.39999999999997726,-0.39999999999997726,0.34,2022,6,28,17,4.44,157.0
,112,167,26.5,52.0,85.5,392,28.5,91.0,2022-06-28 17:57:35,12509.21,9.922,2.0,50.4047127,-84.4584584,9.922,28.0,0.0,0.0,1.1,2022,6,28,17,4.44,157.0
,112,167,24.5,51.0,81.0,367,28.0,90.5,2022-06-28 17:57:36,12518.01,9.093,2.0,50.404807,-84.4584682,9.093,28.0,0.19999999999998863,0.19999999999998863,1.83,2022,6,28,17,4.44,157.0
,111,166,22.0,51.0,76.5,341,27.5,90.0,2022-06-28 17:57:37,12526.68,8.741,2.0,50.4048999,-84.4584765,8.741,28.0,0.39999999999997726,0.39999999999997726,2.37,2022,6,28,17,4.44,157.0
,111,166,20.0,51.0,72.0,316,26.5,89.5,2022-06-28 17:57:38,12535.14,8.53,2.0,50.4049904,-84.458488,8.53,28.0,0.39999999999997726,0.39999999999997726,2.66,2022,6,28,17,4.44,157.0
,107,166,19.5,51.0,71.0,228,25.5,87.5,2022-06-28 17:57:39,12544.55,9.198,2.0,50.4050913,-84.4584939,9.198,28.0,0.19999999999998863,0.19999999999998863,2.42,2022,6,28,17,4.44,157.0
,116,166,20.5,53.0,71.0,220,17.5,64.5,2022-06-28 17:57:40,12555.24,10.307,2.0,50.4052061,-84.4585002,10.307,28.0,0.0,0.0,1.43,2022,6,28,17,4.44,157.0
,114,167,19.0,54.0,63.5,212,17.5,63.0,2022-06-28 17:57:41,12565.86,10.601,2.0,50.4053197,-84.4585125,10.601,28.0,-0.19999999999998863,-0.19999999999998863,0.21,2022,6,28,17,4.44,157.0
,108,167,17.0,56.0,54.5,251,17.5,61.0,2022-06-28 17:57:42,12576.67,10.645,2.0,50.405435,-84.458531,10.645,28.0,-0.19999999999998863,-0.19999999999998863,-0.6,2022,6,28,17,4.44,157.0
,106,167,20.5,55.0,66.5,276,19.5,67.5,2022-06-28 17:57:43,12587.37,10.897,2.0,50.4055487,-84.4585542,10.897,28.0,-0.39999999999997726,-0.39999999999997726,-1.15,2022,6,28,17,4.44,157.0
,105,167,25.5,52.0,84.0,294,21.5,75.5,2022-06-28 17:57:44,12597.94,10.497,2.0,50.4056604,-84.4585811,10.497,28.0,-0.6000000000000227,-0.6000000000000227,-1.4,2022,6,28,17,4.44,157.0
,104,167,24.0,50.0,81.5,307,22.5,77.0,2022-06-28 17:57:45,12608.4,10.129,2.0,50.4057696,-84.4586163,10.129,28.0,-0.6000000000000227,-0.6000000000000227,-1.28,2022,6,28,17,4.44,157.0
,103,167,19.5,46.0,73.0,314,25.0,80.5,2022-06-28 17:57:46,12618.94,10.004,2.0,50.4058812,-84.4586424,10.004,28.0,-0.6000000000000227,-0.6000000000000227,-1.1,2022,6,28,17,4.44,157.0
,102,166,24.5,47.0,80.5,353,25.5,81.5,2022-06-28 17:57:47,12629.49,9.888,2.0,50.4059925,-84.4586705,9.888,28.0,-0.6000000000000227,-0.6000000000000227,-0.89,2022,6,28,17,4.44,157.0
,102,166,32.5,49.0,93.5,327,26.0,83.0,2022-06-28 17:57:48,12639.17,9.255,2.0,50.4060938,-84.4587022,9.255,28.0,-0.39999999999997726,-0.39999999999997726,-0.52,2022,6,28,17,4.44,157.0
,100,166,31.0,51.0,90.0,326,26.5,85.5,2022-06-28 17:57:49,12648.99,9.551,2.0,50.4061969,-84.4587319,9.551,28.0,-0.39999999999997726,-0.39999999999997726,-0.14,2022,6,28,17,4.44,157.0
,98,166,28.0,52.0,86.0,325,26.5,88.0,2022-06-28 17:57:50,12659.05,9.558,2.0,50.4063027,-84.4587618,9.558,28.0,-0.19999999999998863,-0.19999999999998863,0.21,2022,6,28,17,4.44,157.0
,97,165,34.0,52.0,98.5,298,27.0,88.0,2022-06-28 17:57:51,12668.98,9.886,2.0,50.4064071,-84.4587908,9.886,28.0,-0.19999999999998863,-0.19999999999998863,0.6,2022,6,28,17,4.44,157.0
,97,165,34.0,51.0,98.5,308,27.0,88.0,2022-06-28 17:57:52,12678.82,9.365,2.0,50.4065107,-84.4588193,9.365,28.0,0.0,0.0,0.85,2022,6,28,17,4.44,157.0
,105,165,34.0,51.0,98.5,307,27.0,88.0,2022-06-28 17:57:53,12687.72,8.687,2.0,50.406604,-84.4588472,8.687,28.0,0.0,0.0,0.99,2022,6,28,17,4.44,157.0
