heart_rate,timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
151,2022-10-29 18:14:07,36.39999999999998,20.0,,99.0,244.0,26.0,9213.58,36.39999999999998,8.847,2.0,0.0,23.5,66.0,76.5,50.5752947,-84.854172,170.0,19.5,61.0,8.847,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:08,36.39999999999998,20.0,,97.0,245.0,26.0,9222.55,36.39999999999998,8.706,2.0,0.0,26.5,64.0,87.0,50.5752276,-84.85408,180.0,19.0,62.0,8.706,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:09,36.60000000000002,20.0,,84.0,245.0,26.0,9231.28,36.60000000000002,8.568,2.0,0.0,21.5,58.0,76.0,50.5751642,-84.8539894,154.0,19.0,62.0,8.568,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:10,36.60000000000002,20.0,,64.0,245.0,26.0,9239.65,36.60000000000002,8.391,2.0,0.0,11.5,32.0,42.5,50.5751053,-84.8538961,112.0,18.0,59.0,8.391,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:11,36.60000000000002,20.0,,47.0,245.0,26.0,9247.9,36.60000000000002,8.039,2.0,0.0,3.0,25.0,19.0,50.5750487,-84.8537995,87.0,15.0,50.5,8.039,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:12,36.60000000000002,20.0,,30.0,245.0,26.0,9255.87,36.60000000000002,7.345,2.0,0.0,1.5,33.0,36.5,50.5749944,-84.8537109,63.0,10.0,35.5,7.345,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:13,36.60000000000002,20.0,,42.0,245.0,26.0,9262.87,36.60000000000002,6.261,2.0,0.0,0.0,42.0,54.0,50.5749529,-84.8536291,0.0,5.0,20.5,6.261,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:14,36.799999999999955,20.0,,60.0,245.0,26.0,9268.57,36.799999999999955,4.804,2.0,0.0,0.0,50.0,71.5,50.5749185,-84.8535591,2.0,2.5,20.5,4.804,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:15,36.799999999999955,20.0,,62.0,245.0,26.0,9272.4,36.799999999999955,3.021,2.0,0.0,0.0,59.0,88.5,50.5748925,-84.8535162,5.0,1.0,23.5,3.021,15.0,2022,10,29,18,4.74,205.0
154,2022-10-29 18:14:16,37.0,20.0,,51.0,245.0,26.0,9274.55,37.0,1.564,2.0,0.0,2.5,62.0,98.5,50.5748782,-84.8534927,7.0,1.0,26.0,1.564,15.0,2022,10,29,18,4.74,205.0
154,2022-10-29 18:14:17,37.0,20.0,,40.0,245.0,26.0,9275.69,37.0,0.945,2.0,0.0,9.0,61.0,94.0,50.5748711,-84.8534784,9.0,4.5,29.0,0.945,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:18,37.200000000000045,20.0,,29.0,245.0,26.0,9276.81,37.200000000000045,1.375,2.0,0.0,16.0,61.0,89.5,50.5748645,-84.8534654,11.0,7.5,32.0,1.375,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:19,37.200000000000045,20.0,,27.0,245.0,26.0,9278.58,37.200000000000045,2.34,2.0,0.0,23.0,60.0,85.0,50.5748535,-84.8534433,41.0,10.5,35.0,2.34,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:20,37.200000000000045,20.0,,31.0,245.0,26.0,9281.33,37.200000000000045,3.064,2.0,0.0,30.0,56.0,90.0,50.5748399,-84.8534082,77.0,22.5,62.0,3.064,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:21,37.200000000000045,20.0,,54.0,245.0,26.0,9285.09,37.200000000000045,4.035,2.0,0.0,36.0,52.0,100.0,50.5748228,-84.85336,212.0,38.0,100.0,4.035,15.0,2022,10,29,18,4.74,205.0
155,2022-10-29 18:14:22,37.0,20.0,,70.0,246.0,26.0,9289.79,37.0,5.045,2.0,0.0,35.5,49.0,100.0,50.5747982,-84.8533018,318.0,38.0,100.0,5.045,15.0,2022,10,29,18,4.74,205.0
155,2022-10-29 18:14:23,37.0,20.0,,88.0,246.0,26.0,9295.34,37.0,5.686,2.0,0.0,31.5,53.0,98.0,50.5747703,-84.8532326,365.0,36.5,100.0,5.686,15.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:14:24,37.0,20.0,,95.0,246.0,26.0,9301.19,37.0,5.98,2.0,0.0,29.0,52.0,94.0,50.5747411,-84.8531562,368.0,35.5,100.0,5.98,15.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:14:25,37.0,20.0,,99.0,247.0,26.0,9307.44,37.0,6.142,2.0,0.0,26.0,51.0,86.5,50.5747034,-84.853078,322.0,32.5,98.0,6.142,15.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:14:26,37.0,20.0,,101.0,247.0,26.0,9313.89,37.0,6.43,2.0,0.0,23.0,53.0,77.0,50.5746598,-84.8530051,276.0,26.0,92.5,6.43,15.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:14:27,37.0,20.0,,97.0,247.0,26.0,9320.48,37.0,6.595,2.0,0.0,27.0,58.0,87.5,50.5746208,-84.8529286,273.0,24.0,84.0,6.595,15.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:14:28,37.0,20.0,,97.0,247.0,26.0,9327.21,37.0,6.739,2.0,0.0,27.0,56.0,90.0,50.5745826,-84.8528469,280.0,25.0,87.5,6.739,15.0,2022,10,29,18,4.74,205.0
157,2022-10-29 18:14:29,36.799999999999955,20.0,,99.0,248.0,26.0,9334.14,36.799999999999955,6.94,2.0,0.0,27.0,56.0,91.5,50.5745433,-84.8527606,286.0,26.0,93.0,6.94,15.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:14:30,36.60000000000002,20.0,,100.0,248.0,26.0,9341.21,36.60000000000002,7.1,2.0,0.0,26.0,57.0,90.5,50.574505,-84.8526736,288.0,26.0,94.0,7.1,15.0,2022,10,29,18,4.74,205.0
156,2022-10-29 18:14:31,36.39999999999998,20.0,,103.0,248.0,26.0,9348.36,36.39999999999998,7.192,2.0,0.0,24.0,59.0,85.0,50.574464,-84.8525875,269.0,25.0,88.0,7.192,15.0,2022,10,29,18,4.74,205.0
154,2022-10-29 18:14:32,36.39999999999998,20.0,,104.0,249.0,26.0,9355.49,36.39999999999998,7.233,2.0,0.0,23.5,61.0,82.0,50.574423,-84.8524965,238.0,23.5,85.0,7.233,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:33,36.60000000000002,20.0,,102.0,249.0,26.0,9362.76,36.60000000000002,7.334,2.0,0.0,22.5,65.0,78.5,50.5743821,-84.8524056,226.0,22.0,81.5,7.334,15.0,2022,10,29,18,4.74,205.0
155,2022-10-29 18:14:34,36.60000000000002,20.0,,98.0,249.0,26.0,9370.37,36.60000000000002,7.544,2.0,0.0,25.5,63.0,85.0,50.574341,-84.8523142,230.0,21.5,78.0,7.544,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:35,36.60000000000002,20.0,,97.0,249.0,26.0,9378.0,36.60000000000002,7.63,2.0,0.0,26.5,60.0,89.5,50.5742982,-84.8522195,240.0,25.0,82.5,7.63,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:36,36.60000000000002,20.0,,98.0,249.0,26.0,9385.63,36.60000000000002,7.691,2.0,0.0,23.0,58.0,84.0,50.5742548,-84.8521236,247.0,32.0,96.5,7.691,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:37,36.799999999999955,20.0,,100.0,250.0,26.0,9393.27,36.799999999999955,7.73,2.0,0.0,23.0,61.0,86.0,50.5742138,-84.8520288,232.0,23.0,83.0,7.73,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:38,36.799999999999955,20.0,,101.0,250.0,26.0,9400.91,36.799999999999955,7.737,2.0,0.0,24.0,64.0,86.5,50.5741729,-84.8519326,223.0,22.0,81.5,7.737,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:39,37.0,20.0,,101.0,250.0,26.0,9408.57,37.0,7.825,2.0,0.0,24.5,61.0,86.0,50.5741299,-84.8518375,217.0,22.0,79.0,7.825,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:40,37.0,20.0,,102.0,250.0,26.0,9416.46,37.0,7.905,2.0,0.0,24.5,59.0,85.0,50.5740859,-84.8517362,238.0,22.0,77.0,7.905,15.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:14:41,37.0,20.0,,102.0,251.0,26.0,9424.57,37.0,8.017,2.0,0.0,21.5,59.0,82.0,50.574043,-84.8516364,241.0,25.5,83.0,8.017,15.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:14:42,37.0,20.0,,102.0,251.0,26.0,9432.78,37.0,8.012,2.0,0.0,22.5,65.0,83.0,50.5739957,-84.8515367,238.0,25.5,80.0,8.012,15.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:14:43,36.799999999999955,20.0,,102.0,251.0,26.0,9440.95,36.799999999999955,8.021,2.0,0.0,22.5,67.0,83.5,50.5739478,-84.8514368,236.0,23.5,76.5,8.021,15.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:14:44,36.799999999999955,20.0,,102.0,251.0,26.0,9449.13,36.799999999999955,7.976,2.0,0.0,23.0,66.0,84.5,50.5739023,-84.8513368,236.0,21.0,74.5,7.976,15.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:14:45,37.0,20.0,,102.0,252.0,26.0,9457.23,37.0,7.902,2.0,0.0,25.5,66.0,87.5,50.5738549,-84.8512407,237.0,21.0,74.5,7.902,15.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:14:46,37.0,20.0,,101.0,252.0,26.0,9465.31,37.0,7.859,2.0,0.0,24.5,69.0,88.0,50.5738047,-84.8511455,233.0,21.5,75.5,7.859,15.0,2022,10,29,18,4.74,205.0
148,2022-10-29 18:14:47,37.200000000000045,20.0,,100.0,252.0,26.0,9473.21,37.200000000000045,7.804,2.0,0.0,24.0,67.0,88.5,50.5737531,-84.85105,230.0,22.5,76.5,7.804,15.0,2022,10,29,18,4.74,205.0
148,2022-10-29 18:14:48,37.39999999999998,20.0,,99.0,252.0,26.0,9480.98,37.39999999999998,7.741,2.0,0.0,24.0,67.0,83.5,50.5737008,-84.8509634,231.0,22.0,75.0,7.741,15.0,2022,10,29,18,4.74,205.0
148,2022-10-29 18:14:49,37.60000000000002,20.0,,98.0,252.0,26.0,9488.79,37.60000000000002,7.605,2.0,0.0,24.0,64.0,79.5,50.5736469,-84.8508776,234.0,23.0,78.5,7.605,15.0,2022,10,29,18,4.74,205.0
147,2022-10-29 18:14:50,37.60000000000002,20.0,,97.0,253.0,26.0,9496.64,37.60000000000002,7.557,2.0,0.0,23.5,61.0,82.0,50.5735889,-84.8507893,240.0,26.0,87.5,7.557,15.0,2022,10,29,18,4.74,205.0
147,2022-10-29 18:14:51,37.799999999999955,20.0,,96.0,253.0,26.0,9504.31,37.799999999999955,7.436,2.0,0.0,25.5,59.0,88.0,50.5735342,-84.8507073,264.0,21.5,77.5,7.436,15.0,2022,10,29,18,4.74,205.0
149,2022-10-29 18:14:52,38.0,20.0,,95.0,253.0,26.0,9511.89,38.0,7.38,2.0,0.0,26.0,60.0,94.0,50.5734796,-84.8506254,271.0,23.0,84.5,7.38,15.0,2022,10,29,18,4.74,205.0
150,2022-10-29 18:14:53,38.0,20.0,,94.0,254.0,26.0,9519.5,38.0,7.395,2.0,0.0,29.0,61.0,97.0,50.5734229,-84.8505472,276.0,23.5,88.0,7.395,15.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:14:54,38.200000000000045,20.0,,93.0,254.0,26.0,9526.93,38.200000000000045,7.255,2.0,0.0,31.0,59.0,97.0,50.573364,-84.8504748,281.0,24.0,90.0,7.255,15.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:14:55,38.39999999999998,20.0,,93.0,254.0,26.0,9534.34,38.39999999999998,7.281,2.0,0.0,29.5,55.0,97.0,50.573305,-84.850406,301.0,26.5,93.5,7.281,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:56,38.39999999999998,20.0,,93.0,254.0,26.0,9541.86,38.39999999999998,7.278,2.0,0.0,27.0,52.0,93.0,50.5732454,-84.8503379,281.0,28.0,94.5,7.278,15.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:57,38.60000000000002,20.0,,92.0,255.0,26.0,9549.27,38.60000000000002,7.175,2.0,0.0,26.0,52.0,90.0,50.5731863,-84.8502651,273.0,26.5,88.5,7.175,14.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:58,38.60000000000002,20.0,,92.0,255.0,26.0,9556.61,38.60000000000002,7.061,2.0,0.0,26.0,56.0,90.0,50.573127,-84.8501922,270.0,26.0,87.5,7.061,14.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:14:59,38.60000000000002,20.0,,91.0,255.0,26.0,9563.79,38.60000000000002,7.069,2.0,0.0,26.5,60.0,90.5,50.5730661,-84.8501236,261.0,26.0,89.0,7.069,14.0,2022,10,29,18,4.74,205.0
153,2022-10-29 18:15:00,38.60000000000002,20.0,,91.0,255.0,26.0,9570.85,38.60000000000002,7.002,2.0,0.0,25.0,62.0,89.0,50.5730028,-84.8500641,248.0,27.5,90.5,7.002,14.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:15:01,38.60000000000002,20.0,,90.0,256.0,26.0,9577.95,38.60000000000002,7.001,2.0,0.0,24.0,61.0,87.0,50.5729388,-84.8500131,226.0,28.5,91.5,7.001,14.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:15:02,38.60000000000002,20.0,,90.0,256.0,26.0,9585.18,38.60000000000002,7.125,2.0,0.0,24.0,61.0,87.0,50.5728729,-84.8499596,193.0,23.5,78.0,7.125,14.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:15:03,38.799999999999955,20.0,,91.0,256.0,26.0,9592.53,38.799999999999955,7.247,2.0,0.0,23.5,61.0,84.5,50.5728068,-84.849896,188.0,20.0,69.0,7.247,14.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:15:04,38.799999999999955,20.0,,91.0,256.0,26.0,9599.9,38.799999999999955,7.304,2.0,0.0,22.5,63.0,79.0,50.572745,-84.8498324,187.0,23.0,76.0,7.304,14.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:15:05,39.0,20.0,,92.0,256.0,26.0,9607.27,39.0,7.304,2.0,0.0,22.5,67.0,75.5,50.5726841,-84.8497688,177.0,23.0,76.0,7.304,14.0,2022,10,29,18,4.74,205.0
152,2022-10-29 18:15:06,39.0,20.0,,93.0,257.0,26.0,9614.8,39.0,7.487,2.0,0.0,22.0,62.0,76.5,50.5726198,-84.8497006,168.0,18.5,63.5,7.487,14.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:15:07,39.0,20.0,,94.0,257.0,26.0,9622.43,39.0,7.505,2.0,0.0,21.5,58.0,79.0,50.5725562,-84.8496279,168.0,17.5,63.0,7.505,14.0,2022,10,29,18,4.74,205.0
151,2022-10-29 18:15:08,39.0,20.0,,94.0,257.0,26.0,9630.07,39.0,7.472,2.0,0.0,21.0,59.0,81.0,50.5724924,-84.8495589,174.0,18.5,68.0,7.472,14.0,2022,10,29,18,4.74,205.0
