battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,left_right_balance,year,month,day,hour,wind_speed,wind_direction
,2179.51,9.253,3,111,50.4021395,-84.4585144,9.253,2022-06-30 23:46:13,82.0,25.5,90.0,220.0,26.5,87.5,20.0,33.200000000000045,33.200000000000045,0.0,52.0,2022,6,30,23,4.34,206.0
,2189.96,9.111,3,111,50.4022512,-84.4585001,9.111,2022-06-30 23:46:14,86.0,23.5,77.5,186.0,26.5,90.5,20.0,33.39999999999998,33.39999999999998,0.0,52.0,2022,6,30,23,4.34,206.0
,2198.85,8.708,3,111,50.4023465,-84.4584921,8.708,2022-06-30 23:46:15,88.0,19.5,67.5,147.0,25.5,88.5,20.0,33.39999999999998,33.39999999999998,0.0,52.0,2022,6,30,23,4.34,206.0
,2207.88,8.669,3,110,50.4024435,-84.4584879,8.669,2022-06-30 23:46:16,89.0,19.5,67.5,120.0,25.5,88.5,20.0,33.200000000000045,33.200000000000045,0.0,52.0,2022,6,30,23,4.34,206.0
,2216.99,8.705,3,110,50.4025413,-84.458484,8.705,2022-06-30 23:46:17,88.0,19.5,67.5,175.0,25.5,88.5,20.0,33.200000000000045,33.200000000000045,0.0,52.0,2022,6,30,23,4.34,206.0
,2226.49,9.219,3,110,50.4026431,-84.4584763,9.219,2022-06-30 23:46:18,89.0,23.0,79.5,130.0,20.5,70.0,20.0,33.0,33.0,-0.23,57.0,2022,6,30,23,4.34,206.0
,2236.48,9.451,3,111,50.4027503,-84.4584683,9.451,2022-06-30 23:46:19,89.0,21.5,70.0,88.0,19.5,66.0,20.0,32.799999999999955,32.799999999999955,-0.77,53.0,2022,6,30,23,4.34,206.0
,2246.58,9.561,3,111,50.4028587,-84.4584622,9.561,2022-06-30 23:46:20,90.0,18.0,55.5,54.0,19.5,66.0,20.0,32.60000000000002,32.60000000000002,-1.28,46.0,2022,6,30,23,4.34,206.0
,2256.92,9.989,3,110,50.4029696,-84.4584581,9.989,2022-06-30 23:46:21,82.0,13.0,55.5,36.0,20.0,64.0,20.0,32.39999999999998,32.39999999999998,-1.49,39.0,2022,6,30,23,4.34,206.0
,2266.99,10.109,3,109,50.4030778,-84.4584561,10.109,2022-06-30 23:46:22,56.0,4.0,86.5,57.0,22.5,58.0,20.0,32.200000000000045,32.200000000000045,-1.49,30.0,2022,6,30,23,4.34,206.0
,2277.15,10.246,3,108,50.4031869,-84.458456,10.246,2022-06-30 23:46:23,81.0,9.5,91.5,222.0,24.0,66.0,20.0,32.0,32.0,-1.55,26.0,2022,6,30,23,4.34,206.0
,2287.89,10.231,3,109,50.4033023,-84.4584521,10.231,2022-06-30 23:46:24,99.0,22.5,80.0,88.0,24.5,80.0,20.0,32.0,32.0,-1.55,43.0,2022,6,30,23,4.34,206.0
,2298.09,10.023,3,109,50.4034118,-84.4584482,10.023,2022-06-30 23:46:25,96.0,21.0,80.5,6.0,24.0,78.0,20.0,31.799999999999955,31.799999999999955,-1.44,72.0,2022,6,30,23,4.34,206.0
,2307.64,9.694,3,108,50.4035143,-84.4584518,9.694,2022-06-30 23:46:26,54.0,0.0,87.5,156.0,16.0,52.0,20.0,31.799999999999955,31.799999999999955,-1.44,100.0,2022,6,30,23,4.34,206.0
,2317.54,9.522,3,109,50.4036206,-84.4584558,9.522,2022-06-30 23:46:27,88.0,24.5,94.5,458.0,3.0,64.0,20.0,31.799999999999955,31.799999999999955,-1.38,60.0,2022,6,30,23,4.34,206.0
,2327.65,9.642,3,108,50.4037292,-84.4584541,9.642,2022-06-30 23:46:28,96.0,28.0,94.0,507.0,11.5,79.0,20.0,31.799999999999955,31.799999999999955,-0.87,50.0,2022,6,30,23,4.34,206.0
,2337.89,9.804,3,107,50.4038391,-84.4584578,9.804,2022-06-30 23:46:29,99.0,24.5,87.5,88.0,26.0,86.5,20.0,31.799999999999955,31.799999999999955,-0.23,47.0,2022,6,30,23,4.34,206.0
,2349.0,9.674,3,108,50.4039584,-84.4584523,9.674,2022-06-30 23:46:30,99.0,22.0,75.5,65.0,26.5,89.5,20.0,31.799999999999955,31.799999999999955,0.0,46.0,2022,6,30,23,4.34,206.0
,2359.84,9.637,3,107,50.4040746,-84.4584615,9.637,2022-06-30 23:46:31,99.0,19.0,63.5,41.0,26.5,92.5,20.0,31.600000000000023,31.600000000000023,0.0,45.0,2022,6,30,23,4.34,206.0
,2370.71,10.759,3,107,50.4041911,-84.4584715,10.759,2022-06-30 23:46:32,99.0,16.0,51.0,18.0,27.0,95.5,20.0,31.799999999999955,31.799999999999955,0.0,43.0,2022,6,30,23,4.34,206.0
,2380.96,10.389,3,106,50.4043007,-84.4584853,10.389,2022-06-30 23:46:33,59.0,15.0,46.0,42.0,27.0,96.5,20.0,31.799999999999955,31.799999999999955,0.0,43.0,2022,6,30,23,4.34,206.0
,2390.34,8.886,3,107,50.4044011,-84.4584974,8.886,2022-06-30 23:46:34,37.0,15.0,46.0,185.0,27.0,96.5,20.0,32.0,32.0,0.0,43.0,2022,6,30,23,4.34,206.0
,2399.26,8.679,3,107,50.4044965,-84.4585074,8.679,2022-06-30 23:46:35,55.0,15.0,46.0,332.0,27.0,96.5,20.0,32.200000000000045,32.200000000000045,0.23,43.0,2022,6,30,23,4.34,206.0
,2407.52,8.312,3,107,50.4045847,-84.4585209,8.312,2022-06-30 23:46:36,85.0,15.0,46.0,367.0,27.0,96.5,20.0,32.60000000000002,32.60000000000002,0.86,43.0,2022,6,30,23,4.34,206.0
,2415.29,7.826,3,106,50.4046677,-84.4585326,7.826,2022-06-30 23:46:37,92.0,15.0,46.0,300.0,27.0,96.5,20.0,32.799999999999955,32.799999999999955,1.52,43.0,2022,6,30,23,4.34,206.0
,2423.62,7.545,3,106,50.4047568,-84.4585431,7.545,2022-06-30 23:46:38,94.0,17.0,54.0,240.0,25.5,93.5,20.0,33.0,33.0,2.06,45.0,2022,6,30,23,4.34,206.0
,2431.42,7.29,3,106,50.4048404,-84.4585511,7.29,2022-06-30 23:46:39,93.0,22.5,78.0,237.0,21.5,85.5,20.0,33.200000000000045,33.200000000000045,2.56,49.0,2022,6,30,23,4.34,206.0
,2439.17,7.456,3,105,50.4049237,-84.4585514,7.456,2022-06-30 23:46:40,91.0,24.0,85.5,192.0,21.0,82.0,20.0,33.200000000000045,33.200000000000045,2.71,52.0,2022,6,30,23,4.34,206.0
,2446.9,7.67,3,106,50.4050065,-84.4585457,7.67,2022-06-30 23:46:41,89.0,19.0,61.5,63.0,27.5,87.0,20.0,33.0,33.0,2.25,52.0,2022,6,30,23,4.34,206.0
,2455.17,8.092,3,106,50.4050953,-84.4585436,8.092,2022-06-30 23:46:42,88.0,18.0,57.5,59.0,28.5,88.0,20.0,32.799999999999955,32.799999999999955,1.27,52.0,2022,6,30,23,4.34,206.0
,2463.89,8.546,3,106,50.405189,-84.4585416,8.546,2022-06-30 23:46:43,85.0,18.0,57.5,34.0,28.5,88.0,20.0,32.60000000000002,32.60000000000002,0.07,48.0,2022,6,30,23,4.34,206.0
,2473.27,9.188,3,105,50.4052897,-84.4585434,9.188,2022-06-30 23:46:44,59.0,18.0,58.0,34.0,28.5,87.5,20.0,32.60000000000002,32.60000000000002,-0.97,39.0,2022,6,30,23,4.34,206.0
,2483.18,9.451,3,104,50.4053958,-84.4585549,9.451,2022-06-30 23:46:45,59.0,19.5,64.5,50.0,26.0,82.5,20.0,32.39999999999998,32.39999999999998,-1.59,40.0,2022,6,30,23,4.34,206.0
,2492.55,9.548,3,104,50.4054956,-84.4585722,9.548,2022-06-30 23:46:46,59.0,20.5,70.5,66.0,24.0,77.0,20.0,32.39999999999998,32.39999999999998,-1.63,40.0,2022,6,30,23,4.34,206.0
,2502.71,9.902,3,104,50.4056033,-84.4585963,9.902,2022-06-30 23:46:47,59.0,22.0,76.5,81.0,21.5,72.0,20.0,32.39999999999998,32.39999999999998,-1.35,41.0,2022,6,30,23,4.34,206.0
,2512.42,9.762,3,103,50.4057065,-84.4586163,9.762,2022-06-30 23:46:48,59.0,23.5,83.0,97.0,19.0,66.5,20.0,32.200000000000045,32.200000000000045,-1.03,41.0,2022,6,30,23,4.34,206.0
,2521.59,9.402,3,102,50.4058026,-84.4586453,9.402,2022-06-30 23:46:49,59.0,24.5,89.0,113.0,17.0,61.5,20.0,32.200000000000045,32.200000000000045,-0.73,42.0,2022,6,30,23,4.34,206.0
,2530.66,9.091,3,102,50.4058958,-84.4586832,9.091,2022-06-30 23:46:50,60.0,25.5,93.0,167.0,15.5,58.0,20.0,32.200000000000045,32.200000000000045,-0.58,42.0,2022,6,30,23,4.34,206.0
,2539.62,8.478,3,101,50.4059891,-84.4587152,8.478,2022-06-30 23:46:51,68.0,25.5,93.0,272.0,15.5,58.0,20.0,32.200000000000045,32.200000000000045,-0.44,42.0,2022,6,30,23,4.34,206.0
,2548.51,8.602,3,99,50.4060826,-84.4587408,8.602,2022-06-30 23:46:52,92.0,25.5,93.0,208.0,15.5,58.0,20.0,32.39999999999998,32.39999999999998,-0.15,42.0,2022,6,30,23,4.34,206.0
,2557.75,8.724,3,98,50.4061811,-84.4587575,8.724,2022-06-30 23:46:53,90.0,25.0,88.0,194.0,17.0,62.0,20.0,32.39999999999998,32.39999999999998,0.0,51.0,2022,6,30,23,4.34,206.0
,2566.66,8.718,3,97,50.4062756,-84.458777,8.718,2022-06-30 23:46:54,88.0,23.5,81.0,224.0,19.0,66.5,20.0,32.60000000000002,32.60000000000002,0.19,58.0,2022,6,30,23,4.34,206.0
,2576.46,8.748,3,97,50.4063791,-84.4588031,8.748,2022-06-30 23:46:55,88.0,23.5,81.5,250.0,19.5,67.0,20.0,32.60000000000002,32.60000000000002,0.67,52.0,2022,6,30,23,4.34,206.0
,2585.66,8.831,3,98,50.4064766,-84.4588247,8.831,2022-06-30 23:46:56,89.0,28.5,92.0,254.0,21.5,72.5,20.0,32.799999999999955,32.799999999999955,1.08,52.0,2022,6,30,23,4.34,206.0
,2594.33,8.562,3,99,50.406568,-84.4588488,8.562,2022-06-30 23:46:57,89.0,28.5,92.0,180.0,21.5,72.5,20.0,32.799999999999955,32.799999999999955,1.11,40.0,2022,6,30,23,4.34,206.0
